company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 12:08:31+00:00,,1.27,0.4,1.25,62090000.0,96378000.0,96378000.0,96378000.0,0.0,835833000.0,1465248000.0,995000.0,470201000.0,835833000.0,629415000.0,2218000.0,477000.0,470201000.0,159214000.0,-746000.0,158468000.0,1465248000.0,,74260401.0,75142460.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q4,2010-10-01,2010-12-31,,3.19,1.85,0.54,1.83,76947000.0,133201000.0,133201000.0,132210000.0,991000.0,1063564000.0,1826696000.0,284000.0,551730000.0,1063564000.0,763132000.0,1983000.0,445000.0,551730000.0,211402000.0,-1254000.0,210148000.0,1826696000.0,72500000.0,70836945.0,72138858.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 18:32:43+00:00,7.05,7.05,2.08,6.93,340196000.0,513582000.0,513582000.0,510865000.0,2717000.0,4176474000.0,7182158000.0,457000.0,2145209000.0,4176474000.0,3005684000.0,8187000.0,1033000.0,2145209000.0,860475000.0,-6697000.0,853778000.0,7182158000.0,72500000.0,70836945.0,72138858.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q3,2010-07-01,2010-09-30,2010-10-28 16:50:51+00:00,2.1,2.1,0.54,2.06,98547000.0,151297000.0,151297000.0,150405000.0,892000.0,1109688000.0,1899412000.0,207000.0,538451000.0,1109688000.0,789724000.0,1954000.0,318000.0,538451000.0,251273000.0,-1429000.0,249844000.0,1899412000.0,71600000.0,69923864.0,71168281.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.86,5.2,1.54,5.1,263249000.0,380381000.0,380381000.0,378655000.0,1726000.0,3112910000.0,5355462000.0,173000.0,1593479000.0,3112910000.0,2242552000.0,6204000.0,588000.0,1593479000.0,649073000.0,-5443000.0,643630000.0,5355462000.0,71600000.0,69923864.0,71168281.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q3TTM,2009-10-01,2010-09-30,,8.33,6.49,2.0,6.38,329708000.0,477745000.0,477745000.0,475713000.0,2032000.0,4062527000.0,6989277000.0,298000.0,2112316000.0,4062527000.0,2926750000.0,8236000.0,957000.0,2112316000.0,814434000.0,-6981000.0,807453000.0,6989277000.0,71600000.0,69923864.0,71168281.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q2,2010-04-01,2010-06-30,2010-07-29 11:19:21+00:00,1.76,1.76,0.54,1.73,83129000.0,129667000.0,129667000.0,129077000.0,590000.0,1036610000.0,1783696000.0,-8000.0,532171000.0,1036610000.0,747086000.0,2220000.0,109000.0,532171000.0,214915000.0,-2119000.0,212796000.0,1783696000.0,73300000.0,71691961.0,72931206.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.76,3.1,1.0,3.04,164702000.0,229084000.0,229084000.0,228250000.0,834000.0,2003222000.0,3456050000.0,-34000.0,1055028000.0,2003222000.0,1452828000.0,4250000.0,270000.0,1055028000.0,397800000.0,-4014000.0,393786000.0,3456050000.0,73300000.0,71691961.0,72931206.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q2TTM,2009-07-01,2010-06-30,,6.23,6.3,1.92,6.2,320017000.0,471012000.0,471012000.0,469872000.0,1140000.0,3882559000.0,6679530000.0,617000.0,2047090000.0,3882559000.0,2796971000.0,8480000.0,49011000.0,2047090000.0,749881000.0,41148000.0,791029000.0,6679530000.0,73300000.0,71691961.0,72931206.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q1,2010-01-01,2010-03-31,2010-04-29 12:08:31+00:00,,1.34,0.46,1.31,81573000.0,99417000.0,99417000.0,99173000.0,244000.0,966612000.0,1672354000.0,-26000.0,522857000.0,966612000.0,705742000.0,2030000.0,161000.0,522857000.0,182885000.0,-1895000.0,180990000.0,1672354000.0,,72576633.0,73854681.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q1TTM,2009-04-01,2010-03-31,,5.7,5.77,1.84,5.68,296048000.0,433811000.0,433811000.0,433261000.0,550000.0,3754244000.0,6429097000.0,-340000.0,1985958000.0,3754244000.0,2674853000.0,8578000.0,49882000.0,1985958000.0,688895000.0,40964000.0,729859000.0,6429097000.0,,72576633.0,73854681.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q4,2011-10-01,2011-12-31,,2.08,2.08,0.66,2.04,74370000.0,151708000.0,151708000.0,148484000.0,3224000.0,1171119000.0,2076904000.0,-961000.0,684292000.0,1171119000.0,905785000.0,2654000.0,8200000.0,684292000.0,221493000.0,4585000.0,226078000.0,2076904000.0,71100000.0,69690854.0,71176158.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 11:26:35+00:00,9.26,9.26,2.52,9.07,385115000.0,666412000.0,666412000.0,658423000.0,7989000.0,4567393000.0,8078185000.0,-1832000.0,2458363000.0,4567393000.0,3510792000.0,9091000.0,10021000.0,2458363000.0,1052429000.0,-902000.0,1051527000.0,8078185000.0,71100000.0,69690854.0,71176158.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q3,2011-07-01,2011-09-30,2011-10-27 10:56:57+00:00,2.56,2.56,0.66,2.51,116412000.0,184047000.0,184047000.0,182121000.0,1926000.0,1201648000.0,2114647000.0,-684000.0,609959000.0,1201648000.0,912999000.0,2579000.0,682000.0,609959000.0,303040000.0,-2581000.0,300459000.0,2114647000.0,71100000.0,69846233.0,71280405.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q3YTD,2011-01-01,2011-09-30,,7.18,7.18,1.86,7.03,310745000.0,514704000.0,514704000.0,509939000.0,4765000.0,3396274000.0,6001281000.0,-871000.0,1774071000.0,3396274000.0,2605007000.0,6437000.0,1821000.0,1774071000.0,830936000.0,-5487000.0,825449000.0,6001281000.0,71100000.0,69846233.0,71280405.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q3TTM,2010-10-01,2011-09-30,,10.37,9.03,2.4,8.86,387692000.0,647905000.0,647905000.0,642149000.0,5756000.0,4459838000.0,7827977000.0,-587000.0,2325801000.0,4459838000.0,3368139000.0,8420000.0,2266000.0,2325801000.0,1042338000.0,-6741000.0,1035597000.0,7827977000.0,71100000.0,69846233.0,71280405.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q2,2011-04-01,2011-06-30,2011-07-28 11:11:40+00:00,2.39,2.39,0.66,2.34,92257000.0,171569000.0,171569000.0,169885000.0,1684000.0,1140628000.0,2003022000.0,-35000.0,597112000.0,1140628000.0,862394000.0,1980000.0,559000.0,597112000.0,265282000.0,-1456000.0,263826000.0,2003022000.0,71100000.0,69608563.0,71122909.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q2YTD,2011-01-01,2011-06-30,,4.62,4.62,1.2,4.52,194333000.0,330657000.0,330657000.0,327818000.0,2839000.0,2194626000.0,3886634000.0,-187000.0,1164112000.0,2194626000.0,1692008000.0,3858000.0,1139000.0,1164112000.0,527896000.0,-2906000.0,524990000.0,3886634000.0,71100000.0,69608563.0,71122909.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q2TTM,2010-07-01,2011-06-30,,9.91,8.57,2.28,8.41,369827000.0,615155000.0,615155000.0,610433000.0,4722000.0,4367878000.0,7612742000.0,304000.0,2254293000.0,4367878000.0,3244864000.0,7795000.0,1902000.0,2254293000.0,990571000.0,-5589000.0,984982000.0,7612742000.0,71100000.0,69608563.0,71122909.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 15:41:55+00:00,2.23,2.23,0.54,2.18,102076000.0,159088000.0,159088000.0,157933000.0,1155000.0,1053998000.0,1883612000.0,-152000.0,567000000.0,1053998000.0,829614000.0,1878000.0,580000.0,567000000.0,262614000.0,-1450000.0,261164000.0,1883612000.0,70800000.0,69403432.0,70906732.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q1TTM,2010-04-01,2011-03-31,,9.28,7.94,2.16,7.8,360699000.0,573253000.0,573253000.0,569625000.0,3628000.0,4263860000.0,7393416000.0,331000.0,2189352000.0,4263860000.0,3129556000.0,8035000.0,1452000.0,2189352000.0,940204000.0,-6252000.0,933952000.0,7393416000.0,70800000.0,69403432.0,70906732.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q4,2012-10-01,2012-12-31,,2.21,2.21,0.8,2.17,95341000.0,158486000.0,158486000.0,156267000.0,2219000.0,1256595000.0,2226120000.0,-7000.0,711087000.0,1256595000.0,969525000.0,5360000.0,756000.0,711087000.0,258438000.0,-4611000.0,253827000.0,2226120000.0,71000000.0,69811881.0,71181733.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 14:22:14+00:00,9.71,9.71,3.06,9.52,418940000.0,698849000.0,698849000.0,689881000.0,8968000.0,5033885000.0,8950045000.0,82000.0,2785035000.0,5033885000.0,3916160000.0,16078000.0,2660000.0,2785035000.0,1131125000.0,-13336000.0,1117789000.0,8950045000.0,71000000.0,69811881.0,71181733.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q3,2012-07-01,2012-09-30,2012-11-01 11:15:38+00:00,2.19,2.19,0.8,2.15,92916000.0,157804000.0,157804000.0,155394000.0,2410000.0,1287245000.0,2281205000.0,438000.0,739634000.0,1287245000.0,993960000.0,4751000.0,707000.0,739634000.0,254326000.0,-3606000.0,250720000.0,2281205000.0,71000000.0,69625081.0,70960547.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q3YTD,2012-01-01,2012-09-30,,7.5,7.5,2.26,7.35,323599000.0,540363000.0,540363000.0,533614000.0,6749000.0,3777290000.0,6723925000.0,89000.0,2073948000.0,3777290000.0,2946635000.0,10718000.0,1904000.0,2073948000.0,872687000.0,-8725000.0,863962000.0,6723925000.0,71000000.0,69625081.0,70960547.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q3TTM,2011-10-01,2012-09-30,,9.58,9.58,2.92,9.39,397969000.0,692071000.0,692071000.0,682098000.0,9973000.0,4948409000.0,8800829000.0,-872000.0,2758240000.0,4948409000.0,3852420000.0,13372000.0,10104000.0,2758240000.0,1094180000.0,-4140000.0,1090040000.0,8800829000.0,71000000.0,69625081.0,70960547.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q2,2012-04-01,2012-06-30,2012-07-26 13:57:33+00:00,2.68,2.68,0.8,2.63,117628000.0,193101000.0,193101000.0,190704000.0,2397000.0,1270932000.0,2249275000.0,-963000.0,664343000.0,1270932000.0,978343000.0,2910000.0,602000.0,664343000.0,314000000.0,-3271000.0,310729000.0,2249275000.0,71200000.0,69937085.0,71307640.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q2YTD,2012-01-01,2012-06-30,,5.31,5.31,1.46,5.2,230683000.0,382559000.0,382559000.0,378220000.0,4339000.0,2490045000.0,4442720000.0,-349000.0,1334314000.0,2490045000.0,1952675000.0,5967000.0,1197000.0,1334314000.0,618361000.0,-5119000.0,613242000.0,4442720000.0,71200000.0,69937085.0,71307640.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q2TTM,2011-07-01,2012-06-30,,9.95,9.95,2.78,9.75,421465000.0,718314000.0,718314000.0,708825000.0,9489000.0,4862812000.0,8634271000.0,-1994000.0,2628565000.0,4862812000.0,3771459000.0,11200000.0,10079000.0,2628565000.0,1142894000.0,-3115000.0,1139779000.0,8634271000.0,71200000.0,69937085.0,71307640.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 12:22:46+00:00,2.63,2.63,0.66,2.57,113055000.0,189458000.0,189458000.0,187516000.0,1942000.0,1219113000.0,2193445000.0,614000.0,669971000.0,1219113000.0,974332000.0,3057000.0,595000.0,669971000.0,304361000.0,-1848000.0,302513000.0,2193445000.0,71300000.0,70132777.0,71655759.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q1TTM,2011-04-01,2012-03-31,,9.66,9.66,2.64,9.46,396094000.0,696782000.0,696782000.0,688006000.0,8776000.0,4732508000.0,8388018000.0,-1066000.0,2561334000.0,4732508000.0,3655510000.0,10270000.0,10036000.0,2561334000.0,1094176000.0,-1300000.0,1092876000.0,8388018000.0,71300000.0,70132777.0,71655759.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q4,2013-10-01,2013-12-31,,5.24,2.25,0.93,2.21,94900000.0,159394000.0,159394000.0,156749000.0,2645000.0,1370835000.0,2377232000.0,-62000.0,749635000.0,1370835000.0,1006397000.0,3124000.0,718000.0,749635000.0,256762000.0,-2468000.0,254294000.0,2377232000.0,70500000.0,69455507.0,70576432.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 14:22:14+00:00,11.31,11.31,3.59,11.13,479850000.0,807749000.0,807749000.0,797036000.0,10713000.0,5301275000.0,9437758000.0,736000.0,2839629000.0,5301275000.0,4136483000.0,13225000.0,3234000.0,2839629000.0,1296854000.0,-9255000.0,1287599000.0,9437758000.0,70500000.0,69455507.0,70576432.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q3,2013-07-01,2013-09-30,2013-10-31 11:45:17+00:00,2.99,2.99,0.93,2.95,130786000.0,213075000.0,213075000.0,210789000.0,2286000.0,1347164000.0,2398530000.0,58000.0,704651000.0,1347164000.0,1051366000.0,3734000.0,822000.0,704651000.0,346715000.0,-2854000.0,343861000.0,2398530000.0,70500000.0,69461060.0,70547071.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q3YTD,2013-01-01,2013-09-30,,6.07,9.06,2.66,8.92,384950000.0,648355000.0,648355000.0,640287000.0,8068000.0,3930440000.0,7060526000.0,798000.0,2089994000.0,3930440000.0,3130086000.0,10101000.0,2516000.0,2089994000.0,1040092000.0,-6787000.0,1033305000.0,7060526000.0,70500000.0,69461060.0,70547071.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q3TTM,2012-10-01,2013-09-30,,8.28,11.27,3.46,11.09,480291000.0,806841000.0,806841000.0,796554000.0,10287000.0,5187035000.0,9286646000.0,791000.0,2801081000.0,5187035000.0,4099611000.0,15461000.0,3272000.0,2801081000.0,1298530000.0,-11398000.0,1287132000.0,9286646000.0,70500000.0,69461060.0,70547071.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 12:18:27+00:00,3.08,3.08,0.93,3.03,126767000.0,220753000.0,220753000.0,217660000.0,3093000.0,1334577000.0,2381561000.0,-147000.0,696912000.0,1334577000.0,1046984000.0,3201000.0,796000.0,696912000.0,350072000.0,-2552000.0,347520000.0,2381561000.0,70700000.0,69664697.0,70801050.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q2YTD,2013-01-01,2013-06-30,,3.08,6.07,1.73,5.97,254164000.0,435280000.0,435280000.0,429498000.0,5782000.0,2583276000.0,4661996000.0,740000.0,1385343000.0,2583276000.0,2078720000.0,6367000.0,1694000.0,1385343000.0,693377000.0,-3933000.0,689444000.0,4661996000.0,70700000.0,69664697.0,70801050.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q2TTM,2012-07-01,2013-06-30,,7.48,10.47,3.33,10.29,442421000.0,751570000.0,751570000.0,741159000.0,10411000.0,5127116000.0,9169321000.0,1171000.0,2836064000.0,5127116000.0,4042205000.0,16478000.0,3157000.0,2836064000.0,1206141000.0,-12150000.0,1193991000.0,9169321000.0,70700000.0,69664697.0,70801050.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q1,2013-01-01,2013-03-31,2013-04-25 11:21:38+00:00,,2.99,0.8,2.94,127397000.0,214527000.0,214527000.0,211838000.0,2689000.0,1248699000.0,2280435000.0,887000.0,688431000.0,1248699000.0,1031736000.0,3166000.0,898000.0,688431000.0,343305000.0,-1381000.0,341924000.0,2280435000.0,,69562387.0,70774614.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q1TTM,2012-04-01,2013-03-31,,7.08,10.07,3.2,9.89,433282000.0,723918000.0,723918000.0,714203000.0,9715000.0,5063471000.0,9037035000.0,355000.0,2803495000.0,5063471000.0,3973564000.0,16187000.0,2963000.0,2803495000.0,1170069000.0,-12869000.0,1157200000.0,9037035000.0,,69562387.0,70774614.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:20:59+00:00,11.59,11.59,4.17,11.45,522090000.0,812296000.0,812296000.0,801729000.0,10567000.0,5650711000.0,9964953000.0,-4706000.0,2967125000.0,5650711000.0,4314242000.0,10093000.0,2068000.0,2967125000.0,1347117000.0,-12731000.0,1334386000.0,9964953000.0,69200000.0,68334322.0,69205744.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q4,2014-10-01,2014-12-31,,2.18,2.18,1.08,2.14,110599000.0,151114000.0,151114000.0,148839000.0,2275000.0,1456158000.0,2510959000.0,-3090000.0,788287000.0,1456158000.0,1054801000.0,2096000.0,385000.0,788287000.0,266514000.0,-4801000.0,261713000.0,2510959000.0,69200000.0,68334322.0,69205744.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 13:59:04+00:00,3.33,3.33,1.08,3.3,149585000.0,233050000.0,233050000.0,230322000.0,2728000.0,1459479000.0,2562263000.0,-1131000.0,717271000.0,1459479000.0,1102784000.0,2377000.0,630000.0,717271000.0,385513000.0,-2878000.0,382635000.0,2562263000.0,69200000.0,68296018.0,69111945.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q3YTD,2014-01-01,2014-09-30,,9.41,9.41,3.09,9.31,411491000.0,661182000.0,661182000.0,652890000.0,8292000.0,4194553000.0,7453994000.0,-1616000.0,2178838000.0,4194553000.0,3259441000.0,7997000.0,1683000.0,2178838000.0,1080603000.0,-7930000.0,1072673000.0,7453994000.0,69200000.0,68296018.0,69111945.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q3TTM,2013-10-01,2014-09-30,,14.65,11.66,4.02,11.52,506391000.0,820576000.0,820576000.0,809639000.0,10937000.0,5565388000.0,9831226000.0,-1678000.0,2928473000.0,5565388000.0,4265838000.0,11121000.0,2401000.0,2928473000.0,1337365000.0,-10398000.0,1326967000.0,9831226000.0,69200000.0,68296018.0,69111945.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q2YTD,2014-01-01,2014-06-30,,6.08,6.08,2.01,6.01,261906000.0,428132000.0,428132000.0,422568000.0,5564000.0,2735074000.0,4891731000.0,-485000.0,1461567000.0,2735074000.0,2156657000.0,5620000.0,1053000.0,1461567000.0,695090000.0,-5052000.0,690038000.0,4891731000.0,69300000.0,68453602.0,69341885.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q2TTM,2013-07-01,2014-06-30,,14.31,11.32,3.87,11.17,487592000.0,800601000.0,800601000.0,790106000.0,10495000.0,5453073000.0,9667493000.0,-489000.0,2915853000.0,5453073000.0,4214420000.0,12478000.0,2593000.0,2915853000.0,1298567000.0,-10374000.0,1288193000.0,9667493000.0,69300000.0,68453602.0,69341885.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 13:43:18+00:00,2.97,2.97,1.08,2.94,129348000.0,209077000.0,209077000.0,205915000.0,3162000.0,1425418000.0,2506104000.0,18000.0,739935000.0,1425418000.0,1080686000.0,2757000.0,413000.0,739935000.0,340751000.0,-2326000.0,338425000.0,2506104000.0,69300000.0,68453602.0,69341885.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q1TTM,2013-04-01,2014-03-31,,14.42,11.43,3.72,11.26,485011000.0,812277000.0,812277000.0,801851000.0,10426000.0,5362232000.0,9542950000.0,-654000.0,2872830000.0,5362232000.0,4180718000.0,12922000.0,2976000.0,2872830000.0,1307888000.0,-10600000.0,1297288000.0,9542950000.0,69700000.0,68699561.0,69677438.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 13:26:38+00:00,3.11,3.11,0.93,3.07,132558000.0,219055000.0,219055000.0,216653000.0,2402000.0,1309656000.0,2385627000.0,-503000.0,721632000.0,1309656000.0,1075971000.0,2863000.0,640000.0,721632000.0,354339000.0,-2726000.0,351613000.0,2385627000.0,69700000.0,68699561.0,69677438.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 17:02:16+00:00,11.69,11.69,4.59,11.58,465531000.0,785174000.0,785174000.0,768996000.0,16178000.0,5741956000.0,9973384000.0,-5470000.0,2931108000.0,5741956000.0,4231428000.0,33571000.0,-10574000.0,2931108000.0,1300320000.0,-49615000.0,1250705000.0,9973384000.0,65800000.0,65156864.0,65765121.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q4,2015-10-01,2015-12-31,,2.36,2.36,1.17,2.34,85762000.0,149171000.0,149171000.0,145232000.0,3939000.0,1475884000.0,2478258000.0,-1609000.0,750747000.0,1475884000.0,1002374000.0,13852000.0,-1233000.0,750747000.0,251627000.0,-16694000.0,234933000.0,2478258000.0,65800000.0,65156864.0,65765121.0
