company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 12:08:31+00:00,-24000.0,,,33633000.0,,-1866000.0,-101085000.0,1707000.0,-150987000.0,-28431000.0,42516000.0,-150987000.0,-28383000.0,42516000.0,-138720000.0,96378000.0,96378000.0,13590000.0,6486000.0,,-30615000.0,,-28407000.0,-869000.0,-127696000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q4,2010-10-01,2010-12-31,,-10428000.0,319754000.0,8188000.0,40455000.0,,4091000.0,-107796000.0,10912000.0,-28971000.0,-52648000.0,104474000.0,-28971000.0,-52648000.0,104474000.0,26946000.0,133201000.0,133201000.0,38614000.0,24604000.0,13529000.0,-38210000.0,,-62257000.0,-25849000.0,-428000.0,,6508000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 18:32:43+00:00,-62072000.0,319754000.0,8188000.0,149678000.0,,4884000.0,-123329000.0,235297000.0,-578587000.0,-169159000.0,596445000.0,-578587000.0,-169159000.0,596445000.0,-146417000.0,513582000.0,513582000.0,56514000.0,112178000.0,13529000.0,-152338000.0,,-127124000.0,-268921000.0,-504803000.0,,6508000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-28 16:50:51+00:00,-51644000.0,,,109223000.0,,793000.0,-15533000.0,224385000.0,-549616000.0,-116511000.0,491971000.0,-549616000.0,-116511000.0,491971000.0,-173363000.0,380381000.0,380381000.0,17900000.0,87574000.0,,-114128000.0,,-64867000.0,-243072000.0,-504375000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q3TTM,2009-10-01,2010-09-30,,-174737000.0,235043000.0,8766000.0,152661000.0,-11254000.0,3221000.0,36131000.0,231539000.0,-801200000.0,-302176000.0,714628000.0,-801200000.0,-302176000.0,714628000.0,-385527000.0,477745000.0,477745000.0,48091000.0,125241000.0,-140730000.0,-148763000.0,,23285000.0,-259811000.0,-749406000.0,1260000.0,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q3,2010-07-01,2010-09-30,,-10598000.0,,,37322000.0,,3827000.0,22856000.0,212318000.0,-262540000.0,-48523000.0,205687000.0,-262540000.0,-48523000.0,205687000.0,-101549000.0,151297000.0,151297000.0,-5788000.0,27145000.0,,-39500000.0,,-37925000.0,-214631000.0,-247872000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-29 11:19:21+00:00,-41046000.0,,,71901000.0,,-3034000.0,-38389000.0,12067000.0,-287076000.0,-67988000.0,286284000.0,-287076000.0,-67988000.0,286284000.0,-71814000.0,229084000.0,229084000.0,23688000.0,60429000.0,,-74628000.0,,-26942000.0,-28441000.0,-256503000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q2TTM,2009-07-01,2010-06-30,,-159031000.0,235043000.0,8766000.0,150927000.0,-1345000.0,3440000.0,130683000.0,55196000.0,-536804000.0,-280940000.0,786070000.0,-536804000.0,-280940000.0,786070000.0,-28234000.0,471012000.0,471012000.0,33448000.0,143736000.0,-141678000.0,-144138000.0,,19854000.0,-90064000.0,-501534000.0,1260000.0,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q2,2010-04-01,2010-06-30,,-31974000.0,,,36052000.0,,-8549000.0,-816000.0,-914000.0,-279859000.0,-45097000.0,173093000.0,-279859000.0,-45097000.0,173093000.0,-160412000.0,129667000.0,129667000.0,8190000.0,19361000.0,,-40553000.0,,-13123000.0,-7614000.0,-250139000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q1,2010-01-01,2010-03-31,2010-04-29 12:08:31+00:00,-9072000.0,,,35849000.0,,5515000.0,-37573000.0,12981000.0,-7217000.0,-22891000.0,113191000.0,-7217000.0,-22891000.0,113191000.0,88598000.0,99417000.0,99417000.0,15498000.0,41068000.0,,-34075000.0,,-13819000.0,-20827000.0,-6364000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2010.0,Q1TTM,2009-04-01,2010-03-31,,-132141000.0,235043000.0,8766000.0,149747000.0,,14659000.0,189216000.0,57399000.0,-269760000.0,-257023000.0,803071000.0,-269760000.0,-257071000.0,803071000.0,290899000.0,433811000.0,433811000.0,30297000.0,144777000.0,-140730000.0,-138144000.0,,14588000.0,-82397000.0,-251395000.0,1260000.0,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q4,2011-10-01,2011-12-31,,-359296000.0,312616000.0,8996000.0,45627000.0,,-3106000.0,-30617000.0,44322000.0,-145226000.0,-62977000.0,186137000.0,-145226000.0,-62977000.0,186137000.0,-25172000.0,151708000.0,151708000.0,19419000.0,52023000.0,13892000.0,-47808000.0,348251000.0,-73102000.0,-144063000.0,-49700000.0,,7278000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 11:26:35+00:00,-359296000.0,312616000.0,8996000.0,149200000.0,,-11557000.0,-128715000.0,391349000.0,-177446000.0,-535068000.0,746108000.0,-177446000.0,-535068000.0,746108000.0,22037000.0,666412000.0,666412000.0,59211000.0,136435000.0,13892000.0,-180527000.0,,-196942000.0,-373621000.0,-151082000.0,,7278000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-27 10:56:57+00:00,,,,103573000.0,,-8451000.0,-98098000.0,347027000.0,-32220000.0,-472091000.0,559971000.0,-32220000.0,-472091000.0,559971000.0,47209000.0,514704000.0,514704000.0,39792000.0,84412000.0,,-132719000.0,-348251000.0,-123840000.0,-229558000.0,-101382000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q3TTM,2010-10-01,2011-09-30,,-10428000.0,319754000.0,8188000.0,144028000.0,,-4360000.0,-205894000.0,357939000.0,-61191000.0,-524739000.0,664445000.0,-61191000.0,-524739000.0,664445000.0,74155000.0,647905000.0,647905000.0,78406000.0,109016000.0,13529000.0,-170929000.0,-348251000.0,-186097000.0,-255407000.0,-101810000.0,,6508000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q3,2011-07-01,2011-09-30,,,,,37529000.0,,-16497000.0,11598000.0,206522000.0,53232000.0,-392279000.0,250502000.0,53232000.0,-392279000.0,250502000.0,-105042000.0,184047000.0,184047000.0,17328000.0,24532000.0,,-46936000.0,-348239000.0,-44040000.0,-80273000.0,-50613000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-28 11:11:40+00:00,,,,66044000.0,,8046000.0,-109696000.0,140505000.0,-85452000.0,-79812000.0,309469000.0,-85452000.0,-79812000.0,309469000.0,152251000.0,330657000.0,330657000.0,22464000.0,59880000.0,,-85783000.0,-12000.0,-79800000.0,-149285000.0,-50769000.0,,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q2TTM,2010-07-01,2011-06-30,,-21026000.0,319754000.0,8188000.0,143821000.0,,15964000.0,-194636000.0,363735000.0,-376963000.0,-180983000.0,619630000.0,-376963000.0,-180983000.0,619630000.0,77648000.0,615155000.0,615155000.0,55290000.0,111629000.0,13529000.0,-163493000.0,-12000.0,-179982000.0,-389765000.0,-299069000.0,,6508000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q2,2011-04-01,2011-06-30,,,,,33473000.0,,3814000.0,-30257000.0,59647000.0,-12022000.0,-51861000.0,191078000.0,-12022000.0,-51861000.0,191078000.0,131009000.0,171569000.0,171569000.0,16293000.0,39912000.0,,-47449000.0,-12000.0,-51407000.0,-64034000.0,-98000.0,-442000.0,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 15:41:55+00:00,,,,32571000.0,,4232000.0,-79439000.0,80858000.0,-73430000.0,-27951000.0,118391000.0,-73430000.0,-27951000.0,118391000.0,21242000.0,159088000.0,159088000.0,6171000.0,19968000.0,,-38334000.0,,-28393000.0,-85251000.0,-50671000.0,442000.0,
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2011.0,Q1TTM,2010-04-01,2011-03-31,,-53000000.0,319754000.0,8188000.0,146400000.0,,3601000.0,-165195000.0,303174000.0,-644800000.0,-174219000.0,601645000.0,-644800000.0,-174219000.0,601645000.0,-213773000.0,573253000.0,573253000.0,47187000.0,91078000.0,13529000.0,-156597000.0,,-141698000.0,-333345000.0,-549110000.0,442000.0,6508000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q4,2012-10-01,2012-12-31,,-40424000.0,383698000.0,16028000.0,45711000.0,,-5279000.0,-5908000.0,67654000.0,-71963000.0,-131584000.0,240086000.0,-71963000.0,-131584000.0,240086000.0,31260000.0,158486000.0,158486000.0,41797000.0,31526000.0,482000.0,-58079000.0,,-94697000.0,-68990000.0,-44074000.0,-440000.0,3495000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 14:22:14+00:00,-64808000.0,383698000.0,16028000.0,159049000.0,,469000.0,-126604000.0,461160000.0,-394436000.0,-305656000.0,816195000.0,-394436000.0,-305656000.0,816195000.0,116572000.0,698849000.0,698849000.0,84901000.0,129969000.0,482000.0,-220077000.0,,-249860000.0,-424956000.0,-340532000.0,,8530000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-01 11:15:38+00:00,-24384000.0,,,113338000.0,,5748000.0,-120696000.0,393506000.0,-322473000.0,-174072000.0,576109000.0,-322473000.0,-174072000.0,576109000.0,85312000.0,540363000.0,540363000.0,43104000.0,98443000.0,,-161998000.0,,-155163000.0,-355966000.0,-296458000.0,440000.0,5035000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q3TTM,2011-10-01,2012-09-30,,-383680000.0,312616000.0,8996000.0,158965000.0,,2642000.0,-151313000.0,437828000.0,-467699000.0,-237049000.0,762246000.0,-467699000.0,-237049000.0,762246000.0,60140000.0,692071000.0,692071000.0,62523000.0,150466000.0,13892000.0,-209806000.0,348251000.0,-228265000.0,-500029000.0,-346158000.0,440000.0,12313000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q3,2012-07-01,2012-09-30,,-48000.0,,,39896000.0,,4659000.0,128212000.0,20603000.0,-114120000.0,-57371000.0,337889000.0,-114120000.0,-57371000.0,337889000.0,171057000.0,157804000.0,157804000.0,11977000.0,23881000.0,,-56637000.0,,-58785000.0,-16490000.0,-85477000.0,377000.0,1085000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-26 13:57:33+00:00,-24336000.0,,,73442000.0,,1089000.0,-248908000.0,372903000.0,-208353000.0,-116701000.0,238220000.0,-208353000.0,-116701000.0,238220000.0,-85745000.0,382559000.0,382559000.0,31127000.0,74562000.0,,-105361000.0,,-96378000.0,-339476000.0,-210981000.0,63000.0,3950000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q2TTM,2011-07-01,2012-06-30,,-383632000.0,312616000.0,8996000.0,156598000.0,,-18514000.0,-267927000.0,623747000.0,-300347000.0,-571957000.0,674859000.0,-300347000.0,-571957000.0,674859000.0,-215959000.0,718314000.0,718314000.0,67874000.0,151117000.0,13892000.0,-200105000.0,12000.0,-213520000.0,-563812000.0,-311294000.0,63000.0,11228000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q2,2012-04-01,2012-06-30,,-24336000.0,,,36763000.0,,9250000.0,-117113000.0,334646000.0,-152908000.0,-77333000.0,131982000.0,-152908000.0,-77333000.0,131982000.0,-89009000.0,193101000.0,193101000.0,19231000.0,26136000.0,,-58344000.0,,-55742000.0,-306122000.0,-149224000.0,-603000.0,3348000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 12:22:46+00:00,,,,36679000.0,,-8161000.0,-131795000.0,38257000.0,-55445000.0,-39368000.0,106238000.0,-55445000.0,-39368000.0,106238000.0,3264000.0,189458000.0,189458000.0,11896000.0,48426000.0,,-47017000.0,,-40636000.0,-33354000.0,-61757000.0,666000.0,602000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2012.0,Q1TTM,2011-04-01,2012-03-31,,-359296000.0,312616000.0,8996000.0,153308000.0,,-23950000.0,-181071000.0,348748000.0,-159461000.0,-546485000.0,733955000.0,-159461000.0,-546485000.0,733955000.0,4059000.0,696782000.0,696782000.0,64936000.0,164893000.0,13892000.0,-189210000.0,,-209185000.0,-321724000.0,-162168000.0,224000.0,7880000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q4,2013-10-01,2013-12-31,,-25955000.0,414363000.0,12954000.0,54449000.0,,-6445000.0,14093000.0,22508000.0,-222376000.0,-126600000.0,246070000.0,-222376000.0,-126600000.0,246070000.0,-109351000.0,159393000.0,159393000.0,18135000.0,9565000.0,-68000.0,-66778000.0,160000.0,-123784000.0,-28817000.0,-158854000.0,,23047000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 14:22:14+00:00,-153915000.0,414363000.0,12954000.0,180613000.0,,-17621000.0,-61119000.0,144805000.0,-590869000.0,-399427000.0,986498000.0,-590869000.0,-399427000.0,986498000.0,-21419000.0,807749000.0,807749000.0,59255000.0,129396000.0,-68000.0,-255466000.0,,-272145000.0,-171131000.0,-438473000.0,,26701000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-31 11:45:17+00:00,-127960000.0,,,126164000.0,,-11176000.0,-75212000.0,122297000.0,-368493000.0,-272827000.0,740428000.0,-368493000.0,-272827000.0,740428000.0,87932000.0,648356000.0,648356000.0,41120000.0,119831000.0,,-188688000.0,-160000.0,-148361000.0,-142314000.0,-279619000.0,,3654000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q3TTM,2012-10-01,2013-09-30,,-168384000.0,383698000.0,16028000.0,171875000.0,,-16455000.0,-81120000.0,189951000.0,-440456000.0,-404411000.0,980514000.0,-440456000.0,-404411000.0,980514000.0,119192000.0,806842000.0,806842000.0,82917000.0,151357000.0,482000.0,-246767000.0,-160000.0,-243058000.0,-211304000.0,-323693000.0,-440000.0,7149000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q3,2013-07-01,2013-09-30,,-119726000.0,,,45351000.0,,202000.0,88139000.0,16885000.0,-118507000.0,-184046000.0,352531000.0,-118507000.0,-184046000.0,353605000.0,51254000.0,213076000.0,213076000.0,5965000.0,29999000.0,,-65139000.0,-160000.0,-65186000.0,-23033000.0,-77219000.0,-100000.0,1126000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-01 12:18:27+00:00,-8234000.0,,,80813000.0,,-11378000.0,-163351000.0,105412000.0,-249986000.0,-88781000.0,387897000.0,-249986000.0,-88781000.0,386823000.0,36678000.0,435280000.0,435280000.0,35155000.0,89832000.0,,-123549000.0,,-83175000.0,-119281000.0,-202400000.0,100000.0,2528000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q2TTM,2012-07-01,2013-06-30,,-48706000.0,383698000.0,16028000.0,166420000.0,,-11998000.0,-41047000.0,193669000.0,-436069000.0,-277736000.0,965872000.0,-436069000.0,-277736000.0,964798000.0,238995000.0,751570000.0,751570000.0,88929000.0,145239000.0,482000.0,-238265000.0,,-236657000.0,-204761000.0,-331951000.0,37000.0,7108000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q2,2013-04-01,2013-06-30,,-8234000.0,,,0.0,,-7706000.0,0.0,69245000.0,-152172000.0,-47303000.0,210406000.0,-152172000.0,-47303000.0,210406000.0,3225000.0,220753000.0,220753000.0,-10347000.0,53721000.0,,-67003000.0,89000.0,-40213000.0,-75532000.0,-132603000.0,100000.0,955000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q1,2013-01-01,2013-03-31,2013-04-25 11:21:38+00:00,,,,38945000.0,,-3672000.0,-89098000.0,36167000.0,-97814000.0,-41478000.0,176417000.0,-97814000.0,-41478000.0,176417000.0,33453000.0,214527000.0,214527000.0,12043000.0,36111000.0,,-56546000.0,-89000.0,-42962000.0,-43749000.0,-69797000.0,,1573000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2013.0,Q1TTM,2012-04-01,2013-03-31,,-64808000.0,383698000.0,16028000.0,161315000.0,,4958000.0,-83907000.0,459070000.0,-436805000.0,-307766000.0,886374000.0,-436805000.0,-307766000.0,886374000.0,146761000.0,723918000.0,723918000.0,85048000.0,117654000.0,482000.0,-229606000.0,-89000.0,-252186000.0,-435351000.0,-348572000.0,-666000.0,9501000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:20:59+00:00,-30713000.0,509378000.0,10172000.0,208326000.0,,-21633000.0,-166742000.0,264225000.0,-758123000.0,-384058000.0,959814000.0,-758123000.0,-384058000.0,959814000.0,-204000000.0,812296000.0,812296000.0,105934000.0,82351000.0,7290000.0,-291395000.0,,-387390000.0,-288184000.0,-525120000.0,,26755000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q4,2014-10-01,2014-12-31,,-20107000.0,509378000.0,10172000.0,60575000.0,,-13496000.0,37956000.0,76562000.0,-227441000.0,-149134000.0,296981000.0,-227441000.0,-149134000.0,296981000.0,-93090000.0,151114000.0,151114000.0,47336000.0,11448000.0,474000.0,-76130000.0,,-147194000.0,-31621000.0,-207700000.0,,17693000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 13:59:04+00:00,-10606000.0,,,147751000.0,,-8137000.0,-204698000.0,187663000.0,-530682000.0,-234924000.0,662833000.0,-530682000.0,-234924000.0,662833000.0,-110910000.0,661182000.0,661182000.0,58598000.0,70903000.0,6816000.0,-215265000.0,,-240196000.0,-256563000.0,-317420000.0,,9062000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q3TTM,2013-10-01,2014-09-30,,-36561000.0,414363000.0,12954000.0,202200000.0,,-14582000.0,-190605000.0,210171000.0,-753058000.0,-361524000.0,908903000.0,-753058000.0,-361524000.0,908903000.0,-220261000.0,820575000.0,820575000.0,76733000.0,80468000.0,6748000.0,-282043000.0,160000.0,-363980000.0,-285380000.0,-476274000.0,,32109000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q3,2014-07-01,2014-09-30,,-10606000.0,,,53955000.0,-19199000.0,-9557000.0,27505000.0,87980000.0,-233454000.0,-103329000.0,334367000.0,-233454000.0,-103329000.0,334367000.0,-11973000.0,233050000.0,233050000.0,19857000.0,16910000.0,6816000.0,-74380000.0,,-83986000.0,-182391000.0,-81573000.0,,3646000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q2TTM,2013-07-01,2014-06-30,,-145681000.0,414363000.0,12954000.0,193596000.0,19199000.0,-4823000.0,-129971000.0,139076000.0,-638111000.0,-442241000.0,927067000.0,-638111000.0,-442241000.0,928141000.0,-157034000.0,800601000.0,800601000.0,62841000.0,93557000.0,-68000.0,-272802000.0,,-345180000.0,-126022000.0,-471920000.0,-100000.0,29589000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q2,2014-04-01,2014-06-30,,,,,48020000.0,19199000.0,6282000.0,-123886000.0,32862000.0,-131671000.0,-79416000.0,160948000.0,-131671000.0,-79416000.0,160948000.0,-43857000.0,209077000.0,209077000.0,27737000.0,37016000.0,-13023000.0,-76203000.0,,-90546000.0,-40052000.0,-85294000.0,,4954000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 13:43:18+00:00,0.0,,,93796000.0,19199000.0,1420000.0,-232203000.0,99683000.0,-297228000.0,-131595000.0,328466000.0,-297228000.0,-131595000.0,328466000.0,-98937000.0,428132000.0,428132000.0,38741000.0,53993000.0,0.0,-140885000.0,,-156210000.0,-74172000.0,-235847000.0,,5416000.0
