company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otherrevenue,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Capri Holdings,CPRI,,1530721,2014.0,Q3TTM,2012-12-30,2013-12-28,,2.98,2.98,70897000.0,2.93,725000.0,314581000.0,601548000.0,601548000.0,601548000.0,,1167686000.0,2990545000.0,,-805000.0,,,833671000.0,1167686000.0,1822859000.0,632000.0,905293000.0,917566000.0,-1437000.0,916129000.0,2990545000.0,203200000.0,203175380.0,206088062.0
Capri Holdings,CPRI,,1530721,2014.0,Q3,2013-09-29,2013-12-28,2015-02-05 16:12:25+00:00,1.13,1.13,21655000.0,1.11,,113485000.0,229643000.0,229643000.0,229643000.0,,392731000.0,1012229000.0,,-3000.0,,,254603000.0,392731000.0,619498000.0,109000.0,276258000.0,343240000.0,-112000.0,343128000.0,1012229000.0,203200000.0,203175380.0,206088062.0
Capri Holdings,CPRI,,1530721,2014.0,Q2YTD,2013-03-31,2013-09-28,,1.34,1.34,34032000.0,1.32,,147642000.0,270804000.0,270804000.0,270804000.0,,534016000.0,1381162000.0,,-276000.0,,,394092000.0,534016000.0,847146000.0,300000.0,428124000.0,419022000.0,-576000.0,418446000.0,1381162000.0,202500000.0,202560870.0,205154692.0
Capri Holdings,CPRI,,1530721,2014.0,Q2TTM,2012-09-30,2013-09-28,,2.5,2.5,63010000.0,2.46,725000.0,274109000.0,501933000.0,501933000.0,501933000.0,,1028282000.0,2615094000.0,,-2289000.0,,,743912000.0,1028282000.0,1586812000.0,834000.0,807647000.0,779165000.0,-3123000.0,776042000.0,2615094000.0,202500000.0,202560870.0,205154692.0
Capri Holdings,CPRI,,1530721,2014.0,Q2,2013-06-30,2013-09-28,2014-11-06 16:00:00+00:00,0.72,0.72,18057000.0,0.71,,75504000.0,145808000.0,145808000.0,145808000.0,,290428000.0,740303000.0,,-18000.0,,,210358000.0,290428000.0,449875000.0,130000.0,228415000.0,221460000.0,-148000.0,221312000.0,740303000.0,202500000.0,202560870.0,205154692.0
Capri Holdings,CPRI,,1530721,2014.0,Q1TTM,2012-07-01,2013-06-29,,2.28,2.28,57211000.0,2.24,725000.0,258425000.0,453953000.0,453953000.0,453953000.0,,954889000.0,2407726000.0,,-1996000.0,,,679268000.0,954889000.0,1452837000.0,1259000.0,737204000.0,715633000.0,-3255000.0,712378000.0,2407726000.0,201600000.0,201208189.0,204336124.0
Capri Holdings,CPRI,,1530721,2014.0,Q1,2013-03-31,2013-06-29,2014-08-07 16:57:23+00:00,0.62,0.62,15975000.0,0.61,,72138000.0,124996000.0,124996000.0,124996000.0,,243588000.0,640859000.0,,-258000.0,,,183734000.0,243588000.0,397271000.0,170000.0,199709000.0,197562000.0,-428000.0,197134000.0,640859000.0,201600000.0,201208189.0,204336124.0
Capri Holdings,CPRI,,1530721,2015.0,FY,2014-03-30,2015-03-28,2017-05-31 16:20:14+00:00,4.35,4.35,138400000.0,4.28,800000.0,374800000.0,881000000.0,881000000.0,881000000.0,0.0,1723800000.0,4371500000.0,,-1000000.0,,,1251500000.0,1723800000.0,2647700000.0,200000.0,1390700000.0,1257000000.0,-1200000.0,1255800000.0,4371500000.0,202500000.0,202680572.0,205865769.0
Capri Holdings,CPRI,,1530721,2015.0,Q4,2014-12-28,2015-03-28,,0.92,0.92,37846000.0,0.89,800000.0,76072000.0,182619000.0,182619000.0,182619000.0,,450118000.0,1081015000.0,,2550000.0,,,336057000.0,450118000.0,630897000.0,53000.0,374703000.0,256194000.0,2497000.0,258691000.0,1081015000.0,202500000.0,202680572.0,205865769.0
Capri Holdings,CPRI,,1530721,2015.0,Q3,2014-09-28,2014-12-27,2016-02-03 16:45:06+00:00,1.5,1.5,37492000.0,1.48,,113335000.0,303675000.0,303675000.0,303675000.0,0.0,514583000.0,1314726000.0,,-1351000.0,,,344174000.0,514583000.0,800143000.0,116000.0,381666000.0,418477000.0,-1467000.0,417010000.0,1314726000.0,202500000.0,202668541.0,205647816.0
Capri Holdings,CPRI,,1530721,2015.0,Q3YTD,2014-03-30,2014-12-27,,3.43,3.43,100554000.0,3.39,,298728000.0,698381000.0,698381000.0,698381000.0,,1273682000.0,3290485000.0,,-3550000.0,,,915443000.0,1273682000.0,2016803000.0,147000.0,1015997000.0,1000806000.0,-3697000.0,997109000.0,3290485000.0,202500000.0,202668541.0,205647816.0
Capri Holdings,CPRI,,1530721,2015.0,Q3TTM,2013-12-29,2014-12-27,,4.23,4.23,124567000.0,4.18,1300000.0,383801000.0,859434000.0,859434000.0,859434000.0,,1641635000.0,4207894000.0,,-3371000.0,,,1193648000.0,1641635000.0,2566259000.0,138000.0,1319515000.0,1246744000.0,-3509000.0,1243235000.0,4207894000.0,202500000.0,202668541.0,205647816.0
Capri Holdings,CPRI,,1530721,2015.0,Q2,2014-06-29,2014-09-27,2015-11-05 16:06:37+00:00,1.01,1.01,34064000.0,1.0,,97107000.0,206990000.0,206990000.0,206990000.0,0.0,411578000.0,1056605000.0,,-1389000.0,,,305405000.0,411578000.0,645027000.0,72000.0,339469000.0,305558000.0,-1461000.0,304097000.0,1056605000.0,204900000.0,204464952.0,207432250.0
Capri Holdings,CPRI,,1530721,2015.0,Q2YTD,2014-03-30,2014-09-27,,1.93,1.93,63062000.0,1.91,,185393000.0,394706000.0,394706000.0,394706000.0,,759099000.0,1975759000.0,,-2199000.0,,,571269000.0,759099000.0,1216660000.0,31000.0,634331000.0,582329000.0,-2230000.0,580099000.0,1975759000.0,204900000.0,204464952.0,207432250.0
Capri Holdings,CPRI,,1530721,2015.0,Q2TTM,2013-09-29,2014-09-27,,3.86,3.86,108730000.0,3.81,1300000.0,383951000.0,785402000.0,785402000.0,785402000.0,,1519783000.0,3905397000.0,,-2023000.0,,,1104077000.0,1519783000.0,2385614000.0,131000.0,1214107000.0,1171507000.0,-2154000.0,1169353000.0,3905397000.0,204900000.0,204464952.0,207432250.0
Capri Holdings,CPRI,,1530721,2015.0,Q1TTM,2013-06-30,2014-06-28,,3.57,3.57,92723000.0,3.52,1300000.0,362348000.0,724220000.0,724220000.0,724220000.0,,1398633000.0,3589095000.0,,-652000.0,,,1009030000.0,1398633000.0,2190462000.0,189000.0,1103053000.0,1087409000.0,-841000.0,1086568000.0,3589095000.0,204000000.0,203749572.0,207176243.0
Capri Holdings,CPRI,,1530721,2015.0,Q1,2014-03-30,2014-06-28,2015-08-06 16:10:28+00:00,0.92,0.92,28998000.0,0.91,,88286000.0,187716000.0,187716000.0,187716000.0,,347521000.0,919154000.0,,-810000.0,,,265864000.0,347521000.0,571633000.0,-41000.0,294862000.0,276771000.0,-769000.0,276002000.0,919154000.0,204000000.0,203749572.0,207176243.0
Capri Holdings,CPRI,,1530721,2016.0,FY,2015-03-29,2016-04-02,2018-05-30 16:16:22+00:00,4.5,4.5,183200000.0,4.44,10900000.0,334600000.0,837700000.0,837700000.0,839100000.0,-1400000.0,1914900000.0,4712100000.0,,-1100000.0,,0.0,1428000000.0,1914900000.0,2797200000.0,1700000.0,1622100000.0,1175100000.0,-2800000.0,1172300000.0,4712100000.0,186500000.0,186293295.0,189054289.0
Capri Holdings,CPRI,,1530721,2016.0,Q4,2015-12-27,2016-04-02,,0.97,0.97,50500000.0,0.97,10900000.0,69200000.0,176300000.0,176300000.0,177000000.0,-700000.0,501500000.0,1198700000.0,,2000000.0,,,391700000.0,501500000.0,697200000.0,600000.0,453100000.0,244100000.0,1400000.0,245500000.0,1198700000.0,186500000.0,186293295.0,189054289.0
Capri Holdings,CPRI,,1530721,2016.0,Q3,2015-09-27,2015-12-26,2017-02-14 17:26:33+00:00,1.62,1.62,45000000.0,1.59,0.0,114400000.0,294200000.0,294200000.0,294600000.0,-400000.0,565500000.0,1397400000.0,,-100000.0,,,377600000.0,565500000.0,831900000.0,600000.0,422600000.0,409300000.0,-700000.0,408600000.0,1397400000.0,181900000.0,182176452.0,184851616.0
Capri Holdings,CPRI,,1530721,2016.0,Q3YTD,2015-03-29,2015-12-26,,3.53,3.53,132700000.0,3.47,,265400000.0,661400000.0,661400000.0,662100000.0,-700000.0,1413400000.0,3513400000.0,,-3100000.0,,,1036300000.0,1413400000.0,2100000000.0,1100000.0,1169000000.0,931000000.0,-4200000.0,926800000.0,3513400000.0,181900000.0,182176452.0,184851616.0
Capri Holdings,CPRI,,1530721,2016.0,Q3TTM,2014-12-28,2015-12-26,,4.45,4.45,170546000.0,4.36,800000.0,341472000.0,844019000.0,844019000.0,844719000.0,-700000.0,1863518000.0,4594415000.0,,-550000.0,,,1372357000.0,1863518000.0,2730897000.0,1153000.0,1543703000.0,1187194000.0,-1703000.0,1185491000.0,4594415000.0,181900000.0,182176452.0,184851616.0
Capri Holdings,CPRI,,1530721,2016.0,Q2,2015-06-28,2015-09-26,2016-11-10 16:53:26+00:00,1.02,1.02,46100000.0,1.01,0.0,78400000.0,192800000.0,192800000.0,193100000.0,-300000.0,465500000.0,1130000000.0,,-1500000.0,,,345300000.0,465500000.0,664500000.0,400000.0,391400000.0,273100000.0,-1900000.0,271200000.0,1130000000.0,189300000.0,188857398.0,191524156.0
Capri Holdings,CPRI,,1530721,2016.0,Q2YTD,2015-03-29,2015-09-26,,1.91,1.91,87700000.0,1.88,,151000000.0,367200000.0,367200000.0,367500000.0,-300000.0,847900000.0,2116000000.0,,-3000000.0,,,658700000.0,847900000.0,1268100000.0,500000.0,746400000.0,521700000.0,-3500000.0,518200000.0,2116000000.0,189300000.0,188857398.0,191524156.0
Capri Holdings,CPRI,,1530721,2016.0,Q2TTM,2014-09-28,2015-09-26,,4.33,4.33,163038000.0,4.25,800000.0,340407000.0,853494000.0,853494000.0,853794000.0,-300000.0,1812601000.0,4511741000.0,,-1801000.0,,,1338931000.0,1812601000.0,2699140000.0,669000.0,1502769000.0,1196371000.0,-2470000.0,1193901000.0,4511741000.0,189300000.0,188857398.0,191524156.0
Capri Holdings,CPRI,,1530721,2016.0,Q1,2015-03-29,2015-06-27,2016-08-11 16:06:32+00:00,0.89,0.89,41600000.0,0.87,,72600000.0,174400000.0,174400000.0,174400000.0,0.0,382400000.0,986000000.0,,-1500000.0,,,313400000.0,382400000.0,603600000.0,100000.0,355000000.0,248600000.0,-1600000.0,247000000.0,986000000.0,196000000.0,196977021.0,200054494.0
Capri Holdings,CPRI,,1530721,2016.0,Q1TTM,2014-06-29,2015-06-27,,4.32,4.32,151002000.0,4.24,800000.0,359114000.0,867684000.0,867684000.0,867684000.0,,1758679000.0,4438346000.0,,-1690000.0,,,1299036000.0,1758679000.0,2679667000.0,341000.0,1450838000.0,1228829000.0,-2031000.0,1226798000.0,4438346000.0,196000000.0,196977021.0,200054494.0
Capri Holdings,CPRI,,1530721,2017.0,FY,2016-04-03,2017-04-01,2019-05-29 16:42:01+00:00,3.33,3.33,220000000.0,3.29,199000000.0,137000000.0,552000000.0,552000000.0,553000000.0,-1000000.0,1833000000.0,4494000000.0,,3000000.0,9000000.0,11000000.0,1541000000.0,1833000000.0,2661000000.0,4000000.0,1971000000.0,690000000.0,-1000000.0,689000000.0,4503000000.0,166100000.0,165986733.0,168123813.0
Capri Holdings,CPRI,,1530721,2017.0,Q3,2016-10-02,2016-12-31,2018-02-13 16:20:40+00:00,1.66,1.66,55700000.0,1.64,500000.0,70400000.0,271300000.0,271300000.0,271300000.0,0.0,547100000.0,1352800000.0,,3200000.0,,0.0,407600000.0,547100000.0,805700000.0,3400000.0,463800000.0,341900000.0,-200000.0,341700000.0,1352800000.0,163400000.0,163148597.0,165214045.0
Capri Holdings,CPRI,,1530721,2017.0,Q3YTD,2016-04-03,2016-12-31,,3.47,3.47,162500000.0,3.42,5400000.0,151600000.0,578300000.0,578300000.0,579300000.0,-1000000.0,1387200000.0,3428900000.0,,2500000.0,,,1141300000.0,1387200000.0,2041700000.0,5100000.0,1309200000.0,732500000.0,-2600000.0,729900000.0,3428900000.0,163400000.0,163148597.0,165214045.0
Capri Holdings,CPRI,,1530721,2017.0,Q3TTM,2015-12-27,2016-12-31,,4.44,4.44,213000000.0,4.39,16300000.0,220800000.0,754600000.0,754600000.0,756300000.0,-1700000.0,1888700000.0,4627600000.0,,4500000.0,,,1533000000.0,1888700000.0,2738900000.0,5700000.0,1762300000.0,976600000.0,-1200000.0,975400000.0,4627600000.0,163400000.0,163148597.0,165214045.0
Capri Holdings,CPRI,,1530721,2017.0,Q2,2016-07-03,2016-10-01,2017-11-08 16:27:20+00:00,0.97,0.97,56400000.0,0.95,4900000.0,41900000.0,160700000.0,160700000.0,160900000.0,-200000.0,443500000.0,1088200000.0,,300000.0,,0.0,379700000.0,443500000.0,644700000.0,1400000.0,441000000.0,203700000.0,-1100000.0,202600000.0,1088200000.0,165900000.0,166695631.0,168839967.0
Capri Holdings,CPRI,,1530721,2017.0,Q2YTD,2016-04-03,2016-10-01,,1.81,1.81,106800000.0,1.78,4900000.0,81200000.0,307000000.0,307000000.0,308000000.0,-1000000.0,840100000.0,2076100000.0,,-700000.0,,,733700000.0,840100000.0,1236000000.0,1700000.0,845400000.0,390600000.0,-2400000.0,388200000.0,2076100000.0,165900000.0,166695631.0,168839967.0
Capri Holdings,CPRI,,1530721,2017.0,Q2TTM,2015-09-27,2016-10-01,,4.4,4.4,202300000.0,4.34,15800000.0,264800000.0,777500000.0,777500000.0,779600000.0,-2100000.0,1907100000.0,4672200000.0,,1200000.0,,,1503000000.0,1907100000.0,2765100000.0,2900000.0,1721100000.0,1044000000.0,-1700000.0,1042300000.0,4672200000.0,165900000.0,166695631.0,168839967.0
Capri Holdings,CPRI,,1530721,2017.0,Q1,2016-04-03,2016-07-02,2017-08-08 21:17:59+00:00,0.84,0.84,50400000.0,0.83,,39300000.0,146300000.0,146300000.0,147100000.0,-800000.0,396600000.0,987900000.0,,-1000000.0,,,354000000.0,396600000.0,591300000.0,300000.0,404400000.0,186900000.0,-1300000.0,185600000.0,987900000.0,175100000.0,174158571.0,176613751.0
Capri Holdings,CPRI,,1530721,2017.0,Q1TTM,2015-06-28,2016-07-02,,4.45,4.45,192000000.0,4.4,10900000.0,301300000.0,809600000.0,809600000.0,811800000.0,-2200000.0,1929100000.0,4714000000.0,,-600000.0,,,1468600000.0,1929100000.0,2784900000.0,1900000.0,1671500000.0,1113400000.0,-2500000.0,1110900000.0,4714000000.0,175100000.0,174158571.0,176613751.0
Capri Holdings,CPRI,,1530721,2018.0,FY,2017-04-02,2018-03-31,2020-07-08 16:18:59+00:00,3.89,3.89,208000000.0,3.82,33000000.0,150000000.0,592000000.0,592000000.0,592000000.0,0.0,1860000000.0,4719000000.0,,15000000.0,,102000000.0,1767000000.0,1860000000.0,2859000000.0,22000000.0,2110000000.0,749000000.0,-7000000.0,742000000.0,4719000000.0,152200000.0,152283586.0,155102885.0
Capri Holdings,CPRI,,1530721,2018.0,Q4,2017-12-31,2018-03-31,,0.3,0.3,58100000.0,0.28,14100000.0,30100000.0,44400000.0,44400000.0,44200000.0,200000.0,470400000.0,1179900000.0,,-700000.0,300000.0,52000000.0,498300000.0,470400000.0,709500000.0,11800000.0,622500000.0,87000000.0,-12500000.0,74500000.0,1180200000.0,152200000.0,152283586.0,155102885.0
Capri Holdings,CPRI,,1530721,2018.0,Q3,2017-10-01,2017-12-30,2019-02-07 16:06:56+00:00,1.44,1.44,54000000.0,1.42,2600000.0,58900000.0,219400000.0,219400000.0,219400000.0,0.0,556100000.0,1440100000.0,,-26900000.0,-300000.0,28000000.0,485900000.0,556100000.0,884000000.0,8300000.0,570500000.0,313500000.0,-35200000.0,278300000.0,1439800000.0,152400000.0,152047963.0,154623339.0
Capri Holdings,CPRI,,1530721,2018.0,Q3YTD,2017-04-02,2017-12-30,,3.59,3.59,149900000.0,3.54,18900000.0,119900000.0,547600000.0,547600000.0,547800000.0,-200000.0,1389600000.0,3539100000.0,,15700000.0,-300000.0,50000000.0,1268700000.0,1389600000.0,2149500000.0,10200000.0,1487500000.0,662000000.0,5500000.0,667500000.0,3538800000.0,152400000.0,152047963.0,154623339.0
Capri Holdings,CPRI,,1530721,2018.0,Q3TTM,2017-01-01,2017-12-30,,3.45,3.45,207400000.0,3.41,212500000.0,105300000.0,521300000.0,521300000.0,521500000.0,-200000.0,1835400000.0,4604200000.0,,16200000.0,8700000.0,61000000.0,1668400000.0,1835400000.0,2768800000.0,9100000.0,2149300000.0,619500000.0,7100000.0,626600000.0,4612900000.0,152400000.0,152047963.0,154623339.0
Capri Holdings,CPRI,,1530721,2018.0,Q2,2017-07-02,2017-09-30,2018-11-07 16:05:03+00:00,1.34,1.34,48300000.0,1.32,16300000.0,36400000.0,202700000.0,202700000.0,202900000.0,-200000.0,455800000.0,1146600000.0,,40800000.0,,22000000.0,405100000.0,455800000.0,690800000.0,800000.0,491700000.0,199100000.0,40000000.0,239100000.0,1146600000.0,151400000.0,151781340.0,154168094.0
Capri Holdings,CPRI,,1530721,2018.0,Q2YTD,2017-04-02,2017-09-30,,2.15,2.15,95900000.0,2.12,16300000.0,61000000.0,328200000.0,328200000.0,328400000.0,-200000.0,833500000.0,2099000000.0,,42600000.0,,22000000.0,782800000.0,833500000.0,1265500000.0,1900000.0,917000000.0,348500000.0,40700000.0,389200000.0,2099000000.0,151400000.0,151781340.0,154168094.0
Capri Holdings,CPRI,,1530721,2018.0,Q2TTM,2016-10-02,2017-09-30,,3.67,3.67,209100000.0,3.63,210400000.0,116800000.0,573200000.0,573200000.0,573400000.0,-200000.0,1826400000.0,4516900000.0,,46300000.0,9000000.0,33000000.0,1590100000.0,1826400000.0,2690500000.0,4200000.0,2042600000.0,647900000.0,42100000.0,690000000.0,4525900000.0,151400000.0,151781340.0,154168094.0
Capri Holdings,CPRI,,1530721,2018.0,Q1,2017-04-02,2017-07-01,2018-08-08 16:17:12+00:00,0.81,0.81,47600000.0,0.8,0.0,24600000.0,125500000.0,125500000.0,125500000.0,0.0,377700000.0,952400000.0,,1800000.0,,0.0,377700000.0,377700000.0,574700000.0,1100000.0,425300000.0,149400000.0,700000.0,150100000.0,952400000.0,154900000.0,154486898.0,156871518.0
Capri Holdings,CPRI,,1530721,2018.0,Q1TTM,2016-07-03,2017-07-01,,3.3,3.3,217200000.0,3.26,199000000.0,122300000.0,531200000.0,531200000.0,531400000.0,-200000.0,1814100000.0,4458500000.0,,5800000.0,9000000.0,11000000.0,1564700000.0,1814100000.0,2644400000.0,4800000.0,1991900000.0,652500000.0,1000000.0,653500000.0,4467500000.0,154900000.0,154486898.0,156871518.0
Capri Holdings,CPRI,,1530721,2019.0,FY,2018-04-01,2019-03-30,2020-07-08 16:18:59+00:00,3.62,3.62,225000000.0,3.58,21000000.0,79000000.0,542000000.0,542000000.0,543000000.0,-1000000.0,2058000000.0,5238000000.0,,-76000000.0,,124000000.0,2075000000.0,2058000000.0,3180000000.0,38000000.0,2445000000.0,735000000.0,-114000000.0,621000000.0,5238000000.0,150000000.0,149765468.0,151614350.0
Capri Holdings,CPRI,,1530721,2019.0,Q4,2018-12-30,2019-03-30,,0.11,0.11,65000000.0,0.12,4000000.0,3000000.0,19000000.0,19000000.0,19000000.0,,551000000.0,1344000000.0,,-1000000.0,-1000000.0,75000000.0,609000000.0,551000000.0,793000000.0,17000000.0,753000000.0,40000000.0,-18000000.0,22000000.0,1343000000.0,150000000.0,149765468.0,151614350.0
Capri Holdings,CPRI,,1530721,2019.0,Q3,2018-09-30,2018-12-29,2020-02-05 16:07:34+00:00,1.34,1.34,51000000.0,1.33,6000000.0,42000000.0,200000000.0,200000000.0,200000000.0,0.0,565000000.0,1438000000.0,,-41000000.0,1000000.0,19000000.0,507000000.0,565000000.0,873000000.0,7000000.0,583000000.0,290000000.0,-48000000.0,242000000.0,1439000000.0,149300000.0,149183049.0,150268424.0
Capri Holdings,CPRI,,1530721,2019.0,Q3YTD,2018-04-01,2018-12-29,,3.51,3.51,160000000.0,3.46,17000000.0,76000000.0,523000000.0,523000000.0,524000000.0,-1000000.0,1507000000.0,3894000000.0,,-75000000.0,1000000.0,49000000.0,1466000000.0,1507000000.0,2387000000.0,21000000.0,1692000000.0,695000000.0,-96000000.0,599000000.0,3895000000.0,149300000.0,149183049.0,150268424.0
Capri Holdings,CPRI,,1530721,2019.0,Q3TTM,2017-12-31,2018-12-29,,3.81,3.81,218100000.0,3.74,31100000.0,106100000.0,567400000.0,567400000.0,568200000.0,-800000.0,1977400000.0,5073900000.0,,-75700000.0,1300000.0,101000000.0,1964300000.0,1977400000.0,3096500000.0,32800000.0,2314500000.0,782000000.0,-108500000.0,673500000.0,5075200000.0,149300000.0,149183049.0,150268424.0
Capri Holdings,CPRI,,1530721,2019.0,Q2,2018-07-01,2018-09-29,2019-11-07 16:56:47+00:00,0.92,0.92,53000000.0,0.91,7000000.0,15000000.0,137000000.0,137000000.0,138000000.0,-1000000.0,490000000.0,1253000000.0,,-32000000.0,,19000000.0,494000000.0,490000000.0,763000000.0,6000000.0,573000000.0,190000000.0,-38000000.0,152000000.0,1253000000.0,150000000.0,149575112.0,151705685.0
Capri Holdings,CPRI,,1530721,2019.0,Q2YTD,2018-04-01,2018-09-29,,2.17,2.17,109000000.0,2.13,11000000.0,34000000.0,323000000.0,323000000.0,324000000.0,-1000000.0,942000000.0,2456000000.0,,-34000000.0,,30000000.0,959000000.0,942000000.0,1514000000.0,14000000.0,1109000000.0,405000000.0,-48000000.0,357000000.0,2456000000.0,150000000.0,149575112.0,151705685.0
Capri Holdings,CPRI,,1530721,2019.0,Q2TTM,2017-10-01,2018-09-29,,3.91,3.91,221100000.0,3.83,27700000.0,123000000.0,586800000.0,586800000.0,587600000.0,-800000.0,1968500000.0,5076000000.0,,-61600000.0,,110000000.0,1943200000.0,1968500000.0,3107500000.0,34100000.0,2302000000.0,805500000.0,-95700000.0,709800000.0,5076000000.0,150000000.0,149575112.0,151705685.0
