company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:48:42+00:00,0.4,0.4,0.39,,19000000.0,67000000.0,67000000.0,67000000.0,193000000.0,429000000.0,,0.0,32000000.0,118000000.0,193000000.0,236000000.0,,,150000000.0,86000000.0,,86000000.0,429000000.0,167500000.0,167800000.0,170500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q4,2011-10-01,2011-12-31,,0.58,0.58,0.56,,35000000.0,98000000.0,98000000.0,98000000.0,299000000.0,673000000.0,,,56000000.0,185000000.0,299000000.0,374000000.0,,,241000000.0,133000000.0,,133000000.0,673000000.0,168100000.0,168100000.0,171900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 09:20:28+00:00,2.1,2.1,2.05,,128000000.0,353000000.0,353000000.0,353000000.0,1069000000.0,2362000000.0,,25000000.0,174000000.0,663000000.0,1069000000.0,1293000000.0,,,837000000.0,456000000.0,25000000.0,481000000.0,2362000000.0,168100000.0,168100000.0,171900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.03,2.03,1.99,,124000000.0,340000000.0,340000000.0,340000000.0,1013000000.0,2237000000.0,,24000000.0,157000000.0,627000000.0,1013000000.0,1224000000.0,,,784000000.0,440000000.0,24000000.0,464000000.0,2237000000.0,167300000.0,167900000.0,171700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.52,1.52,1.49,,93000000.0,255000000.0,255000000.0,255000000.0,770000000.0,1689000000.0,,25000000.0,118000000.0,478000000.0,770000000.0,919000000.0,,,596000000.0,323000000.0,25000000.0,348000000.0,1689000000.0,167300000.0,167900000.0,171700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 09:26:50+00:00,0.52,0.52,0.51,,34000000.0,87000000.0,87000000.0,87000000.0,274000000.0,602000000.0,,-1000000.0,43000000.0,163000000.0,274000000.0,328000000.0,,,206000000.0,122000000.0,-1000000.0,121000000.0,602000000.0,167300000.0,167900000.0,171700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.96,1.96,1.92,,121000000.0,328000000.0,328000000.0,328000000.0,949000000.0,2124000000.0,,25000000.0,154000000.0,597000000.0,949000000.0,1175000000.0,,,751000000.0,424000000.0,25000000.0,449000000.0,2124000000.0,168900000.0,168700000.0,172400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.0,1.0,0.98,,59000000.0,168000000.0,168000000.0,168000000.0,496000000.0,1087000000.0,,26000000.0,75000000.0,315000000.0,496000000.0,591000000.0,,,390000000.0,201000000.0,26000000.0,227000000.0,1087000000.0,168900000.0,168700000.0,172400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 11:31:54+00:00,0.61,0.61,0.6,,34000000.0,103000000.0,103000000.0,103000000.0,265000000.0,581000000.0,,27000000.0,41000000.0,165000000.0,265000000.0,316000000.0,,,206000000.0,110000000.0,27000000.0,137000000.0,581000000.0,168900000.0,168700000.0,172400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.79,1.79,1.76,,119000000.0,299000000.0,299000000.0,299000000.0,886000000.0,2013000000.0,,-2000000.0,149000000.0,558000000.0,886000000.0,1127000000.0,,,707000000.0,420000000.0,-2000000.0,418000000.0,2013000000.0,166700000.0,168400000.0,171800000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 14:34:48+00:00,0.39,0.39,0.38,,25000000.0,65000000.0,65000000.0,65000000.0,231000000.0,506000000.0,,-1000000.0,34000000.0,150000000.0,231000000.0,275000000.0,,,184000000.0,91000000.0,-1000000.0,90000000.0,506000000.0,166700000.0,168400000.0,171800000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q4,2012-10-01,2012-12-31,,0.67,0.67,0.66,,37000000.0,112000000.0,112000000.0,112000000.0,330000000.0,740000000.0,,-1000000.0,50000000.0,210000000.0,330000000.0,410000000.0,,,260000000.0,150000000.0,-1000000.0,149000000.0,740000000.0,168300000.0,168200000.0,171700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 10:27:25+00:00,2.49,2.49,2.44,,159000000.0,419000000.0,419000000.0,419000000.0,1174000000.0,2665000000.0,,-2000000.0,183000000.0,728000000.0,1174000000.0,1491000000.0,,,911000000.0,580000000.0,-2000000.0,578000000.0,2665000000.0,168300000.0,168200000.0,171700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.4,2.4,2.34,,157000000.0,405000000.0,405000000.0,405000000.0,1143000000.0,2598000000.0,,-1000000.0,189000000.0,703000000.0,1143000000.0,1455000000.0,,,892000000.0,563000000.0,-1000000.0,562000000.0,2598000000.0,167700000.0,168800000.0,172400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.82,1.82,1.78,,122000000.0,307000000.0,307000000.0,307000000.0,844000000.0,1925000000.0,,-1000000.0,133000000.0,518000000.0,844000000.0,1081000000.0,,,651000000.0,430000000.0,-1000000.0,429000000.0,1925000000.0,167700000.0,168800000.0,172400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 15:23:07+00:00,0.62,0.62,0.6,,39000000.0,104000000.0,104000000.0,104000000.0,286000000.0,647000000.0,,0.0,44000000.0,174000000.0,286000000.0,361000000.0,,,218000000.0,143000000.0,,143000000.0,647000000.0,167700000.0,168800000.0,172400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.3,2.3,2.25,,152000000.0,388000000.0,388000000.0,388000000.0,1131000000.0,2553000000.0,,-2000000.0,188000000.0,692000000.0,1131000000.0,1422000000.0,,,880000000.0,542000000.0,-2000000.0,540000000.0,2553000000.0,169700000.0,168700000.0,172300000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.2,1.2,1.18,,83000000.0,203000000.0,203000000.0,203000000.0,558000000.0,1278000000.0,,-1000000.0,89000000.0,344000000.0,558000000.0,720000000.0,,,433000000.0,287000000.0,-1000000.0,286000000.0,1278000000.0,169700000.0,168700000.0,172300000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 09:56:53+00:00,0.66,0.66,0.65,,48000000.0,112000000.0,112000000.0,112000000.0,283000000.0,665000000.0,,0.0,43000000.0,179000000.0,283000000.0,382000000.0,,,222000000.0,160000000.0,,160000000.0,665000000.0,169700000.0,168700000.0,172300000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.25,2.25,2.2,,138000000.0,379000000.0,379000000.0,379000000.0,1113000000.0,2469000000.0,,25000000.0,186000000.0,678000000.0,1113000000.0,1356000000.0,,,864000000.0,492000000.0,25000000.0,517000000.0,2469000000.0,168500000.0,167900000.0,171600000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 17:18:40+00:00,0.54,0.54,0.53,,35000000.0,91000000.0,91000000.0,91000000.0,275000000.0,613000000.0,,-1000000.0,46000000.0,165000000.0,275000000.0,338000000.0,,,211000000.0,127000000.0,-1000000.0,126000000.0,613000000.0,168500000.0,167900000.0,171600000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:22:54+00:00,2.31,2.31,2.27,0.0,131000000.0,377000000.0,377000000.0,377000000.0,1219000000.0,2692000000.0,,-20000000.0,184000000.0,757000000.0,1219000000.0,1473000000.0,4000000.0,,941000000.0,532000000.0,-24000000.0,508000000.0,2692000000.0,163200000.0,163400000.0,166400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q4,2013-10-01,2013-12-31,,0.69,0.69,0.68,,42000000.0,112000000.0,112000000.0,112000000.0,338000000.0,769000000.0,,-19000000.0,44000000.0,210000000.0,338000000.0,431000000.0,4000000.0,,254000000.0,177000000.0,-23000000.0,154000000.0,769000000.0,163200000.0,163400000.0,166400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.29,2.29,2.25,,126000000.0,377000000.0,377000000.0,377000000.0,1211000000.0,2663000000.0,,-2000000.0,190000000.0,757000000.0,1211000000.0,1452000000.0,,,947000000.0,505000000.0,-2000000.0,503000000.0,2663000000.0,163300000.0,163200000.0,166400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.62,1.62,1.59,,89000000.0,265000000.0,265000000.0,265000000.0,881000000.0,1923000000.0,,-1000000.0,140000000.0,547000000.0,881000000.0,1042000000.0,,,687000000.0,355000000.0,-1000000.0,354000000.0,1923000000.0,163300000.0,163200000.0,166400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 14:06:13+00:00,0.6,0.6,0.59,,34000000.0,98000000.0,98000000.0,98000000.0,308000000.0,666000000.0,,0.0,43000000.0,183000000.0,308000000.0,358000000.0,,,226000000.0,132000000.0,,132000000.0,666000000.0,163300000.0,163200000.0,166400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.31,2.31,2.26,,131000000.0,383000000.0,383000000.0,383000000.0,1189000000.0,2644000000.0,,-2000000.0,191000000.0,748000000.0,1189000000.0,1455000000.0,,,939000000.0,516000000.0,-2000000.0,514000000.0,2644000000.0,163600000.0,163400000.0,166300000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.02,1.02,1.0,,55000000.0,167000000.0,167000000.0,167000000.0,573000000.0,1257000000.0,,-1000000.0,97000000.0,364000000.0,573000000.0,684000000.0,,,461000000.0,223000000.0,-1000000.0,222000000.0,1257000000.0,163600000.0,163400000.0,166300000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 13:13:21+00:00,0.66,0.66,0.65,,39000000.0,108000000.0,108000000.0,108000000.0,291000000.0,670000000.0,,0.0,47000000.0,185000000.0,291000000.0,379000000.0,,,232000000.0,147000000.0,,147000000.0,670000000.0,163600000.0,163400000.0,166300000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.31,2.31,2.26,,140000000.0,387000000.0,387000000.0,387000000.0,1181000000.0,2639000000.0,,-2000000.0,187000000.0,742000000.0,1181000000.0,1458000000.0,,,929000000.0,529000000.0,-2000000.0,527000000.0,2639000000.0,163900000.0,165400000.0,168500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 19:46:23+00:00,0.36,0.36,0.35,,16000000.0,59000000.0,59000000.0,59000000.0,282000000.0,587000000.0,,-1000000.0,50000000.0,179000000.0,282000000.0,305000000.0,,,229000000.0,76000000.0,-1000000.0,75000000.0,587000000.0,163900000.0,165400000.0,168500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:11:07+00:00,2.36,2.36,2.33,0.0,127000000.0,367000000.0,367000000.0,367000000.0,1253000000.0,2732000000.0,,-6000000.0,206000000.0,770000000.0,1253000000.0,1479000000.0,3000000.0,,976000000.0,503000000.0,-9000000.0,494000000.0,2732000000.0,155500000.0,155300000.0,157800000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q4,2014-10-01,2014-12-31,,0.77,0.77,0.76,,39000000.0,118000000.0,118000000.0,118000000.0,336000000.0,761000000.0,,2000000.0,54000000.0,213000000.0,336000000.0,425000000.0,3000000.0,,267000000.0,158000000.0,-1000000.0,157000000.0,761000000.0,155500000.0,155300000.0,157800000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.28,2.28,2.25,,130000000.0,361000000.0,361000000.0,361000000.0,1255000000.0,2740000000.0,,-27000000.0,196000000.0,767000000.0,1255000000.0,1485000000.0,4000000.0,,963000000.0,522000000.0,-31000000.0,491000000.0,2740000000.0,154100000.0,154500000.0,157100000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 17:20:31+00:00,0.61,0.61,0.6,0.0,29000000.0,94000000.0,94000000.0,94000000.0,317000000.0,667000000.0,,0.0,46000000.0,181000000.0,317000000.0,350000000.0,,,227000000.0,123000000.0,,123000000.0,667000000.0,154100000.0,154500000.0,157100000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.59,1.59,1.57,,88000000.0,249000000.0,249000000.0,249000000.0,917000000.0,1971000000.0,,-8000000.0,152000000.0,557000000.0,917000000.0,1054000000.0,,,709000000.0,345000000.0,-8000000.0,337000000.0,1971000000.0,154100000.0,154500000.0,157100000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.27,2.27,2.24,,135000000.0,365000000.0,365000000.0,365000000.0,1246000000.0,2739000000.0,,-27000000.0,193000000.0,769000000.0,1246000000.0,1493000000.0,4000000.0,,962000000.0,531000000.0,-31000000.0,500000000.0,2739000000.0,157400000.0,156900000.0,159400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 12:49:18+00:00,0.61,0.61,0.6,0.0,36000000.0,96000000.0,96000000.0,96000000.0,305000000.0,676000000.0,,-1000000.0,50000000.0,188000000.0,305000000.0,371000000.0,,,238000000.0,133000000.0,-1000000.0,132000000.0,676000000.0,157400000.0,156900000.0,159400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.98,0.98,0.97,,59000000.0,155000000.0,155000000.0,155000000.0,600000000.0,1304000000.0,,-8000000.0,106000000.0,376000000.0,600000000.0,704000000.0,,,482000000.0,222000000.0,-8000000.0,214000000.0,1304000000.0,157400000.0,156900000.0,159400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.32,2.32,2.29,,138000000.0,377000000.0,377000000.0,377000000.0,1232000000.0,2733000000.0,,-26000000.0,190000000.0,766000000.0,1232000000.0,1501000000.0,4000000.0,,956000000.0,545000000.0,-30000000.0,515000000.0,2733000000.0,159500000.0,158400000.0,160900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 12:20:23+00:00,0.37,0.37,0.37,,23000000.0,59000000.0,59000000.0,59000000.0,295000000.0,628000000.0,,-7000000.0,56000000.0,188000000.0,295000000.0,333000000.0,,,244000000.0,89000000.0,-7000000.0,82000000.0,628000000.0,159500000.0,158400000.0,160900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 13:59:18+00:00,-1.53,-1.53,-1.53,478000000.0,70000000.0,-214000000.0,-214000000.0,-214000000.0,1254000000.0,2530000000.0,,60000000.0,228000000.0,765000000.0,1254000000.0,1276000000.0,9000000.0,,1471000000.0,-195000000.0,51000000.0,-144000000.0,2530000000.0,139900000.0,139600000.0,139600000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q4,2015-10-01,2015-12-31,,-0.37,-0.37,-0.36,138000000.0,14000000.0,-49000000.0,-49000000.0,-49000000.0,354000000.0,719000000.0,,8000000.0,55000000.0,212000000.0,354000000.0,365000000.0,3000000.0,,405000000.0,-40000000.0,5000000.0,-35000000.0,719000000.0,139900000.0,139600000.0,139600000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 14:34:04+00:00,0.56,0.56,0.55,0.0,32000000.0,78000000.0,78000000.0,78000000.0,299000000.0,606000000.0,,36000000.0,51000000.0,179000000.0,299000000.0,307000000.0,3000000.0,,230000000.0,77000000.0,33000000.0,110000000.0,606000000.0,139300000.0,139200000.0,141400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q3YTD,2015-01-01,2015-09-30,,-1.16,-1.16,-1.17,340000000.0,56000000.0,-165000000.0,-165000000.0,-165000000.0,900000000.0,1811000000.0,,52000000.0,173000000.0,553000000.0,900000000.0,911000000.0,6000000.0,,1066000000.0,-155000000.0,46000000.0,-109000000.0,1811000000.0,139300000.0,139200000.0,141400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.39,-0.39,-0.41,340000000.0,95000000.0,-47000000.0,-47000000.0,-47000000.0,1236000000.0,2572000000.0,,54000000.0,227000000.0,766000000.0,1236000000.0,1336000000.0,9000000.0,,1333000000.0,3000000.0,45000000.0,48000000.0,2572000000.0,139300000.0,139200000.0,141400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 10:08:48+00:00,-1.87,-1.87,-1.87,340000000.0,16000000.0,-265000000.0,-265000000.0,-265000000.0,296000000.0,623000000.0,,15000000.0,59000000.0,190000000.0,296000000.0,327000000.0,2000000.0,,589000000.0,-262000000.0,13000000.0,-249000000.0,623000000.0,141700000.0,141900000.0,141900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q2YTD,2015-01-01,2015-06-30,,-1.72,-1.72,-1.72,340000000.0,24000000.0,-243000000.0,-243000000.0,-243000000.0,601000000.0,1205000000.0,,16000000.0,122000000.0,374000000.0,601000000.0,604000000.0,3000000.0,,836000000.0,-232000000.0,13000000.0,-219000000.0,1205000000.0,141700000.0,141900000.0,141900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.34,-0.34,-0.36,340000000.0,92000000.0,-31000000.0,-31000000.0,-31000000.0,1254000000.0,2633000000.0,,18000000.0,222000000.0,768000000.0,1254000000.0,1379000000.0,6000000.0,,1330000000.0,49000000.0,12000000.0,61000000.0,2633000000.0,141700000.0,141900000.0,141900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 10:39:56+00:00,0.15,0.15,0.15,0.0,8000000.0,22000000.0,22000000.0,22000000.0,305000000.0,582000000.0,,1000000.0,63000000.0,184000000.0,305000000.0,277000000.0,1000000.0,,247000000.0,30000000.0,,30000000.0,582000000.0,146700000.0,145200000.0,147700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.14,2.14,2.11,,112000000.0,330000000.0,330000000.0,330000000.0,1263000000.0,2686000000.0,,2000000.0,213000000.0,766000000.0,1263000000.0,1423000000.0,4000000.0,,979000000.0,444000000.0,-2000000.0,442000000.0,2686000000.0,146700000.0,145200000.0,147700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 13:29:27+00:00,0.38,0.38,0.37,0.0,41000000.0,49000000.0,49000000.0,49000000.0,258000000.0,552000000.0,,2000000.0,46000000.0,159000000.0,258000000.0,294000000.0,3000000.0,2000000.0,205000000.0,89000000.0,1000000.0,90000000.0,552000000.0,128900000.0,129700000.0,131600000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.51,0.51,0.5,80000000.0,63000000.0,67000000.0,67000000.0,67000000.0,823000000.0,1696000000.0,,1000000.0,154000000.0,505000000.0,823000000.0,873000000.0,10000000.0,5000000.0,739000000.0,134000000.0,-4000000.0,130000000.0,1696000000.0,128900000.0,129700000.0,131600000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.14,0.14,0.14,218000000.0,77000000.0,18000000.0,18000000.0,18000000.0,1177000000.0,2415000000.0,,9000000.0,209000000.0,717000000.0,1177000000.0,1238000000.0,13000000.0,5000000.0,1144000000.0,94000000.0,1000000.0,95000000.0,2415000000.0,128900000.0,129700000.0,131600000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 15:01:53+00:00,0.49,0.49,0.49,0.0,21000000.0,64000000.0,64000000.0,64000000.0,289000000.0,599000000.0,,0.0,51000000.0,172000000.0,289000000.0,310000000.0,4000000.0,2000000.0,223000000.0,87000000.0,-2000000.0,85000000.0,599000000.0,130600000.0,129800000.0,131500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.13,0.13,0.13,80000000.0,22000000.0,18000000.0,18000000.0,18000000.0,565000000.0,1144000000.0,,-1000000.0,108000000.0,346000000.0,565000000.0,579000000.0,7000000.0,3000000.0,534000000.0,45000000.0,-5000000.0,40000000.0,1144000000.0,130600000.0,129800000.0,131500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.32,0.32,0.32,218000000.0,68000000.0,47000000.0,47000000.0,47000000.0,1218000000.0,2469000000.0,,43000000.0,214000000.0,737000000.0,1218000000.0,1251000000.0,13000000.0,3000000.0,1169000000.0,82000000.0,33000000.0,115000000.0,2469000000.0,130600000.0,129800000.0,131500000.0
