company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2010.0,Q2TTM,2009-07-01,2010-06-30,,-41000000.0,44000000.0,,64000000.0,-6000000.0,-2000000.0,9000000.0,29000000.0,-160000000.0,-139000000.0,387000000.0,-160000000.0,-139000000.0,387000000.0,86000000.0,288000000.0,288000000.0,26000000.0,6000000.0,,,-92000000.0,,-195000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2010.0,Q2,2010-04-01,2010-06-30,,-32000000.0,,,14000000.0,,-3000000.0,-35000000.0,7000000.0,8000000.0,-55000000.0,62000000.0,8000000.0,-55000000.0,62000000.0,12000000.0,74000000.0,74000000.0,9000000.0,1000000.0,,,-23000000.0,,,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 09:45:50+00:00,-32000000.0,,,28000000.0,,-4000000.0,18000000.0,12000000.0,-57000000.0,-76000000.0,200000000.0,-57000000.0,-76000000.0,200000000.0,63000000.0,141000000.0,141000000.0,13000000.0,2000000.0,,,-44000000.0,0.0,-71000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:48:42+00:00,0.0,,,14000000.0,,-1000000.0,53000000.0,5000000.0,-65000000.0,-21000000.0,138000000.0,-65000000.0,-21000000.0,138000000.0,51000000.0,67000000.0,67000000.0,4000000.0,1000000.0,,,-21000000.0,,-71000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 09:20:28+00:00,-722000000.0,56000000.0,3000000.0,102000000.0,,-4000000.0,65000000.0,625000000.0,212000000.0,-832000000.0,513000000.0,212000000.0,-832000000.0,513000000.0,-111000000.0,353000000.0,353000000.0,-7000000.0,14000000.0,,,-110000000.0,-300000000.0,-127000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q4,2011-10-01,2011-12-31,,,56000000.0,3000000.0,28000000.0,,,-6000000.0,6000000.0,-22000000.0,-23000000.0,126000000.0,-22000000.0,-23000000.0,126000000.0,81000000.0,98000000.0,98000000.0,6000000.0,4000000.0,,,-23000000.0,,-32000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q3TTM,2010-10-01,2011-09-30,,-723000000.0,89000000.0,,91000000.0,,-5000000.0,116000000.0,629000000.0,251000000.0,-831000000.0,535000000.0,251000000.0,-831000000.0,535000000.0,-50000000.0,340000000.0,340000000.0,-12000000.0,17000000.0,,,-108000000.0,-300000000.0,-95000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q3,2011-07-01,2011-09-30,,-3000000.0,,,37000000.0,,-10000000.0,-29000000.0,3000000.0,-53000000.0,-30000000.0,102000000.0,-53000000.0,-30000000.0,102000000.0,9000000.0,87000000.0,87000000.0,7000000.0,1000000.0,,,-27000000.0,,-57000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 09:26:50+00:00,-722000000.0,,,74000000.0,,-4000000.0,71000000.0,619000000.0,234000000.0,-809000000.0,387000000.0,234000000.0,-809000000.0,387000000.0,-192000000.0,255000000.0,255000000.0,-13000000.0,10000000.0,,,-87000000.0,-300000000.0,-95000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q2TTM,2010-07-01,2011-06-30,,-749000000.0,89000000.0,,69000000.0,,11000000.0,118000000.0,635000000.0,297000000.0,-848000000.0,498000000.0,297000000.0,-848000000.0,498000000.0,-42000000.0,328000000.0,328000000.0,-17000000.0,17000000.0,,,-99000000.0,-300000000.0,-55000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q2,2011-04-01,2011-06-30,,-220000000.0,,,16000000.0,,2000000.0,86000000.0,308000000.0,-24000000.0,-253000000.0,179000000.0,-24000000.0,-253000000.0,179000000.0,-96000000.0,103000000.0,103000000.0,-26000000.0,6000000.0,,,-33000000.0,-300000000.0,-38000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 11:31:54+00:00,-719000000.0,,,37000000.0,,6000000.0,100000000.0,616000000.0,287000000.0,-779000000.0,285000000.0,287000000.0,-779000000.0,285000000.0,-201000000.0,168000000.0,168000000.0,-20000000.0,9000000.0,,,-60000000.0,-300000000.0,-38000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q1TTM,2010-04-01,2011-03-31,,-561000000.0,89000000.0,,67000000.0,,6000000.0,-3000000.0,334000000.0,329000000.0,-650000000.0,381000000.0,329000000.0,-650000000.0,381000000.0,66000000.0,299000000.0,299000000.0,18000000.0,12000000.0,,,-89000000.0,,-17000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 14:34:48+00:00,-499000000.0,,,21000000.0,,4000000.0,14000000.0,308000000.0,311000000.0,-526000000.0,106000000.0,311000000.0,-526000000.0,106000000.0,-105000000.0,65000000.0,65000000.0,6000000.0,3000000.0,,,-27000000.0,,,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q4,2012-10-01,2012-12-31,,-35000000.0,54000000.0,4000000.0,33000000.0,,,-29000000.0,7000000.0,-230000000.0,-74000000.0,124000000.0,-230000000.0,-74000000.0,124000000.0,-180000000.0,112000000.0,112000000.0,8000000.0,4000000.0,,,-39000000.0,-3000000.0,-238000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 10:27:25+00:00,-274000000.0,54000000.0,4000000.0,126000000.0,,0.0,24000000.0,55000000.0,-196000000.0,-422000000.0,575000000.0,-196000000.0,-422000000.0,575000000.0,-43000000.0,419000000.0,419000000.0,6000000.0,37000000.0,,,-148000000.0,-11000000.0,-277000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q3TTM,2011-10-01,2012-09-30,,-239000000.0,56000000.0,3000000.0,121000000.0,,,47000000.0,54000000.0,12000000.0,-371000000.0,577000000.0,12000000.0,-371000000.0,577000000.0,218000000.0,405000000.0,405000000.0,4000000.0,37000000.0,,,-132000000.0,-8000000.0,-71000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q3,2012-07-01,2012-09-30,,-1000000.0,,,32000000.0,,7000000.0,-30000000.0,12000000.0,15000000.0,-41000000.0,107000000.0,15000000.0,-41000000.0,107000000.0,88000000.0,104000000.0,104000000.0,1000000.0,9000000.0,,,-40000000.0,-4000000.0,-2000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 15:23:07+00:00,-239000000.0,,,93000000.0,,0.0,53000000.0,48000000.0,34000000.0,-348000000.0,451000000.0,34000000.0,-348000000.0,451000000.0,137000000.0,307000000.0,307000000.0,-2000000.0,33000000.0,,,-109000000.0,-8000000.0,-39000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q2TTM,2011-07-01,2012-06-30,,-241000000.0,56000000.0,3000000.0,126000000.0,,-17000000.0,48000000.0,45000000.0,-56000000.0,-360000000.0,572000000.0,-56000000.0,-360000000.0,572000000.0,139000000.0,388000000.0,388000000.0,10000000.0,29000000.0,,,-119000000.0,-4000000.0,-126000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q2,2012-04-01,2012-06-30,,-238000000.0,,,31000000.0,,-10000000.0,6000000.0,12000000.0,-22000000.0,-277000000.0,152000000.0,-22000000.0,-277000000.0,152000000.0,-157000000.0,112000000.0,112000000.0,3000000.0,7000000.0,,,-39000000.0,-4000000.0,-37000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 09:56:53+00:00,-238000000.0,,,61000000.0,,-7000000.0,83000000.0,36000000.0,19000000.0,-307000000.0,344000000.0,19000000.0,-307000000.0,344000000.0,49000000.0,203000000.0,203000000.0,-3000000.0,24000000.0,,,-69000000.0,-4000000.0,-37000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q1TTM,2011-04-01,2012-03-31,,-223000000.0,56000000.0,3000000.0,111000000.0,,-5000000.0,128000000.0,341000000.0,-58000000.0,-336000000.0,599000000.0,-58000000.0,-336000000.0,599000000.0,200000000.0,379000000.0,379000000.0,-19000000.0,28000000.0,,,-113000000.0,-300000000.0,-127000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 17:18:40+00:00,,,,30000000.0,,3000000.0,77000000.0,24000000.0,41000000.0,-30000000.0,192000000.0,41000000.0,-30000000.0,192000000.0,206000000.0,91000000.0,91000000.0,-6000000.0,17000000.0,,,-30000000.0,0.0,0.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:22:54+00:00,-36000000.0,124000000.0,4000000.0,147000000.0,,-8000000.0,-81000000.0,28000000.0,-362000000.0,-174000000.0,510000000.0,-362000000.0,-174000000.0,510000000.0,-34000000.0,377000000.0,377000000.0,67000000.0,7000000.0,,,-138000000.0,-15000000.0,-382000000.0,0.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q4,2013-10-01,2013-12-31,,3000000.0,124000000.0,4000000.0,38000000.0,,-1000000.0,-122000000.0,5000000.0,-194000000.0,-35000000.0,63000000.0,-194000000.0,-35000000.0,63000000.0,-167000000.0,112000000.0,112000000.0,35000000.0,,,,-38000000.0,-4000000.0,-195000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q3TTM,2012-10-01,2013-09-30,,-74000000.0,54000000.0,4000000.0,142000000.0,,-7000000.0,12000000.0,30000000.0,-398000000.0,-213000000.0,571000000.0,-398000000.0,-213000000.0,571000000.0,-47000000.0,377000000.0,377000000.0,40000000.0,11000000.0,,,-139000000.0,-14000000.0,-425000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q3,2013-07-01,2013-09-30,,,,,39000000.0,,2000000.0,-82000000.0,8000000.0,5000000.0,-35000000.0,64000000.0,5000000.0,-35000000.0,64000000.0,36000000.0,98000000.0,98000000.0,9000000.0,3000000.0,,,-35000000.0,-3000000.0,-3000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 14:06:13+00:00,-39000000.0,,,109000000.0,,-7000000.0,41000000.0,23000000.0,-168000000.0,-139000000.0,447000000.0,-168000000.0,-139000000.0,447000000.0,133000000.0,265000000.0,265000000.0,32000000.0,7000000.0,,,-100000000.0,-11000000.0,-187000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q2TTM,2012-07-01,2013-06-30,,-75000000.0,54000000.0,4000000.0,135000000.0,,-2000000.0,64000000.0,34000000.0,-388000000.0,-219000000.0,614000000.0,-388000000.0,-219000000.0,614000000.0,5000000.0,383000000.0,383000000.0,32000000.0,17000000.0,,,-144000000.0,-15000000.0,-424000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q2,2013-04-01,2013-06-30,,-39000000.0,,,36000000.0,,-4000000.0,-17000000.0,8000000.0,-86000000.0,-77000000.0,140000000.0,-86000000.0,-77000000.0,140000000.0,-27000000.0,108000000.0,108000000.0,13000000.0,1000000.0,,,-38000000.0,-4000000.0,-91000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 13:13:21+00:00,-39000000.0,,,70000000.0,,-9000000.0,123000000.0,15000000.0,-173000000.0,-104000000.0,383000000.0,-173000000.0,-104000000.0,383000000.0,97000000.0,167000000.0,167000000.0,23000000.0,4000000.0,,,-65000000.0,-8000000.0,-184000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q1TTM,2012-04-01,2013-03-31,,-274000000.0,54000000.0,4000000.0,130000000.0,,-8000000.0,87000000.0,38000000.0,-324000000.0,-419000000.0,626000000.0,-324000000.0,-419000000.0,626000000.0,-125000000.0,387000000.0,387000000.0,22000000.0,23000000.0,,,-145000000.0,-15000000.0,-370000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 19:46:23+00:00,0.0,,,34000000.0,,-5000000.0,140000000.0,7000000.0,-87000000.0,-27000000.0,243000000.0,-87000000.0,-27000000.0,243000000.0,124000000.0,59000000.0,59000000.0,10000000.0,3000000.0,,,-27000000.0,-4000000.0,-93000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:11:07+00:00,-69000000.0,133000000.0,3000000.0,169000000.0,0.0,-17000000.0,87000000.0,249000000.0,-326000000.0,-198000000.0,680000000.0,-326000000.0,-198000000.0,680000000.0,139000000.0,367000000.0,367000000.0,57000000.0,2000000.0,,,-129000000.0,-26000000.0,-551000000.0,0.0,0.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q4,2014-10-01,2014-12-31,,-20000000.0,133000000.0,3000000.0,41000000.0,,-9000000.0,-76000000.0,229000000.0,-47000000.0,-55000000.0,97000000.0,-47000000.0,-55000000.0,97000000.0,-14000000.0,118000000.0,118000000.0,14000000.0,,,,-35000000.0,-7000000.0,-269000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q3TTM,2013-10-01,2014-09-30,,-46000000.0,124000000.0,4000000.0,166000000.0,,-9000000.0,41000000.0,25000000.0,-473000000.0,-178000000.0,646000000.0,-473000000.0,-178000000.0,646000000.0,-14000000.0,361000000.0,361000000.0,78000000.0,2000000.0,,,-132000000.0,-23000000.0,-477000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 17:20:31+00:00,-49000000.0,,,128000000.0,,-8000000.0,163000000.0,20000000.0,-279000000.0,-143000000.0,583000000.0,-279000000.0,-143000000.0,583000000.0,153000000.0,249000000.0,249000000.0,43000000.0,2000000.0,,,-94000000.0,-19000000.0,-282000000.0,0.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q3,2014-07-01,2014-09-30,,-42000000.0,,,44000000.0,,-11000000.0,-46000000.0,6000000.0,-99000000.0,-78000000.0,102000000.0,-99000000.0,-78000000.0,102000000.0,-86000000.0,94000000.0,94000000.0,10000000.0,1000000.0,,,-36000000.0,-8000000.0,-98000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q2TTM,2013-07-01,2014-06-30,,-4000000.0,124000000.0,4000000.0,161000000.0,,4000000.0,5000000.0,27000000.0,-369000000.0,-135000000.0,608000000.0,-369000000.0,-135000000.0,608000000.0,108000000.0,365000000.0,365000000.0,77000000.0,4000000.0,,,-131000000.0,-18000000.0,-382000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 12:49:18+00:00,-7000000.0,,,84000000.0,,3000000.0,209000000.0,14000000.0,-180000000.0,-65000000.0,481000000.0,-180000000.0,-65000000.0,481000000.0,239000000.0,155000000.0,155000000.0,33000000.0,1000000.0,,,-58000000.0,-11000000.0,-184000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q2,2014-04-01,2014-06-30,,-3000000.0,,,43000000.0,,,-15000000.0,7000000.0,-98000000.0,-28000000.0,138000000.0,-98000000.0,-28000000.0,138000000.0,12000000.0,96000000.0,96000000.0,14000000.0,,,,-25000000.0,-7000000.0,-98000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q1TTM,2013-04-01,2014-03-31,,-40000000.0,124000000.0,4000000.0,154000000.0,,,3000000.0,28000000.0,-357000000.0,-184000000.0,610000000.0,-357000000.0,-184000000.0,610000000.0,69000000.0,377000000.0,377000000.0,76000000.0,5000000.0,,,-144000000.0,-15000000.0,-375000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 12:20:23+00:00,-4000000.0,,,41000000.0,,3000000.0,224000000.0,7000000.0,-82000000.0,-37000000.0,343000000.0,-82000000.0,-37000000.0,343000000.0,227000000.0,59000000.0,59000000.0,19000000.0,1000000.0,,,-33000000.0,-4000000.0,-86000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 13:59:18+00:00,-17000000.0,98000000.0,8000000.0,170000000.0,0.0,-20000000.0,-30000000.0,798000000.0,-324000000.0,-52000000.0,401000000.0,-324000000.0,-52000000.0,401000000.0,5000000.0,-214000000.0,-214000000.0,475000000.0,2000000.0,,,-120000000.0,-467000000.0,-657000000.0,85000000.0,0.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q4,2015-10-01,2015-12-31,,-8000000.0,98000000.0,8000000.0,41000000.0,,-4000000.0,-103000000.0,70000000.0,-44000000.0,-18000000.0,31000000.0,-44000000.0,-18000000.0,31000000.0,-35000000.0,-49000000.0,-49000000.0,142000000.0,2000000.0,,,-26000000.0,,-116000000.0,16000000.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 14:34:04+00:00,-9000000.0,,,129000000.0,0.0,-16000000.0,73000000.0,728000000.0,-280000000.0,-34000000.0,370000000.0,-280000000.0,-34000000.0,370000000.0,40000000.0,-165000000.0,-165000000.0,333000000.0,0.0,,,-94000000.0,-467000000.0,-541000000.0,69000000.0,0.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q3TTM,2014-10-01,2015-09-30,,-29000000.0,133000000.0,3000000.0,170000000.0,,-25000000.0,-3000000.0,957000000.0,-327000000.0,-89000000.0,467000000.0,-327000000.0,-89000000.0,467000000.0,26000000.0,-47000000.0,-47000000.0,347000000.0,,,,-129000000.0,-474000000.0,-810000000.0,69000000.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q3,2015-07-01,2015-09-30,,-9000000.0,,,45000000.0,-14000000.0,-7000000.0,-33000000.0,114000000.0,-119000000.0,11000000.0,68000000.0,-119000000.0,11000000.0,68000000.0,-47000000.0,78000000.0,78000000.0,-22000000.0,,,,-35000000.0,,-233000000.0,69000000.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 10:08:48+00:00,,,,84000000.0,14000000.0,-9000000.0,106000000.0,614000000.0,-161000000.0,-45000000.0,302000000.0,-161000000.0,-45000000.0,302000000.0,87000000.0,-243000000.0,-243000000.0,355000000.0,0.0,,,-59000000.0,-467000000.0,-308000000.0,,0.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q2TTM,2014-07-01,2015-06-30,,-62000000.0,133000000.0,3000000.0,169000000.0,14000000.0,-29000000.0,-16000000.0,849000000.0,-307000000.0,-178000000.0,501000000.0,-307000000.0,-178000000.0,501000000.0,-13000000.0,-31000000.0,-31000000.0,379000000.0,1000000.0,,,-130000000.0,-482000000.0,-675000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q2,2015-04-01,2015-06-30,,,,,42000000.0,14000000.0,4000000.0,-35000000.0,8000000.0,-31000000.0,-13000000.0,80000000.0,-31000000.0,-13000000.0,80000000.0,40000000.0,-265000000.0,-265000000.0,338000000.0,,,,-27000000.0,,-39000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 10:39:56+00:00,0.0,,,42000000.0,,-13000000.0,141000000.0,606000000.0,-130000000.0,-32000000.0,222000000.0,-130000000.0,-32000000.0,222000000.0,47000000.0,22000000.0,22000000.0,17000000.0,0.0,,,-32000000.0,-467000000.0,-269000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2015.0,Q1TTM,2014-04-01,2015-03-31,,-65000000.0,133000000.0,3000000.0,170000000.0,,-33000000.0,4000000.0,848000000.0,-374000000.0,-193000000.0,559000000.0,-374000000.0,-193000000.0,559000000.0,-41000000.0,330000000.0,330000000.0,55000000.0,1000000.0,,,-128000000.0,-489000000.0,-734000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 20:54:46+00:00,-16000000.0,105000000.0,12000000.0,128000000.0,92000000.0,-14000000.0,53000000.0,30000000.0,-262000000.0,-35000000.0,446000000.0,-262000000.0,-35000000.0,446000000.0,135000000.0,125000000.0,125000000.0,140000000.0,0.0,,,-118000000.0,-210000000.0,-82000000.0,2000000.0,5000000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q4,2016-10-01,2016-12-31,,,105000000.0,12000000.0,31000000.0,,-17000000.0,-48000000.0,2000000.0,-19000000.0,-30000000.0,52000000.0,-19000000.0,-30000000.0,52000000.0,-14000000.0,58000000.0,58000000.0,11000000.0,,,,-32000000.0,-8000000.0,-13000000.0,2000000.0,
