company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2012.0,FY,,2013-01-31,2014-03-31 19:06:08+00:00,295424000.0,173998000.0,-93875000.0,96724000.0,504838000.0,0.0,1021266000.0,66647000.0,79508000.0,30487000.0,765238000.0,2234334000.0,818838000.0,12586000.0,306385000.0,361246000.0,,354038000.0,209732000.0,157548000.0,1671341000.0,194034000.0,1363000.0,4630850000.0,2598732000.0,3151589000.0,586592000.0,2598732000.0,2611318000.0,2019532000.0,4630850000.0,660423000.0,1432940000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2012.0,Q3,,2012-10-31,2013-11-27 09:17:29+00:00,284189000.0,160604000.0,-89320000.0,108962000.0,344512000.0,0.0,1011685000.0,65996000.0,106744000.0,17958000.0,781637000.0,2289571000.0,800225000.0,12498000.0,269546000.0,322033000.0,,297418000.0,205720000.0,181375000.0,1532358000.0,196279000.0,,4449995000.0,2454723000.0,3082806000.0,564422000.0,2454723000.0,2467221000.0,1982774000.0,4449995000.0,566964000.0,1418352000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2012.0,Q2,,2012-07-31,2013-08-27 10:16:25+00:00,259608000.0,171463000.0,-113302000.0,112285000.0,366080000.0,0.0,999986000.0,63112000.0,105212000.0,26901000.0,784409000.0,2230474000.0,777387000.0,12309000.0,276451000.0,316319000.0,,266194000.0,198176000.0,131485000.0,1509806000.0,155137000.0,,4324746000.0,2396490000.0,3004714000.0,504758000.0,2396490000.0,2408799000.0,1915947000.0,4324746000.0,542645000.0,1411189000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2012.0,Q1,,2012-04-30,2013-05-28 10:46:14+00:00,285193000.0,181641000.0,-79458000.0,114113000.0,321582000.0,0.0,992884000.0,62074000.0,91280000.0,31971000.0,531244000.0,2189869000.0,766874000.0,,269818000.0,309545000.0,,236863000.0,190514000.0,148742000.0,1465464000.0,303125000.0,,4206669000.0,2378890000.0,2933114000.0,682363000.0,2378890000.0,2378890000.0,1827779000.0,4206669000.0,506681000.0,1145416000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2013.0,FY,,2014-01-31,2015-03-20 08:47:54+00:00,342090000.0,188814000.0,-58548000.0,81865000.0,345778000.0,0.0,1096587000.0,70309000.0,101012000.0,31976000.0,751154000.0,2326580000.0,855095000.0,13531000.0,278390000.0,268112000.0,,390478000.0,220512000.0,244947000.0,1682398000.0,252365000.0,21257000.0,4752351000.0,2720437000.0,3228388000.0,696740000.0,2720437000.0,2733968000.0,2018383000.0,4752351000.0,668868000.0,1321643000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2013.0,Q3,,2013-10-31,2014-11-25 17:46:00+00:00,309798000.0,165862000.0,-96177000.0,85464000.0,521200000.0,0.0,1075802000.0,66110000.0,78020000.0,16190000.0,755724000.0,2418710000.0,836062000.0,12738000.0,315398000.0,348561000.0,,365539000.0,223684000.0,178589000.0,1829591000.0,252016000.0,121000.0,4879501000.0,2809216000.0,3362502000.0,644114000.0,2809216000.0,2821954000.0,2057547000.0,4879501000.0,680937000.0,1413433000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2013.0,Q2,,2013-07-31,2014-08-27 16:33:54+00:00,276810000.0,161746000.0,-119318000.0,86688000.0,489664000.0,0.0,1063128000.0,67921000.0,77948000.0,36731000.0,756807000.0,2328510000.0,814593000.0,12996000.0,309823000.0,342361000.0,,367385000.0,221692000.0,181931000.0,1778490000.0,207412000.0,118000.0,4731718000.0,2722300000.0,3239917000.0,588874000.0,2722300000.0,2735296000.0,1996422000.0,4731718000.0,677208000.0,1407548000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2013.0,Q1,,2013-04-30,2014-05-22 17:39:52+00:00,280956000.0,181715000.0,-102787000.0,89493000.0,464916000.0,0.0,1040298000.0,69213000.0,80568000.0,30817000.0,757191000.0,2280390000.0,807875000.0,12765000.0,305294000.0,336739000.0,,368104000.0,220003000.0,176769000.0,1714170000.0,216898000.0,125000.0,4665756000.0,2651681000.0,3184483000.0,597884000.0,2651681000.0,2664446000.0,2001310000.0,4665756000.0,673398000.0,1403426000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2014.0,FY,,2015-01-31,2016-03-28 06:42:51+00:00,318000000.0,195200000.0,-290500000.0,64500000.0,730000000.0,0.0,1174900000.0,66100000.0,,39900000.0,882500000.0,2362100000.0,899500000.0,15600000.0,426100000.0,524200000.0,,346200000.0,200700000.0,220000000.0,1950700000.0,234000000.0,1500000.0,5180600000.0,2835100000.0,3508800000.0,658000000.0,2835100000.0,2850700000.0,2329900000.0,5180600000.0,772300000.0,1671900000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2014.0,Q3,,2014-10-31,2015-11-24 06:48:09+00:00,344300000.0,177300000.0,-83100000.0,71300000.0,349300000.0,0.0,1169400000.0,67700000.0,104700000.0,25700000.0,889500000.0,2560400000.0,888100000.0,14400000.0,246600000.0,284400000.0,,351900000.0,208500000.0,284600000.0,1808000000.0,196900000.0,34100000.0,4997000000.0,2894300000.0,3510400000.0,634600000.0,2894300000.0,2908700000.0,2088300000.0,4997000000.0,598500000.0,1453700000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2014.0,Q2,,2014-07-31,2015-08-27 08:09:11+00:00,300800000.0,190300000.0,-47300000.0,77900000.0,398200000.0,0.0,1153400000.0,65500000.0,104900000.0,28400000.0,750100000.0,2531500000.0,857300000.0,14000000.0,246200000.0,279500000.0,,381300000.0,213800000.0,225900000.0,1824300000.0,275400000.0,200000.0,4935800000.0,2930400000.0,3451000000.0,670100000.0,2930400000.0,2944400000.0,1991400000.0,4935800000.0,627500000.0,1321300000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2014.0,Q1,,2014-04-30,2015-05-27 08:46:27+00:00,306100000.0,194600000.0,-42100000.0,80200000.0,359300000.0,0.0,1129700000.0,67500000.0,102300000.0,26100000.0,750800000.0,2418400000.0,848400000.0,15300000.0,260100000.0,273700000.0,,383700000.0,219500000.0,236800000.0,1757700000.0,241000000.0,21900000.0,4825500000.0,2845300000.0,3333300000.0,640700000.0,2845300000.0,2860600000.0,1964900000.0,4825500000.0,643800000.0,1324200000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2015.0,FY,,2016-01-31,2017-03-17 16:15:57+00:00,329100000.0,206400000.0,-278100000.0,55100000.0,843600000.0,0.0,1177000000.0,67900000.0,,27100000.0,790000000.0,2225000000.0,935800000.0,18100000.0,382800000.0,428100000.0,,294600000.0,189000000.0,190400000.0,2012500000.0,305800000.0,43000000.0,5121600000.0,2911400000.0,3508400000.0,729900000.0,2911400000.0,2929500000.0,2192100000.0,5121600000.0,677400000.0,1462200000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2015.0,Q3,,2015-10-31,2016-11-29 06:54:36+00:00,323400000.0,206500000.0,-323100000.0,57900000.0,673200000.0,0.0,1182900000.0,73400000.0,,30600000.0,789800000.0,2347000000.0,912200000.0,17600000.0,440500000.0,545800000.0,,322000000.0,184700000.0,204200000.0,1993600000.0,280900000.0,51900000.0,5157500000.0,2853400000.0,3482800000.0,708300000.0,2853400000.0,2871000000.0,2286500000.0,5157500000.0,762500000.0,1578200000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2015.0,Q2,,2015-07-31,2016-08-25 06:53:00+00:00,310200000.0,180300000.0,-316700000.0,59500000.0,758500000.0,0.0,1186000000.0,73900000.0,,38300000.0,870100000.0,2357700000.0,898400000.0,16700000.0,435700000.0,538900000.0,,325600000.0,189600000.0,202900000.0,2008700000.0,196800000.0,12900000.0,5172000000.0,2878000000.0,3512300000.0,619200000.0,2878000000.0,2894700000.0,2277300000.0,5172000000.0,761300000.0,1658100000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2015.0,Q1,,2015-04-30,2016-05-25 06:52:46+00:00,271200000.0,192500000.0,-285500000.0,62800000.0,675800000.0,0.0,1179400000.0,72200000.0,,44600000.0,873600000.0,2363000000.0,897000000.0,16200000.0,425100000.0,532200000.0,,340800000.0,201400000.0,207600000.0,1976200000.0,197100000.0,39600000.0,5141400000.0,2870100000.0,3478500000.0,585100000.0,2870100000.0,2886300000.0,2255100000.0,5141400000.0,765900000.0,1670000000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2016.0,FY,,2017-01-31,2018-03-16 06:38:04+00:00,312800000.0,226800000.0,-256200000.0,45900000.0,928000000.0,0.0,1191400000.0,69200000.0,,22100000.0,878400000.0,2157600000.0,931800000.0,14900000.0,301800000.0,318600000.0,,290400000.0,193500000.0,203400000.0,2078300000.0,228700000.0,57800000.0,5097600000.0,3013500000.0,3573600000.0,632800000.0,3013500000.0,3028400000.0,2069200000.0,5097600000.0,592200000.0,1436400000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2016.0,Q3,,2016-10-31,2016-11-29 06:54:36+00:00,313100000.0,214000000.0,-251200000.0,50000000.0,727500000.0,0.0,1180800000.0,70500000.0,,32600000.0,885700000.0,2303100000.0,951800000.0,16500000.0,370200000.0,448000000.0,,307900000.0,194600000.0,205400000.0,1979000000.0,219500000.0,59200000.0,5139100000.0,2908600000.0,3509200000.0,635700000.0,2908600000.0,2925100000.0,2214000000.0,5139100000.0,678100000.0,1578300000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2016.0,Q2,,2016-07-31,2016-08-25 06:53:00+00:00,300700000.0,216400000.0,-232200000.0,53200000.0,666300000.0,0.0,1177200000.0,64500000.0,,30500000.0,790500000.0,2324800000.0,944800000.0,16500000.0,367000000.0,442100000.0,,314400000.0,190800000.0,215400000.0,1967200000.0,301900000.0,53800000.0,5102900000.0,2912200000.0,3476700000.0,697600000.0,2912200000.0,2928700000.0,2174200000.0,5102900000.0,681400000.0,1476600000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2016.0,Q1,,2016-04-30,2016-05-25 06:52:46+00:00,300400000.0,221500000.0,-218600000.0,56400000.0,779600000.0,0.0,1180800000.0,68200000.0,,36600000.0,790200000.0,2320100000.0,946000000.0,16400000.0,369800000.0,436400000.0,,310200000.0,188100000.0,190700000.0,1980700000.0,312600000.0,10300000.0,5148200000.0,2942900000.0,3522200000.0,717800000.0,2942900000.0,2959300000.0,2188900000.0,5148200000.0,680000000.0,1471100000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2017.0,FY,,2018-01-31,2019-03-22 06:46:47+00:00,437400000.0,231200000.0,-138000000.0,40500000.0,970700000.0,0.0,1257200000.0,77400000.0,,89400000.0,882900000.0,2253500000.0,990500000.0,14800000.0,188200000.0,287400000.0,,306100000.0,284300000.0,207400000.0,2114200000.0,120600000.0,320500000.0,5468100000.0,3233400000.0,3983300000.0,724800000.0,3233400000.0,3248200000.0,2219900000.0,5468100000.0,494300000.0,1495100000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2017.0,Q3,,2017-10-31,2017-11-29 06:52:14+00:00,388300000.0,218000000.0,-210900000.0,40700000.0,845000000.0,0.0,1214400000.0,73600000.0,,39200000.0,879200000.0,2327400000.0,948700000.0,15200000.0,274600000.0,314100000.0,,312500000.0,216600000.0,223400000.0,2150400000.0,193200000.0,164400000.0,5314000000.0,3153900000.0,3778200000.0,694300000.0,3153900000.0,3169100000.0,2144900000.0,5314000000.0,587100000.0,1450600000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2017.0,Q2,,2017-07-31,2017-08-24 06:50:00+00:00,301400000.0,223300000.0,-203200000.0,43300000.0,820800000.0,0.0,1208100000.0,78600000.0,,32800000.0,881100000.0,2236900000.0,939600000.0,15200000.0,300000000.0,326100000.0,,308000000.0,213300000.0,218300000.0,2137900000.0,235000000.0,222700000.0,5269600000.0,3142800000.0,3722000000.0,647800000.0,3142800000.0,3158000000.0,2111600000.0,5269600000.0,608000000.0,1463800000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2017.0,Q1,,2017-04-30,2017-05-24 06:45:54+00:00,281400000.0,233100000.0,-242800000.0,44900000.0,838800000.0,0.0,1197700000.0,75200000.0,,35300000.0,880500000.0,2197400000.0,920800000.0,15200000.0,296900000.0,322800000.0,,294000000.0,200800000.0,204000000.0,2104600000.0,190600000.0,121200000.0,5106200000.0,3059500000.0,3594500000.0,582500000.0,3059500000.0,3074700000.0,2031500000.0,5106200000.0,590900000.0,1449000000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2018.0,FY,,2019-01-31,2020-03-20 06:53:32+00:00,513400000.0,245400000.0,-204800000.0,31100000.0,792600000.0,0.0,1276600000.0,69900000.0,,21400000.0,883400000.0,2428000000.0,1026700000.0,13500000.0,215800000.0,312400000.0,,331000000.0,257100000.0,230800000.0,2045600000.0,113400000.0,62700000.0,5333000000.0,3117400000.0,3759500000.0,718100000.0,3117400000.0,3130900000.0,2202100000.0,5333000000.0,546800000.0,1484000000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2018.0,Q3,,2018-10-31,2018-11-28 06:53:24+00:00,443900000.0,212400000.0,-217700000.0,32100000.0,642600000.0,0.0,1277100000.0,81200000.0,,21500000.0,880000000.0,2473400000.0,974500000.0,14400000.0,185200000.0,284900000.0,,332500000.0,265800000.0,267300000.0,1948600000.0,68900000.0,12800000.0,5100700000.0,3008000000.0,3608500000.0,615500000.0,3008000000.0,3022400000.0,2078300000.0,5100700000.0,517700000.0,1462800000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2018.0,Q2,,2018-07-31,2018-08-28 06:48:36+00:00,428400000.0,207000000.0,-196700000.0,34900000.0,752800000.0,0.0,1266800000.0,67300000.0,,24300000.0,881400000.0,2411800000.0,970500000.0,14600000.0,190700000.0,293500000.0,,319700000.0,278600000.0,256400000.0,1986800000.0,90300000.0,61300000.0,5170200000.0,3056900000.0,3689300000.0,610300000.0,3056900000.0,3071500000.0,2098700000.0,5170200000.0,510400000.0,1488400000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2018.0,Q1,,2018-04-30,2018-05-23 06:51:08+00:00,380600000.0,227700000.0,-166100000.0,38000000.0,999200000.0,0.0,1260800000.0,82700000.0,,124300000.0,882900000.0,2317600000.0,965600000.0,14900000.0,187300000.0,290700000.0,,317500000.0,286100000.0,223000000.0,2159000000.0,96700000.0,212700000.0,5450600000.0,3253700000.0,3980200000.0,684300000.0,3253700000.0,3268600000.0,2182000000.0,5450600000.0,504800000.0,1497700000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2019.0,FY,,2020-01-31,2020-06-09 06:34:06+00:00,541500000.0,240000000.0,-273200000.0,1008400000.0,874700000.0,0.0,1388500000.0,61800000.0,,16400000.0,884100000.0,2463900000.0,1098800000.0,12500000.0,225200000.0,374500000.0,202800000.0,1460600000.0,87300000.0,274200000.0,2207600000.0,147900000.0,22700000.0,6660100000.0,3322900000.0,3875500000.0,970400000.0,3322900000.0,3335400000.0,3324700000.0,6660100000.0,1685800000.0,2354300000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2019.0,Q3,,2019-10-31,2019-12-05 06:49:47+00:00,491900000.0,218000000.0,-223000000.0,966700000.0,489600000.0,0.0,1276200000.0,62400000.0,,21800000.0,883800000.0,2577000000.0,1043500000.0,12600000.0,217700000.0,289800000.0,211200000.0,1397000000.0,99000000.0,276200000.0,2076700000.0,89900000.0,40000000.0,6259000000.0,3129900000.0,3600800000.0,877200000.0,3129900000.0,3142500000.0,3116500000.0,6259000000.0,1614700000.0,2239300000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2019.0,Q2,,2019-07-31,2019-08-28 06:47:57+00:00,430300000.0,241000000.0,-237000000.0,969600000.0,641000000.0,0.0,1277700000.0,71400000.0,,17100000.0,884000000.0,2487700000.0,1021200000.0,13000000.0,209700000.0,287700000.0,217100000.0,1411300000.0,110400000.0,264400000.0,2139400000.0,135200000.0,39600000.0,6315900000.0,3180100000.0,3673700000.0,871100000.0,3180100000.0,3193100000.0,3122800000.0,6315900000.0,1621000000.0,2251700000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2019.0,Q1,,2019-04-30,2019-06-04 06:48:00+00:00,392600000.0,210500000.0,-244000000.0,952100000.0,709500000.0,0.0,1274300000.0,72100000.0,,40600000.0,881200000.0,2453800000.0,1019200000.0,13400000.0,214500000.0,284900000.0,226300000.0,1399200000.0,111800000.0,215800000.0,2128300000.0,142100000.0,53200000.0,6275700000.0,3158600000.0,3642800000.0,873700000.0,3158600000.0,3172000000.0,3103700000.0,6275700000.0,1613700000.0,2230000000.0,0.0
Tiffany & Co,TIF,549300C9X2TIB0FMTR23,98246,2020.0,Q1,,2020-04-30,2020-06-09 06:34:06+00:00,326900000.0,152500000.0,-291700000.0,964000000.0,1046200000.0,0.0,1390900000.0,60600000.0,,10400000.0,886100000.0,2506200000.0,1075700000.0,12100000.0,221600000.0,377100000.0,206600000.0,1414900000.0,79200000.0,314400000.0,2069700000.0,651900000.0,12300000.0,6743800000.0,3168900000.0,4031600000.0,1256400000.0,3168900000.0,3181000000.0,3562800000.0,6743800000.0,1636500000.0,2306400000.0,0.0
