company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2009.0,Q3,2009-07-01,2009-09-30,,-16700000.0,111700000.0,107300000.0,,51600000.0,64800000.0,-400000.0,-382500000.0,,2762000000.0,-2808300000.0,349300000.0,2762000000.0,-2808300000.0,349300000.0,354600000.0,1743500000.0,187900000.0,187900000.0,1021000000.0,53300000.0,1789400000.0,-6606600000.0,,-67600000.0,60000000.0,-4549000000.0,-19300000.0,-232800000.0,-87600000.0,,7345600000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-08-03 16:44:49+00:00,-9000000.0,189400000.0,231200000.0,,32200000.0,-162000000.0,834500000.0,924500000.0,,-6321400000.0,5829100000.0,343200000.0,-6321400000.0,5829100000.0,343200000.0,-116900000.0,-8825800000.0,476000000.0,476000000.0,-905800000.0,-76800000.0,2640100000.0,5870900000.0,,-171700000.0,115000000.0,-7854600000.0,-87300000.0,-139000000.0,-8000000.0,-1576000000.0,8805900000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2009.0,Q2TTM,2008-07-01,2009-06-30,,42300000.0,514100000.0,830200000.0,46100000.0,-168500000.0,-344300000.0,2410500000.0,2126200000.0,,-519300000.0,-3059100000.0,626600000.0,-519300000.0,-3059100000.0,626600000.0,-3120300000.0,-6693700000.0,670000000.0,670000000.0,1846400000.0,12500000.0,5736400000.0,6097000000.0,,-295900000.0,200000000.0,-26907400000.0,-245800000.0,-2213300000.0,-13500000.0,-1576000000.0,16150700000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2009.0,Q2,2009-04-01,2009-06-30,,-36300000.0,296300000.0,82800000.0,-21500000.0,78800000.0,-345900000.0,834500000.0,-535600000.0,,-3954700000.0,4406700000.0,-103600000.0,-3954700000.0,4406700000.0,-103600000.0,427200000.0,236000000.0,314200000.0,314200000.0,-623500000.0,-74100000.0,-5688600000.0,5863900000.0,,-89300000.0,60000000.0,-579800000.0,18600000.0,2868100000.0,-3800000.0,-1576000000.0,-272500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 14:22:02+00:00,27300000.0,-106900000.0,148400000.0,21500000.0,-46600000.0,183900000.0,,1460100000.0,,-2366700000.0,1422400000.0,446800000.0,-2366700000.0,1422400000.0,446800000.0,-544100000.0,-9061800000.0,161800000.0,161800000.0,-282300000.0,-2700000.0,8328700000.0,7000000.0,,-82400000.0,55000000.0,-7274800000.0,-105900000.0,-3007100000.0,-4200000.0,,9078400000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-27 16:10:18+00:00,-29900000.0,136700000.0,271700000.0,,90200000.0,165900000.0,,642700000.0,,-2316300000.0,2304400000.0,919400000.0,-2316300000.0,2304400000.0,919400000.0,997700000.0,164600000.0,512400000.0,512400000.0,-178700000.0,151000000.0,-1491500000.0,8570800000.0,,-204600000.0,120000000.0,-15180300000.0,-58600000.0,-1421500000.0,-6000000.0,,9151200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q3TTM,2009-10-01,2010-09-30,,93400000.0,245200000.0,353200000.0,95700000.0,92700000.0,305000000.0,,1227000000.0,,1664300000.0,-2395000000.0,1241600000.0,1664300000.0,-2395000000.0,1241600000.0,603600000.0,3121800000.0,712700000.0,712700000.0,-374900000.0,-125200000.0,16285300000.0,9221000000.0,,-272200000.0,160000000.0,-22768200000.0,-266200000.0,-18689500000.0,-8100000.0,,11793300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q3,2010-07-01,2010-09-30,,-76900000.0,103400000.0,98200000.0,-44300000.0,137600000.0,-97300000.0,,42700000.0,,152800000.0,-477100000.0,152000000.0,152800000.0,-477100000.0,152000000.0,-34700000.0,493800000.0,155600000.0,155600000.0,-166500000.0,184900000.0,-11033300000.0,3452500000.0,,-69100000.0,30000000.0,-6238600000.0,77400000.0,10720800000.0,-2100000.0,,2398100000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-26 13:48:25+00:00,47000000.0,33300000.0,173500000.0,44300000.0,-47400000.0,263200000.0,,600000000.0,,-2469100000.0,2781500000.0,767400000.0,-2469100000.0,2781500000.0,767400000.0,1032400000.0,-329200000.0,356800000.0,356800000.0,-12200000.0,-33900000.0,9541800000.0,5118300000.0,,-135500000.0,90000000.0,-8941700000.0,-136000000.0,-12142300000.0,-3900000.0,,6753100000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q2TTM,2009-07-01,2010-06-30,,153600000.0,253500000.0,362300000.0,140000000.0,6700000.0,467100000.0,-400000.0,801800000.0,,4273500000.0,-4726200000.0,1438900000.0,4273500000.0,-4726200000.0,1438900000.0,992900000.0,4371500000.0,745000000.0,745000000.0,812600000.0,-256800000.0,29108000000.0,-838100000.0,,-270700000.0,190000000.0,-21078600000.0,-362900000.0,-29643100000.0,-93600000.0,,16740800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q2,2010-04-01,2010-06-30,,23800000.0,91800000.0,71200000.0,66700000.0,-32400000.0,111900000.0,,600000000.0,,2896800000.0,-2724500000.0,732600000.0,2896800000.0,-2724500000.0,732600000.0,872500000.0,516900000.0,514000000.0,514000000.0,-111800000.0,-33800000.0,6502000000.0,5294100000.0,,-67800000.0,50000000.0,-1387600000.0,-55600000.0,-4654200000.0,-100000.0,,-6463600000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 14:22:02+00:00,23200000.0,-58500000.0,102300000.0,-22400000.0,-15000000.0,151300000.0,,,,-5365900000.0,5506000000.0,34800000.0,-5365900000.0,5506000000.0,34800000.0,159900000.0,-846100000.0,-157200000.0,-157200000.0,99600000.0,-100000.0,3039800000.0,-175800000.0,,-67700000.0,40000000.0,-7554100000.0,-80400000.0,-7488100000.0,-3800000.0,,13216700000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q1TTM,2009-04-01,2010-03-31,,93500000.0,458000000.0,373900000.0,51800000.0,117900000.0,9300000.0,834100000.0,-333800000.0,,-2578000000.0,2405000000.0,602700000.0,-2578000000.0,2405000000.0,602700000.0,547600000.0,4090600000.0,545200000.0,545200000.0,300900000.0,-297100000.0,16917400000.0,-268300000.0,,-292200000.0,200000000.0,-20270800000.0,-288700000.0,-22120800000.0,-97300000.0,-1576000000.0,22931900000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-28 16:56:25+00:00,109700000.0,123600000.0,314900000.0,67700000.0,-76300000.0,-833700000.0,,1022300000.0,,10648200000.0,-8916300000.0,-137000000.0,10648200000.0,-8916300000.0,-137000000.0,1518600000.0,14318300000.0,473400000.0,473400000.0,-61600000.0,3400000.0,4449600000.0,4018500000.0,,-205500000.0,42500000.0,-29278200000.0,-274900000.0,-8858800000.0,-77700000.0,,16679900000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q3,2011-07-01,2011-09-30,,44900000.0,45500000.0,77800000.0,21400000.0,-216600000.0,-956400000.0,,-953400000.0,,-2061600000.0,2215900000.0,-700200000.0,-2061600000.0,2215900000.0,-700200000.0,-762500000.0,1013100000.0,170400000.0,170400000.0,-175100000.0,2000000.0,-989500000.0,4966200000.0,,-68400000.0,17500000.0,-9438200000.0,-177200000.0,-1062100000.0,-1300000.0,,7040200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-29 14:37:44+00:00,64800000.0,78100000.0,237100000.0,46300000.0,140300000.0,122700000.0,,1975700000.0,,12709800000.0,-11132200000.0,563200000.0,12709800000.0,-11132200000.0,563200000.0,2281100000.0,13305200000.0,303000000.0,303000000.0,113500000.0,1400000.0,5439100000.0,-947700000.0,,-137100000.0,25000000.0,-19840000000.0,-97700000.0,-7796700000.0,-76400000.0,,9639700000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q2,2011-04-01,2011-06-30,,32500000.0,66800000.0,112600000.0,24100000.0,117300000.0,255100000.0,,1097700000.0,,4041300000.0,-3126500000.0,490300000.0,4025200000.0,-3126500000.0,490300000.0,1506300000.0,6425500000.0,152000000.0,152000000.0,43500000.0,16600000.0,2096500000.0,-344900000.0,,-68500000.0,10000000.0,-7498500000.0,-19800000.0,-5469700000.0,-40200000.0,,4693200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q1,2011-01-01,2011-03-31,2011-04-29 15:23:14+00:00,32300000.0,11300000.0,124500000.0,22200000.0,23000000.0,-132400000.0,,878000000.0,,8668500000.0,-8005700000.0,72900000.0,8684600000.0,-8005700000.0,72900000.0,774800000.0,6879700000.0,151000000.0,151000000.0,70000000.0,-15200000.0,3342600000.0,-602800000.0,,-68600000.0,15000000.0,-12341500000.0,-77900000.0,-2327000000.0,-36200000.0,,4946500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-26 14:18:42+00:00,111500000.0,164400000.0,228300000.0,66200000.0,8800000.0,84500000.0,,500000000.0,,-7051500000.0,5332900000.0,791200000.0,-7051500000.0,5332900000.0,791200000.0,-918600000.0,-5745900000.0,519600000.0,519600000.0,-246500000.0,-10600000.0,-406100000.0,6918200000.0,,-209500000.0,20000000.0,-21285500000.0,-177300000.0,-1090100000.0,-99900000.0,,20124000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q3,2012-07-01,2012-09-30,,146700000.0,98300000.0,74700000.0,21100000.0,,-4600000.0,,346500000.0,,-1173500000.0,724000000.0,251900000.0,-1173500000.0,724000000.0,251900000.0,-197600000.0,-64300000.0,178800000.0,178800000.0,-345300000.0,-100100000.0,-719300000.0,6864700000.0,,-73400000.0,10000000.0,-5044700000.0,-62700000.0,-613300000.0,-49700000.0,,-688000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-27 14:01:40+00:00,-35200000.0,66100000.0,153600000.0,45100000.0,8800000.0,89100000.0,,153500000.0,,-5878000000.0,4608900000.0,539300000.0,-5878000000.0,4608900000.0,539300000.0,-721000000.0,-5681600000.0,340800000.0,340800000.0,98800000.0,89500000.0,313200000.0,53500000.0,,-136100000.0,10000000.0,-16240800000.0,-114600000.0,-476800000.0,-50200000.0,,20812000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q2,2012-04-01,2012-06-30,,-64800000.0,61300000.0,-259700000.0,22700000.0,-82800000.0,-460200000.0,,37600000.0,,2909300000.0,-3294200000.0,-218300000.0,2909300000.0,-3294200000.0,-218300000.0,-686000000.0,3063000000.0,179600000.0,179600000.0,268400000.0,99400000.0,39000000.0,260500000.0,,-68600000.0,5000000.0,-4765000000.0,-57300000.0,-125900000.0,-35800000.0,,999200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q1,2012-01-01,2012-03-31,2012-04-30 15:58:39+00:00,29600000.0,4800000.0,413300000.0,22400000.0,91600000.0,549300000.0,,115900000.0,,-8787300000.0,7903100000.0,757600000.0,-8787300000.0,7903100000.0,757600000.0,-35000000.0,-8744600000.0,161200000.0,161200000.0,-169600000.0,-9900000.0,274200000.0,-207000000.0,,-67500000.0,5000000.0,-11475800000.0,-57300000.0,-350900000.0,-14400000.0,,19812800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q4,2013-10-01,2013-12-31,,18900000.0,78400000.0,46900000.0,-161800000.0,-27500000.0,-78300000.0,,626400000.0,,6814100000.0,-6193300000.0,-121600000.0,6814100000.0,-6193300000.0,-121600000.0,471700000.0,5784600000.0,169700000.0,169700000.0,-245000000.0,-35100000.0,601500000.0,235100000.0,,-74300000.0,-35000000.0,-8070300000.0,-137300000.0,-1200000.0,-122900000.0,,2024200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 17:04:56+00:00,44700000.0,262600000.0,231900000.0,-92300000.0,-134600000.0,89800000.0,,2008800000.0,,4388300000.0,-5683300000.0,839300000.0,4388300000.0,-5683300000.0,839300000.0,-590300000.0,2938900000.0,731300000.0,731300000.0,-468800000.0,85800000.0,775300000.0,690600000.0,,-220600000.0,-20000000.0,-19957700000.0,-384900000.0,-804400000.0,-309700000.0,,14437500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-25 14:30:28+00:00,25800000.0,184200000.0,185000000.0,69500000.0,-107100000.0,168100000.0,,1382400000.0,,-2425800000.0,510000000.0,960900000.0,-2425800000.0,510000000.0,960900000.0,-1062000000.0,-2845700000.0,561600000.0,561600000.0,-223800000.0,120900000.0,173800000.0,455500000.0,,-146300000.0,15000000.0,-11887400000.0,-247600000.0,-803200000.0,-186800000.0,,12413300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q3,2013-07-01,2013-09-30,,6300000.0,92300000.0,57100000.0,23100000.0,7600000.0,1974000000.0,,-75900000.0,,-1989300000.0,-2201100000.0,2242600000.0,-1989300000.0,-2201100000.0,2242600000.0,-1940200000.0,749700000.0,206500000.0,206500000.0,-3400000.0,27700000.0,-2090200000.0,-105600000.0,,-74500000.0,5000000.0,-4486400000.0,-85200000.0,-401100000.0,-97300000.0,,2479500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-02 14:12:55+00:00,19500000.0,91900000.0,127900000.0,46400000.0,-114700000.0,-1805900000.0,,1458300000.0,,-436500000.0,2711100000.0,-1281700000.0,-436500000.0,2711100000.0,-1281700000.0,878200000.0,-3595400000.0,355100000.0,355100000.0,-220400000.0,93200000.0,2264000000.0,561100000.0,,-71800000.0,10000000.0,-7401000000.0,-162400000.0,-402100000.0,-89500000.0,,9933800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q2,2013-04-01,2013-06-30,,18000000.0,77400000.0,48500000.0,24000000.0,-51700000.0,-1888200000.0,,401000000.0,,-5104100000.0,-1727800000.0,-1594200000.0,-5104100000.0,-1727800000.0,-1594200000.0,857400000.0,2182900000.0,191100000.0,191100000.0,-29700000.0,55900000.0,-7400900000.0,-671500000.0,9335200000.0,-70700000.0,5000000.0,-2941600000.0,-90100000.0,-201100000.0,-15300000.0,,2005100000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 14:43:37+00:00,1500000.0,14500000.0,79400000.0,22400000.0,-63000000.0,82300000.0,,1057300000.0,,4667600000.0,4438900000.0,312500000.0,4667600000.0,4438900000.0,312500000.0,20800000.0,-5778300000.0,164000000.0,164000000.0,-190700000.0,37300000.0,9664900000.0,1232600000.0,-9335200000.0,-1100000.0,5000000.0,-4459400000.0,-72300000.0,-201000000.0,-74200000.0,,7928700000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 21:25:26+00:00,279900000.0,279200000.0,186500000.0,90600000.0,86900000.0,-201500000.0,,,388500000.0,7073700000.0,-8234600000.0,936000000.0,7073700000.0,-8234600000.0,936000000.0,-138000000.0,8487700000.0,811800000.0,811800000.0,-533100000.0,-50800000.0,-214600000.0,-224100000.0,,-302900000.0,6000000.0,-24650200000.0,-409500000.0,-804300000.0,-480700000.0,,17582300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q1,2014-01-01,2014-03-31,2014-04-28 16:35:21+00:00,3000000.0,15100000.0,50400000.0,23000000.0,9400000.0,277500000.0,,,,788100000.0,-822100000.0,538500000.0,788100000.0,-822100000.0,538500000.0,513900000.0,2082400000.0,181400000.0,181400000.0,19600000.0,50600000.0,-50800000.0,-485600000.0,,-75000000.0,3000000.0,-6698300000.0,-88400000.0,-1005500000.0,-163000000.0,,6430600000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q1TTM,2013-04-01,2014-03-31,,46200000.0,263200000.0,202900000.0,-91700000.0,-62200000.0,285000000.0,,951500000.0,,508800000.0,-10944300000.0,1065300000.0,508800000.0,-10944300000.0,1065300000.0,-97200000.0,10799600000.0,748700000.0,748700000.0,-258500000.0,99100000.0,-8940400000.0,-1027600000.0,9335200000.0,-294500000.0,-22000000.0,-22196600000.0,-401000000.0,-1608900000.0,-398500000.0,,12939400000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:02:44+00:00,314500000.0,390000000.0,161600000.0,90400000.0,-70900000.0,665700000.0,,2312800000.0,0.0,8534100000.0,-6900100000.0,1834400000.0,8534100000.0,-6900100000.0,1834400000.0,3397500000.0,8105700000.0,973800000.0,973800000.0,-549800000.0,-167000000.0,-808100000.0,-605000000.0,,-348400000.0,-43000000.0,-21359700000.0,-433500000.0,-231000000.0,-496900000.0,,16047900000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:37:47+00:00,385000000.0,754200000.0,181600000.0,89200000.0,58700000.0,214700000.0,,1073500000.0,493500000.0,7536900000.0,-10192100000.0,1510000000.0,7536900000.0,-10192100000.0,1510000000.0,-1086500000.0,6737400000.0,1032500000.0,1032500000.0,-372900000.0,-185400000.0,6700000.0,1105000000.0,,-356400000.0,-26000000.0,-27927200000.0,-473400000.0,-6700000.0,-411100000.0,,17476400000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 17:06:15+00:00,425500000.0,441200000.0,328800000.0,101200000.0,234600000.0,111700000.0,,1317700000.0,0.0,11252700000.0,-14021600000.0,1720400000.0,11252700000.0,-14021600000.0,1720400000.0,-813900000.0,8523600000.0,1199000000.0,1199000000.0,678900000.0,-89000000.0,2549800000.0,-592600000.0,,-406600000.0,-28000000.0,-35140100000.0,-472800000.0,-208700000.0,-523100000.0,,21505000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 17:06:15+00:00,448200000.0,493500000.0,670200000.0,108600000.0,-212900000.0,-268200000.0,,2358800000.0,0.0,-5818200000.0,4327100000.0,1767500000.0,-5818200000.0,4327100000.0,1767500000.0,63500000.0,-6163200000.0,1556400000.0,1556400000.0,105700000.0,-63000000.0,-323400000.0,-49700000.0,,-451800000.0,-14500000.0,-35037800000.0,-506000000.0,-314300000.0,-924300000.0,,39814900000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q4,2018-10-01,2018-12-31,,103400000.0,141300000.0,228800000.0,26700000.0,-7600000.0,-85500000.0,,171800000.0,,77800000.0,-1021100000.0,459100000.0,77800000.0,-1021100000.0,459100000.0,-491800000.0,133300000.0,409900000.0,409900000.0,317600000.0,8600000.0,155300000.0,-106200000.0,,-139100000.0,-4000000.0,-9280900000.0,-177900000.0,-8900000.0,-234600000.0,,8226300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-28 16:37:48+00:00,344800000.0,352200000.0,441400000.0,81900000.0,-205300000.0,-182700000.0,,2187000000.0,,-5896000000.0,5348200000.0,1308400000.0,-5896000000.0,5348200000.0,1308400000.0,555300000.0,-6296500000.0,1146500000.0,1146500000.0,-211900000.0,-71600000.0,-478700000.0,56500000.0,,-312700000.0,-10500000.0,-25756900000.0,-328100000.0,-305400000.0,-689700000.0,,31588600000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q3,2018-07-01,2018-09-30,,108000000.0,151500000.0,178000000.0,26700000.0,-59700000.0,953600000.0,,583900000.0,,-2939600000.0,1730700000.0,1453900000.0,-2939600000.0,1730700000.0,1453900000.0,185300000.0,-1298000000.0,374500000.0,374500000.0,-98200000.0,100000.0,-1584300000.0,483000000.0,,-99900000.0,-9000000.0,-8631100000.0,-130600000.0,-305400000.0,-235900000.0,,10107600000.0
