company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q4,2010-10-01,2010-12-31,,0.63,0.63,-0.56,0.64,57300000.0,334300000.0,112300000.0,157100000.0,157100000.0,157100000.0,222000000.0,118700000.0,91100000.0,,,,218500000.0,61000000.0,-33000000.0,,40000000.0,337500000.0,112300000.0,334300000.0,641700000.0,674100000.0,214400000.0,896100000.0,522000000.0,244300000.0,242028776.0,242502531.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 14:32:01+00:00,2.74,2.74,,2.74,320300000.0,1296700000.0,378000000.0,669500000.0,669500000.0,669500000.0,918700000.0,454900000.0,361800000.0,,,,730400000.0,224400000.0,-33000000.0,,160000000.0,1345600000.0,378000000.0,1296700000.0,2497900000.0,2729000000.0,989800000.0,3647700000.0,2142800000.0,244300000.0,242028776.0,242502531.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q3,2010-07-01,2010-09-30,2011-10-28 16:56:25+00:00,0.64,0.64,,0.64,81800000.0,330200000.0,96700000.0,155600000.0,155600000.0,155600000.0,233500000.0,115200000.0,75400000.0,,,,173600000.0,47000000.0,,,30000000.0,333300000.0,96700000.0,330200000.0,622100000.0,656000000.0,237400000.0,889500000.0,533600000.0,243100000.0,242124461.0,242158427.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.11,2.11,0.56,2.1,263000000.0,962400000.0,265700000.0,512400000.0,512400000.0,512400000.0,696700000.0,336200000.0,270700000.0,,,,511900000.0,163400000.0,,,120000000.0,1008100000.0,265700000.0,962400000.0,1856200000.0,2054900000.0,775400000.0,2751600000.0,1620800000.0,243100000.0,242124461.0,242158427.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.95,2.95,-0.28,2.93,341800000.0,1286700000.0,355800000.0,712700000.0,712700000.0,712700000.0,930900000.0,452100000.0,355800000.0,,,,692600000.0,220000000.0,,,160000000.0,1332800000.0,355800000.0,1286700000.0,2477500000.0,2761100000.0,1054500000.0,3692000000.0,2185300000.0,243100000.0,242124461.0,242158427.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q2,2010-04-01,2010-06-30,2010-08-26 13:48:25+00:00,0.82,0.82,0.28,0.82,100200000.0,317900000.0,85100000.0,199600000.0,199600000.0,199600000.0,232800000.0,111700000.0,115300000.0,,,,165700000.0,57300000.0,,,50000000.0,337000000.0,85100000.0,317900000.0,614400000.0,731400000.0,299800000.0,964200000.0,558800000.0,243400000.0,242045799.0,242597066.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.47,1.47,0.56,1.46,181200000.0,632200000.0,169000000.0,356800000.0,356800000.0,356800000.0,463200000.0,221000000.0,195300000.0,,,,338300000.0,116400000.0,,,90000000.0,674800000.0,169000000.0,632200000.0,1234100000.0,1398900000.0,538000000.0,1862100000.0,1087200000.0,243400000.0,242045799.0,242597066.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.08,3.08,,3.06,330600000.0,1289700000.0,354000000.0,745000000.0,745000000.0,745000000.0,935700000.0,447800000.0,369300000.0,,,,681900000.0,227500000.0,-17800000.0,,190000000.0,1342700000.0,354000000.0,1289700000.0,2454600000.0,2784500000.0,1075600000.0,3720200000.0,2187700000.0,243400000.0,242045799.0,242597066.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 14:22:02+00:00,0.65,0.65,0.28,0.64,81000000.0,314300000.0,83900000.0,157200000.0,157200000.0,157200000.0,230400000.0,109300000.0,80000000.0,,,,172600000.0,59100000.0,,,40000000.0,337800000.0,83900000.0,314300000.0,619700000.0,667500000.0,238200000.0,897900000.0,528400000.0,241800000.0,241724178.0,242513391.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.21,3.21,,3.19,388700000.0,1326500000.0,373400000.0,859600000.0,859600000.0,771500000.0,953100000.0,437700000.0,370800000.0,88100000.0,,,567500000.0,220200000.0,-17800000.0,,200000000.0,1355500000.0,373400000.0,1326500000.0,2342900000.0,2838100000.0,1248300000.0,3791200000.0,2247100000.0,241800000.0,241724178.0,242513391.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q4,2011-10-01,2011-12-31,,0.53,0.53,-0.28,0.54,41200000.0,354700000.0,82900000.0,130200000.0,130200000.0,130200000.0,271800000.0,145000000.0,71900000.0,,,,238500000.0,54800000.0,-23100000.0,,12500000.0,411400000.0,82900000.0,354700000.0,771800000.0,683900000.0,171400000.0,955700000.0,557200000.0,244400000.0,241401310.0,241811384.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:43:54+00:00,2.47,2.47,,2.47,280100000.0,1408600000.0,399500000.0,603600000.0,603600000.0,603600000.0,1009100000.0,509000000.0,300600000.0,,,,819900000.0,230200000.0,-23100000.0,,55000000.0,1525400000.0,399500000.0,1408600000.0,2831200000.0,2760800000.0,883700000.0,3769900000.0,2230000000.0,244400000.0,241401310.0,241811384.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q3,2011-07-01,2011-09-30,2011-10-28 16:56:25+00:00,0.7,0.7,,0.7,82400000.0,347100000.0,90300000.0,170400000.0,170400000.0,170400000.0,256800000.0,121700000.0,85200000.0,,,,201700000.0,60300000.0,,,17500000.0,377800000.0,90300000.0,347100000.0,701200000.0,714700000.0,252800000.0,971500000.0,569200000.0,243400000.0,240991491.0,241193993.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.94,1.94,0.28,1.93,238900000.0,1053900000.0,316600000.0,473400000.0,473400000.0,473400000.0,737300000.0,364000000.0,228700000.0,,,,581400000.0,175400000.0,,,42500000.0,1114000000.0,316600000.0,1053900000.0,2059400000.0,2076900000.0,712300000.0,2814200000.0,1672800000.0,243400000.0,240991491.0,241193993.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.57,2.57,-0.28,2.57,296200000.0,1388200000.0,428900000.0,630500000.0,630500000.0,630500000.0,959300000.0,482700000.0,319800000.0,,,,799900000.0,236400000.0,-33000000.0,,82500000.0,1451500000.0,428900000.0,1388200000.0,2701100000.0,2751000000.0,926700000.0,3710300000.0,2194800000.0,243400000.0,240991491.0,241193993.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q2,2011-04-01,2011-06-30,2011-07-29 14:37:44+00:00,0.62,0.62,,0.62,77500000.0,359700000.0,113600000.0,152000000.0,152000000.0,152000000.0,246100000.0,126300000.0,64200000.0,,,,191600000.0,60800000.0,,,10000000.0,387400000.0,113600000.0,359700000.0,705300000.0,698700000.0,229500000.0,944800000.0,573700000.0,245200000.0,241484195.0,241912058.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.24,1.24,0.28,1.23,156500000.0,706800000.0,226300000.0,303000000.0,303000000.0,303000000.0,480500000.0,242300000.0,143500000.0,,,,379700000.0,115100000.0,,,25000000.0,736200000.0,226300000.0,706800000.0,1358200000.0,1362200000.0,459500000.0,1842700000.0,1103600000.0,245200000.0,241484195.0,241912058.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.51,2.51,-0.28,2.51,295600000.0,1371300000.0,435300000.0,615700000.0,615700000.0,615700000.0,936000000.0,476200000.0,310000000.0,,,,771800000.0,223100000.0,-33000000.0,,95000000.0,1407000000.0,435300000.0,1371300000.0,2622000000.0,2692300000.0,911300000.0,3628300000.0,2159200000.0,245200000.0,241484195.0,241912058.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q1,2011-01-01,2011-03-31,2011-04-29 15:23:14+00:00,0.62,0.62,0.28,0.61,79000000.0,347100000.0,112700000.0,151000000.0,151000000.0,151000000.0,234400000.0,116000000.0,79300000.0,,,,188100000.0,54300000.0,,,15000000.0,348800000.0,112700000.0,347100000.0,652900000.0,663500000.0,230000000.0,897900000.0,529900000.0,243500000.0,242126162.0,242969629.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.71,2.71,,2.71,318300000.0,1329500000.0,406800000.0,663300000.0,663300000.0,663300000.0,922700000.0,461600000.0,361100000.0,,,,745900000.0,219600000.0,-33000000.0,,135000000.0,1356600000.0,406800000.0,1329500000.0,2531100000.0,2725000000.0,981600000.0,3647700000.0,2144300000.0,243500000.0,242126162.0,242969629.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q4,2012-10-01,2012-12-31,,0.7,0.7,,0.69,55500000.0,302100000.0,67900000.0,167700000.0,167700000.0,167700000.0,234200000.0,136700000.0,40782500.0,,,,224600000.0,52100000.0,,,5000000.0,380200000.0,67900000.0,302100000.0,741500000.0,735500000.0,223200000.0,969700000.0,642600000.0,243700000.0,240417805.0,240881244.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:04:56+00:00,2.82,2.82,,2.81,305000000.0,1287700000.0,297400000.0,687300000.0,687300000.0,687300000.0,990300000.0,541100000.0,204400000.0,,,,812100000.0,222300000.0,,,25000000.0,1525600000.0,297400000.0,1287700000.0,2878800000.0,2905800000.0,992300000.0,3896100000.0,2479100000.0,243700000.0,240417805.0,240881244.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q3,2012-07-01,2012-09-30,2012-10-26 14:18:42+00:00,0.73,0.73,,0.73,87300000.0,323100000.0,77500000.0,178800000.0,178800000.0,178800000.0,245600000.0,129800000.0,44217500.0,,,,189600000.0,62900000.0,,,10000000.0,377000000.0,77500000.0,323100000.0,696400000.0,726900000.0,266100000.0,972500000.0,619800000.0,244900000.0,240237014.0,240697062.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.12,2.12,,2.12,249500000.0,985600000.0,229500000.0,519600000.0,519600000.0,519600000.0,756100000.0,404400000.0,163617500.0,,,,587500000.0,170200000.0,,,20000000.0,1145400000.0,229500000.0,985600000.0,2137300000.0,2170300000.0,769100000.0,2926400000.0,1836500000.0,244900000.0,240237014.0,240697062.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.65,2.65,-0.28,2.66,290700000.0,1340300000.0,312400000.0,649800000.0,649800000.0,649800000.0,1027900000.0,549400000.0,235517500.0,,,,826000000.0,225000000.0,-23100000.0,,32500000.0,1556800000.0,312400000.0,1340300000.0,2909100000.0,2854200000.0,940500000.0,3882100000.0,2393700000.0,244900000.0,240237014.0,240697062.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q2,2012-04-01,2012-06-30,2012-07-27 14:01:40+00:00,0.73,0.73,,0.73,86600000.0,321500000.0,67400000.0,179600000.0,179600000.0,179600000.0,254100000.0,142000000.0,59900000.0,,,,196600000.0,51300000.0,,,5000000.0,378700000.0,67400000.0,321500000.0,717300000.0,734400000.0,266200000.0,988500000.0,623200000.0,246000000.0,240900839.0,241367982.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.39,1.39,,1.39,162200000.0,662500000.0,152000000.0,340800000.0,340800000.0,340800000.0,510500000.0,274600000.0,119400000.0,,,,397900000.0,107300000.0,,,10000000.0,768400000.0,152000000.0,662500000.0,1440900000.0,1443400000.0,503000000.0,1953900000.0,1216700000.0,246000000.0,240900839.0,241367982.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.62,2.62,-0.28,2.63,285800000.0,1364300000.0,325200000.0,641400000.0,641400000.0,641400000.0,1039100000.0,541300000.0,276500000.0,,,,838100000.0,222400000.0,-23100000.0,,40000000.0,1557600000.0,325200000.0,1364300000.0,2913900000.0,2842000000.0,927200000.0,3881100000.0,2343100000.0,246000000.0,240900839.0,241367982.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q1,2012-01-01,2012-03-31,2012-04-30 15:58:39+00:00,0.66,0.66,,0.66,75600000.0,341000000.0,84600000.0,161200000.0,161200000.0,161200000.0,256400000.0,132600000.0,59500000.0,,,,201300000.0,56000000.0,,,5000000.0,389700000.0,84600000.0,341000000.0,723600000.0,709000000.0,236800000.0,965400000.0,593500000.0,244200000.0,241090093.0,241556096.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.51,2.51,-0.28,2.52,276700000.0,1402500000.0,371400000.0,613800000.0,613800000.0,613800000.0,1031100000.0,525600000.0,280800000.0,,,,833100000.0,231900000.0,-23100000.0,,45000000.0,1566300000.0,371400000.0,1402500000.0,2901900000.0,2806300000.0,890500000.0,3837400000.0,2293600000.0,244200000.0,241090093.0,241556096.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q4,2013-10-01,2013-12-31,,0.7,0.7,,0.7,76000000.0,302400000.0,52500000.0,169700000.0,169700000.0,169700000.0,249900000.0,142400000.0,51200000.0,,,,250800000.0,55700000.0,,,5000000.0,401300000.0,52500000.0,302400000.0,794500000.0,795300000.0,245700000.0,1045200000.0,688400000.0,243000000.0,239265313.0,240554840.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 17:04:56+00:00,3.01,3.01,,2.99,344200000.0,1155500000.0,222400000.0,731300000.0,731300000.0,731300000.0,933100000.0,551400000.0,242900000.0,,,,878300000.0,235500000.0,,,20000000.0,1564100000.0,222400000.0,1155500000.0,2993800000.0,3156200000.0,1075500000.0,4089300000.0,2677800000.0,243000000.0,239265313.0,240554840.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q3,2013-07-01,2013-09-30,2013-10-25 14:30:28+00:00,0.85,0.85,,0.84,95000000.0,291100000.0,54100000.0,206500000.0,206500000.0,206500000.0,237000000.0,138800000.0,60600000.0,,,,213800000.0,84800000.0,,,5000000.0,388100000.0,54100000.0,291100000.0,740700000.0,810200000.0,301500000.0,1047200000.0,664800000.0,242900000.0,239930074.0,241330652.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.31,2.31,,2.29,268200000.0,853100000.0,169900000.0,561600000.0,561600000.0,561600000.0,683200000.0,409000000.0,191700000.0,,,,627500000.0,179800000.0,,,15000000.0,1162800000.0,169900000.0,853100000.0,2199300000.0,2360900000.0,829800000.0,3044100000.0,1989400000.0,242900000.0,239930074.0,241330652.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.01,3.01,,2.98,323700000.0,1155200000.0,237800000.0,729300000.0,729300000.0,729300000.0,917400000.0,545700000.0,232482500.0,,,,852100000.0,231900000.0,,,20000000.0,1543000000.0,237800000.0,1155200000.0,2940800000.0,3096400000.0,1053000000.0,4013800000.0,2632000000.0,242900000.0,239930074.0,241330652.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q2,2013-04-01,2013-06-30,2013-08-02 14:12:55+00:00,0.78,0.78,,0.78,94700000.0,275300000.0,55200000.0,191100000.0,191100000.0,191100000.0,220100000.0,135600000.0,71400000.0,,,,203000000.0,53400000.0,,,5000000.0,391100000.0,55200000.0,275300000.0,729700000.0,800400000.0,285800000.0,1020500000.0,675600000.0,245000000.0,239738592.0,241040681.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.46,1.46,,1.45,173200000.0,562000000.0,115800000.0,355100000.0,355100000.0,355100000.0,446200000.0,270200000.0,131100000.0,,,,413700000.0,95000000.0,,,10000000.0,774700000.0,115800000.0,562000000.0,1458600000.0,1550700000.0,528300000.0,1996900000.0,1324600000.0,245000000.0,239738592.0,241040681.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.89,2.89,,2.87,316000000.0,1187200000.0,261200000.0,701600000.0,701600000.0,701600000.0,926000000.0,536700000.0,216100000.0,,,,827900000.0,210000000.0,,,25000000.0,1531900000.0,261200000.0,1187200000.0,2896500000.0,3013100000.0,1017600000.0,3939100000.0,2587000000.0,245000000.0,239738592.0,241040681.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 14:43:37+00:00,0.68,0.68,,0.67,78500000.0,286700000.0,60600000.0,164000000.0,164000000.0,164000000.0,226100000.0,134600000.0,59700000.0,,,,210700000.0,41600000.0,,,5000000.0,383600000.0,60600000.0,286700000.0,728900000.0,750300000.0,242500000.0,976400000.0,649000000.0,241200000.0,239167559.0,240189215.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.84,2.84,,2.82,307900000.0,1233400000.0,273400000.0,690100000.0,690100000.0,690100000.0,960000000.0,543100000.0,204600000.0,,,,821500000.0,207900000.0,,,25000000.0,1519500000.0,273400000.0,1233400000.0,2884100000.0,2947100000.0,998000000.0,3907100000.0,2534600000.0,241200000.0,239167559.0,240189215.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 21:25:26+00:00,3.34,3.34,,3.32,378400000.0,1186900000.0,181400000.0,811800000.0,811800000.0,802300000.0,1005500000.0,601700000.0,205800000.0,,,,846700000.0,219500000.0,,9500000.0,6000000.0,1686600000.0,181400000.0,1186900000.0,3135000000.0,3325700000.0,1190200000.0,4331200000.0,2900400000.0,240200000.0,235829790.0,237720255.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q4,2014-10-01,2014-12-31,,0.98,0.98,,0.98,101800000.0,303900000.0,40000000.0,244000000.0,244000000.0,234500000.0,263900000.0,148600000.0,59700000.0,,,,214300000.0,57400000.0,,9500000.0,3000000.0,418400000.0,40000000.0,303900000.0,781300000.0,866200000.0,345800000.0,1130100000.0,749100000.0,240200000.0,235829790.0,237720255.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.36,2.36,,2.34,276600000.0,883000000.0,141400000.0,567800000.0,567800000.0,567800000.0,741600000.0,453100000.0,146100000.0,,,,632400000.0,162100000.0,,,3000000.0,1268200000.0,141400000.0,883000000.0,2353700000.0,2459500000.0,844400000.0,3201100000.0,2151300000.0,240600000.0,235701076.0,237737129.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.06,3.06,,3.04,352600000.0,1185400000.0,193900000.0,737500000.0,737500000.0,737500000.0,991500000.0,595500000.0,197300000.0,,,,883200000.0,217800000.0,,,8000000.0,1669500000.0,193900000.0,1185400000.0,3148200000.0,3254800000.0,1090100000.0,4246300000.0,2839700000.0,240600000.0,235701076.0,237737129.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 16:58:39+00:00,0.85,0.85,,0.84,99700000.0,293800000.0,44500000.0,204500000.0,204500000.0,204500000.0,249300000.0,144300000.0,46700000.0,,,,211800000.0,50500000.0,,0.0,0.0,418600000.0,44500000.0,293800000.0,774700000.0,829600000.0,304200000.0,1078900000.0,732400000.0,240600000.0,235701076.0,237737129.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.51,1.51,,1.5,176900000.0,589200000.0,96900000.0,363300000.0,363300000.0,363300000.0,492300000.0,308800000.0,99400000.0,,,,420600000.0,111600000.0,,,3000000.0,849600000.0,96900000.0,589200000.0,1579000000.0,1629900000.0,540200000.0,2122200000.0,1418900000.0,239300000.0,236012703.0,237753679.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.06,3.06,,3.04,347900000.0,1182700000.0,203500000.0,739500000.0,739500000.0,739500000.0,979200000.0,590000000.0,211200000.0,,,,885200000.0,252100000.0,,,13000000.0,1639000000.0,203500000.0,1182700000.0,3114200000.0,3235400000.0,1087400000.0,4214600000.0,2772100000.0,239300000.0,236012703.0,237753679.0
