company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,cashandequivalents,commonequity,fedfundspurchased,fedfundssold,goodwill,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,longtermdebt,netloansandleases,netpremisesandequipment,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,retainedearnings,shorttermdebt,timedepositsplaced,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2012.0,Q1,,2012-03-31,2012-04-30 15:58:39+00:00,,-276300000.0,4280300000.0,1390500000.0,1973700000.0,2518900000.0,536500000.0,54018200000.0,18871300000.0,16470800000.0,3908200000.0,16470800000.0,481200000.0,19914800000.0,16819500000.0,,3179200000.0,6323500000.0,1387000000.0,,91604300000.0,7223200000.0,7223200000.0,7223200000.0,84381100000.0,91604300000.0,,31625800000.0,-214500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,FY,,2013-12-31,2015-02-26 17:04:56+00:00,,-244300000.0,3162400000.0,1444300000.0,965100000.0,529600000.0,540700000.0,65327600000.0,19397400000.0,16765500000.0,3705800000.0,16765500000.0,458800000.0,18770500000.0,31372600000.0,,3790400000.0,7134800000.0,2475900000.0,,102947300000.0,7912000000.0,7912000000.0,7912000000.0,95035300000.0,102947300000.0,,30720300000.0,-422800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q3,,2013-09-30,2013-10-25 14:30:28+00:00,,-337900000.0,2690700000.0,1440400000.0,1053600000.0,8987400000.0,537700000.0,60759400000.0,17383900000.0,16583600000.0,2990000000.0,16583600000.0,444300000.0,17402300000.0,18777100000.0,,3673400000.0,7040100000.0,2273700000.0,,95969500000.0,7817100000.0,7817100000.0,7817100000.0,88152400000.0,95969500000.0,,30564800000.0,-325500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q2,,2013-06-30,2013-08-02 14:12:55+00:00,,-350700000.0,4630900000.0,1422900000.0,2283300000.0,7296900000.0,530400000.0,56812900000.0,17838500000.0,16190800000.0,3379200000.0,16190800000.0,454500000.0,19722000000.0,20040400000.0,,4587100000.0,6909200000.0,2726900000.0,,97236000000.0,7724600000.0,7724600000.0,7724600000.0,89511400000.0,97236000000.0,,30253600000.0,-256800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2013.0,Q1,,2013-03-31,2013-04-30 14:43:37+00:00,,-284100000.0,3773500000.0,1403800000.0,1320500000.0,6080100000.0,529500000.0,56938300000.0,18694800000.0,16180900000.0,3600400000.0,16180900000.0,457200000.0,18883800000.0,17330300000.0,,2876200000.0,6793800000.0,1925500000.0,,93156800000.0,7612100000.0,7612100000.0,7612100000.0,85544700000.0,93156800000.0,,30110500000.0,-301400000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,FY,,2014-12-31,2015-10-28 16:58:39+00:00,,-319700000.0,3050600000.0,1459500000.0,932900000.0,1062700000.0,533200000.0,65218800000.0,14928300000.0,31640200000.0,3112100000.0,31640200000.0,444300000.0,25538200000.0,24553200000.0,,4125300000.0,7625400000.0,2570300000.0,,109946500000.0,8060400000.0,8448900000.0,8448900000.0,101497600000.0,109946500000.0,388500000.0,33734000000.0,-704800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q3,,2014-09-30,2014-10-31 14:59:25+00:00,,-218400000.0,2918900000.0,1464100000.0,786400000.0,1010000000.0,538100000.0,66980200000.0,15334500000.0,16851300000.0,3095600000.0,16851300000.0,436600000.0,24742300000.0,41755600000.0,,4381500000.0,7469400000.0,2625100000.0,,111153700000.0,8154100000.0,8542600000.0,8542600000.0,102611100000.0,111153700000.0,388500000.0,32308700000.0,-561000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q2,,2014-06-30,2014-07-28 17:25:26+00:00,,-205200000.0,3945200000.0,1447900000.0,968500000.0,13918000000.0,544600000.0,65819700000.0,17059800000.0,16706200000.0,3150200000.0,16706200000.0,441900000.0,23042800000.0,19182800000.0,,3666100000.0,7344100000.0,1071300000.0,,105761200000.0,8042600000.0,8042600000.0,8042600000.0,97718600000.0,105761200000.0,,33962700000.0,-544200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,FY,,2015-12-31,2017-02-27 21:25:26+00:00,,-372700000.0,6418500000.0,1480900000.0,351500000.0,1614200000.0,526400000.0,66713500000.0,6872200000.0,33180900000.0,2868700000.0,33180900000.0,446900000.0,30155400000.0,30123100000.0,388500000.0,3352900000.0,8242800000.0,4601700000.0,,116749600000.0,8705900000.0,8705900000.0,8705900000.0,108043700000.0,116749600000.0,,37567400000.0,-1033600000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q3,,2015-09-30,2015-10-28 16:58:39+00:00,,-273700000.0,4485900000.0,1467300000.0,343500000.0,1255600000.0,529700000.0,70434400000.0,13935000000.0,33378400000.0,2891600000.0,33378400000.0,427700000.0,29501500000.0,29044200000.0,,3474600000.0,8093700000.0,4565100000.0,,119995200000.0,8396000000.0,8784500000.0,8784500000.0,111210700000.0,119995200000.0,388500000.0,36938700000.0,-891300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q2,,2015-06-30,2015-07-29 16:21:28+00:00,,-273700000.0,7152900000.0,1453200000.0,351300000.0,1020000000.0,534300000.0,70232800000.0,15650300000.0,17648900000.0,2859500000.0,17648900000.0,436500000.0,30455100000.0,38672400000.0,,3942200000.0,7949800000.0,3352700000.0,,119942900000.0,8360800000.0,8749300000.0,8749300000.0,111193600000.0,119942900000.0,388500000.0,38827600000.0,-768500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q1,,2015-03-31,2015-04-28 16:24:22+00:00,,-266400000.0,4074800000.0,1433500000.0,410700000.0,1113900000.0,527300000.0,63612300000.0,15432300000.0,17138900000.0,2896200000.0,17138900000.0,442400000.0,23124200000.0,31619500000.0,,4813700000.0,7771700000.0,3487300000.0,,106952000000.0,8219100000.0,8607600000.0,8607600000.0,98344400000.0,106952000000.0,388500000.0,36602900000.0,-719700000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,FY,,2016-12-31,2018-02-27 17:02:44+00:00,,-370000000.0,5332000000.0,1444400000.0,204800000.0,1974300000.0,519400000.0,71488800000.0,4800600000.0,33822100000.0,2827500000.0,33822100000.0,466600000.0,30162900000.0,32510700000.0,882000000.0,3889300000.0,8908400000.0,5583200000.0,,123926900000.0,9770400000.0,9770400000.0,9770400000.0,114156500000.0,123926900000.0,,44501200000.0,-1094400000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q3,,2016-09-30,2016-10-26 17:26:32+00:00,,-259700000.0,4892700000.0,1447200000.0,378500000.0,2066000000.0,524400000.0,70311200000.0,5855800000.0,33423000000.0,2897300000.0,33423000000.0,438800000.0,29160100000.0,28193900000.0,882000000.0,3453900000.0,8736100000.0,4304200000.0,,120085000000.0,9579800000.0,9579800000.0,9579800000.0,110505200000.0,120085000000.0,,44690400000.0,-1225800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q2,,2016-06-30,2016-07-27 16:37:37+00:00,,-239600000.0,5312100000.0,1448800000.0,306000000.0,1862700000.0,527800000.0,67620400000.0,6991700000.0,,2915000000.0,,434000000.0,31466500000.0,65375200000.0,,3647100000.0,8566300000.0,6603100000.0,,121509600000.0,8563000000.0,8951500000.0,8951500000.0,112558100000.0,121509600000.0,388500000.0,41006100000.0,-1212500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q1,,2016-03-31,2016-04-28 16:33:36+00:00,,-283900000.0,7005000000.0,1430700000.0,263300000.0,1765200000.0,523600000.0,67120400000.0,13535500000.0,,2902300000.0,,437800000.0,30539200000.0,55331700000.0,,3623900000.0,8394800000.0,4516900000.0,,117798800000.0,8444300000.0,8832800000.0,8832800000.0,108966000000.0,117798800000.0,388500000.0,39200000000.0,-1097300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,FY,,2017-12-31,2019-02-26 16:37:47+00:00,,-414300000.0,4518100000.0,1455800000.0,2286100000.0,1300000000.0,605600000.0,83799800000.0,5611900000.0,32592200000.0,2946800000.0,32592200000.0,464600000.0,28591000000.0,46682200000.0,882000000.0,3865500000.0,9685100000.0,6885100000.0,,138590500000.0,10216200000.0,10216200000.0,10216200000.0,128374300000.0,138590500000.0,,46791600000.0,-1392400000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q3,,2017-09-30,2017-10-26 17:13:56+00:00,,-335100000.0,5262900000.0,1446100000.0,2142200000.0,1670800000.0,526500000.0,79510700000.0,5684400000.0,33336100000.0,3160500000.0,33336100000.0,462500000.0,26299900000.0,39800300000.0,882000000.0,3545500000.0,9431200000.0,6576200000.0,,131400200000.0,10165200000.0,10165200000.0,10165200000.0,121235000000.0,131400200000.0,,44656700000.0,-1259000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q2,,2017-06-30,2017-07-27 16:26:45+00:00,,-338900000.0,5694800000.0,1435600000.0,158700000.0,2097000000.0,523100000.0,75223500000.0,4916200000.0,33499000000.0,3168600000.0,33499000000.0,463300000.0,29088600000.0,34996000000.0,882000000.0,3382800000.0,9247500000.0,4515600000.0,,125605700000.0,10067900000.0,10067900000.0,10067900000.0,115537800000.0,125605700000.0,,43416300000.0,-1158300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q1,,2017-03-31,2017-05-02 17:01:46+00:00,,-352000000.0,4649200000.0,1418800000.0,369500000.0,1933800000.0,519300000.0,69982900000.0,5247800000.0,33471800000.0,2818600000.0,33471800000.0,459900000.0,30546600000.0,31269500000.0,882000000.0,3283100000.0,9074400000.0,4510300000.0,,121488700000.0,9977700000.0,9977700000.0,9977700000.0,111511000000.0,121488700000.0,,43937400000.0,-1045500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,FY,,2018-12-31,2020-02-25 17:06:15+00:00,,-453700000.0,4581600000.0,1477100000.0,2594200000.0,1165200000.0,669300000.0,81768700000.0,4264200000.0,32490000000.0,3123700000.0,32490000000.0,428200000.0,22728100000.0,37370900000.0,882000000.0,3419500000.0,10776800000.0,8070000000.0,,132212500000.0,10508300000.0,10508300000.0,10508300000.0,121704200000.0,132212500000.0,,51243100000.0,-2173900000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q3,,2018-09-30,2018-10-29 16:37:19+00:00,,-526900000.0,5073400000.0,1463900000.0,2563900000.0,1501500000.0,672700000.0,80868700000.0,2776000000.0,31354000000.0,3092700000.0,31354000000.0,417200000.0,24022600000.0,40006100000.0,882000000.0,3694000000.0,10496300000.0,7772100000.0,,132378500000.0,10364500000.0,10364500000.0,10364500000.0,122014000000.0,132378500000.0,,50577600000.0,-1950800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q2,,2018-06-30,2018-07-30 16:37:05+00:00,,-508100000.0,4888100000.0,1458800000.0,3222000000.0,1427800000.0,673500000.0,79858700000.0,4161200000.0,32473200000.0,2908300000.0,32473200000.0,428800000.0,26666200000.0,41643300000.0,882000000.0,3477000000.0,10262500000.0,8616400000.0,,135106200000.0,10357600000.0,10357600000.0,10357600000.0,124748600000.0,135106200000.0,,49410300000.0,-1737600000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q1,,2018-03-31,2018-05-04 16:42:40+00:00,,-505700000.0,6081400000.0,1429000000.0,332800000.0,1534000000.0,611600000.0,77165700000.0,4931400000.0,32108900000.0,2920100000.0,32108900000.0,442600000.0,28025700000.0,35360800000.0,882000000.0,3158300000.0,9973800000.0,7843600000.0,,129672200000.0,10226000000.0,10226000000.0,10226000000.0,119446200000.0,129672200000.0,,48601500000.0,-1553100000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,FY,,2019-12-31,2020-04-27 16:40:52+00:00,,-194700000.0,4459200000.0,1421700000.0,552900000.0,712800000.0,696800000.0,82828500000.0,4877100000.0,,3721100000.0,,483300000.0,26292100000.0,74542600000.0,1273400000.0,5108300000.0,11656700000.0,7234500000.0,,136828400000.0,11091000000.0,11091000000.0,11091000000.0,125737400000.0,136828400000.0,,51161100000.0,-3066100000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q3,,2019-09-30,2019-10-28 16:37:48+00:00,,-91000000.0,5037600000.0,1418300000.0,200500000.0,535000000.0,687200000.0,75258700000.0,3969400000.0,30844200000.0,3757200000.0,30844200000.0,400500000.0,22005500000.0,32472600000.0,882000000.0,4257300000.0,11441200000.0,8065300000.0,,124355800000.0,10811300000.0,10811300000.0,10811300000.0,113544500000.0,124355800000.0,,50409300000.0,-2839200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q2,,2019-06-30,2019-07-30 16:42:35+00:00,,-159800000.0,5348300000.0,1422400000.0,368000000.0,660500000.0,682000000.0,78122500000.0,4193600000.0,30982300000.0,3713200000.0,30982300000.0,407500000.0,22107900000.0,36057200000.0,882000000.0,3542200000.0,11225500000.0,7891600000.0,,126550900000.0,10805500000.0,10805500000.0,10805500000.0,115745400000.0,126550900000.0,,48219500000.0,-2564600000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q1,,2019-03-31,2019-04-29 16:54:52+00:00,114500000.0,-345300000.0,5074100000.0,1411900000.0,651800000.0,552200000.0,683000000.0,73980300000.0,3861600000.0,30620600000.0,3149900000.0,30506100000.0,411500000.0,21863900000.0,31579400000.0,,3817800000.0,10972900000.0,7789500000.0,,121869400000.0,9734200000.0,10616200000.0,10616200000.0,111253200000.0,121869400000.0,882000000.0,49201500000.0,-2305300000.0
