Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2017,1164.0,1164.0,-707.0,707.0,457.0,0.0,-320.0,270.0,44.0,6.0,137.0,-16.0,,21.0,,-5.0,121.0,-21.0,100.0,0.0,0.0,0.0,100.0,-1.0,99.0,0.0,0.0,99.0,106.0,7.0,179.6,0.55,0.55,0.5902,180.6,0.55,0.55,0.58876,
09/30/2017,1195.0,1195.0,-724.0,724.0,471.0,0.0,-319.0,270.0,45.0,4.0,152.0,-21.0,,21.0,,0.0,131.0,-27.0,104.0,0.0,0.0,0.0,104.0,1.0,105.0,0.0,0.0,105.0,117.0,12.0,179.6,0.58,0.58,0.651448,180.9,0.58,0.58,0.646335,
12/31/2017,1277.0,1277.0,-770.0,770.0,507.0,0.0,-330.0,277.0,50.0,3.0,177.0,-33.0,,20.0,,13.0,144.0,-74.0,70.0,0.0,0.0,0.0,70.0,1.0,71.0,0.0,0.0,71.0,51.0,-20.0,179.6,0.395323,0.395323,0.283964,181.1,0.392049,0.392049,0.281612,
03/31/2018,1217.0,1217.0,-757.0,757.0,460.0,0.0,-347.0,296.0,41.0,10.0,113.0,-18.0,,21.0,,-3.0,95.0,-16.0,79.0,0.0,0.0,0.0,79.0,,79.0,0.0,0.0,79.0,93.0,14.0,179.9,0.44,0.44,0.516954,181.4,0.43,0.43,0.507178,
06/30/2018,1317.0,1317.0,-798.0,798.0,519.0,0.0,-348.0,293.0,50.0,5.0,171.0,-21.0,,21.0,,0.0,150.0,-35.0,115.0,0.0,0.0,0.0,115.0,0.0,115.0,0.0,0.0,115.0,131.0,16.0,179.8,0.64,0.64,0.728587,181.0,0.64,0.64,0.728398,
09/30/2018,1287.0,1287.0,-782.0,782.0,505.0,0.0,-329.0,279.0,46.0,4.0,176.0,-15.0,,21.0,,-6.0,161.0,-31.0,130.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,130.0,135.0,5.0,179.7,0.73,0.73,0.751252,181.1,0.72,0.72,0.747609,
12/31/2018,1386.0,1386.0,-844.0,844.0,542.0,0.0,-348.0,293.0,52.0,3.0,194.0,-15.0,19.0,19.0,0.0,-4.0,179.0,46.0,225.0,0.0,0.0,0.0,225.0,,225.0,0.0,0.0,225.0,317.0,92.0,179.8,1.25139,1.25139,1.76307,181.0,1.243094,1.243094,1.751381,
03/31/2019,1237.0,1237.0,-763.0,763.0,474.0,0.0,-365.0,303.0,51.0,11.0,109.0,-15.0,,18.0,,-3.0,94.0,-15.0,79.0,0.0,0.0,0.0,79.0,,79.0,0.0,0.0,79.0,95.0,16.0,179.7,0.44,0.44,0.528659,181.1,0.43,0.43,0.518349,
06/30/2019,1345.0,1345.0,-819.0,819.0,526.0,0.0,-355.0,294.0,47.0,14.0,171.0,-15.0,,18.0,,-3.0,156.0,-17.0,139.0,0.0,0.0,0.0,139.0,,139.0,0.0,0.0,139.0,169.0,30.0,180.0,0.77,0.77,0.938889,181.2,0.77,0.77,0.935563,
09/30/2019,1296.0,1296.0,-787.0,787.0,509.0,0.0,-498.0,273.0,44.0,181.0,11.0,-23.0,,16.0,,7.0,-12.0,77.0,65.0,0.0,0.0,0.0,65.0,,65.0,0.0,0.0,65.0,138.0,73.0,180.1,0.36,0.36,0.766241,181.2,0.36,0.36,0.76287,
12/31/2019,1371.0,1371.0,-834.0,834.0,537.0,0.0,-342.0,288.0,49.0,5.0,195.0,-17.0,,15.0,,2.0,178.0,-60.0,118.0,0.0,0.0,0.0,118.0,0.0,118.0,0.0,0.0,118.0,234.43809,116.43809,180.2,0.654828,0.654828,1.300988,181.3,0.650855,0.650855,1.293095,
03/31/2020,1123.0,1123.0,-714.0,714.0,409.0,0.0,-348.0,297.0,49.0,2.0,61.0,-19.0,,16.0,,3.0,42.0,-4.0,38.0,0.0,0.0,0.0,38.0,,38.0,0.0,0.0,38.0,42.0,4.0,180.2,0.21,0.21,0.233074,181.3,0.21,0.21,0.232063,
06/30/2020,1160.0,1160.0,-726.0,726.0,434.0,0.0,-380.0,288.0,44.0,48.0,54.0,-19.0,,18.0,,1.0,35.0,-4.0,31.0,0.0,0.0,0.0,31.0,,31.0,0.0,0.0,31.0,72.0,41.0,180.0,0.17,0.17,0.4,180.6,0.17,0.17,0.397021,
09/30/2020,1155.813,,,,441.1738221,,,,,,133.5,,,,,,115.091,,85.467,,,,,,85.467,,,85.467,95.533,,,0.41,0.41,0.502,,0.41,0.41,0.502,
12/31/2020,1289.938,,,,516.69756528,,,,,,178.0,,,,,,159.273,,123.0,,,,,,123.0,,,123.0,132.067,,,0.64,0.64,0.703,,0.64,0.64,0.703,
