Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2009,41.898205,5663.327785,6174.858469,3940.372524,,5.152975,16.207816,18.376299,5.811698,15.994433,19.765166,30.28,5969.2184,
03/31/2010,37.476079,5628.323007,5997.727148,5421.584614,179.722147,4.702285,15.228666,17.219006,5.175162,13.963106,17.037556,28.2,5472.769624,
06/30/2010,37.262746,5658.517963,5981.586959,5373.729126,100.303173,4.929215,16.929398,19.256591,5.357183,14.129861,17.014794,29.9,5792.550517,
09/30/2010,30.791284,5561.56433,5963.54812,5146.934685,80.068108,4.533002,16.098834,18.23198,4.857514,12.329521,14.601685,28.01,5393.351532,
12/31/2010,26.011117,6554.950752,7555.962507,5890.288528,,5.316816,17.991926,20.346737,5.775695,12.915925,14.911576,34.08,6574.722476,
03/31/2011,23.626817,7041.07554,7633.513318,6047.036706,,4.869867,16.43324,18.879677,5.301391,11.878048,13.727376,32.76,6229.442157,
06/30/2011,23.9805,6462.083667,6856.851784,6258.856749,,4.857789,16.941341,19.863011,5.814029,13.046815,15.082583,34.62,7096.958502,
09/30/2011,22.936567,6649.645236,7279.181561,6073.791103,,4.581112,9.577447,11.174237,5.216515,10.987976,13.605725,34.77,6642.736667,
12/31/2011,24.849451,6871.40457,7504.815405,6048.033675,,4.998762,11.807299,14.000007,5.632796,11.879775,14.612896,40.13,7501.98316,
03/31/2012,27.824577,7829.905473,8850.103304,7284.010102,,5.673319,12.736663,15.004517,6.507459,13.636256,16.669799,46.97,8885.752774,
06/30/2012,28.12864,9059.203574,9334.608877,8746.284907,174.873329,5.749323,14.378044,17.341311,6.601613,13.870564,17.014502,49.26,9317.634755,
09/30/2012,26.127586,9243.445789,9613.599748,8847.218839,55.724817,5.349576,21.075768,26.256615,6.380438,14.112948,16.4145,47.61,9380.41075,
12/31/2012,26.50167,9576.758901,10029.914586,9084.866053,33.448161,5.611401,18.045262,21.449504,6.579499,14.284357,16.807219,50.97,9915.771911,
03/31/2013,31.727234,10802.08312,11715.838576,10203.707129,29.441626,6.681553,21.911981,26.759739,7.517775,16.210393,19.373161,61.62,11556.826788,
06/30/2013,30.126395,11238.932401,11498.233387,10894.356355,27.379797,6.422918,18.922582,23.413757,7.228135,15.388587,18.57111,59.7,11235.391733,
09/30/2013,31.682427,11825.785541,12398.682297,11410.803362,22.624357,6.952771,20.418894,26.759562,7.689838,16.143751,19.549094,64.96,12053.521591,
12/31/2013,33.186137,12164.178714,12668.420105,11433.481636,20.097801,6.920344,21.787791,30.601588,7.590078,16.173587,19.717012,65.72,12111.509962,
03/31/2014,29.649908,11716.769162,12217.893206,10847.475854,16.655167,6.17593,18.320726,25.46559,6.649205,14.346417,17.534871,59.96,10829.220595,
06/30/2014,28.962527,10799.201447,11125.383174,10278.566556,14.764773,6.04224,18.367144,25.846942,6.521259,14.111408,17.207828,60.02,10837.335409,
09/30/2014,28.974528,11244.363464,11634.735052,10744.093116,13.886153,5.980249,20.370841,28.402131,6.429802,14.007753,17.106482,60.89,10921.564981,
12/31/2014,28.958733,11145.404856,11956.914497,10674.125821,47.925504,6.078271,21.72892,31.066115,6.588391,14.314536,17.424762,64.05,11508.114189,
03/31/2015,30.919719,12318.01781,12819.479824,11734.27215,34.062068,6.79017,21.851387,29.245427,7.231814,14.952658,18.15853,71.4,12448.671179,
06/30/2015,26.561113,13249.36854,15401.932134,12459.032106,9.850099,6.877067,14.242449,17.512967,8.935908,17.518995,22.938893,72.76,15427.139777,
09/30/2015,25.571678,15723.562252,16413.502773,15094.251598,9.514414,6.92812,13.361862,16.532657,8.880395,16.908168,22.363311,73.91,15524.386862,
12/31/2015,26.330679,15872.507732,16757.579319,14721.548636,9.493726,7.220055,13.478789,16.88112,9.103875,16.743714,22.790008,76.88,16029.192539,
03/31/2016,26.999252,15329.280282,16275.046811,14177.599335,10.403201,7.172811,13.794389,17.306696,8.705065,16.172194,22.535875,79.92,16270.698635,
06/30/2016,30.786218,16016.622642,16325.947945,15626.37586,9.435194,7.055482,19.72593,26.036799,8.126262,15.623633,20.537449,81.08,15755.262601,
09/30/2016,30.743522,16033.993008,16495.779934,15496.818165,9.273722,6.97471,21.603356,28.808222,8.034999,15.648704,20.563281,81.28,15800.825463,
12/31/2016,30.822474,15885.833211,16209.096137,15527.57425,10.168533,6.844545,23.661592,32.473849,7.917529,15.919634,20.577118,81.17,15797.053213,
03/31/2017,30.757509,15953.806975,16496.902038,15447.682837,9.71453,6.787747,22.944489,31.190349,7.7749,15.992463,20.437143,81.14,15589.452457,
06/30/2017,30.852347,15542.45832,16208.83175,14818.841206,9.469031,6.935215,14.906478,18.866217,7.950617,15.560887,21.053682,84.37,16139.752378,
09/30/2017,30.648255,15921.893927,16696.584609,15296.85746,8.182559,6.627453,9.639107,11.941569,7.89147,14.058711,21.146213,83.19,16422.148765,
12/31/2017,34.530958,17641.432174,18676.923552,16448.436314,8.220825,7.390013,13.515433,17.294962,8.714748,15.495132,23.333596,96.0,18694.87728,
03/31/2018,35.514031,19317.224199,20332.27734,18064.269639,7.860814,7.708068,14.496129,18.748237,8.903128,16.084796,24.503436,104.0,19798.775976,
06/30/2018,34.51748,20213.9268,20801.954004,19154.3198,8.550779,7.708476,18.480566,25.050096,8.851903,16.839831,24.689441,107.64,20376.195989,
09/30/2018,35.567197,21824.481861,22838.5008,20448.673401,9.278869,8.453911,33.47163,49.596294,9.484803,20.049906,26.936613,120.55,22303.515178,
12/31/2018,30.480603,21685.713486,22962.0678,19398.0448,8.634856,7.502877,19.239855,25.564395,8.543749,18.107365,24.53319,109.04,20463.133506,
03/31/2019,36.397182,22548.354243,24458.63,19923.2246,10.02801,8.966159,22.4478,29.502407,10.036326,20.526285,28.714995,133.0,24477.595002,
06/30/2019,39.755981,25783.531018,26749.374309,24661.3824,10.856788,9.651305,24.858005,32.340698,10.696169,22.122592,31.026457,146.46,26635.600425,
09/30/2019,43.279558,28008.531534,29544.327519,26796.460205,12.540511,10.180912,27.158349,35.749949,11.20708,26.531997,39.442284,158.14,28513.052954,
12/31/2019,40.048292,26903.510993,28444.266789,25042.399389,10.777843,9.367507,25.536588,33.023474,10.579436,25.652574,38.671393,149.34,27581.647968,
03/31/2020,36.292877,28834.805765,31299.111637,22976.643257,10.88632,8.522153,23.885632,31.243278,9.647925,22.758268,33.787512,139.38,25778.289638,
06/30/2020,42.634352,28783.05616,31148.203287,26087.131819,12.711248,10.283954,27.68087,36.122936,11.407563,26.026337,38.263449,170.2,30778.745869,
09/19/2020,45.4849925154555,,,,13.5611536998591,10.9715651770736,29.5316825019156,38.5382064719884,12.0839973893555,27.5696206293083,40.5323564562239,181.58,32603.83335622,
09/30/2020,36.006345429308,,,,13.1742001015744,10.374643268681,24.2042122100773,,11.4716394796921,23.2993240237922,31.5478938027482,,,
12/31/2020,35.0,,,,12.5896138112737,10.2249667011012,23.2794871794872,,11.306136379743,22.9524019526384,30.8752515243763,,,
