Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/1988,4.438466,,4.125571,4.542764,4.067628,,,,
06/30/1988,4.629679,4.308094,4.4037,4.635473,4.334167,,,,
09/30/1988,4.612296,-0.375469,4.623885,4.705005,4.589118,,,,
12/31/1988,5.678455,23.115578,4.623885,5.678455,4.496409,,,,
03/31/1989,5.747987,1.22449,5.678455,5.863874,5.562568,,33.837084,,
06/30/1989,5.655277,-1.612903,5.747987,5.852285,5.562568,,33.837084,,
09/30/1989,5.522007,-2.356557,5.666866,5.747987,5.516213,,33.837084,,
12/31/1989,5.307617,-3.882476,5.516213,5.562568,5.238085,,33.837084,,
03/31/1990,4.878836,-8.078603,5.261262,5.261262,4.797715,,33.118607,,
06/30/1990,4.774537,-2.137767,4.890424,4.948368,4.75136,,33.118607,,
09/30/1990,4.913602,2.912621,4.728183,5.330794,4.450054,,33.118607,,
12/31/1990,4.959956,0.943396,4.907807,5.006311,4.658651,,33.118607,,
03/31/1991,5.330794,7.476636,4.913602,5.504624,4.728183,,33.118607,,
06/30/1991,5.968172,11.956522,5.423504,7.011153,5.377149,,33.117983,,
09/30/1991,6.460691,8.252427,6.026115,6.489663,6.026115,,33.117983,,
12/31/1991,6.257889,-3.139013,6.431719,6.431719,5.678455,,33.117983,,
03/31/1992,7.329842,17.12963,6.199945,7.938248,6.055087,,31.79698,,
06/30/1992,7.12704,-2.766798,7.30087,7.851333,7.011153,,31.79698,,
09/30/1992,7.822361,9.756098,7.12704,7.996191,7.069097,,31.79698,,
12/31/1992,9.618607,22.962963,7.822361,9.618607,7.764418,,31.79698,,
03/31/1993,11.907372,23.795181,9.473748,12.110174,8.633569,,33.367972,,
06/30/1993,12.47232,4.744526,12.168117,14.42791,11.472796,,33.367972,,
09/30/1993,14.25408,14.285714,12.341947,14.601741,12.168117,,33.367972,,
12/31/1993,11.646626,-18.292683,14.25408,14.340995,11.212051,,33.367972,,
03/31/1994,12.168117,4.477612,11.646626,12.689608,10.907848,756.105022,33.367972,,
06/30/1994,12.689608,4.285714,12.081202,13.124184,11.125136,789.202991,44.891689,,
09/30/1994,11.907372,-6.164384,12.689608,13.124184,11.820457,740.690481,44.931169,,
12/31/1994,12.47232,4.744526,11.863914,12.47232,10.51673,776.837226,44.939481,,
03/31/1995,12.47232,0.0,12.515778,12.602693,11.776999,779.276754,44.997665,,
06/30/1995,12.12466,-2.787456,12.47232,12.515778,11.342424,845.335136,45.138973,,
09/30/1995,13.037268,7.526882,12.12466,13.558759,12.081202,908.962512,50.369376,,
12/31/1995,13.037268,0.0,13.037268,13.167641,11.950829,922.912502,50.369376,,
03/31/1996,13.211099,1.333333,12.950353,13.341471,12.385405,922.829994,50.385999,,
06/30/1996,14.210623,7.565789,13.254556,14.42791,12.906896,994.684824,50.464964,,
09/30/1996,14.08025,-0.917431,14.210623,14.645198,14.08025,993.737094,50.568444,,
12/31/1996,18.252176,29.62963,14.08025,18.382549,14.08025,1393.770018,50.988003,,
03/31/1997,23.206338,27.142857,17.730685,24.683895,17.64377,1772.079022,55.167547,,
06/30/1997,25.075013,8.052434,23.206338,25.726876,21.163832,1915.146782,55.167547,,
09/30/1997,29.529413,17.764298,25.553046,30.767954,22.337187,2255.980456,55.178352,,
12/31/1997,32.636629,10.522443,29.507684,32.940832,28.247415,3387.24473,55.19352,,
03/31/1998,30.28992,-7.190413,32.636629,34.635677,26.769858,3144.602495,74.980218,,
06/30/1998,27.595552,-8.895265,30.376835,30.594123,25.292301,3307.080116,75.002342,,
09/30/1998,23.032508,-16.535433,27.508636,27.725924,19.208242,2789.853754,86.579055,,
12/31/1998,23.599743,2.462759,23.119423,26.945975,18.078346,2850.079617,87.507931,,
03/31/1999,24.304213,2.985075,23.555713,26.725828,21.882597,2935.8465,88.396293,,
06/30/1999,24.876595,2.355072,24.304213,28.178797,23.07139,3034.226668,88.41707,,
09/30/1999,22.895273,-7.964602,25.008683,25.581065,22.543038,2793.277468,89.277306,,
