Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,2027.184301,-12.8,21.299999,0.0,6849.0,,8884.6843,9441.199963,72.543745,0.770877,,,,,,2061.696012,8919.196012,24.927009,,
06/30/1990,2089.121189,-33.0,21.1,0.0,6979.899902,,9057.121092,9611.599878,72.619543,0.770653,,,,,,2137.523737,9105.52364,25.741281,,
09/29/1990,1767.182049,-38.0,20.799999,0.0,7182.100098,,8932.082146,9834.500134,73.029641,0.804079,,,,,,1819.702976,8984.603073,25.903908,,
12/29/1990,2331.3675,-66.400002,20.6,0.0,7244.299988,,9529.867486,9906.700036,73.125258,0.760168,1.204026,10.191282,13.326622,10.17593,,2350.988777,9549.488763,28.10275,,
03/30/1991,2667.281151,-42.5,20.200001,0.0,7445.099854,,10090.081005,10164.699818,73.24466,0.737863,1.270807,10.792685,14.03935,10.928451,,2717.124939,10139.924793,29.553974,,
06/29/1991,2750.63891,-37.099998,19.9,0.0,7499.199951,,10232.638863,10275.699926,72.979943,0.732871,1.286623,10.975693,14.34348,13.125308,,2811.612245,10293.612197,29.877015,,
09/28/1991,2961.58358,-37.5,19.5,0.0,7530.699951,,10474.283531,10378.799866,72.558485,0.71897,1.316973,11.099167,14.481244,12.208112,,3027.685593,10540.385544,30.504186,,
12/29/1991,3314.387884,-50.099998,19.299999,0.0,7483.799926,,10767.387811,10411.499949,71.880132,0.695043,1.376464,11.403715,14.925683,10.917699,,3309.67175,10762.671677,31.268551,,
04/04/1992,3090.802046,-78.900002,18.9,0.0,8945.500122,,11976.302166,11925.700109,75.010272,0.746933,1.514205,8.869364,10.675969,10.239915,,3158.834291,12044.334412,34.631205,,
07/04/1992,3344.229778,-16.1,18.799999,0.0,9042.60022,,12389.529997,12096.300243,74.755091,0.729858,1.535353,6.959628,8.043582,9.346024,,3415.299637,12460.599855,35.773977,,
10/03/1992,3093.781958,-15.4,18.200001,0.0,8949.60022,,12046.182178,12062.200245,74.195421,0.742941,1.468778,5.458418,6.148207,8.238516,,3156.58885,12108.989071,34.678045,,
01/03/1993,3918.444429,-31.1,18.1,0.0,8723.100219,,12628.544648,11210.900231,77.809097,0.690745,1.512854,4.766568,5.294987,8.431267,,3977.379866,12687.480085,36.055594,,
03/31/1993,4150.203707,-52.299999,17.4,0.0,8853.499611,,12968.803318,11409.399672,77.598295,0.682677,1.522678,4.860324,5.4084,8.015638,,4233.599928,13052.199539,36.912402,,
07/03/1993,4825.500807,-25.9,17.1,0.0,8891.999611,,13708.700418,11521.999575,77.174101,0.648639,1.592424,5.124939,5.706727,8.384235,,4927.061823,13810.261435,38.884635,,
10/02/1993,5052.770685,-49.900002,16.700001,0.0,8955.199806,,13974.770491,11647.999844,76.881868,0.640812,1.586114,5.179294,5.776608,8.517064,,5169.84683,14091.846636,39.584995,,
12/31/1993,5150.057367,-4790.400196,16.6,0.0,8872.099609,,9248.356779,11652.299585,76.140332,0.959316,1.018732,3.416081,3.811398,5.401909,,5265.101,9363.400413,26.151009,,
04/02/1994,4787.856079,-4923.0,16.0,0.0,8901.0,,8781.856079,11771.0,75.618044,1.013567,0.942097,3.166116,3.569425,5.136786,,4891.751862,8885.751862,24.761617,,
07/02/1994,4713.88762,-5066.0,16.0,0.0,8987.0,,8650.88762,11896.0,75.546402,1.038853,0.902507,3.082227,3.440811,4.817566,,4809.565473,8746.565473,24.37364,,
10/01/1994,4479.848988,-5220.0,16.0,0.0,9103.0,,8378.848988,12098.0,75.243842,1.086426,0.860844,2.919561,3.256958,4.763562,,4608.105052,8507.105052,23.78841,,
12/31/1994,4306.911476,-5343.0,16.0,0.0,9364.0,,8343.911476,12246.0,76.465785,1.122255,0.861707,2.710822,3.1134,5.037513,,4489.420151,8526.420151,24.398257,,
04/01/1995,4818.051261,-5672.0,16.0,0.0,10177.0,,9339.051261,13157.0,77.35046,1.089725,1.003767,3.231506,3.723705,5.617256,,4929.489392,9450.489392,27.439713,,
07/01/1995,4918.479567,-6035.0,16.0,0.0,10249.0,,9148.479567,13346.0,76.794545,1.120295,1.02504,3.323095,3.917978,5.688283,,5038.216925,9268.216925,27.028443,,
09/30/1995,5784.938358,-5704.0,15.0,0.0,10205.0,,10300.938358,13431.0,75.98094,0.990686,1.197644,4.063487,4.931038,5.780333,,5916.729092,10432.729092,30.382305,,
12/30/1995,5733.112365,-862.0,15.0,0.0,10211.0,,15097.112365,13623.0,74.954122,0.676355,1.786006,6.779125,8.009078,8.707062,12.001907,5895.787567,15259.787567,44.437254,,
03/30/1996,6720.960083,-852.0,15.0,0.0,9886.0,,15769.960083,13113.0,75.390834,0.626888,1.825649,6.922722,8.187934,8.660388,11.647545,6918.560181,15967.560181,46.9277,,
06/29/1996,6723.478369,-963.0,15.0,0.0,10278.0,,16053.478369,13559.0,75.80205,0.640235,1.80701,6.883996,8.161402,8.422601,11.202706,6889.858008,16219.858008,47.678877,,
09/28/1996,7019.418491,-958.0,14.0,0.0,10702.0,,16777.418491,13789.0,77.61259,0.637881,1.848751,7.124169,8.401311,9.54987,13.285659,7261.295322,17019.295322,50.641168,,
12/31/1996,7804.748062,-867.0,497.0,0.0,10346.0,,17780.748062,14012.0,73.836711,0.581865,1.917268,7.257448,8.618879,9.211695,11.202332,7999.280344,17975.280344,53.68,,
03/29/1997,8568.759727,-1197.0,497.0,0.0,10563.0,,18431.759727,14261.0,74.06914,0.573087,2.011542,8.525328,10.302828,11.10733,14.395054,8785.631275,18648.631275,55.456545,,
06/28/1997,10892.847002,-999.0,497.0,0.0,10628.0,,21018.847002,14331.0,74.16091,0.505641,2.339066,11.337026,14.012565,14.984483,20.372874,11217.214119,21343.214119,63.737129,,
09/27/1997,10602.044572,-934.0,496.0,0.0,10309.0,,20473.044572,14081.0,73.21213,0.50354,2.331782,12.803655,16.197029,18.385466,27.986034,10912.22363,20783.22363,62.095225,,
01/03/1998,10166.7305,-43.0,496.0,0.0,3586.0,,14205.7305,7297.0,49.143484,0.252433,1.636039,12.797955,17.757163,17.320869,31.840625,10554.002937,14593.002937,43.752211,,
04/04/1998,12691.107066,-939.0,496.0,0.0,11107.0,,23355.107066,14952.0,74.284377,0.475571,2.644374,20.522941,28.343577,28.602414,52.068801,12985.854063,23649.854063,71.483121,,
07/04/1998,11965.591969,-1015.0,496.0,0.0,11405.0,,22851.591969,15350.0,74.299674,0.49909,2.508683,19.251552,26.418025,27.565882,55.066599,12276.472687,23162.472687,69.766479,,
10/03/1998,9506.255333,-57.0,496.0,0.0,4409.0,,14354.255333,8179.0,53.906346,0.307156,1.523968,11.961879,16.51813,17.486407,35.020562,9883.90184,14731.90184,44.921905,,
01/02/1999,11750.720959,-53.0,496.0,0.0,5444.0,,17637.720959,8924.0,61.004034,0.308657,1.821514,13.103805,17.888155,16.514154,29.394407,12224.418426,18111.418426,56.990734,,
