Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,28.159163,,28.159163,22.1837,22.1837,22.1837,,21.220314,32.584008,,
06/30/1990,,,,,,28.767696,,28.767696,22.986065,22.986066,22.986066,,20.09765,33.350085,,
09/30/1990,,,,,,30.891833,,30.891833,24.258247,24.258247,24.258247,,21.473593,31.528412,,
12/31/1990,,,,,,25.877897,,25.877897,21.030883,21.030883,21.030883,,18.730326,54.460065,,
03/31/1991,,16.547657,1.230791,4.266174,,26.476022,10.696027,26.476022,20.819133,20.819135,20.819135,,21.366085,43.301006,9.382355,
06/30/1991,,16.526903,1.263048,4.338689,,30.117554,43.564792,30.117554,22.97468,22.974679,22.974679,,23.716648,38.003407,10.246117,
09/30/1991,,16.004113,1.225316,4.314727,,27.674217,,27.674217,21.084569,21.084569,21.084569,,23.811506,40.856126,9.465453,
12/31/1991,,9.455153,0.690626,2.486592,,-16.598,,-16.598,-9.617017,-9.617017,-9.617017,,,,,
03/31/1992,,10.092195,0.774317,2.817761,,33.135049,109.297599,33.135049,24.149315,24.149317,24.149317,,27.118517,40.258384,6.029241,
06/30/1992,,10.305854,0.827376,2.994571,,33.764261,97.804502,33.764261,24.519072,24.519074,24.519074,,27.381583,44.999494,5.668272,
09/30/1992,,10.781342,0.8714,3.259632,,29.10105,55.453689,33.446927,24.268086,24.268086,24.268086,,27.443003,39.223254,6.552549,
12/31/1992,,16.474999,1.302446,4.766874,,32.767787,565.029616,32.767787,23.791301,23.7913,23.7913,,27.394241,33.258562,10.995651,
03/31/1993,,16.573599,1.36544,4.608206,,34.671682,53.761361,36.362871,25.603289,25.603288,25.603288,,29.589472,38.212356,10.240436,
06/30/1993,,16.608002,1.431917,4.892807,,36.601815,80.715884,36.601815,26.113431,26.113432,26.113432,,28.655368,37.979908,10.300298,
09/30/1993,,16.876509,1.42702,4.578349,,36.969839,191.241792,36.969839,26.399419,26.399418,26.399418,,28.59201,37.539688,10.54112,
12/31/1993,,16.990136,1.408152,4.61614,,34.597463,68.509561,34.597463,25.316256,25.316255,25.316255,,26.826263,41.92785,9.866537,
