Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,,11.25,,
12/31/1980,,,,,,,,,,,,9.4375,,
03/31/1981,,,,,,,,,,,,11.0,,
06/30/1981,,,,,,,,,,,,13.0625,,
09/30/1981,,,,,,,,,,,,13.3125,,
12/31/1981,,,,,,,,,,,,12.5,,
03/31/1982,,,,,,,,,,,,9.75,,
06/30/1982,,,,,,,,,,,,10.125,,
09/30/1982,,,,,,,,,,,,11.0,,
12/31/1982,,,,,,,,,,,,14.5,,
03/31/1983,,,,,,,,,,,,16.6875,,
06/30/1983,,,,,,,,,,,,16.375,,
09/30/1983,,,,,,,,,,,,13.25,,
12/31/1983,,,,,,,,,,,,13.625,,
03/31/1984,,,,,,,,,,,,12.375,,
06/30/1984,,,,,,,,,,,,11.25,,
09/30/1984,,,,,,,,,,,,11.875,,
12/31/1984,,,,,,,,,,,,13.0,,
03/31/1985,,,,,,,,,,,,13.6875,,
06/30/1985,,,,,,,,,,,,16.75,,
09/30/1985,,,,,,,,,,,,17.3125,,
12/31/1985,,,,,,,,,,,,19.3125,,
03/31/1986,,,,,,,,,,,,21.625,,
06/30/1986,,,,,,,,,,,,19.125,,
09/30/1986,,,,,,,,,,,,17.625,,
12/31/1986,,,,,,,,,,,,19.25,,
03/31/1987,,,,,,,,,,,,24.6875,,
06/30/1987,,,,,,,,,,,,26.375,,
09/30/1987,,,,,,,,,,,,25.75,,
12/31/1987,,,,,,,,,,,,19.125,,
03/31/1988,,,,,,,,,,,,20.875,,
06/30/1988,,,,,,,,,,,,20.875,,
09/30/1988,,,,,,,,,,,,25.875,,
12/31/1988,,,,,,,,,,,,27.25,,
03/31/1989,,,,,,,,,,,,28.625,,
06/30/1989,,420.342259,420.342259,420.342259,2.077755,,,,,,,35.75,422.308486,
09/30/1989,,477.993404,517.493983,418.813884,2.354617,,,,,,,41.5,481.788497,
12/31/1989,,446.979278,485.771733,415.692123,2.245233,,,,,,,40.375,475.805756,
03/31/1990,17.927632,461.232092,516.621748,417.314256,2.21172,0.83909,23.347427,,0.792393,8.60757,10.873521,40.875,479.630989,
06/30/1990,20.815451,529.455272,587.066986,480.925007,2.566119,0.937526,44.711658,,0.914503,10.34538,13.034662,48.5,589.831493,
09/30/1990,14.096916,523.461334,617.679743,373.233996,1.66041,0.609724,34.403343,,0.576804,6.748505,8.549124,32.0,378.085007,
12/31/1990,14.285714,396.986417,432.300008,348.209622,1.770507,0.622092,109.792981,,0.594282,7.113094,8.933578,35.0,417.751991,
03/31/1991,15.345529,436.430904,495.23949,358.680006,1.86604,0.677939,20.2889,,0.631031,7.324931,9.211335,37.75,439.656999,
06/30/1991,14.522822,412.525129,436.556985,393.088991,1.710953,0.658971,15.228602,,0.631041,7.274098,9.247741,35.0,419.569997,
09/30/1991,13.900415,434.981517,468.034985,369.162988,1.611232,0.67701,10.138732,,0.602518,6.825555,8.771548,33.5,373.685495,
12/31/1991,16.438356,377.454454,422.669997,335.653498,1.708067,0.747363,18.322716,,0.700138,8.386184,10.958228,36.0,423.929992,
03/31/1992,39.835164,425.02382,446.67712,402.837744,1.916872,0.76603,13.524683,,0.677062,10.914739,15.860554,36.25,403.889,
06/30/1992,32.183908,347.445653,393.436495,300.236004,1.451171,0.587584,10.038655,,0.495615,8.111788,11.644096,28.0,298.019003,
09/30/1992,35.755814,326.392113,346.146503,302.051004,1.59092,0.596126,60.107934,,0.522972,8.858824,12.37915,30.75,339.337262,
12/31/1992,42.798913,389.622602,440.302142,329.238501,2.014,0.744045,12.38054,,0.664804,13.296969,19.702049,39.375,441.286502,
03/31/1993,16.875,416.96192,452.697142,391.383504,1.852688,0.692409,10.794503,,0.584903,10.02846,13.786265,37.125,391.791876,
06/30/1993,78.048785,365.064356,417.776004,323.421368,1.731325,0.488912,10.311095,,0.405122,8.215826,11.216486,32.0,330.325512,
09/30/1993,69.836958,335.827152,364.589964,304.963932,1.708959,0.468869,6.022525,,0.357929,6.440435,8.309418,32.125,305.437608,
12/31/1993,88.306456,252.832303,304.963932,225.908679,1.447818,0.423269,11.442,,0.333175,5.257677,6.634554,27.375,268.215124,
03/31/1994,,271.315907,294.571499,213.952,1.316143,0.372174,169.31747,,0.305475,6.550973,9.248863,23.5,240.007999,
06/30/1994,53.289472,213.83427,238.293121,184.162996,1.131782,0.411842,,,0.336724,7.088591,11.049358,20.25,205.8385,
09/30/1994,654.16655,187.820488,207.458498,165.766,1.108096,0.479058,,,0.358669,11.655202,33.966091,19.625,182.194117,
12/31/1994,,160.533855,180.436998,146.713743,1.024045,0.464135,21.125689,,0.344858,18.528107,,18.0,165.455995,
03/31/1995,14.818548,166.983191,181.452867,153.114995,1.035708,0.574509,19.51092,,0.459057,,9.980444,18.375,181.434499,
06/30/1995,13.513513,201.124393,210.762741,184.538117,1.106623,0.72364,11.931398,,0.59438,,8.501216,20.0,202.68599,
09/30/1995,15.378788,233.479395,276.731988,204.208501,1.384756,1.047158,260.615023,,0.911217,,9.791708,25.375,272.473865,
12/31/1995,11.25,261.150057,274.01649,221.567241,1.153937,1.014649,,,0.929345,,7.634273,21.375,242.456866,
03/31/1996,11.781609,242.144779,259.42574,220.860116,1.09541,0.892012,,,0.809702,,8.333942,20.5,230.5085,
06/30/1996,11.096257,229.429383,236.678992,219.710117,1.103214,0.837818,,,0.7561,,8.179959,20.75,231.942742,
09/30/1996,11.533505,233.374209,251.996866,216.516492,1.190451,0.872327,,,0.756688,,8.340974,22.375,240.478621,
12/31/1996,13.261422,283.837358,320.76012,238.712241,1.353307,1.054351,,,0.780059,,8.065623,26.125,239.549006,
03/31/1997,13.700565,231.220065,474.149007,205.581005,1.298278,0.854153,44.693989,667.803852,1.34313,11.665904,14.452237,24.25,474.149007,
06/30/1997,16.522989,491.809007,545.173008,471.061007,1.506582,0.83997,92.530715,,1.147289,9.812499,12.581774,28.75,490.08526,
09/30/1997,17.940415,506.332662,562.329895,482.338385,1.768804,0.849157,44.994707,324.710754,1.105752,8.764265,11.290557,34.625,566.311762,
12/31/1997,14.75939,558.76192,591.768021,506.141127,1.544475,0.658635,10.327579,16.814869,0.848134,6.251567,7.945004,31.4375,508.02736,
03/31/1998,21.34009,594.402674,682.436106,494.413002,,0.938978,,,,,,47.375,,
