Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/01/1990,41.695,14.654,7.186,-0.754,,,-0.754,20.608999,,,,20.608999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/1990,35.551998,19.874001,7.497,-0.635,,,-0.635,8.816,,,,8.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,19.353001,18.388,7.476,3.392,,,3.392,-9.903,,,,-9.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/1990,32.608002,21.049999,7.785,-1.248,,,-1.248,5.021,,,,5.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.608002,,,
03/31/1991,8.094,16.356001,8.666,-8.232,,,-8.232,-8.696,,,,-8.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,31.895,19.52,8.405,-6.097,,,-6.097,10.067,,,,10.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/29/1991,36.375999,21.618,8.282,3.57,,,3.57,2.906,,,,2.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1991,28.063999,23.747999,8.373,8.106,,,8.106,-12.163,,,,-12.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.063999,,,
03/29/1992,26.669001,18.058001,8.632,-3.378,,,-3.378,3.357,,,,3.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/1992,43.591999,21.77,9.949,-3.544,,,-3.544,15.417,,,,15.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/27/1992,32.640999,22.096001,8.492,1.095,,,1.095,0.958,,,,0.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
