Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,55.09488,38.783468,,21.120354,22.056149,22.056149,,0.0,0.0,,
06/30/1994,,,,,,,54.49545,36.323977,,18.541352,12.575873,12.575873,,0.0,101.659126,,
09/30/1994,,,,,,,55.550952,37.144436,,15.327258,11.095001,11.095001,,0.0,145.177341,,
12/31/1994,,,,,,,56.43495,38.270741,,16.022812,12.45023,12.45023,,0.0,185.350049,,
03/31/1995,,6.058261,2.142164,2.945949,7.424564,,55.585683,37.265825,36.338362,11.452376,8.864129,8.864129,,0.0,238.54283,-8.393286,
06/30/1995,,5.573014,1.934728,2.6175,7.160391,,57.11107,39.371272,42.408772,13.488306,10.410946,10.410946,,0.0,195.316056,-5.311978,
09/30/1995,,5.028712,1.920509,2.511878,7.129816,,54.293169,36.371887,35.436693,12.620515,10.291504,10.291504,,0.0,192.13813,-4.633361,
12/31/1995,,5.532012,1.95321,2.51131,7.261107,,56.286156,37.416553,35.521598,14.081738,11.463433,11.463433,,0.0,146.295694,-2.561083,
03/31/1996,,5.565993,2.118922,2.688315,7.52065,,56.823548,37.190175,36.965444,13.418413,10.947182,6.344054,,0.0,324.302335,-12.484653,
06/30/1996,,5.413587,2.331276,2.946699,7.582241,,57.713995,37.925607,32.994189,20.484001,16.724024,12.162261,,0.0,168.061419,-3.684564,
09/30/1996,,4.854306,2.311269,2.917161,7.576992,,56.422845,36.86999,43.937761,12.333557,10.058984,5.654647,,0.0,348.53217,-12.064512,
12/31/1996,,3.733641,2.424209,3.046393,7.680928,,58.223244,37.707168,41.303374,16.292077,13.299935,5.623992,,0.0,340.634545,-8.98443,
03/31/1997,,3.846425,2.500032,3.057475,7.491713,,59.097153,38.386004,50.274999,15.764603,13.998458,10.020443,,0.0,195.919729,-3.68948,
06/30/1997,,3.995523,2.459761,2.949321,7.275792,,58.157088,37.600854,35.960031,16.690097,14.700488,11.069682,,0.0,196.548868,-3.857632,
09/30/1997,,4.737932,2.591285,3.073558,7.294284,,56.56636,36.263992,33.442941,14.784126,12.981538,9.530455,,0.0,218.181817,-5.599374,
12/31/1997,,,,,,,,38.750534,41.086105,17.295195,-5.277264,-9.285613,,,,,
03/31/1998,,1.960727,1.461012,1.780719,,,59.748539,37.270017,35.69503,14.646346,13.092856,8.654035,,0.0,214.467915,-2.244403,
