Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,15947.875317,-108.220001,0,248.873993,1975.233032,18063.762341,5087.123077,38.828096,0.109348,,,,,,,,38.65254,,
06/30/1990,19387.911098,-107.315002,0,291.614014,2295.041016,21867.251125,5603.031982,40.960698,0.104953,,,,,,,,46.666065,,
09/30/1990,16396.222343,-489.919983,0,553.187988,3480.005066,19939.495415,7532.769104,46.198218,0.174528,,,,,,,,41.043477,,
12/31/1990,17103.275299,-232.658005,0,635.356995,3524.573059,21030.547348,7832.947021,44.996769,0.167593,3.485106,12.249682,17.3022,16.834342,,,,43.036737,,
03/31/1991,19349.746674,-179.684006,0,634.252991,3801.001068,23605.316727,8239.306061,46.132539,0.161023,3.593506,13.123682,18.488424,17.675953,,,,48.187195,,
06/30/1991,17917.557938,-183.254002,0,676.781006,3872.338898,22283.42384,8477.014923,45.680454,0.173777,3.161612,11.653395,16.350343,14.923987,,,,45.39374,,
09/30/1991,18270.289043,-258.546005,0,722.562988,4021.7341,22756.040127,8863.138153,45.375961,0.176733,3.07631,11.426595,15.984541,14.710357,,,,46.23999,,
12/31/1991,20793.784718,-222.148003,0,878.697021,4295.098877,25745.432613,9306.895874,46.149639,0.16683,3.409578,12.45276,17.458555,16.080898,,,,52.156275,,
03/31/1992,19006.447247,-281.713997,0,927.476013,4424.554138,24076.763401,9599.168091,46.0931,0.183769,3.07644,11.277912,15.828802,15.717603,,,,48.612231,,
06/30/1992,16672.990318,-353.178001,0,1317.610962,4128.799866,21766.223145,9979.51593,41.372747,0.189688,2.680393,9.934478,14.117987,14.378872,,,,43.8967,,
09/30/1992,17713.127518,-337.723995,0,1319.866943,4684.321899,23379.592365,10394.852783,45.06386,0.200359,2.760829,10.349944,14.800255,15.979742,,,,47.846447,,
12/31/1992,19607.08374,-68.071999,0,1278.886963,4910.185242,25728.083946,10508.717224,46.724877,0.190849,2.970558,11.16601,16.180432,18.149403,,,,52.487324,,
03/31/1993,16465.072632,-205.929001,0,1393.746948,5603.680115,23256.570694,11333.561218,49.443242,0.24095,2.649932,9.860019,14.453568,15.446655,,,,47.671169,,
06/30/1993,15869.889473,-187.277004,0,1368.302002,6384.813721,23435.728191,12033.540649,53.05848,0.272439,2.635688,9.84414,14.540729,15.649151,,,,47.809514,,
09/30/1993,14722.350372,-168.553001,0,1330.682983,6824.096069,22708.576424,12227.733032,55.80835,0.300507,2.536776,9.629847,14.306508,15.132662,,,,47.044905,,
12/31/1993,12751.072954,-126.382004,0,1348.55896,6900.075012,20873.324922,12408.085877,55.609504,0.330569,2.284839,8.834294,13.328475,13.265501,,12751.072954,20873.324922,43.1755,,
03/31/1994,11486.212616,-87.898003,0,1424.833984,7060.824768,19883.973366,12673.964722,55.711255,0.355101,2.141676,8.346226,12.683476,12.97763,,,,41.114019,,
06/30/1994,12820.620422,-118.902004,0,1487.635986,6938.322876,21127.67728,12670.0979,54.761399,0.3284,2.213378,8.608917,13.054153,11.784953,,,,43.670542,,
09/30/1994,13971.775188,-139.284,0,1542.595947,6953.983215,22329.070351,12923.342163,53.80948,0.311432,2.272492,8.72973,13.223062,11.638951,,,,46.146742,,
12/31/1994,12644.5,-141.621999,0,1536.165039,6935.097107,20974.140147,13012.243225,53.296707,0.33065,2.077199,7.917486,11.859009,10.416752,,12659.156256,20988.796403,43.335,,
03/31/1995,13329.332581,-316.374004,0,1445.838989,7625.152832,22083.950397,13707.324768,55.628308,0.34528,2.15276,8.116214,12.003393,10.479634,,,,45.561819,,
06/30/1995,13758.612152,-256.514,0,1478.771973,7460.635193,22441.505318,13740.407104,54.297046,0.332448,2.169859,8.176576,12.007252,10.423976,,,,46.282118,,
09/30/1995,13867.187805,-286.641998,0,1480.0,7546.569092,22607.114899,13987.658081,53.951627,0.333814,2.182471,8.123132,11.899471,9.859409,,,,46.462396,,
12/31/1995,14839.805334,-203.696998,0,1385.301025,7478.073975,23499.483336,13805.713928,54.166514,0.318223,2.595762,8.662909,12.860426,10.199057,25.622234,14503.006059,23162.684062,47.110431,,
03/31/1996,15752.28656,-131.368002,0,1346.160034,7701.021973,24668.100565,14310.185059,53.814971,0.312185,2.81846,9.38614,14.23371,11.222115,31.132221,15554.737572,24470.551577,49.72054,,
06/30/1996,16082.70665,-292.312998,0,1190.172974,8024.565186,25005.131811,14405.444214,55.705087,0.320917,2.960004,9.88971,15.488146,11.870714,34.408181,16245.015442,25167.440603,50.91917,,
