Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,29.42668,,29.42668,18.091178,18.091179,16.631357,,38.521172,38.219191,,
06/30/1990,,,,,,18.71138,,18.71138,12.335379,12.335379,10.881932,,34.075524,58.990209,,
09/30/1990,,,,,,17.427043,,17.427043,12.792097,12.792097,11.208084,,26.596287,59.311071,,
12/31/1990,,,,,,11.094109,,11.094109,11.478156,11.478156,10.082811,,,64.578413,,
03/31/1991,,4.534863,0.327081,1.566018,,-21.373597,-4481.937889,-21.373597,-11.317275,-11.317275,-12.775509,,,,,
06/30/1991,,4.070833,0.294356,1.264037,,17.938993,-29.111993,17.938993,11.403044,11.403044,9.889652,,36.434312,50.464354,2.016513,
09/30/1991,,3.602432,0.274919,1.34185,,16.487296,,16.487296,10.358304,10.358305,8.948475,,37.174025,52.154405,1.723605,
12/31/1991,,3.60148,0.287682,1.364502,,18.682534,483.502901,18.682534,11.440693,11.440692,10.085821,,38.76263,46.891302,1.912699,
03/31/1992,,9.543492,0.676694,3.570146,,20.094937,338.139205,20.094937,13.291139,13.291139,12.025316,,33.858268,40.131579,5.713538,
06/30/1992,,9.932549,0.727207,3.31389,,22.675367,53.486314,22.675367,15.008157,15.008157,13.7031,,33.81295,36.309524,6.326088,
09/30/1992,,11.406382,0.836446,3.386654,,24.042879,74.34681,24.042879,15.926493,15.926493,14.701378,,33.757962,31.770833,7.782479,
12/31/1992,,12.360131,0.92632,4.107723,,25.306748,75.397889,25.306748,17.177914,17.177914,15.797546,,32.121212,29.61165,8.700092,
03/31/1993,,14.127807,1.102299,4.465097,,30.45977,132.8125,30.45977,19.252874,19.252874,18.103448,,36.792453,23.809524,10.764043,
06/30/1993,,13.858868,1.136171,4.419263,,27.00831,51.376147,27.00831,16.34349,16.34349,15.373961,,39.487179,31.837838,9.446504,
09/30/1993,,14.48626,1.17148,4.362743,,35.302391,162.068966,35.302391,21.237693,21.237693,20.393812,,39.840637,28.275862,10.390145,
12/31/1993,,15.028249,1.231874,5.228942,,33.187773,180.0,33.187773,22.707424,22.707424,21.834061,,31.578947,29.106667,10.654026,
03/31/1994,,16.264045,1.369599,5.160462,,38.88131,197.297297,38.88131,24.283765,24.283765,23.601637,,37.54386,23.699422,12.40956,
06/30/1994,,17.525632,1.415539,5.066881,,38.493151,1075.0,38.493151,24.109589,24.109589,23.69863,,37.366548,30.635838,12.156508,
09/30/1994,,17.701623,1.468962,5.68751,,40.312094,101.724138,40.312094,25.227568,25.227568,24.837451,,37.419355,26.701571,12.975012,
12/31/1994,,18.478944,1.586444,6.384248,,38.918919,113.207547,43.513514,27.162162,27.162162,26.756757,,37.57764,30.30303,12.879264,
03/31/1995,,18.555462,1.563497,5.755818,,42.469136,76.623377,42.469136,26.296296,26.296296,25.925926,,38.081395,28.571429,13.253901,
06/30/1995,,19.038796,1.576396,5.791667,,42.974239,69.354839,42.974239,26.4637,26.4637,26.112412,,38.419619,27.35426,13.830874,
09/30/1995,,19.004625,1.723985,6.261418,,41.439477,47.297297,41.439477,25.517993,25.517993,25.299891,,38.421053,29.741379,13.352387,
12/31/1995,,19.427711,1.781694,6.763106,,41.419492,50.490196,41.419492,25.529661,25.529661,25.211864,,38.363171,29.831933,13.632049,
03/31/1996,,19.537705,1.78793,6.462434,,42.518837,42.857143,42.518837,26.157158,26.157158,25.941873,,38.481013,32.780083,13.133229,
06/30/1996,,20.558217,1.89839,7.455369,,33.883058,17.708333,33.883058,20.83958,20.83958,20.689655,,38.495575,28.26087,14.748286,
09/30/1996,,20.038034,1.954095,7.344181,,44.938821,,44.938821,27.697442,27.697442,27.363737,,38.366337,34.552846,13.114323,
12/31/1996,,19.932899,1.863269,7.262907,,43.595264,,43.595264,27.125942,26.910657,26.587729,,37.777778,34.817814,12.992699,
03/31/1997,,20.559817,1.865695,7.407407,,46.341463,300.0,46.341463,29.374337,28.101803,27.889714,,36.613272,35.741445,13.211441,
06/30/1997,,20.901933,1.833039,7.822753,,45.876289,-1.923077,45.876289,29.175258,27.731959,27.42268,,36.404494,34.586466,13.672693,
09/30/1997,,21.16552,1.860752,7.960199,,46.161616,58.241758,46.161616,29.494949,27.575758,27.272727,,36.105033,33.333333,14.110347,
12/31/1997,,21.845048,1.907955,8.279916,,45.821855,58.75,45.821855,29.109275,27.272727,27.089073,,36.472946,32.881356,14.6621,
03/31/1998,,22.944747,1.90347,8.278249,,50.21097,780.0,50.21097,32.067511,29.957806,29.957806,,36.134454,33.802817,15.188776,
06/30/1998,,23.366013,1.849571,8.248043,,50.773994,,50.773994,33.023736,30.443756,30.443756,,34.95935,33.220339,15.603744,
09/30/1998,,23.75417,1.882688,8.426163,,50.759878,,50.759878,33.029382,30.496454,30.496454,,34.93014,34.551495,15.546749,
12/31/1998,,22.817764,1.930927,8.650938,,48.751249,-12.5,51.648352,33.666334,31.168831,31.168831,,34.816248,33.653846,15.138709,
03/31/1999,,24.199288,1.965823,8.603196,,50.190114,50.0,50.190114,32.69962,30.038023,30.038023,,34.848485,33.544304,16.081805,
06/30/1999,,24.438805,1.914754,8.410752,,50.515464,47.959184,50.515464,32.89597,30.27179,30.27179,,34.879406,33.126935,16.342978,
09/30/1999,,34.800161,2.715602,12.189932,,34.806034,-301.694915,144.719828,86.314655,83.297414,83.297414,,40.357409,13.583441,30.073102,
12/31/1999,,32.845406,2.515569,12.533008,,47.154472,32.075472,48.961156,32.068654,29.539295,29.539295,,34.501845,36.391437,20.89249,
03/31/2000,,33.453647,2.498617,11.707224,,46.193772,5.769231,46.193772,29.238754,29.238754,29.238754,,36.70412,34.615385,21.873539,
06/30/2000,,33.268428,2.484214,11.449437,,46.255144,15.540541,46.255144,29.300412,29.300412,29.300412,,36.654804,33.146067,22.241253,
09/30/2000,,25.622512,1.99759,9.185532,,46.601942,82.142857,46.601942,29.368932,29.368932,29.368932,,36.979167,31.955923,17.434602,
12/31/2000,,25.307713,1.881873,9.47927,,45.98888,37.5,45.98888,29.54726,29.54726,29.54726,,35.751295,35.483871,16.327557,
03/31/2001,,26.15944,1.978352,9.291631,,46.848249,52.713178,46.848249,29.883268,29.883268,29.883268,,36.212625,34.114583,17.235256,
06/30/2001,,25.510983,1.959711,9.180248,,46.734059,54.929577,46.734059,29.937792,29.937792,29.937792,,35.9401,34.545455,16.698098,
09/30/2001,,22.369484,1.676702,7.420912,,46.573209,45.833333,27.725857,18.925234,18.925234,18.925234,,31.741573,54.73251,10.126104,
12/31/2001,,21.54315,1.698506,8.083301,,35.945363,,35.945363,23.79583,23.79583,23.79583,,33.8,40.132931,12.897253,
03/31/2002,,21.292714,1.763073,8.021374,,44.680851,-88.888889,44.680851,29.623568,29.623568,29.623568,,33.699634,37.845304,13.234422,
06/30/2002,,20.116324,1.645563,7.225828,,44.053208,-475.0,42.801252,28.247261,28.247261,28.247261,,34.003656,38.227147,12.426427,
09/30/2002,,17.29903,1.327755,5.74908,,11.669829,-206.521739,11.669829,7.495256,7.495256,7.495256,,35.772358,173.417722,-12.700554,
12/31/2002,,13.875856,1.136271,5.216738,,12.679426,-248.905109,12.440191,7.974482,7.974482,7.974482,,35.897436,137.0,-5.134067,
03/31/2003,,12.624735,1.068274,5.005695,,36.666667,,36.666667,23.98374,23.98374,23.98374,,34.5898,46.440678,6.761723,
