Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,,,,5.654321,5.185185,,,
12/31/1980,,,,5.283951,5.012346,,,
03/31/1981,,,,5.530864,5.234568,,,
06/30/1981,,,,6.074074,5.308642,,,
09/30/1981,,,,5.950617,4.987654,,,
12/31/1981,,,,5.432099,5.08642,,,
03/31/1982,,,,5.62963,4.888889,,,
06/30/1982,,,,5.679012,5.185185,,,
09/30/1982,,,,5.777778,5.160494,,,
12/31/1982,,,,6.617284,5.604938,,,
03/31/1983,,,,6.814815,6.049383,,,
06/30/1983,,,,7.82716,6.617284,,,
09/30/1983,,,,8.222222,7.135802,,,
12/31/1983,,,,8.395062,7.45679,,,
03/31/1984,7.62963,,7.555556,8.024691,7.358025,,,
06/30/1984,7.0,-8.252427,7.654321,7.925926,7.0,,,
09/30/1984,8.148148,16.402116,7.0,8.185185,7.0,,,
12/31/1984,9.777778,20.0,8.148148,9.777778,8.148148,,,
03/31/1985,10.407407,6.439394,9.666667,10.814815,9.666667,,,
06/30/1985,10.888889,4.626335,10.444444,11.259259,10.37037,,,
09/30/1985,10.518519,-3.401361,10.962963,11.814815,10.407407,,,
12/31/1985,12.111111,15.140845,10.592593,12.222222,10.37037,,,
03/31/1986,14.703704,21.406728,12.074074,15.62963,12.074074,,,
06/30/1986,15.444444,5.037783,14.62963,15.777778,14.388889,,,
09/30/1986,14.111111,-8.633094,15.5,16.5,13.777778,,,
12/31/1986,12.444444,-11.811024,14.111111,14.277778,12.333333,,,
03/31/1987,14.666667,17.857143,12.5,14.777778,12.444444,,,
06/30/1987,11.333333,-22.727273,14.666667,14.777778,10.888889,,,
09/30/1987,12.0,5.882353,11.333333,13.555556,11.333333,,,
12/31/1987,8.555556,-28.703704,11.888889,12.222222,7.333333,,,
03/31/1988,2.888889,-66.233766,8.444444,9.888889,2.055556,,35.928001,
06/30/1988,3.166667,9.615385,2.722222,3.5,2.666667,,35.928001,
09/30/1988,2.555556,-19.298246,3.166667,3.388889,2.166667,,35.928001,
12/31/1988,2.277778,-10.869565,2.5,12.0,1.888889,,35.928001,
03/31/1989,3.555556,56.097561,2.333333,3.722222,2.166667,,36.168752,
06/30/1989,4.111111,15.625,3.5,11.888889,3.277778,,36.168752,
09/30/1989,12.333333,200.0,4.055556,12.555556,3.555556,,36.168752,
12/31/1989,11.555556,-6.306306,12.222222,12.555556,11.222222,,36.168752,
03/31/1990,11.888889,2.884615,11.555556,12.222222,10.666667,432.868479,36.380251,
06/30/1990,10.888889,-8.411215,11.888889,12.111111,10.222222,397.879994,36.409498,
09/30/1990,8.333333,-23.469388,11.0,11.444444,8.333333,304.57499,36.539999,
12/31/1990,9.333333,12.0,8.444444,9.555556,7.777778,341.396999,36.548999,
03/31/1991,12.555556,34.52381,9.222222,12.777778,8.444444,460.446744,36.57825,
06/30/1991,13.333333,6.19469,12.555556,14.444444,12.0,536.640015,36.67275,
09/30/1991,15.222222,14.166667,13.333333,15.666667,12.444444,613.314736,40.248001,
12/31/1991,16.722222,9.854015,15.444444,16.777778,14.666667,692.488151,40.290749,
03/31/1992,17.444444,4.318937,16.666667,18.222222,15.444444,839.282727,41.411252,
06/30/1992,19.444444,11.464968,17.333333,19.666667,17.111111,1004.018724,41.411252,
09/30/1992,17.611111,-9.428571,19.222222,19.555556,16.888889,911.454282,41.501249,
12/31/1992,21.444444,21.766562,17.666667,21.444444,17.222222,1121.378212,45.024749,
03/31/1993,23.055556,7.512953,21.388889,23.777778,20.444444,1456.649996,45.188999,
06/30/1993,21.888889,-5.060241,23.055556,25.111111,19.555556,1393.676517,52.420501,
09/30/1993,22.444444,2.538071,21.833333,22.888889,21.111111,1436.775511,52.420501,
12/31/1993,20.055556,-10.643564,22.444444,23.055556,19.388889,1287.641875,53.275499,
03/31/1994,21.277778,6.094183,20.0,22.777778,19.944444,1420.594891,53.318251,
06/30/1994,23.416667,10.052219,21.166667,25.416667,20.722222,1826.921536,64.397249,
09/30/1994,24.583333,4.982206,23.416667,26.166667,23.25,1921.224439,64.720499,
12/31/1994,20.833333,-15.254237,24.583333,24.583333,19.666667,1627.281313,64.852501,
03/31/1995,24.333333,16.8,20.916667,24.833333,20.833333,2212.77602,78.109503,
06/30/1995,29.916667,22.945205,24.25,29.916667,23.75,2726.15625,68.193003,
09/30/1995,29.833333,-0.278552,29.916667,31.333333,27.75,2828.602734,79.3125,
12/31/1995,30.666667,2.793296,29.833333,31.0,27.666667,2875.322,82.9995,
03/31/1996,30.5,-0.543478,30.5,31.0,27.666667,2887.923025,81.917999,
06/30/1996,29.666667,-2.73224,30.333333,31.916667,29.0,3467.039639,94.686001,
09/30/1996,34.666667,16.853933,29.75,35.25,28.916667,3939.572083,94.009501,
12/31/1996,34.25,-1.201923,34.5,36.0,32.666667,3980.894625,90.244497,
03/31/1997,35.333333,3.163017,34.166667,39.666667,33.333333,3179.734943,92.406,
06/30/1997,40.5,14.622642,35.25,41.666667,35.0,4498.112206,89.992498,
09/30/1997,50.75,25.308642,40.583333,53.5,40.583333,7534.700008,111.064499,
12/31/1997,61.5,21.182266,50.75,61.625,45.5,9145.788345,130.288498,
03/31/1998,54.8125,-10.873984,61.1875,61.25,49.5625,8303.052466,130.507996,
06/30/1998,50.375,-8.095781,54.8125,57.5,49.4375,7652.365752,151.481003,
09/30/1998,48.375,-3.970223,50.6875,55.1875,42.5,7607.936457,133.429993,
12/31/1998,46.125,-4.651163,48.0,48.125,39.4375,7260.259821,157.270004,
03/31/1999,47.5,2.98103,45.875,52.5,42.75,7498.777657,157.404007,
06/30/1999,57.125,20.263158,47.3125,61.0625,46.5625,9035.118584,157.869003,
