Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1998,-5.364,4.075,,,,,,,,,,,,-125.200996,-73.641998,0.0,,,-73.641998,,,0.0,0.0,0.0,,,,,-51.558998,130.499999,0.0,138.433999,,,,0.0,0.0,0.0,-7.934,,-0.065,,,
06/30/1998,4.983,6.388,,,,,,,,,,,,-6.847,-1.86,0.0,,,-1.86,,,0.0,0.0,0.0,,,,,-4.987,47.352998,0.0,-4.306,,,,51.058998,51.058998,0.0,0.6,,46.894001,,,
09/30/1998,-1.0,7.31,,,,,,,,,,,,-2.229,-2.251,0.0,,,-2.251,,,0.0,0.0,0.0,,,,,0.022,-39.275999,0.0,-40.256999,,,,0.0,0.0,0.0,0.981,,-42.505001,,,
12/31/1998,7.212,3.137,,,,,,,,,,,,-291.697998,-3.316,0.03,,,-3.346,,,0.0,0.0,0.0,,,,,-288.381998,282.656993,0.0,301.635993,,,,0.0,0.0,0.0,-18.979,,-1.829,,,
03/31/1999,6.548,8.803,,,,,,,,,,,,3.178,-1.822,0.0,,,-1.822,,,0.0,0.0,0.0,,,,,5.0,-5.345,0.0,3.99,,,,-2.884,0.599,-3.483,-6.451,,4.381,,,
06/30/1999,14.484,13.183,,,,,,,,,,,,-9.823,-1.823,0.019,,,-1.842,,,-3.0,13.0,-16.0,,,,,-5.0,-0.507,0.0,-2.001,,,,-0.211,0.762,-0.973,1.705,,4.154,,,
09/30/1999,84.913,30.94,,,,,,,,,,,,-102.926,-7.123,0.02,,,-7.143,,,0.0,0.0,0.0,,,,,-95.803,66.082,-2.957,78.071,,,,-2.286,2.17,-4.456,-6.746,,48.069,,,
12/31/1999,45.519,,,,,,,,,,,,,-11.508,-3.58,0.0,,,-3.58,,,0.0,0.0,0.0,,,,,-7.928,-36.477,0.0,-38.092,,,,1.155,1.155,0.0,0.46,,-2.466,,,
03/31/2000,34.068,,,,,,,,,,,,,70.692,-4.875,0.275,,,-5.15,,,,,,,,,,75.567,-67.85,-1.309,-71.63,,,,5.089,5.089,,,,36.91,,,
06/30/2000,35.187,,,,,,,,,,,,,-21.871,-3.776,0.136,,,-3.912,,,,,,,,,,-18.095,52.303,-1.31,-201.872,,,,255.485,255.485,,,,65.619,,,
09/30/2000,43.193,-21.071,,,,,,,,,,,,-169.652,-5.183,0.03,,,-5.213,,,0.0,0.0,0.0,,,,,-164.469,-100.19,-1.31,-101.139,,,,3.109,3.109,0.0,-0.85,,-226.649,0.0,0.0,
12/31/2000,88.518997,49.349998,,,,,,,,,,,,-52.240002,-11.962,0.071,,,-12.033,,,0.0,0.0,0.0,,,,,-40.278002,32.06901,0.0,-92.68399,,,,124.611,124.611,0.0,0.142,,68.348,,,
03/31/2001,95.767,44.174,11.375,,,,,,,,,,,-8.666,-6.998,0.043,,,-7.041,,,0.0,0.0,0.0,,,,,-1.668,5.592,0.0,-0.115,,,,5.741,5.741,0.0,-0.034,,92.693,,,
