Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2002,903,,-749.0,,154.0,,-76.0,,,78,-3.0,,1.0,-1.0,,,3.0,75,-31.0,44.0,0.0,,,44.0,0.0,44.0,0.0,0.0,44.0,44.0,,55.862847,0.797463,0.797463,0.828432,55.862847,0.797463,0.797463,0.828432,
12/31/2002,851,,-720.0,,131.0,,-74.0,,,57,-4.0,,4.0,-1.0,,,1.0,53,-32.0,21.0,0.0,,,21.0,0.0,21.0,0.0,0.0,21.0,21.0,,55.858975,0.379375,0.379375,0.402602,55.858975,0.379375,0.379375,0.402602,
03/31/2003,862,,-745.0,,117.0,,-80.0,,,37,-2.0,,1.0,-1.0,,,2.0,35,-13.0,22.0,16.0,,,6.0,0.0,6.0,0.0,0.0,6.0,6.0,,55.716898,0.100651,0.387118,0.410345,55.716898,0.100651,0.387118,0.410345,
06/30/2003,914,,-780.0,,134.0,,-81.0,,,53,1.0,,2.0,-1.0,,,-2.0,54,-23.0,31.0,0.0,,,31.0,0.0,31.0,0.0,0.0,31.0,31.0,,55.598072,0.565192,0.565192,0.596161,55.598072,0.565192,0.565192,0.596161,
09/30/2003,963,,-816.0,,147.0,,-78.0,,,69,-3.0,,2.0,-1.0,,,2.0,66,-27.0,39.0,0.0,,,39.0,0.0,39.0,0.0,0.0,39.0,39.0,,55.607114,0.68907,0.68907,0.712297,55.608404,0.68907,0.68907,0.712297,
12/31/2003,927,,-780.0,,147.0,,-85.0,,,62,0.0,,1.0,-1.0,,,0.0,62,-16.0,46.0,0.0,,,46.0,0.0,46.0,0.0,0.0,46.0,46.0,,55.603236,0.828432,0.828432,0.874886,55.604527,0.828432,0.828432,0.874886,
03/31/2004,1020,,-849.0,,171.0,,-77.0,,,94,-4.0,,1.0,-1.0,,,4.0,90,-33.0,57.0,0.0,,,57.0,0.0,57.0,0.0,0.0,57.0,57.0,,55.568362,1.029733,1.029733,1.05296,55.569653,1.029733,1.029733,1.05296,
06/30/2004,1145,,-929.0,,216.0,,-79.0,,,137,-5.0,,1.0,-1.0,,,5.0,132,-52.0,80.0,0.0,,,80.0,0.0,80.0,0.0,0.0,80.0,80.0,,55.560612,1.440078,1.440078,1.486532,55.561908,1.440078,1.440078,1.486532,
09/30/2004,1175,,-941.0,,234.0,,-82.0,,,152,-4.0,,2.0,-2.0,,,4.0,148,-58.0,90.0,0.0,,,90.0,0.0,90.0,0.0,0.0,90.0,90.0,,55.560612,1.625894,1.625894,1.672349,55.561908,1.625894,1.625894,1.672349,
12/31/2004,1169,,-953.0,,216.0,,-79.0,,,137,2.0,,1.0,-2.0,,,-1.0,139,-54.0,85.0,0.0,,,85.0,0.0,85.0,0.0,0.0,85.0,85.0,,55.658776,1.532986,1.532986,1.556213,55.844766,1.525244,1.525244,1.548471,
03/31/2005,1173,,-959.0,,214.0,,-89.0,,,125,0.0,-1.0,1.0,-2.0,,,1.0,125,-48.0,77.0,,,,77.0,,77.0,,,77.0,77.0,,55.96102,1.370397,1.370397,1.378139,56.192976,1.370397,1.370397,1.378139,
06/30/2005,1287,,-1020.0,,267.0,,-87.0,,,180,0.0,,2.0,-2.0,,,0.0,180,-70.0,110.0,,,,110.0,,110.0,,,110.0,110.0,,56.164313,1.974301,1.974301,1.966558,56.539172,1.958816,1.958816,1.951073,
09/30/2005,1344,,-1043.0,,301.0,,-88.0,,,213,0.0,,1.0,-3.0,,,2.0,213,-55.0,158.0,0.0,,,158.0,0.0,158.0,0.0,0.0,158.0,158.0,,56.802855,2.771763,2.771763,2.79499,56.982283,2.764021,2.764021,2.787248,
12/31/2005,1335,,-1015.0,,320.0,,-88.0,,,232,-3099.0,,1.0,-3.0,,,3101.0,-2867,1097.0,-1770.0,11.0,,,-1781.0,0.0,-1781.0,0.0,0.0,-1781.0,-1781.0,,57.602805,-30.922965,-30.729406,2.872414,57.602805,-30.922965,-30.729406,2.872414,
03/31/2006,1465,,-1108.0,,357.0,,-99.0,,,258,-485.0,,486.0,-3.0,,,2.0,-227,86.0,-141.0,0.0,,,-141.0,0.0,-141.0,0.0,0.0,-141.0,-141.0,,57.771956,-2.438842,-2.438842,2.771763,57.771956,-2.438842,-2.438842,2.771763,
06/30/2006,1573,,-1173.0,,400.0,,-103.0,103.0,0.0,297,-12.0,33.0,37.0,-4.0,,,-21.0,285,-109.0,176.0,,,,176.0,,176.0,,,176.0,176.0,,57.94051,3.027261,3.708588,3.166623,58.036089,3.027261,3.708588,3.166623,
09/30/2006,1478,,-1132.0,,346.0,,-103.0,103.0,0.0,243,17.0,,16.0,-16.0,,,-17.0,260,-107.0,153.0,0.0,,,153.0,0.0,153.0,0.0,0.0,153.0,153.0,,89.849113,1.71,1.71,1.67,89.907433,1.71,1.71,1.67,
12/31/2006,1294,,-1027.0,,267.0,,-80.0,,,187,-29.0,,16.0,-20.0,,,33.0,158,-58.0,100.0,0.0,,,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,89.860001,1.11,1.11,1.11,90.080002,1.11,1.11,1.11,
03/31/2007,1259,,-1047.0,,212.0,,-117.0,117.0,0.0,95,-36.0,36.0,44.0,-8.0,,,0.0,59,-18.0,41.0,0.0,,,41.0,0.0,41.0,0.0,0.0,41.0,41.0,,91.376175,0.45,0.45,0.45,91.664894,0.45,0.45,0.45,
06/30/2007,1408,,-1206.0,,202.0,,-99.0,99.0,0.0,103,-27.0,14.0,19.0,-5.0,,,13.0,76,-20.0,56.0,0.0,,,56.0,0.0,56.0,0.0,0.0,56.0,56.0,,98.933441,0.56,0.56,0.65,99.285126,0.56,0.56,0.65,
09/30/2007,1335,,-1217.0,,118.0,,-90.0,90.0,0.0,28,-18.0,17.0,22.0,-5.0,,,1.0,10,-3.0,7.0,0.0,,,7.0,0.0,7.0,0.0,0.0,7.0,7.0,,98.998337,0.07,0.07,0.19,99.214638,0.07,0.07,0.19,
12/31/2007,1200,,-1139.0,,61.0,,-102.0,408.0,-306.0,-41,-24.0,83.0,20.0,-4.0,,,8.0,-65,33.0,-32.0,0.0,,,-32.0,0.0,-32.0,0.0,0.0,-32.0,-32.0,,99.045373,-0.32,-0.32,-0.27,99.045373,-0.32,-0.32,-0.27,
03/31/2008,1165,,-1119.0,,46.0,,-102.0,102.0,0.0,-56,-18.0,15.0,17.0,-2.0,,,3.0,-74,33.0,-41.0,0.0,,,-41.0,0.0,-41.0,0.0,0.0,-41.0,-41.0,,99.057624,-0.42,-0.42,-0.42,99.057624,-0.42,-0.42,-0.42,
06/30/2008,1251,,-1175.0,,76.0,,-94.0,94.0,0.0,-18,-41.0,20.0,21.0,-1.0,,,21.0,-59,22.0,-37.0,0.0,,,-37.0,0.0,-37.0,0.0,0.0,-37.0,-37.0,,99.071435,-0.37,-0.37,-0.23,99.071435,-0.37,-0.37,-0.23,
09/30/2008,1211,,-1147.0,,64.0,,-91.0,91.0,0.0,-27,-27.0,19.0,21.0,-2.0,,,8.0,-54,18.0,-36.0,0.0,,,-36.0,0.0,-36.0,0.0,0.0,-36.0,-36.0,,99.114947,-0.36,-0.36,-0.33,99.114947,-0.36,-0.36,-0.33,
12/31/2008,981,,-957.0,,24.0,,-93.0,93.0,0.0,-69,-307.0,79.0,27.0,-2.0,,,282.0,-376,38.0,-338.0,0.0,,,-338.0,0.0,-172.0,0.0,0.0,-172.0,-172.0,219.0,99.155994,-3.41,-1.74,-0.44,99.155994,-1.74,-1.74,0.47,
03/31/2009,864,864.0,-816.0,816.0,48.0,0.0,-90.0,80.0,10.0,-42,-32.0,,42.0,,,,-10.0,-74,32.0,-42.0,0.0,0.0,0.0,-42.0,0.0,-42.0,0.0,0.0,-42.0,-35.0,7.0,99.19083,-0.42,-0.42,-0.352855,99.19083,-0.42,-0.42,-0.352855,
06/30/2009,829,829.0,-778.0,778.0,51.0,0.0,-91.0,72.0,19.0,-40,-36.0,35.0,36.0,-1.0,,,1.0,-76,23.0,-53.0,0.0,0.0,0.0,-53.0,0.0,-53.0,0.0,0.0,-53.0,-41.0,12.0,99.213367,-0.53,-0.53,-0.413251,99.213367,-0.53,-0.53,-0.413251,
09/30/2009,822,822.0,-784.0,784.0,38.0,0.0,-130.0,67.0,63.0,-92,-39.0,40.0,42.0,-2.0,,,-1.0,-131,37.0,-94.0,0.0,0.0,0.0,-94.0,0.0,-94.0,0.0,0.0,-94.0,-51.0,43.0,99.254483,-0.96,-0.96,-0.513831,99.254483,-0.96,-0.96,-0.52677,
12/31/2009,720,720.0,-712.0,712.0,8.0,0.0,-19.0,85.0,-66.0,-11,-45.0,44.0,45.0,-1.0,,,1.0,-56,-542.0,-598.0,0.0,0.0,0.0,-598.0,0.0,-598.0,0.0,0.0,-598.0,-89.0,509.0,99.29492,-6.02,-6.02,-0.89632,99.29492,-6.02,-6.02,-0.89632,
03/31/2010,716,716.0,-702.0,702.0,14.0,0.0,-96.0,84.0,12.0,-82,-45.0,44.0,45.0,-1.0,,,1.0,-127,17.0,-110.0,0.0,0.0,0.0,-110.0,0.0,-110.0,0.0,0.0,-110.0,-98.0,12.0,99.385442,-1.1,-1.1,-0.98606,99.385442,-1.1,-1.1,-0.98606,
06/30/2010,769,769.0,-714.0,714.0,55.0,0.0,-80.0,73.0,7.0,-25,-42.0,43.0,44.0,-1.0,,,-1.0,-67,-7.0,-74.0,0.0,0.0,0.0,-74.0,0.0,-74.0,0.0,0.0,-74.0,-67.0,7.0,99.519512,-0.74,-0.74,-0.673235,99.519512,-0.74,-0.74,-0.673235,
09/30/2010,758,758.0,-707.0,707.0,51.0,0.0,-109.0,74.0,35.0,-58,-44.0,44.0,45.0,-1.0,,,0.0,-102,2.0,-100.0,0.0,0.0,0.0,-100.0,0.0,-100.0,0.0,0.0,-100.0,-65.0,35.0,100.108673,-1.0,-1.0,-0.649294,100.108673,-1.0,-1.0,-0.65038,
12/31/2010,696,696.0,-652.0,652.0,44.0,0.0,-139.0,83.0,56.0,-95,-48.0,47.0,49.0,-2.0,,,1.0,-143,22.0,-121.0,0.0,0.0,0.0,-121.0,0.0,-121.0,0.0,0.0,-121.0,-70.0,51.0,102.872914,-1.17,-1.17,-0.680451,102.872914,-1.17,-1.17,-0.680451,
03/31/2011,721,721.0,-685.0,685.0,36.0,0.0,-94.0,85.0,9.0,-58,-50.0,50.0,52.0,-2.0,,,0.0,-108,3.0,-105.0,0.0,0.0,0.0,-105.0,0.0,-105.0,0.0,0.0,-105.0,-99.15,5.85,103.021407,-1.01,-1.01,-0.962421,103.021407,-1.01,-1.01,-0.962421,
06/30/2011,761,761.0,-708.0,708.0,53.0,0.0,-74.0,72.0,2.0,-21,-48.0,50.0,52.0,-2.0,,,-2.0,-69,-1.0,-70.0,0.0,0.0,0.0,-70.0,0.0,-70.0,0.0,0.0,-70.0,-68.7,1.3,103.550643,-0.69,-0.69,-0.663443,103.550643,-0.69,-0.69,-0.677446,
09/30/2011,763,763.0,-717.0,717.0,46.0,0.0,-125.0,66.0,59.0,-79,-53.0,53.0,54.0,-1.0,,,0.0,-132,15.0,-117.0,-2.0,-2.0,0.0,-115.0,0.0,-115.0,0.0,0.0,-115.0,-78.65,38.35,105.304781,-1.09,-1.11,-0.74688,105.304781,-1.09,-1.11,-0.74688,
12/31/2011,726,726.0,-688.0,688.0,38.0,0.0,-81.0,76.0,5.0,-43,-52.0,52.0,53.0,-1.0,,,0.0,-95,-5.0,-100.0,0.0,0.0,0.0,-100.0,0.0,-100.0,0.0,0.0,-100.0,-61.55,38.45,105.361746,-0.95,-0.95,-0.584178,105.361746,-0.95,-0.95,-0.585067,
03/31/2012,783,783.0,-681.0,681.0,102.0,0.0,-78.0,76.0,2.0,24,-52.0,51.0,52.0,-1.0,,,1.0,-28,-1.0,-29.0,-2.0,-2.0,0.0,-27.0,0.0,-27.0,0.0,0.0,-27.0,-27.0,2.0,105.718156,-0.26,-0.28,-0.255396,105.718156,-0.26,-0.28,-0.261082,
06/30/2012,798,798.0,-696.0,696.0,102.0,0.0,-74.0,74.0,0.0,28,-90.0,51.0,52.0,-1.0,,,39.0,-62,3.0,-59.0,-2.0,-2.0,0.0,-57.0,,-57.0,0.0,0.0,-57.0,-7.6,51.4,106.089602,-0.53,-0.55,-0.071638,106.089602,-0.53,-0.55,-0.071638,
