Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1986,143.990005,,,,,,,,,,,,,8.331,,,8.331,,,,0.01,0.01,0.01,833.100014,0.009,0.009,0.009,925.666637,
06/30/1986,147.130997,,,,,,,,,,,,,9.627,,,9.627,,,,0.011333,0.011333,0.011333,849.441204,0.010333,0.010333,0.010333,931.644917,
09/30/1986,147.242996,,,,,,,,,,,,,8.705,,,8.705,,,,0.010333,0.010333,0.010333,842.419338,0.009333,0.009333,0.009333,932.678604,
12/31/1986,186.878983,,,,,,,,,,,,,16.233999,,,16.233999,,,,0.019,0.019,0.019,854.421272,0.016333,0.016333,0.016333,993.918343,
03/31/1987,210.959,,,,,,,,,,,,,20.16,,,20.16,,,,0.018667,0.018667,0.018667,1080.0,0.018667,0.018667,0.018667,1080.0,
06/30/1987,267.514008,,,,,,,,,,,,,30.667999,,,30.667999,,,,0.026667,0.026667,0.026667,1150.049973,0.026667,0.026667,0.026667,1150.049973,
09/30/1987,313.472992,,,,,,,,,,,,,36.438,,,36.438,,,,0.031333,0.031333,0.031333,1162.914848,0.031333,0.031333,0.031333,1162.914848,
12/31/1987,432.121002,,,,,,,,,,,,,49.000999,,,49.000999,,,,0.041667,0.041667,0.041667,1176.024055,0.041667,0.041667,0.041667,1176.024055,
03/31/1988,439.471008,,,,,,,,,,,,,46.846001,,,46.846001,,,,0.040333,0.040333,0.040333,1152.539978,0.040333,0.040333,0.040333,1152.539978,
06/30/1988,456.790009,,,,,,,,,,,,,58.620998,,,58.620998,,,,0.048667,0.048667,0.048667,1204.541016,0.048333,0.048333,0.048333,1212.848282,
09/30/1988,501.634003,,,,,,,,,,,,,57.869999,,,57.869999,,,,0.046667,0.046667,0.046667,1240.071373,0.046667,0.046667,0.046667,1240.071373,
12/31/1988,667.666992,,,,,,,,,,,,,91.904999,,,91.904999,,,,0.072667,0.072667,0.072667,1264.747696,0.072667,0.072667,0.072667,1264.747696,
03/31/1989,682.862976,,,,,,,,,,,,,83.200996,,,83.200996,,,,0.065333,0.065333,0.065333,1305.629997,0.065,0.065,0.065,1305.629997,
06/30/1989,722.075989,,,,,,,,,,,,,167.141006,,,167.141006,,,,0.130667,0.130667,0.130667,1319.970016,0.129333,0.129333,0.129333,1319.970016,
09/30/1989,682.97998,,,,,,,,,,,,,254.248001,,,254.248001,,,,0.198,0.198,0.198,1325.459976,0.197,0.197,0.197,1325.459976,
12/31/1989,788.140015,,,,,,,,,,,,,-171.289993,,,-171.289993,,,,-0.135,-0.135,-0.135,1268.819962,-0.135,-0.135,-0.135,1268.819962,
03/31/1990,872.153015,-523.627991,348.525024,-206.059006,142.466003,-12.563,0.148,7.236,137.287004,-45.115002,92.171997,0.0,0.0,92.171997,0.0,,92.171997,,,92.172002,,0.071,0.071,1325.400009,0.071,0.071,0.071,1325.400009,
06/30/1990,862.163025,-496.694,365.469025,-213.919998,151.548996,-12.875,-4.155,19.959999,154.478995,-50.202,104.277,0.0,0.0,104.277,0.0,,104.277,,,104.276995,,0.078667,0.078667,1344.345016,0.078667,0.078667,0.078667,1344.345016,
