Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,21.875,,21.25,23.25,20.4375,,,
12/31/1980,21.1875,-3.142857,21.875,21.9375,18.875,,,
03/31/1981,21.8125,2.949853,21.125,22.3125,18.6875,,,
06/30/1981,24.5625,12.60745,22.125,26.0,20.25,,,
09/30/1981,19.75,-19.592875,24.5,24.5,19.5,,,
12/31/1981,20.6875,4.746835,19.8125,23.0,19.375,,,
03/31/1982,22.4375,8.459215,20.5625,22.9375,18.9375,,,
06/30/1982,18.8125,-16.155989,22.4375,23.25,18.8125,,,
09/30/1982,19.0,0.996678,18.8125,20.1875,15.625,,,
12/31/1982,22.6875,19.407895,18.875,22.875,18.75,,,
03/31/1983,24.1875,6.61157,22.5625,25.8125,19.6875,,,
06/30/1983,25.25,4.392765,24.0625,27.75,22.8125,,,
09/30/1983,27.125,7.425743,25.25,29.125,24.6875,,,
12/31/1983,27.6875,2.073733,27.125,30.0,27.0625,,,
03/31/1984,29.5,6.546275,27.875,30.9375,27.125,,,
06/30/1984,19.875,-32.627119,29.375,29.375,18.875,,,
09/30/1984,23.875,20.125786,19.875,25.0,17.625,,,
12/31/1984,27.5,15.183246,24.125,27.75,21.625,,,
03/31/1985,30.75,11.818182,27.625,32.25,25.5,,,
06/30/1985,36.75,19.512195,31.0,38.75,30.375,,,
09/30/1985,31.75,-13.605442,36.875,37.75,30.25,,,
12/31/1985,39.0,22.834646,31.75,41.5,31.75,,,
03/31/1986,44.75,14.74359,39.0,46.75,38.0,,,
06/30/1986,39.875,-10.893855,44.875,45.0,37.25,,,
09/30/1986,37.375,-6.269592,39.75,41.75,37.125,,,
12/31/1986,39.75,6.354515,37.375,42.375,36.25,,,
03/31/1987,41.75,5.031447,39.75,48.75,39.5,,,
06/30/1987,37.875,-9.281437,41.125,43.625,37.0,,,
09/30/1987,39.5,4.290429,37.875,45.25,37.5,,,
12/31/1987,28.375,-28.164557,39.875,41.125,26.25,,,
03/31/1988,31.375,10.572687,29.0,34.375,28.875,,,
06/30/1988,31.5,0.398406,31.375,33.5,29.375,,,
09/30/1988,30.625,-2.777778,31.5,32.125,29.625,,,
12/31/1988,28.5,-6.938776,30.875,31.5,28.5,,,
03/31/1989,31.25,9.649123,28.75,32.875,28.5,,,
06/30/1989,31.375,0.4,31.5,34.0,30.375,,,
09/30/1989,30.5,-2.788845,31.5,33.875,29.875,,,
12/31/1989,29.0,-4.918033,30.75,31.625,28.25,,,
03/31/1990,29.0,0.0,29.375,30.375,26.875,2426.662041,,
06/30/1990,26.625,-8.189655,28.75,29.5,26.625,2228.193094,83.678001,
09/30/1990,17.5,-34.2723,26.875,27.25,16.125,1469.265003,83.688004,
12/31/1990,7.5,-57.142857,17.875,19.25,7.0,629.685001,83.958,
03/31/1991,9.5,26.666667,7.625,12.125,7.5,799.159016,83.958,
06/30/1991,9.0,-5.263158,9.5,12.5,8.75,757.332024,84.122002,
09/30/1991,7.75,-13.888889,9.125,9.25,6.125,653.11577,84.148003,
12/31/1991,7.25,-6.451613,7.75,8.5,5.625,610.979269,84.273003,
03/31/1992,8.5,17.241379,7.125,10.25,7.125,716.320522,84.273003,
06/30/1992,14.25,67.647059,8.5,14.5,8.0,1201.31777,84.273003,
09/30/1992,11.0,-22.807018,14.25,15.0,10.0,929.137032,84.303001,
12/31/1992,12.375,12.5,11.375,14.125,9.875,1045.848375,84.467003,
03/31/1993,16.25,31.313131,12.875,17.625,11.125,1375.107527,84.467003,
06/30/1993,18.125,11.538462,16.625,19.625,15.75,1536.709938,84.622002,
09/30/1993,14.375,-20.689655,18.75,19.625,13.875,1220.954957,84.783997,
12/31/1993,14.75,2.608696,14.375,15.25,12.375,1253.882794,84.935997,
03/31/1994,13.25,-10.169492,14.75,16.125,13.0,1129.549263,84.935997,
06/30/1994,12.25,-7.54717,13.0,14.0,11.6875,1045.855993,85.249001,
09/30/1994,13.25,8.163265,12.375,14.0,12.125,1183.794781,85.375999,
12/31/1994,13.625,2.830189,13.25,14.625,12.625,1428.049834,89.343002,
04/01/1995,14.0,2.752294,13.75,15.75,13.375,1416.925995,95.615997,
06/30/1995,16.25,16.071429,14.0,17.25,13.75,1798.419952,101.209,
09/30/1995,19.375,19.230769,16.25,19.5,15.0,2176.936283,110.671997,
12/31/1995,16.875,-12.903226,19.375,19.5,16.0,2018.351301,112.358002,
03/31/1996,15.5,-8.148148,16.875,17.5,14.25,1854.978039,119.606003,
06/30/1996,16.25,4.83871,15.5,16.625,15.0,1916.76878,119.676003,
09/30/1996,18.5,13.846154,16.375,18.625,15.0,2146.16655,117.955002,
12/31/1996,20.875,12.837838,18.375,21.75,17.75,2384.759955,116.009003,
03/31/1997,21.5,2.994012,20.75,23.125,20.0,2422.168427,116.009003,
06/30/1997,24.0,11.627907,21.375,25.0,18.25,2656.584045,112.658997,
09/30/1997,22.9375,-4.427083,23.875,25.5,21.5,2546.865396,110.691002,
12/31/1997,22.0625,-3.814714,23.0,23.5,15.625,,111.035004,
