Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/1999,1226.043,4130.976,3930.831,,0.336427,0.283962,0.136466,0.07171,0.043333,0.043333,0.043333,0.04,0.04,0.04,0.009333,0.081795,0.062076,1.197317,1.561725,1.523935,
09/30/1999,1229.424,2063.604,1969.8945,,0.630856,0.515623,0.258267,0.119734,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.009333,0.162184,0.101634,1.327903,1.67216,1.634666,
12/31/1999,2004.954,1217.4,1217.4,,1.261614,1.046506,0.51636,0.258548,0.146667,0.146667,0.146667,0.14,0.14,0.14,0.009333,0.357215,0.26075,1.302998,1.284706,1.262187,
03/31/2000,1258.8225,2085.0,1995.0,,0.865163,0.865163,0.296241,0.266165,0.153333,0.153333,0.16,0.146667,0.146667,0.153333,0.009333,0.198997,0.136842,1.769254,2.496499,2.082966,
06/30/2000,1378.336,1407.366,1359.169,,1.277778,1.033373,0.524327,0.22327,0.1,0.1,0.146,0.09,0.09,0.14,0.011,-0.930716,-1.041077,1.929824,2.75601,2.381694,
09/30/2000,1383.228,1414.897,1372.542,,1.224102,0.963597,0.494232,0.17544,0.1,0.1,0.12,0.1,0.1,0.12,0.011,0.499803,0.359188,2.018594,2.922165,2.55929,
12/31/2000,1385.625,1414.0,1414.0,,1.197004,0.944072,0.494236,0.177837,0.1,0.1,0.11,0.1,0.1,0.11,0.011,0.404773,0.236583,2.383224,3.052566,2.685576,
03/31/2001,1386.099,1410.0,1379.0,,1.11095,0.870196,0.443075,0.129804,0.07,0.07,0.08,0.07,0.07,0.08,0.011,-1.214648,-1.308194,1.950799,3.105839,2.745114,
06/30/2001,1382.121,1405.0,1378.0,,0.963716,0.777213,0.355588,0.097242,0.07,-0.01,0.07,0.07,-0.01,0.07,0.011,0.102322,0.044993,1.862355,3.127801,2.755186,
09/30/2001,1368.359,1395.0,1373.0,,0.872542,0.726147,0.304443,0.083758,0.01,0.01,0.06,0.01,0.01,0.06,0.011,0.568827,0.526584,2.748548,3.053292,2.684237,
12/31/2001,1368.562,1347.0,1347.0,,0.907944,0.805494,0.272457,0.093541,-0.01,-0.01,0.08,-0.01,-0.01,0.08,0.011,0.125464,0.09948,3.220168,3.041879,2.583003,
03/31/2002,1370.742,1389.0,1366.0,,0.833821,0.767204,0.25549,0.128843,0.07,0.06,0.08,0.07,0.06,0.08,0.011,-1.045388,-1.068814,1.349634,3.113642,2.658414,
06/30/2002,1369.343,1385.0,1367.0,,0.824433,0.758595,0.250914,0.125823,0.07,0.08,0.08,0.07,0.08,0.08,0.011,0.528164,0.498903,1.824232,3.173055,2.715901,
09/30/2002,1350.459,1358.0,1358.0,,0.812224,0.751105,0.235641,0.116348,0.0,0.0,0.07,0.0,0.0,0.07,0.011,0.250368,0.21944,1.852703,3.067846,2.603559,
12/31/2002,1344.795549,1340.0,1340.0,,0.78806,0.735821,0.211194,0.102985,-0.06,-0.04,0.04,-0.06,-0.04,0.04,0.011,0.401493,0.367164,2.315594,2.98261,2.534214,
03/31/2003,1349.526,1357.0,1342.0,,0.718331,0.670641,0.180328,0.076006,0.05,0.05,0.05,0.05,0.05,0.05,0.011,-0.378539,-0.402385,1.76951,3.0055,2.557935,
06/30/2003,1351.836,1360.0,1340.0,,0.807463,0.759701,0.254478,0.153731,0.1,0.1,0.1,0.09,0.09,0.09,0.011,-0.264925,-0.289552,1.552703,3.091351,2.644552,
09/30/2003,1355.251,1366.0,1342.0,,0.783159,0.742921,0.260805,0.172131,0.09,0.09,0.12,0.09,0.09,0.12,0.014,0.172131,0.148286,1.855745,3.181698,2.735287,
12/31/2003,1357.638834,1371.0,1345.0,,0.874349,0.831227,0.281041,0.188848,0.11,0.11,0.11,0.11,0.11,0.11,0.014,0.50632,0.467658,2.085975,3.285852,2.564747,
03/31/2004,1364.16,1375.0,1348.0,,0.922107,0.882789,0.26632,0.183234,0.12,0.12,0.12,0.12,0.12,0.12,0.014,-0.33457,-0.360534,1.769587,3.417488,2.53416,
06/30/2004,1365.68,1373.0,1352.0,,0.860947,0.822485,0.213018,0.133876,0.08,0.08,0.08,0.08,0.08,0.08,0.02,0.81213,0.772929,1.865005,3.464941,2.585525,
09/30/2004,1351.18,1364.0,1344.0,,0.797619,0.744048,0.229911,0.136905,-0.03,0.03,0.08,-0.03,0.03,0.08,0.02,-0.536458,-0.583333,1.551237,3.371127,2.662118,
12/31/2004,1330.656694,1348.0,1325.0,,0.875472,0.799245,0.316226,0.196226,0.04,0.08,0.12,0.04,0.08,0.12,0.02,0.735849,0.700377,2.087691,3.296117,2.571663,
03/31/2005,1309.295601,1326.0,1310.0,,0.91374,0.808397,0.350382,0.203817,0.11,0.11,0.12,0.11,0.11,0.12,0.02,-0.121374,-0.138931,1.634467,3.265114,2.531132,
06/30/2005,1300.832419,1314.0,1300.0,,0.964615,0.836154,0.400769,0.233077,0.14,0.14,0.14,0.14,0.14,0.14,0.022,0.213077,0.190769,2.01102,3.319413,2.582193,
09/30/2005,1290.496397,1308.0,1290.0,,1.020155,0.882171,0.430233,0.251938,0.16,0.16,0.16,0.16,0.16,0.16,0.022,-0.05969,-0.07907,1.463778,3.370021,2.630771,
12/31/2005,1290.714029,1298.0,1290.0,,0.273643,0.25969,0.145736,0.114729,0.15,0.15,0.15,0.14,0.14,0.14,0.025,0.570543,0.554264,1.475927,3.447704,3.123078,
03/31/2006,1289.301257,1296.0,1281.0,,0.940671,0.822795,0.425449,0.275566,0.19,0.17,0.18,0.19,0.17,0.18,0.025,0.575332,0.5605,1.72419,3.592644,2.85581,
06/30/2006,1275.467092,1294.0,1278.0,,0.986698,0.855243,0.450704,0.288732,0.2,0.17,0.17,0.19,0.17,0.17,0.03,0.799687,0.776213,2.374816,3.60809,2.865617,
09/30/2006,1261.687141,1277.0,1263.0,,0.988915,0.844022,0.478226,0.302454,0.21,0.18,0.18,0.21,0.18,0.18,0.03,-0.328583,-0.353919,3.069699,3.67286,2.923863,
12/31/2006,1265.186845,1274.0,1262.0,,1.008716,0.868463,0.465135,0.29477,0.37,0.18,0.18,0.37,0.18,0.18,0.05,0.329635,0.297147,3.56232,3.958309,3.627132,
03/31/2007,1252.637193,1266.0,1251.0,,1.055156,0.921663,0.477218,0.31255,0.22,0.19,0.19,0.22,0.19,0.19,0.05,-0.135891,-0.167066,2.600114,3.939688,3.522169,
06/30/2007,1251.880123,1257.0,1243.0,,1.101368,0.969429,0.504425,0.34111,0.24,0.21,0.21,0.23,0.2,0.2,0.05,0.652454,0.617056,2.77263,4.053104,3.634533,
09/30/2007,1155.030793,1201.0,1188.0,,1.22138,1.0867,0.598485,0.430976,1.29,0.27,0.27,1.28,0.27,0.27,1.05,0.443603,0.415825,4.215472,2.93845,2.483916,
12/31/2007,1160.816638,1167.0,1167.0,,1.265638,1.152528,0.597258,0.450728,0.27,0.26,0.26,0.26,0.26,0.26,0.05,0.495287,0.450728,5.826932,3.214978,2.76271,
03/31/2008,1145.646754,1159.0,1149.0,,1.21671,1.137511,0.554395,0.442124,0.27,0.27,0.27,0.26,0.26,0.26,0.05,-0.280244,-0.322019,4.181917,3.109161,2.648286,
06/30/2008,1151.371967,1154.0,1145.0,,1.1869,1.142358,0.525764,0.448908,0.26,0.27,0.27,0.26,0.27,0.27,0.05,0.08559,0.056769,4.550224,3.379447,2.920863,
09/30/2008,1154.738724,1158.0,1148.0,,1.133275,1.089721,0.511324,0.434669,0.26,0.26,0.3,0.26,0.26,0.3,0.06,-0.425087,-0.466028,4.609701,3.518545,3.061299,
12/31/2008,1157.099979,1158.0,1150.0,,1.16087,1.116522,0.51913,0.44087,0.27,0.27,0.28,0.27,0.27,0.28,0.06,0.62087,0.568696,4.703137,3.509636,3.053323,
03/31/2009,1158.775773,1156.0,1153.0,,0.998265,0.963573,0.379011,0.307892,0.19,0.19,0.19,0.19,0.19,0.19,0.06,0.137901,0.110147,5.639573,3.711676,3.256023,
06/30/2009,1160.323645,1160.0,1156.0,,0.989619,0.938581,0.376298,0.289792,0.18,0.18,0.208824,0.18,0.18,0.208824,0.06,0.819204,0.787197,8.068439,3.976477,3.521431,
09/30/2009,1162.039028,1163.0,1157.0,,0.927398,0.873812,0.363008,0.276577,0.17,0.17,0.17,0.17,0.17,0.17,0.06,-0.350908,-0.384615,6.984275,4.219308,3.764934,
12/31/2009,1162.107608,1163.0,1163.0,,0.899398,0.847807,0.312984,0.228719,0.14,0.14,0.14,0.14,0.14,0.14,0.06,0.633706,0.606191,7.091426,4.365344,3.891206,
03/31/2010,1193.170766,1188.0,1183.0,,0.881657,0.838546,0.085376,0.010989,0.0,0.0,0.112764,0.0,0.0,0.107239,0.06,-0.497887,-0.522401,5.27502,4.752882,4.310364,
06/30/2010,1193.727554,1195.0,1191.0,,0.945424,0.907641,0.351805,0.283795,0.17,0.17,0.17,0.17,0.17,0.17,0.06,0.72628,0.70529,7.966642,4.924909,4.482597,
09/30/2010,1194.747313,1194.0,1192.0,,0.940436,0.894295,0.24245,0.166946,0.1,0.1,0.18146,0.1,0.1,0.177303,0.06,0.139262,0.115772,4.77172,5.051277,4.609343,
12/31/2010,1202.382209,1200.0,1200.0,,0.986667,0.946667,0.2625,0.190833,0.1,0.1,0.166333,0.1,0.1,0.166333,0.06,-0.375833,-0.415,4.101025,5.178054,4.608352,
03/31/2011,1205.724667,1207.0,1203.0,,1.044057,1.00665,0.394015,0.327515,0.2,0.2,0.2,0.2,0.2,0.2,0.06,1.083126,1.051538,4.601382,5.380167,4.85683,
06/30/2011,1208.920476,1210.0,1207.0,,1.024027,0.986744,0.384424,0.319801,0.2,0.2,0.200953,0.2,0.2,0.200953,0.06,0.509528,0.477216,5.348573,5.570259,5.048306,
09/30/2011,1269.538117,1229.0,1228.0,,1.004072,0.968241,0.360749,0.29316,0.18,0.18,0.187296,0.18,0.18,0.187296,0.06,0.076547,0.027687,5.022299,6.029752,4.871851,
12/31/2011,1271.164823,1271.0,1271.0,,0.91188,0.879622,0.268293,0.198269,0.13,0.13,0.129268,0.13,0.13,0.129268,0.06,0.355625,0.321794,6.827596,6.06845,4.898657,
03/31/2012,1272.949366,1273.0,1272.0,,0.964623,0.934748,0.313679,0.246069,0.15,0.15,0.15,0.15,0.15,0.15,0.06,0.077044,0.044025,5.337212,6.23984,5.077185,
06/30/2012,1274.049274,1274.0,1273.0,,1.041634,1.010998,0.445405,0.339356,0.2,0.2,0.2,0.2,0.2,0.2,0.06,-0.182247,-0.241948,6.349048,6.455794,5.302778,
09/30/2012,1274.988784,1275.0,1274.0,,0.977237,0.946625,0.428571,0.283359,0.19,0.19,0.171115,0.19,0.19,0.171115,0.06,0.292779,0.208791,6.684765,6.729471,5.591422,
12/31/2012,1277.529141,1278.0,1278.0,,0.978873,0.952269,0.449139,0.269171,0.15,0.15,0.15,0.15,0.15,0.15,0.06,0.99061,0.874804,9.912103,6.813152,5.602221,
03/31/2013,1279.83861,1282.0,1279.0,,1.035184,1.013292,0.320563,0.258796,0.15,0.15,0.15,0.15,0.15,0.15,0.06,-0.287725,-0.326036,5.415527,6.94697,5.749162,
06/30/2013,1283.997677,1288.0,1282.0,,1.062402,1.042122,0.381435,0.321373,0.18,0.18,0.18,0.18,0.18,0.18,0.06,0.414977,0.366615,4.855149,6.880854,5.696272,
09/30/2013,1287.719703,1296.0,1287.0,,1.083139,1.063714,0.41958,0.360528,0.22,0.22,0.22,0.22,0.22,0.22,0.06,0.513598,0.463092,5.717083,7.119562,5.950829,
12/31/2013,1296.886183,1304.0,1304.0,,1.118865,1.098926,0.439417,0.381902,0.23,0.23,0.23,0.23,0.23,0.23,0.06,0.63727,0.581288,5.958888,7.322154,6.170935,
03/31/2014,1300.894735,1311.0,1299.0,,1.158584,1.138568,0.458814,0.401848,0.24,0.24,0.24,0.24,0.24,0.24,0.06,0.053118,0.012317,5.513897,7.633208,6.493992,
06/30/2014,1302.282194,1313.0,1302.0,,1.14977,1.1298,0.456989,0.400154,0.23,0.23,0.221866,0.23,0.23,0.22,0.06,0.331797,0.245776,5.246175,7.897674,6.768118,
09/30/2014,1305.55062,1316.0,1304.0,,1.209356,1.18865,0.455521,0.397239,0.24,0.24,0.24,0.24,0.24,0.24,0.06,0.756902,0.645706,6.578067,8.109988,6.991686,
12/31/2014,1310.722244,1320.0,1320.0,,1.194697,1.177273,0.47803,0.419697,0.25,0.25,0.235455,0.25,0.25,0.235455,0.06,0.651515,0.583333,8.669266,8.329759,7.220447,
03/31/2015,1313.145774,1323.0,1312.0,,1.182165,1.160061,0.432165,0.368902,0.22,0.22,0.22,0.22,0.22,0.22,0.06,-0.994665,-1.036585,6.862148,8.584729,7.485841,
06/30/2015,1315.060554,1326.0,1314.0,,1.215373,1.190259,0.498478,0.431507,0.25,0.25,0.24105,0.25,0.25,0.24,0.06,0.432268,0.378995,6.856718,8.77374,7.685578,
09/30/2015,1316.386781,1328.0,1316.0,,1.235562,1.209726,0.512158,0.443009,0.28,0.28,0.28,0.28,0.28,0.28,0.06,0.829027,0.768997,7.874585,8.896321,7.818371,
12/31/2015,1320.337565,1330.0,1319.0,,1.309325,1.282032,0.560273,0.489007,0.29,0.29,0.275208,0.28,0.28,0.268722,0.06,0.67627,0.629265,9.071922,9.025722,7.959328,
03/31/2016,1321.461405,1330.0,1321.0,,1.365632,1.336866,0.566995,0.495836,0.3,0.3,0.3,0.29,0.29,0.29,0.06,-0.279334,-0.321726,7.913209,9.291229,8.232552,
06/30/2016,1322.87312,1333.0,1322.0,,1.413011,1.381241,0.619516,0.544629,0.31,0.31,0.31,0.3,0.3,0.3,0.07,1.431165,1.326021,9.808953,9.641892,8.591149,
09/30/2016,1324.026655,1334.0,1324.0,,1.476586,1.441843,0.679758,0.599698,0.36,0.36,0.36,0.35,0.35,0.35,0.07,-0.414653,-0.47281,7.87824,9.996022,8.952992,
12/31/2016,1332.749886,1341.0,1329.0,,1.517682,1.483822,0.699774,0.620015,0.36,0.36,0.358164,0.36,0.36,0.358164,0.07,1.978179,1.922498,8.124555,10.193961,9.165261,
03/31/2017,1336.856833,1351.0,1336.0,,1.598802,1.557635,0.720808,0.630988,0.39,0.39,0.36976,0.39,0.39,0.367054,0.08,-1.180389,-1.240269,7.08752,10.582285,9.563477,
06/30/2017,1338.203925,1351.0,1338.0,,1.647235,1.591928,0.784006,0.679372,0.4,0.4,0.4,0.39,0.39,0.39,0.08,0.537369,0.474589,7.155113,10.950498,9.940189,
09/30/2017,1340.029817,1353.0,1339.0,,1.68708,1.616878,0.827483,0.705751,0.43,0.43,0.43,0.42,0.42,0.42,0.08,2.471247,2.394324,9.143826,11.337061,10.335591,
12/31/2017,1345.332556,1357.0,1343.0,,1.758004,1.669397,0.84959,0.709605,0.409531,0.409531,0.432614,0.405306,0.405306,0.42815,0.08,-0.4207,-0.519732,10.567647,11.651394,10.739352,
03/31/2018,1348.217441,1362.0,1347.0,,1.89755,1.780252,0.915367,0.743875,0.55,0.55,0.55,0.55,0.55,0.55,0.1,0.184113,0.093541,10.491631,12.223548,11.238543,
06/30/2018,1350.975308,1364.0,1350.0,,1.977037,1.841481,1.028889,0.837778,0.6,0.6,0.6,0.6,0.6,0.6,0.1,2.32,2.222963,9.807729,12.766333,11.789261,
09/30/2018,1351.737399,1364.0,1351.0,,2.07772,1.908956,1.128793,0.902295,0.66,0.66,0.66,0.65,0.65,0.65,0.13,0.943745,0.834937,16.149586,13.304359,12.396639,
12/31/2018,1285.725346,1354.0,1343.0,,2.201787,1.987342,1.174981,0.900968,0.66,0.66,0.66,0.65,0.65,0.65,0.13,5.808637,5.682055,21.729369,13.859881,12.905556,
03/31/2019,1334.401497,1344.0,1333.0,,2.28057,2.042761,1.273068,0.948237,0.69,0.69,0.69,0.69,0.69,0.69,0.17,-1.946737,-2.051013,24.398953,14.069978,13.150465,
06/30/2019,1308.504228,1337.0,1328.0,,2.258283,2.018825,1.258283,0.930723,0.67,0.67,0.67,0.66,0.66,0.66,0.17,1.667169,1.538404,18.493635,14.115354,13.177642,
09/30/2019,1288.93152,1308.0,1300.0,,2.286154,2.085385,1.245385,0.950769,0.7,0.7,0.7,0.7,0.7,0.7,0.17,4.155385,3.997692,15.712239,14.356077,13.404126,
12/31/2019,1285.725346,1293.0,1284.0,,2.160436,2.029595,1.09891,0.866044,0.62,0.62,0.633902,0.62,0.62,0.63,0.17,3.352025,3.201713,22.823693,14.695985,13.74166,
03/31/2020,1287.320691,1294.0,1287.0,,2.139083,2.033411,0.993784,0.81352,0.59,0.59,0.610901,0.58,0.58,0.602589,0.18,7.861694,7.740482,53.178668,18.192825,17.239683,
06/30/2020,1288.485089,1294.0,1288.0,,1.977484,1.902174,0.849379,0.689441,0.48,0.48,0.530154,0.48,0.48,0.527789,0.18,-12.766304,-12.90528,26.056957,19.763519,17.426667,
09/30/2020,,,,,,,,,0.495,0.495,0.511,0.495,0.495,0.511,0.18,0.545,,,19.555,,
