Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Long-Term Investments,Loans & Mortgages,Real Estate Investments,Other Long-Term Investments,Net Fixed Assets,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Customer Deposits,ST Borrowings & Repos,Long-Term Borrowings,Short and Long Term Debt,Other Short-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/29/1995,,406.359009,70772.507812,216.072006,7486.73291,7486.73291,0.0,0.0,310.109009,325.658997,79517.4375,,16869.609375,54791.53125,4204.855957,58996.387207,566.098999,527.275024,76959.370605,351.993011,150.0,1714.953003,341.121002,2558.067017,79517.437622,
12/31/1995,,133.037003,77735.546875,234.688995,7246.067871,7246.067871,0.0,0.0,320.033997,349.645996,86019.023438,,18583.060547,59109.089844,4496.875,63605.964844,713.309998,499.477997,83401.813385,351.993011,150.0,1723.19104,392.024994,2617.209045,86019.02243,
03/29/1996,,360.605011,82965.46875,226.716003,7175.944824,7175.944824,0.0,0.0,320.532013,394.423004,91443.6875,,20794.169922,61217.828125,5092.645996,66310.474121,992.362,680.630005,88777.636047,342.110992,150.0,1723.937988,449.998993,2666.047974,91443.684021,
06/30/1996,,127.847,82052.742188,305.725006,8787.763672,8787.763672,0.0,0.0,331.924011,479.157013,92085.15625,,21905.019531,59941.589844,5087.722168,65029.312012,1161.083008,1094.333008,89189.747559,342.110992,150.0,1856.020996,547.281982,2895.413971,92085.16153,
09/27/1996,,63.849998,85408.296875,276.196991,9130.300781,9130.300781,0.0,0.0,337.96701,532.921021,95749.53125,,24001.689453,60889.859375,6489.52002,67379.379395,645.924988,788.653015,92815.646851,334.682007,150.0,1856.020996,593.192017,2933.89502,95749.54187,
12/31/1996,,832.067017,93586.882812,246.483002,9944.708008,9944.708008,0.0,0.0,342.947998,443.071014,105396.101562,,24571.890625,69816.40625,6429.221191,76245.627441,923.432983,616.703979,102357.655029,334.457001,150.0,1856.223022,697.809021,3038.489044,105396.144073,
03/27/1997,,186.634995,104037.5,314.834015,11640.179688,11640.179688,0.0,0.0,353.790009,462.743011,116995.703125,,26496.740234,77756.132812,7222.620117,84978.75293,1234.118042,957.424011,113667.035217,334.303986,350.0,2038.105957,606.205994,3328.615936,116995.651154,
06/30/1997,,,,,,,,,,,,,,,,,,,,,,,,,,
09/26/1997,,1037.500977,127747.101562,435.346985,10705.450195,10705.450195,0.0,0.0,398.865997,626.312988,140950.59375,,30912.710938,94553.671875,9501.925781,104055.597656,1028.958008,1181.189941,137178.456543,334.07901,350.0,2051.458984,1036.589966,3772.12796,140950.584503,
12/31/1997,,1269.744995,120444.0,416.653015,14142.740234,14142.740234,0.0,0.0,434.587006,803.320984,137511.0,,35663.578125,84573.5625,10894.570312,95468.132812,1348.035034,1136.802002,133616.547974,334.07901,350.0,2051.458984,1158.937012,3894.475006,137511.02298,
03/27/1998,,383.835999,149218.40625,503.240997,14956.429688,14956.429688,0.0,0.0,454.61499,857.757996,166374.296875,,37786.738281,109475.898438,12160.379883,121636.27832,1705.167969,1073.793945,162201.978516,584.078979,350.0,2051.458984,1186.80603,4172.343994,166374.32251,
06/30/1998,,1073.821045,135634.703125,467.455994,15565.820312,15565.820312,0.0,0.0,448.044006,1306.078003,154495.90625,,42119.039062,93007.421875,11632.429688,104639.851562,1853.358032,1242.109985,149854.358643,696.578979,350.0,2131.572998,1463.380981,4641.532959,154495.891602,
09/25/1998,,847.409973,148059.09375,373.101013,12014.759766,12014.759766,0.0,0.0,457.279999,1322.740967,163074.40625,,44629.808594,97524.007812,13732.169922,111256.177734,1018.364014,1497.436035,158401.786377,696.578979,350.0,2133.512939,1492.540039,4672.631958,163074.418335,
12/31/1998,,1664.077026,134429.296875,393.302002,13233.070312,13233.070312,0.0,0.0,474.47699,936.224976,151130.5,,46844.519531,83242.921875,13843.519531,97086.441406,1288.640991,894.299988,146113.901917,696.578979,650.0,2235.596924,1434.427002,5016.602905,151130.504822,
03/26/1999,,925.651978,144885.09375,383.190002,19031.880859,19031.880859,0.0,0.0,478.618988,940.932983,166645.40625,,40992.210938,103550.898438,14355.5,117906.398438,1622.342041,1135.31897,161656.270386,696.578979,500.0,2359.262939,1433.238037,4989.079956,166645.350342,
06/30/1999,,2129.080078,133739.5,366.109985,15963.219727,15963.219727,0.0,0.0,486.734985,1209.677002,153894.296875,,40822.910156,93188.90625,11923.589844,105112.496094,1848.834961,654.588013,148438.829224,696.578979,500.0,2445.937988,1812.991943,5455.508911,153894.338135,
02/25/2000,,465.513,148205.6,440.793,24168.84,24168.84,0.0,0.0,504.235,1224.919,175009.9,,39517.94,110366.5,17748.48,128114.98,1431.979,507.718,169572.617,696.579,500.0,2696.268,1544.444,5437.291,175009.908,
05/26/2000,,1060.394,148064.5,506.057,20236.28,20236.28,0.0,0.0,514.6406,1768.742,172150.7,,39768.68,105170.5,19249.18,124419.68,1922.007,675.022,166785.389,696.579,500.0,2704.208,1464.495,5365.282,172150.671,
08/25/2000,,1350.753,148065.4,475.733,21856.72,21856.72,0.0,0.0,530.956,2572.942,174852.5,,39563.26,107670.3,19356.87,127027.17,2214.782,635.73,169440.942,696.579,500.0,2705.52,1509.501,5411.6,174852.542,
11/30/2000,,2319.974,144257.629,612.14,18105.283,18105.283,0.0,0.0,542.613,2793.963,168631.602,,46785.311,92492.378,20095.888,112588.266,2322.166,781.571,162477.314,696.579,500.0,2768.444,2189.265,6154.288,168631.602,
02/23/2001,,2311.93,144200.2,704.968,17425.27,17425.27,0.0,0.0,515.485,2659.472,167817.3,,46669.29,93202.95,19646.87,112849.82,1308.05,868.709,161695.869,696.579,500.0,2770.312,2154.514,6121.405,167817.274,
05/25/2001,,1753.067,146740.6,422.474,20522.77,20522.77,0.0,0.0,531.302,3035.059,173005.3,,51780.04,91170.46,21269.06,112439.52,1657.913,830.596,166708.069,696.579,762.5,2771.706,2066.438,6297.223,173005.292,
08/31/2001,,3839.124,145180.8,329.598,18366.24,18366.24,0.0,0.0,559.024,2830.531,171105.3,,54072.68,85664.7,22745.07,108409.77,1894.465,817.493,165194.408,696.579,762.5,2774.231,1677.584,5910.894,171105.302,
11/30/2001,,7332.747,153890.457,277.246,20387.037,20387.037,0.0,0.0,519.089,3123.652,185530.228,,53590.217,99460.27,23429.054,122889.324,1860.036,799.624,179139.201,696.579,762.5,2913.787,2018.161,6391.027,185530.228,
02/28/2002,,5956.35,157128.0,277.685,18281.01,18281.01,0.0,0.0,510.591,3000.096,185153.8,,51756.65,100477.2,24740.22,125217.42,1063.558,792.707,178830.335,696.579,562.5,2917.701,2146.625,6323.405,185153.74,
05/31/2002,,4023.085,160749.7,325.47,16894.81,16894.81,0.0,0.0,505.211,3129.582,185627.8,,48771.43,103252.5,24513.19,127765.69,1582.644,982.352,179102.116,633.402,562.5,3028.503,2301.353,6525.758,185627.874,
08/31/2002,,2513.904,159389.1,305.965,19538.72,19538.72,0.0,0.0,501.897,2973.454,185223.0,,53300.38,99429.38,23050.79,122480.17,1870.395,1055.152,178706.097,589.411,562.5,2929.201,2435.819,6516.931,185223.028,
11/30/2002,,5520.285,155836.3,297.98,19463.57,19463.57,0.0,0.0,483.827,3252.427,184854.4,,53814.11,102409.8,18792.33,121202.13,1673.927,1219.635,177909.802,589.411,562.5,3051.096,2741.576,6944.583,184854.385,
02/28/2003,,6116.886,161407.703,251.479,22309.51,22309.51,,,452.036,3238.463,193776.077,,52875.715,106488.541,24895.789,131384.33,1121.034,1302.87,186683.949,579.362,562.5,3063.117,2887.149,7092.128,193776.077,
05/31/2003,,3714.19,175605.5,321.487,24655.18,24655.18,0.0,0.0,428.478,3185.815,207910.6,,60705.73,110812.1,26244.07,137056.17,1596.492,1275.33,200633.722,561.032,562.5,3077.314,3076.051,7276.897,207910.619,
08/31/2003,,3153.669,173545.2,203.918,28703.81,28703.81,0.0,0.0,406.266,3680.093,209693.0,,65574.96,106444.2,26999.85,133444.05,2005.399,1230.422,202254.831,664.453,562.5,3108.822,3102.393,7438.168,209692.999,
11/30/2003,,3837.57,180527.212,268.054,23377.185,23377.185,,,381.262,3776.827,212168.11,,68666.893,102782.313,29430.465,132212.778,1943.79,1312.061,204135.522,538.415,562.5,3430.186,3501.487,8032.588,212168.11,
02/29/2004,,1887.895,193686.347,197.685,25404.805,25404.805,,,376.891,5097.277,226650.9,,74034.432,108643.426,32153.129,140796.555,1298.565,2703.571,218833.123,497.452,,3494.853,3825.472,7817.777,226650.9,
05/31/2004,,1960.342,206077.249,312.007,27947.677,27947.677,,,366.682,4930.816,241594.773,,78835.358,118328.511,31966.579,150295.09,1879.892,2577.599,233587.939,489.373,,3516.504,4000.957,8006.834,241594.773,
08/31/2004,,3251.600098,195402.1875,285.979004,32927.367188,32927.367188,0.0,0.0,368.532013,5093.549805,237329.21875,,75016.992188,117004.960938,32315.199219,149320.160156,2303.310059,2621.23999,229261.702393,451.792999,0.0,3550.909912,4064.820068,8067.52298,237329.225372,
11/30/2004,,4173.385,209637.33,315.686,35048.652,35048.652,,,381.403,6393.438,255949.894,,79383.952,124983.367,36843.277,161826.644,2246.18,3502.246,246959.022,448.148,,3733.185,4809.539,8990.872,255949.894,
02/28/2005,,2223.573,213976.823,214.079,37558.323,37558.323,0.0,0.0,394.421,14061.855,268429.074,,82505.825,125266.696,38972.114,164238.81,1291.696,10873.845,258910.176,442.938,0.0,4004.327,5071.633,9518.898,268429.074,
05/31/2005,,7450.095,212640.243,330.965,42660.931,42660.931,0.0,0.0,412.482,13286.893,276781.609,,85399.354,129956.543,39688.629,169645.172,1986.423,10109.146,267140.095,442.938,0.0,4029.543,5169.033,9641.514,276781.609,
08/31/2005,,3086.903,223626.253,344.302,40815.764,40815.764,0.0,0.0,434.427,16219.039,284526.688,,75525.232,141125.015,42189.643,183314.658,2642.511,13163.241,274645.642,372.326,0.0,4070.829,5437.891,9881.046,284526.688,
11/30/2005,,5859.133,226142.596,433.305,34817.687,34817.687,0.0,0.0,451.247,19588.669,287292.637,,69870.57,144357.464,43489.616,187847.08,2650.372,16133.183,276501.205,372.326,0.0,4293.972,6125.134,10791.432,287292.637,
02/28/2006,,5051.418,240888.873,414.313,33397.67,33397.67,0.0,0.0,455.893,19814.523,300022.69,,73426.323,150994.245,46423.442,197417.687,1812.077,16201.011,288857.098,366.906,0.0,4598.089,6200.597,11165.592,300022.69,
05/31/2006,,5991.336,261746.598,677.729,36173.364,36173.364,0.0,0.0,470.62,21120.682,326180.329,,76629.087,171169.721,46647.144,217816.865,2676.589,17350.194,314472.735,366.906,0.0,4648.74,6691.948,11707.594,326180.329,
08/31/2006,,4725.977,263528.701,649.728,35583.757,35583.757,0.0,0.0,483.064,29789.093,334760.32,,80628.49,162940.917,50201.398,213142.315,3358.1,25909.468,323038.373,359.156,0.0,4695.847,6666.944,11721.947,334760.32,
11/30/2006,,4595.184,272982.01,744.542,35601.147,35601.147,0.0,0.0,479.637,36030.075,350432.595,,72988.661,175565.333,54569.916,230135.249,4018.395,31160.906,338303.211,359.156,0.0,4763.778,7006.45,12129.384,350432.595,
02/28/2007,,5891.313,298780.453,892.799,39837.304,39837.304,0.0,0.0,508.227,48601.829,394511.925,,77892.685,199543.761,58494.473,258038.234,2075.985,43231.088,381237.992,359.156,0.0,5087.468,7827.309,13273.933,394511.925,
05/31/2007,,11178.338,306597.673,1156.044,45828.387,45828.387,0.0,0.0,547.106,57996.185,423303.733,,84603.65,209399.576,61790.274,271189.85,2956.828,51245.3,409995.628,359.156,0.0,5121.694,7827.255,13308.105,423303.733,
08/31/2007,,18142.649,285817.346,1055.863,42264.466,42264.466,0.0,0.0,585.633,49225.03,397090.987,,71030.187,202559.336,65150.989,267710.325,3060.763,42289.254,384090.529,351.621,0.0,5151.078,7497.759,13000.458,397090.987,
11/30/2007,,21406.0,276854.0,785.0,52737.0,52737.0,0.0,0.0,605.0,42975.0,395362.0,,83204.0,193819.0,68538.0,262357.0,2952.0,35056.0,383569.0,352.0,0.0,5171.0,6270.0,11793.0,395362.0,
02/29/2008,,20786.0,285416.0,488.0,52844.0,52844.0,0.0,0.0,608.0,38853.0,398995.0,,91632.0,192019.0,71753.0,263772.0,1213.0,30482.0,387099.0,352.0,0.0,5804.0,5740.0,11896.0,398995.0,
