Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,31.497999,13.805,5.695,-18.284,32.714001,,,,,,,,,,,,,,,,,
06/30/1990,,18.094999,9.576,-17.426001,25.561001,35.806,,,,,,,,,,,,,,,,,
09/30/1990,,-0.082,7.698,-2.427,16.441,21.629999,,,,,,,,,,,,,,,,,
12/31/1990,,14.443,10.866,-8.866,-18.551001,-2.108,,,,,,,,,,,,,,,,,
03/31/1991,,27.805,15.452,22.243999,-21.110001,44.390999,,,,,,,,,,,,,,,,,
06/30/1991,,2.071,11.043,-10.162,32.93,35.882,,,,,,,,,,,,,,,,,
09/30/1991,,-3.698,8.184,-5.53,15.779,14.735,,,,,,,,,,,,,,,,,
12/31/1991,,-5.473,12.114,-2.065,-6.759,-2.183,,,,,,,,,,,,,,,,,
03/31/1992,,30.971001,17.135,19.663,-39.261002,28.507999,,,,,,,,,,,,,,,,,
06/30/1992,,7.659,12.078,-4.226,6.478,21.989,,,,,,,,,,,,,,,,,
09/30/1992,,-3.6,10.692,-0.611,-4.367,2.114,,,,,,,,,,,,,,,,,
12/31/1992,,11.085,13.823,-13.471,-17.474001,-6.037,,,,,,,,,,,,,,,,,
03/31/1993,,23.025,18.011,13.724,-3.301,51.459,,,,,,,,,,,,,,,,,
06/30/1993,,3.264,13.629,-8.069,-1.972,6.852,,,,,,,,,,,,,,,,,
09/30/1993,,-20.997999,11.644,9.657,-7.457,-7.154,,,,,,,,,,,,,,,,,
12/31/1993,,-82.950996,9.915,56.915001,0.08,-16.041,,,,,,,,,,,,,,,,,
03/31/1994,,28.688,19.594999,14.564,-6.809,56.037998,,,,,,,,,,,,,,,,,
06/30/1994,,6.161,13.861,-9.891,20.749001,30.879999,,,,,,,,,,,,,,,,,
09/30/1994,,-3.113,10.735,-10.152,-1.83,-4.36,,,,,,,,,,,,,,,,,
12/31/1994,,19.382999,14.665,-3.764,1.832,32.116001,,,,,,,,,,,,,,,,,
03/31/1995,,30.639,21.250999,40.213001,13.021,105.124001,,,-11.956,,,,,,,,,,,,,,
06/30/1995,,7.075,14.282,-36.761002,52.834999,37.431,,,-12.962,,,,,,,,,,,,,,
09/30/1995,,-2.559,10.587,-2.196,4.074,9.906,,,-23.237,,,,,,,,,,,,,,
12/31/1995,,18.726,15.384,12.63,-46.549,0.191,,,-30.23,,,,,,,,,,,,,,
03/31/1996,,32.882,23.653,17.375999,28.737,102.648003,,,-19.242001,,,,,,,,,,,,,,
06/30/1996,,9.924,14.458,-13.93,33.101002,43.553001,,,-26.186001,,,,,,,,,,,,,,
09/30/1996,,0.699,10.577,-4.533,-20.014,-13.271,,,-31.063999,,,,,,,,,,,,,,
12/31/1996,,17.16,15.843,9.84,-53.561001,-10.718,,,-35.263,,,,,,,,,,,,,,
03/31/1997,,28.223,22.302999,18.114,3.126,71.765999,-19.188,0.0,-12.038,-3.585,0.0,-3.565,-46.812,-8.122,-17.4,0.0,-22.381001,0.0,0.0,1.091,5.766,,
06/30/1997,,9.038,15.934,-5.245,40.958,60.685001,-14.854,0.0,-13.877,0.0,1.685,-2.662,-53.490002,-8.135,-39.200001,0.0,-5.555,0.0,0.0,-0.6,-7.659,,
09/30/1997,,-2.816,16.378,0.378,9.127,23.066999,-25.332001,0.0,-26.274,-2.253,0.0,3.195,11.196,-10.16,-5.125,33.577,0.0,0.0,0.0,-7.096,8.931,,
12/31/1997,,21.471001,16.707001,4.896,-51.952,-8.878,-21.5,7.29,-37.027,5.838,1.333,1.066,33.889,-8.838,35.798,-23.392,22.135,0.0,0.0,8.186,3.511,,
03/31/1998,,37.794998,25.056,3.007,24.014999,89.873001,-31.003,5.654,-28.660999,-5.273,0.0,-2.723,-104.790001,-9.071,-24.443001,0.0,-76.133003,0.0,0.0,4.858,-45.919998,,
06/30/1998,,52.306999,17.785,-70.059998,31.6,31.632,-18.306999,0.0,-24.083,,5.111,0.665,-30.794001,-9.096,-15.062,0.0,-4.592,0.0,0.0,-2.044,-17.469,,
