Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
04/01/2006,,1950.009254,1994.191177,1924.815522,3.187378,,,,,,,25.75,2003.746253,
07/01/2006,,1963.048472,2037.176563,1846.851132,3.080443,,,,,,,23.95,1971.397983,
09/30/2006,,1968.077561,2068.369391,1892.320266,3.004331,,,,4.49136,10.686341,11.71862,24.42,1954.478368,
12/30/2006,17.440789,1981.375401,2108.005205,1907.292734,3.071236,2.583149,10.934336,11.93616,4.50057,10.384149,11.299266,26.51,2060.059493,
03/31/2007,21.4,2282.983363,2927.915566,2004.605557,3.978091,3.298947,13.624336,14.696799,5.938336,13.627455,14.900446,36.38,2932.914443,
06/30/2007,21.636364,3036.853479,3268.758038,2912.209125,4.117424,3.376645,13.71101,14.816112,5.799171,13.331634,14.651708,40.46,3135.333575,
09/30/2007,21.870813,3152.904605,3442.951252,2969.060273,4.410387,3.523722,18.513158,20.362409,5.739217,13.197551,14.549374,45.71,3402.196632,
12/29/2007,20.568182,3410.036474,3620.037828,3248.349702,4.129431,3.306305,15.787221,17.095377,5.262322,12.024169,13.282394,45.25,3332.233898,
03/29/2008,16.017167,3094.209714,3337.153149,2879.716939,3.210554,2.63628,12.932994,13.993864,4.437799,10.07345,11.056777,37.32,2947.018005,
06/28/2008,13.774704,3031.206092,3257.876056,2810.10526,2.742728,2.389557,9.627859,10.245988,4.119278,9.225652,10.057027,34.85,2852.645537,
09/30/2008,12.538462,2872.281739,3031.647437,2704.479443,2.544131,2.29593,8.636112,9.160792,4.009711,8.818133,9.562231,34.23,2861.775027,
12/27/2008,10.448952,2658.586476,2925.754136,2371.4422,2.180592,2.049428,7.739439,8.172697,3.663989,7.869803,8.505712,30.51,2681.49384,
03/28/2009,10.845855,2865.955766,3123.523395,2659.462998,2.219847,2.215598,8.638467,9.2423,3.729701,7.906385,8.543258,32.99,2795.832295,
06/27/2009,11.396824,2939.423947,3158.352616,2745.564239,2.240569,2.416484,10.816576,11.709509,3.807016,7.945945,8.586954,35.39,2868.343143,
09/30/2009,15.714679,3203.466728,3581.273141,2901.957871,2.976695,3.436073,13.289818,14.241999,4.73374,9.933261,10.748328,49.81,3604.989154,
01/02/2010,19.189065,3335.1619,3934.058229,3065.954144,5.277708,3.264123,13.114122,14.229407,5.147635,11.012216,11.963719,47.49,3935.644722,
04/03/2010,21.559621,4087.708327,4244.406627,3936.18676,5.34321,3.57632,13.797136,14.848324,5.377167,11.578452,12.584497,52.78,4181.19905,
07/03/2010,20.182984,4205.730427,4371.039541,3987.201719,4.625275,3.310155,11.878919,12.665126,4.977193,10.727701,11.658826,50.25,3991.166073,
09/30/2010,23.489196,4320.125639,4648.768802,3978.337944,5.172845,3.966787,16.638613,17.801278,5.563826,11.710387,12.683326,62.05,4604.922449,
01/01/2011,21.502345,4891.34201,6507.876182,4547.261909,5.993952,4.354645,19.113923,20.376946,7.436258,15.899989,17.207559,72.01,6521.062539,
04/02/2011,24.268731,6890.026111,7109.197787,6593.916396,6.30651,4.587921,18.437053,19.594957,7.02183,15.358067,16.94283,84.18,6847.394089,
07/02/2011,24.938422,6744.799843,7256.207699,6491.091186,6.361985,4.57379,26.836968,29.243891,6.694176,14.550811,16.229258,93.3,7271.113155,
09/30/2011,20.157265,7019.852103,7288.195411,6283.08151,5.069214,3.611568,16.727507,17.971639,5.69896,12.52415,14.10916,81.67,6873.065824,
12/31/2011,21.168666,7406.242629,7718.598032,6642.729455,5.458367,3.861883,19.209969,20.748215,5.748586,12.468393,14.10335,95.68,7616.542564,
03/31/2012,22.160232,8326.920435,9291.902126,7463.173832,5.93554,4.298731,20.934817,22.348618,6.463038,13.884086,15.451509,115.76,9333.298834,
06/30/2012,22.842657,9722.692662,10181.737112,9097.887345,6.241018,4.568158,19.198291,20.392527,6.471239,14.225638,15.71755,134.3,10228.14842,
09/30/2012,22.870222,10169.725515,10814.404172,9451.78677,6.012176,4.496061,18.444832,19.641306,6.179506,13.680232,15.014034,141.87,10506.445413,
12/29/2012,23.484035,10238.372141,10943.688636,9644.361513,11.561634,4.041971,16.167146,17.303839,6.010925,13.440197,14.694811,133.05,10688.343913,
03/30/2013,26.672783,11072.839291,11356.338352,10733.656282,11.690606,4.550029,18.545157,19.998178,6.414822,14.358949,15.689637,152.92,11676.855193,
06/29/2013,32.93118,11385.180469,12284.439888,10879.315382,10.269241,4.61015,20.101103,21.781236,6.660073,15.330468,16.736425,156.77,12302.945838,
09/30/2013,44.198296,11557.742366,12495.608389,11159.632347,,3.972856,16.364343,17.708144,6.480686,15.154176,16.640668,138.7,12471.431844,
12/28/2013,40.732752,12991.115381,13753.691177,12409.720375,,4.411586,18.395751,19.821084,6.80284,15.87317,17.48425,160.12,13764.213218,
03/29/2014,47.226418,14508.288341,15093.422579,13724.723169,,4.826158,21.08733,22.797504,6.968091,16.614122,18.445445,183.86,14970.63669,
06/28/2014,54.887575,14814.288687,15673.983796,14123.285342,,4.204024,17.260827,18.511719,6.858334,16.001717,17.798212,167.37,15571.174923,
09/30/2014,35.570172,16162.579106,16746.699625,15511.649419,,4.426687,19.398119,20.70362,6.875804,15.930049,17.584915,184.33,16315.635522,
12/27/2014,37.520968,16522.955775,17177.392865,15675.210545,,4.683586,18.508534,19.597845,6.990409,16.147334,17.737486,200.1,16990.06385,
03/28/2015,37.948717,17513.544448,18629.80759,16761.836315,,5.030716,24.567011,26.656106,7.625652,17.3056,18.826221,217.87,18749.57938,
06/27/2015,28.964,19036.433351,19744.326673,18327.256356,,5.11066,22.970534,25.151864,7.794895,17.845867,19.414242,229.17,19795.635082,
09/30/2015,24.934834,19757.123196,20614.806178,18894.750043,,4.441354,23.079379,25.796427,7.032874,16.305018,17.726968,212.41,19038.798576,
01/02/2016,25.861495,19701.693365,20424.992528,18972.521621,,4.586674,25.355924,28.538071,7.008928,16.380359,17.828578,228.45,19778.578931,
04/02/2016,23.430323,19238.037687,19890.611461,17574.432659,,4.172555,20.048506,21.953592,6.484397,15.276845,16.697845,221.42,19451.135929,
07/02/2016,26.318326,20753.126348,22457.760157,19448.487159,,4.764648,23.506056,25.295291,7.254682,16.780132,18.292139,262.72,22532.897609,
09/30/2016,28.292283,23473.287865,24082.389486,22303.58999,,5.1162,22.501046,23.962111,7.576675,17.293975,18.953721,289.12,24028.750716,
12/31/2016,29.105285,22625.973741,24048.132882,21677.740519,,4.251419,18.174279,19.590373,7.047939,16.046909,17.684023,248.96,23143.557942,
04/01/2017,25.341414,22512.463214,23510.471782,20947.046299,,3.675025,14.958997,16.133475,6.427691,14.359896,15.822442,220.16,21569.153096,
07/01/2017,29.502293,23407.744677,24333.373491,21678.132485,,4.338473,18.907238,20.725555,6.966197,15.366743,16.941874,268.87,24072.555978,
09/30/2017,31.187243,24198.39854,25083.760906,23121.66703,,4.047794,17.998676,19.777146,6.959804,14.896671,16.481077,255.65,24389.142654,
12/30/2017,27.688433,25216.876559,25905.044874,24514.361668,,4.290425,17.74535,19.191959,7.123212,15.129878,16.626917,274.62,25203.546907,
03/31/2018,28.735979,26237.008907,27379.832624,24929.932674,,4.704382,19.902824,21.505671,7.43716,15.717384,17.192882,306.94,26792.889381,
06/30/2018,30.446975,27928.202868,29134.219778,26438.505751,,5.187687,20.681953,22.257079,7.916707,16.629838,18.150735,345.14,29177.632523,
09/30/2018,27.934466,29954.482436,30728.104425,29001.570826,,5.431344,20.2503,21.815563,7.986424,17.055875,18.394232,372.3,30437.267228,
12/29/2018,23.313575,28884.173252,30447.25471,27229.15411,,4.726704,17.664925,19.148372,7.14413,15.196068,16.39684,335.28,28263.36376,
03/30/2019,31.826853,32011.683048,38840.124398,27718.062014,,6.061377,24.846798,27.14217,9.293901,20.079692,21.850813,453.99,38951.631606,
