Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,18.631618,21.621987,8.050722,,12.03421,8.219909,11.207735,11.207735,,31.695485,50.910973,,
06/30/1990,,,,,,,9.518707,12.539125,-4.31144,,-0.387722,-0.249902,30.948053,30.948053,,,1605.537602,,
09/30/1990,,,,,,,13.244543,13.504866,-2.319567,,2.312649,1.318919,1.429622,1.429622,,42.969332,287.915911,,
12/31/1990,,,,,,,12.344639,13.832056,-1.718656,,-23.407312,-23.669017,-24.547095,-24.547095,,,,,
03/31/1991,,0.614396,0.463339,,,,3.136323,8.002638,-10.158795,-99.343795,-3.769469,-2.944549,-2.582315,-2.582315,,,,,
06/30/1991,,-12.790427,-9.521872,,,,0.432971,-1.279282,-18.897462,-111.12344,-73.81026,-66.567542,-64.527984,-64.527984,,,,,
09/30/1991,,-13.742629,-10.397737,,,,7.748195,25.391869,-8.122451,,-2.9488,-3.644955,-3.47948,-3.47948,,,,,
12/31/1991,,-28.162648,-17.150092,,,,9.355686,6.297195,-4.411127,,-45.111044,-50.035628,-49.683142,-49.683142,,,,,
03/31/1992,,-28.454653,-21.183982,,,,6.546413,14.092925,-4.152208,4.62709,0.001205,-1.524846,-1.010338,-1.010338,,126674.281626,,,
06/30/1992,,-23.863539,-17.743591,,,,7.747191,14.478131,-3.637279,24.553432,-15.023571,-15.795924,-15.813518,-15.813518,,,,,
09/30/1992,,-45.54822,-27.033127,,,,12.249193,28.895561,-0.540927,80.646466,-83.827747,-71.295972,-71.363368,-71.363368,,,,,
12/31/1992,,-31.140673,-14.078142,,,,17.179852,10.537489,5.810742,,-7.475249,-16.557391,-17.146669,-18.295166,,,,,
03/31/1993,,-30.144502,-16.45748,,,,13.700512,20.787696,5.462326,,6.838622,3.050748,3.404617,3.269314,,55.389435,64.026215,-10.844118,
06/30/1993,,-23.725401,-13.129849,,,,20.929122,27.587181,12.511463,149.132573,11.629762,6.647749,6.127952,6.008041,,42.838482,34.380926,-15.568388,
09/30/1993,,1.952564,1.095979,2.412108,,,24.410708,30.880911,16.579456,269.658463,11.246587,13.364563,12.591018,12.468646,,,16.906475,1.622454,
12/31/1993,,10.525125,4.63233,8.172302,6.867871,,23.089787,26.138256,12.027295,75.739639,8.832759,8.130406,7.360157,7.233494,,7.951683,21.091655,8.305202,
03/31/1994,,13.982087,6.290653,10.982836,10.794191,,25.700991,31.03355,18.916738,862.20676,20.871626,15.632477,14.591758,14.591758,,25.101776,14.214916,11.994545,
06/30/1994,,17.603661,8.014263,13.744989,10.731998,,20.266291,23.542225,10.991411,-28.189091,26.460452,20.756132,19.614555,19.614555,,21.557909,20.898195,13.924814,
09/30/1994,,14.97978,6.956239,12.057457,8.70382,,20.081548,22.189146,10.319197,-76.828078,10.721402,7.631511,6.631499,6.631499,,28.819839,63.480505,5.47054,
12/31/1994,,14.133155,6.716202,11.751637,6.39685,,14.63956,13.922853,4.107204,-86.902033,5.792356,8.601784,6.307807,6.307807,,,68.913783,4.393463,
03/31/1995,,10.777861,5.189997,9.586539,5.587505,,17.799298,23.005526,9.636586,,12.275154,5.653743,3.812557,3.812557,,53.941575,105.060983,-0.545466,
