Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1989,,,,,,,16.99339,11.879075,,2.573226,1.285466,1.285465,1.285465,,50.044589,0.0,,
03/31/1990,,,,,,,18.968194,14.580464,,6.456281,3.22814,3.228141,3.228141,,50.000007,0.0,,
06/30/1990,,,,,,,18.058043,13.500496,,5.560869,2.780434,2.780434,2.780434,,50.0,0.0,,
09/30/1990,,,,,,,15.016093,10.34183,,2.17898,1.213422,1.213422,1.213422,,44.312394,0.0,,
12/30/1990,,,,,,,16.42623,11.695209,11.101221,4.266508,2.348858,2.348858,2.348858,,44.946589,0.0,,
03/31/1991,,,,,,,22.339291,17.893733,53.828499,11.904916,6.54633,6.54633,6.54633,,45.011539,0.0,,
06/30/1991,,,,,,,21.119792,16.512019,85.23807,11.417814,6.280297,6.280298,6.280298,,44.995627,0.0,,
09/30/1991,,,,,,,16.799673,12.435319,21.693246,7.766228,4.269314,4.269314,4.269314,,45.027195,0.0,,
12/31/1991,,22.010324,6.857742,11.833076,11.158377,,16.40658,12.037689,13.437971,8.719473,4.882961,6.650517,6.650517,,43.999354,0.0,22.010324,
03/31/1992,,18.876837,8.066033,12.720813,12.04681,,22.596044,18.49377,20.868515,15.998866,8.95534,8.95534,8.95534,,44.025156,0.0,18.876837,
06/30/1992,,20.512896,9.257786,13.658634,12.979405,,20.822197,16.575616,16.80466,14.645945,8.348437,8.348436,8.348436,,42.998307,0.0,20.512896,
09/30/1992,,21.475582,9.606981,13.419659,12.841378,,17.241019,13.014896,16.716452,11.208358,6.611797,6.0144,6.0144,,41.010125,0.0,21.475582,
12/31/1992,,17.8713,9.59907,13.273386,13.502769,,16.90949,12.863138,19.505838,11.120576,6.365174,6.365174,6.365174,,42.762196,0.0,17.8713,
03/31/1993,,17.044188,9.875007,13.042075,13.253982,,23.722081,20.013009,31.667469,18.70171,10.695821,10.695821,10.695821,,42.808325,0.0,17.044188,
06/30/1993,,18.533166,10.90808,14.237631,14.445681,,24.699875,21.097253,47.405553,19.873386,11.324114,11.324114,11.324114,,43.018699,0.0,18.533166,
09/30/1993,,19.662125,11.342292,14.549118,16.727034,,31.057693,27.294276,112.995137,14.88484,8.512971,8.512969,8.512969,,42.807779,0.0,19.662125,
12/31/1993,,19.43112,11.155201,14.714747,18.115335,,19.028192,15.108246,23.383814,13.896197,8.198579,5.685793,5.685793,,41.001278,0.0,19.43112,
03/31/1994,,19.347701,11.757234,14.991333,18.023135,,25.56908,22.066916,28.463782,21.057906,12.425167,12.425166,12.425166,,40.99524,0.0,19.347701,
06/30/1994,,20.255288,12.623423,15.981949,18.857611,,26.638397,22.982007,30.474586,21.997013,13.41832,13.41832,13.41832,,38.999353,0.0,20.255288,
09/30/1994,,20.887785,12.844604,16.039711,16.290194,,21.87408,17.764175,,17.036083,10.3912,10.3912,10.3912,,39.004755,0.0,20.887785,
12/31/1994,,22.47368,13.707988,17.447424,17.446876,,20.599396,16.752442,28.726229,16.129479,9.798467,9.798468,9.798468,,39.251185,0.0,22.47368,
03/31/1995,,22.469453,14.03598,17.62047,17.620573,,25.638918,21.981543,21.640992,21.188594,12.872299,12.872299,12.872299,,39.248925,0.0,22.469453,
06/30/1995,,22.094349,14.219963,17.602333,17.602382,,26.98336,23.13965,23.863769,22.289872,13.541688,13.541689,13.541689,,39.247348,0.0,22.094349,
09/30/1995,,22.187227,14.62929,18.001889,17.115646,,22.831434,18.678364,22.606281,18.237819,11.078588,11.078589,11.078589,,39.254863,0.0,22.187227,
12/31/1995,,22.288019,14.769476,18.25129,18.251295,,20.636687,16.734566,16.67808,16.304141,9.904373,9.904372,9.904372,,39.252412,0.0,22.288019,
03/31/1996,,22.72787,15.344095,18.730748,18.73075,,26.115914,22.610455,24.883897,22.238213,13.510004,13.510003,13.510003,,39.248697,0.0,22.72787,
06/30/1996,,22.807737,15.562381,18.941591,18.941589,,25.732821,22.084987,19.035863,21.585953,13.113758,13.113758,13.113758,,39.24865,0.0,22.807737,
09/30/1996,,22.859116,15.88469,19.438475,19.043511,,24.034948,19.437693,21.920318,18.721231,11.373629,11.37363,11.37363,,39.247428,0.0,22.859116,
12/31/1996,,22.942944,15.922224,19.728043,23.047476,,23.428098,18.795533,30.031208,18.197693,11.0542,11.0542,11.0542,,39.254936,0.0,22.942944,
03/31/1997,,22.8228,16.132226,19.899427,26.864071,,28.859113,24.73167,36.445668,24.085297,14.632493,14.632493,14.632493,,39.247199,0.0,22.8228,
06/30/1997,,22.66718,16.21765,19.992909,29.724994,,28.555875,24.206936,37.003601,23.743056,14.424034,14.424034,14.424034,,39.249461,0.0,22.66718,
09/30/1997,,22.152871,16.341417,19.870055,31.97959,,25.337991,20.534363,26.788629,20.422957,12.407019,12.407019,12.407019,,39.249643,0.0,22.152871,
12/31/1997,,22.049961,16.271162,19.875574,31.669832,,24.219419,19.434802,22.941069,19.231131,11.682612,11.682612,11.682612,,39.251559,0.0,22.049961,
03/31/1998,,20.499606,15.016056,18.275883,28.755544,,28.966419,24.466016,23.513469,23.878571,14.506313,14.506313,14.506313,,39.249659,0.0,20.499606,
06/30/1998,,20.427196,14.560794,17.562728,27.995602,,28.091204,23.377503,20.528108,22.929918,13.930282,13.930282,13.930282,,39.248444,0.0,20.427196,
09/30/1998,,20.78046,14.82483,18.033711,25.438173,,26.469873,21.080278,22.787506,19.943454,12.110645,12.110645,12.110645,,39.275088,0.0,20.78046,
12/31/1998,,20.242063,14.813633,18.265468,26.189125,,24.175021,18.926487,17.232732,18.434449,11.199308,11.199308,11.199308,,39.247934,0.0,20.242063,
03/31/1999,,18.986804,13.890362,16.934978,24.355825,,30.193209,25.564186,35.551863,25.344095,15.395761,15.395761,15.395761,,39.253062,0.0,18.986804,
06/30/1999,,18.082904,11.899494,,19.143062,,23.309305,18.782149,1.776384,18.099544,10.995737,10.995736,10.995736,,39.248539,0.0,18.082904,
09/30/1999,,18.19227,11.354105,,17.673098,,,17.637967,0.223754,16.426235,9.980083,9.980087,9.980087,,39.243029,0.0,18.19227,
12/31/1999,,17.961621,11.284832,,18.731077,,23.89669,18.498992,16.513775,16.804844,10.208352,10.208353,10.208353,,39.253513,0.0,17.961621,
03/31/2000,,17.288857,11.221434,,18.901015,,28.778243,23.84597,15.766557,22.115391,13.435613,13.435612,13.435612,,39.24768,0.0,17.288857,
06/30/2000,,16.978357,10.44268,,20.317192,,27.485654,22.130384,311.882483,20.232452,12.29098,12.290981,12.290981,,39.251159,0.0,16.978357,
09/30/2000,,17.459957,10.163343,,19.834857,,23.342294,18.932546,27.594185,15.503069,8.745328,10.460066,10.460066,,43.589699,0.0,17.459957,
12/31/2000,,17.729146,10.273196,,21.836141,,21.552286,16.617193,10.18756,15.227169,9.252551,9.252551,9.252551,,39.236563,0.0,17.729146,
03/31/2001,,16.590293,10.074244,,21.213012,,24.0247,19.089118,,17.912576,10.877206,10.877206,10.877206,,39.276148,0.0,16.590293,
06/30/2001,,16.707061,10.375376,,,,,,,,,,,,,,,
09/30/2001,,17.075511,10.500635,,,,25.152959,19.7985,23.895364,17.958568,10.556842,11.476809,11.476809,,41.215568,0.0,17.075511,
12/31/2001,,17.878912,10.325285,,,,23.714492,18.997566,60.835406,18.100723,10.996138,10.996136,10.996136,,39.250286,0.0,17.878912,
03/31/2002,,18.902167,11.070251,,,,26.470485,22.014789,36.888207,21.25281,12.911504,12.911503,12.911503,,39.248014,0.0,18.902167,
06/30/2002,,18.968417,11.246776,,18.077121,,25.205899,20.764693,,20.114408,12.24426,12.178628,12.178628,,39.126918,0.0,18.968417,
09/30/2002,,18.953692,11.44645,,14.690783,,15.060894,10.408721,,9.718213,2.630282,10.970398,10.970398,,72.934505,,,
12/31/2002,,19.477973,11.108006,,17.891397,,22.829206,18.196558,14.66751,17.528662,10.757718,10.593985,10.593985,,38.627844,7.998827,17.919964,
03/31/2003,,19.390116,11.134486,,20.102899,,26.581706,22.073804,22.559026,21.456634,13.156096,12.979358,12.979358,,38.685181,6.114725,18.204463,
06/30/2003,,19.007329,11.067874,,19.755331,,26.205011,21.54312,29.473998,20.91017,12.825819,12.639197,12.639197,,38.662293,6.298863,17.810084,
09/30/2003,,18.997348,10.546317,,19.157586,,23.338712,18.628637,93.08122,17.43226,11.072565,11.467796,11.467796,,36.482333,7.256055,17.61889,
12/31/2003,,18.788438,10.181777,,19.977353,,21.782878,17.344151,13.797893,16.706468,10.372874,10.209659,10.209659,,37.911028,6.768156,17.516807,
03/31/2004,,18.62005,10.403844,,20.710425,,24.195013,19.75504,11.687703,19.147029,11.864466,11.68431,11.68431,,38.034952,5.369461,17.620254,
06/30/2004,,18.452635,10.675201,,21.393596,,24.300138,19.79182,12.967408,19.30959,12.037593,11.828273,11.828273,,37.66003,5.447286,17.447467,
09/30/2004,,17.985691,9.975707,,19.094872,,21.725601,16.916264,8.881521,16.458116,10.245479,10.028597,10.028597,,37.748164,6.576577,16.802848,
