Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1996,639.10701,-431.447998,207.659012,4.684,8.883,5.957,227.183012,-18.521999,208.661013,-80.791,127.870003,0.0,127.870003,-49.277,78.593002,-205.242004,0,-126.649002,0,,-126.649002,,,78.593002,0.223333,0.223333,-0.358333,352.734009,0.22,0.22,-0.353333,352.734009,
06/30/1996,630.178032,-421.674988,208.503044,3.147,9.485,6.194,227.329044,-17.236,210.093044,-80.469002,129.623993,0.0,129.623993,-50.039001,79.584999,0.0,0,79.584999,0,,79.584999,,,79.584991,0.228333,0.228333,0.228333,349.698006,0.228333,0.228333,0.228333,349.698006,
09/30/1996,646.586998,-441.640015,204.946983,1.952,9.504,6.22,222.622983,-23.497999,199.124984,-78.695,120.43,-132.587006,-12.157005,147.942001,135.785004,0.0,0,135.785004,0,,135.785004,132.587006,0.0,268.372002,0.205,0.393333,0.393333,345.503998,0.205,0.393333,0.393333,345.503998,
12/31/1996,665.68898,-455.838013,209.850967,2.171,10.686,6.016,228.723967,-25.0,203.723967,-80.879997,122.844002,0.0,122.844002,-46.894001,75.949997,0.0,0,75.949997,0,,75.949997,,,75.950001,0.221667,0.221667,0.221667,343.872,0.221667,0.221667,0.221667,343.872,
03/31/1997,674.278992,-455.587006,218.691986,1.223,10.737,7.272,237.923986,-20.695,217.228987,-79.169998,138.059006,0.0,138.059006,-54.685001,83.374001,0.0,0,83.374001,0,,83.374001,0.0,0.0,83.374004,0.241667,0.241667,0.241667,343.889992,0.238333,0.238333,0.238333,349.530006,
06/30/1997,690.238998,-473.658997,216.580002,3.061,11.298,5.451,236.390002,-13.111,223.279002,-78.626999,144.651993,0.0,144.651993,-57.375,87.277,0.0,0,87.277,0,,87.277,0.0,0.0,87.276993,0.255,0.255,0.255,341.358009,0.251667,0.251667,0.251667,346.889992,
09/30/1997,718.202003,-496.057007,222.144997,1.884,11.574,6.962,242.564997,-9.98,232.584997,-83.234001,149.350998,0.0,149.350998,-59.344002,90.007004,0.0,0,90.007004,0,,90.007004,0.0,0.0,90.006996,0.265,0.265,0.265,340.44001,0.26,0.26,0.26,346.536003,
12/31/1997,749.777,-516.698975,233.078025,2.029,12.301,7.476,254.884025,-13.823,241.061025,-85.928001,155.132996,0.0,155.132996,-61.653,93.480003,0.0,0,93.480003,0,,93.480003,0.0,0.0,93.479996,0.275,0.275,0.275,340.931994,0.27,0.27,0.27,346.433988,
03/31/1998,755.202988,-511.489014,243.713974,2.507,12.947,10.549,269.716973,-2.965,266.751973,-83.674004,183.078003,0.0,183.078003,-72.997002,110.081001,-7.71,0,102.371002,0,,102.371002,0.0,0.0,110.081001,0.32,0.32,0.298333,342.761993,0.315,0.315,0.293333,348.053993,
06/30/1998,740.568985,-501.372009,239.196976,6.077,15.716,8.304,269.293975,-2.682,266.611975,-87.036003,179.576004,13.0,192.576004,-75.625999,116.949997,0.0,0,116.949997,0,,116.949997,-13.0,,103.950005,0.318333,0.34,0.34,344.028008,0.313333,0.335,0.335,348.660004,
09/30/1998,744.457016,-506.315002,238.142014,6.417,16.224001,8.182,268.965014,-3.13,265.835014,-87.504997,178.330002,0.0,178.330002,-70.308998,108.021004,-4.801,0,103.220001,0,,103.220001,0.0,0.0,108.021004,0.311667,0.311667,0.298333,345.372002,0.308333,0.308333,0.295,349.097992,
12/31/1998,722.32402,-476.054993,246.269028,10.783,17.933001,8.974,283.959028,-2.483,281.476028,-96.292,185.184006,0.0,185.184006,-73.144997,112.039001,0.0,0,112.039001,0,,112.039001,0.0,0.0,112.039009,0.328333,0.328333,0.328333,341.675995,0.325,0.325,0.325,344.969994,
03/31/1999,694.961,-444.26,250.701,10.063,16.159,9.077,286.0,-0.574,285.426,-93.046,192.38,0.0,192.38,-72.012,120.368,0.0,0,120.368,0,,120.368,0.0,0.0,120.368,0.355,0.355,0.355,339.486,0.35,0.35,0.35,342.876,
06/30/1999,685.298,-436.789,248.509,8.249,16.762,10.534,284.054,0.727,284.781,-96.026,188.755,7.0,195.755,-73.368,122.387,0.0,0,122.387,0,,122.387,-7.0,2.5,117.887,0.351667,0.365,0.365,335.328,0.348333,0.36,0.36,338.592,
09/30/1999,702.253,-450.289,251.964,3.001,16.18,12.257,283.402,1.253,284.655,-96.047,188.608,0.0,188.608,-70.537,118.071,0.0,0,118.071,0,,118.071,0.0,0.0,118.071,0.36,0.36,0.36,328.188,0.355,0.355,0.355,330.978,
12/31/1999,743.333,-491.022,252.311,1.451,16.355,16.214,286.331,0.683,287.014,-101.028,185.986,0.0,185.986,-66.833,119.153,0.0,0,119.153,0,,119.153,0.0,0.0,119.153,0.37,0.37,0.37,323.35,0.365,0.365,0.365,325.744,
03/31/2000,792.554,-522.923,269.631,1.438,16.242,15.811,303.122,-0.969,302.153,-99.96,202.193,0.0,202.193,-76.259,125.934,0.0,0,125.934,0,0.0,125.934,0.0,0.0,125.934,0.395,0.395,0.395,319.918,0.39,0.39,0.39,321.664,
06/30/2000,892.392,-611.865,280.527,1.833,18.445,19.647,320.452,-3.842,316.61,-102.387,214.223,0.0,214.223,-80.961,133.262,0.0,0,133.262,0,0.0,133.262,0.0,0.0,133.262,0.42,0.42,0.42,316.0,0.42,0.42,0.42,319.188,
09/30/2000,1014.434,-726.522,287.912,2.765,19.896,18.715,329.288,-1.106,328.182,-107.136,221.046,0.0,221.046,-83.643,137.403,0.0,0,137.403,0,0.0,137.403,0.0,0.0,137.403,0.435,0.435,0.435,316.066,0.43,0.43,0.43,320.19,
12/31/2000,1097.16,-784.068,313.092,4.479,23.433,18.122,359.126,-3.278,355.848,-115.364,240.484,0.0,240.484,-91.292,149.192,0.0,0,149.192,0,0.0,149.192,0.0,0.0,149.192,0.47,0.47,0.47,316.51,0.465,0.465,0.465,321.118,
03/31/2001,1134.183,-771.588,362.595,-1.625,31.312,13.636,405.918,-3.183,402.735,-117.417,285.318,0.0,285.318,-109.239,176.079,-6.018,0,170.061,0,0.0,170.061,0.0,0.0,176.079,0.555,0.555,0.535,316.956,0.55,0.55,0.53,321.39,
06/30/2001,1097.744,-694.443,403.301,9.471,42.721,14.636,470.129,-5.641,464.488,-125.115,339.373,0.0,339.373,-130.444,208.929,0.0,0,208.929,0,0.0,208.929,0.0,0.0,208.929,0.66,0.66,0.66,317.45,0.65,0.65,0.65,321.936,
09/30/2001,1028.154,-613.021,415.133,4.707,37.873,13.77,471.483,-3.639,467.844,-132.147,335.697,0.0,335.697,-129.857,205.84,0.0,0,205.84,0,0.0,205.84,0.0,0.0,205.84,0.65,0.65,0.65,317.736,0.64,0.64,0.64,322.0,
12/31/2001,949.531,-499.228,450.303,20.222,38.769,11.247,520.541,-9.802,510.739,-139.123,371.616,0.0,371.616,-143.641,227.975,0.0,0,227.975,0,0.0,227.975,0.0,0.0,227.975,0.725,0.725,0.725,313.976,0.72,0.72,0.72,317.73,
03/31/2002,868.236,-401.337,466.899,21.55,36.503,11.951,536.903,-8.539,528.364,-141.061,387.303,0.0,387.303,-149.222,238.081,0.0,0,238.081,0,0.0,238.081,0.0,0.0,238.081,0.765,0.765,0.765,310.832,0.755,0.755,0.755,315.14,
06/30/2002,853.789,-388.77,465.019,4.313,33.369,13.611,516.312,-5.186,511.126,-142.967,368.159,0.0,368.159,-141.791,226.368,0.0,0,226.368,0,0.0,226.368,0.0,0.0,226.368,0.73,0.73,0.73,309.798,0.72,0.72,0.72,314.156,
09/30/2002,888.459,-392.759,495.7,5.86,32.28,19.722,553.562,-6.484,547.078,-153.767,393.311,0.0,393.311,-148.852,244.459,0.0,0,244.459,0,0.0,244.459,0.0,0.0,244.459,0.79,0.79,0.79,308.882,0.78,0.78,0.78,312.98,
12/31/2002,886.55,-383.874,502.676,21.03,37.264,9.547,570.517,-0.961,569.556,-163.699,405.857,0.0,405.857,-156.486,249.371,0.0,0,249.371,0,0.0,249.371,0.0,0.0,249.371,0.81,0.81,0.81,307.022,0.8,0.8,0.8,311.376,
03/31/2003,877.434,-348.693,528.741,18.176,34.511,14.375,595.803,-4.479,591.324,-169.71,421.614,0.0,421.614,-161.549,260.065,0.0,0,260.065,0,0.0,260.065,0.0,0.0,260.065,0.85,0.85,0.85,306.696,0.83,0.83,0.83,311.704,
06/30/2003,871.323,-329.702,541.621,23.985,41.92,17.025,624.551,-3.501,621.05,-177.18,443.87,0.0,443.87,-171.397,272.473,0.0,0,272.473,0,0.0,272.473,0.0,0.0,272.473,0.89,0.89,0.89,305.166,0.88,0.88,0.88,310.184,
09/30/2003,876.886,-323.556,553.33,28.965,45.692,16.083,644.07,-2.082,641.988,-181.053,460.935,0.0,460.935,-178.029,282.906,0.0,0,282.906,0,0.0,282.906,0.0,0.0,282.906,0.93,0.93,0.93,304.362,0.91,0.91,0.91,309.622,
12/31/2003,902.701,-318.009,584.692,12.038,41.183,19.377,657.29,-1.802,655.488,-192.572,462.916,0.0,462.916,-172.261,290.655,0.0,0,290.655,0,0.0,290.655,-6.193,0.0,284.462,0.935,0.955,0.955,304.004,0.92,0.94,0.94,309.662,
03/31/2004,939.757,-320.503,619.254,4.044,40.674,15.089,679.061,-0.241,678.82,-199.514,479.306,0.0,479.306,-179.582,299.724,0.0,0,299.724,0,0.0,299.724,0.0,0.0,299.724,0.98,0.98,0.98,304.548,0.965,0.965,0.965,310.082,
06/30/2004,977.732,-335.046,642.686,6.35,56.635,18.162,723.833,-0.392,723.441,-207.533,515.908,0.0,515.908,-199.19,316.718,0.0,0,316.718,0,0.0,316.718,0.0,0.0,316.718,1.035,1.035,1.035,305.304,1.02,1.02,1.02,310.428,
09/30/2004,1072.93,-407.801,665.129,1.901,53.292,16.412,736.734,-0.197,736.537,-210.46,526.077,0.0,526.077,-201.299,324.778,0.0,0,324.778,0,0.0,324.778,0.0,0.0,324.778,1.06,1.06,1.06,305.706,1.045,1.045,1.045,310.574,
12/31/2004,1188.436962,-496.901001,691.535961,2.062,59.974998,19.327,772.899959,-2.571,770.328959,-222.619003,547.710022,0.0,547.710022,-209.209,338.501007,0.0,0,338.501007,0,0.0,338.501007,0.0,0.0,338.501022,1.11,1.11,1.11,306.312988,1.09,1.09,1.09,311.178986,
03/31/2005,1364.294,-606.921,757.373,1.758,11.113,16.933,787.177,-0.884,786.293,-224.239,562.054,0.0,562.054,-213.804,348.25,0.0,0,348.25,0,0.0,348.25,0.0,0.0,348.25,1.13,1.13,1.13,306.861057,1.12,1.12,1.12,311.539734,
06/30/2005,1540.153,-744.637,795.516,1.847,14.244,20.043,831.65,-1.807,829.843,-238.574,591.269,0.0,591.269,-230.84,360.429,0.0,0,360.429,0,0.0,360.429,0.0,0.0,360.429,1.17,1.17,1.17,307.44073,1.16,1.16,1.16,311.770849,
09/30/2005,1631.766,-883.938,747.828,3.089,106.748,19.597,877.262,-2.81,874.452,-237.382,637.07,0.0,637.07,-254.83,382.24,0.0,0,382.24,0,0.0,382.24,0.0,0.0,382.24,1.24,1.24,1.24,307.889162,1.22,1.22,1.22,312.174156,
12/31/2005,1792.443,-1029.329,763.114,3.601,109.002,25.401,901.118,-2.789,898.329,-262.22,636.109,0.0,636.109,-240.864,395.245,0.0,0,395.245,0,0.0,395.245,0.0,0.0,395.245,1.29,1.29,1.29,307.350451,1.27,1.27,1.27,311.323062,
03/31/2006,2019.385,-1136.319,883.066,2.183,12.959,21.442,919.65,-4.293,915.357,-271.287,644.07,0.0,644.07,-253.124,390.946,0.0,0,390.946,0,0.0,390.946,0.0,0.0,390.946,1.27,1.27,1.27,308.397529,1.25,1.25,1.25,311.808276,
06/30/2006,2165.056,-1275.602,889.454,3.073,18.536,21.851,932.914,-2.758,930.156,-286.67,643.486,0.0,643.486,-253.108,390.378,0.0,0,390.378,0,0.0,390.378,0.0,0.0,390.378,1.26,1.26,1.26,308.736887,1.25,1.25,1.25,312.072356,
