Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/27/1993,,,,,,,,,,,,,,0.0,,,,,,
09/26/1993,,,,,,,,,,,,,,0.0,,,,,,
12/26/1993,,,,,,,,,,,,,,0.0,,,,,,
04/03/1994,88.816002,,,,,,,,,,,,,0.0,,,0.032134,0.153294,,
07/03/1994,88.816002,88.839134,88.839134,,0.160233,0.016963,0.010671,0.00625,0.00625,,0.00625,0.00625,0.00625,0.0,-0.012888,,0.017947,0.159307,,
10/02/1994,88.816002,89.189217,89.189217,,0.172095,0.020585,0.012524,0.0075,0.0075,,0.0075,0.0075,0.0075,0.0,0.013555,,0.025097,0.166637,,
01/01/1995,88.816002,89.536003,89.536003,,0.17221,0.020483,0.013916,0.008125,0.008125,,0.008125,0.008125,0.008125,0.0,-0.000905,,0.020008,0.175025,,
04/02/1995,88.832,89.28,89.28,,0.141935,0.007247,0.000762,0.000625,0.000625,0.000625,0.000625,0.000625,0.000625,0.0,-0.001445,,0.012935,0.175399,,
07/02/1995,88.832001,88.832001,88.832001,,0.107731,-0.006608,-0.013081,-0.008125,-0.008125,,-0.008125,-0.008125,-0.008125,0.0,-0.003422,-0.005899,0.006293,0.167248,,
10/01/1995,88.832001,89.68,89.68,,0.146131,0.010694,0.004182,0.0025,0.0025,,0.0025,0.0025,0.0025,0.0,0.042696,0.037879,0.043689,0.169657,,
12/31/1995,88.832001,90.896004,90.896004,,0.16377,0.015061,0.007646,0.005,0.005,0.005,0.005,0.005,0.005,0.0,0.026217,0.023444,0.066721,0.174656,,
03/31/1996,88.928,92.032,92.032,,0.176221,0.020591,0.013865,0.008125,0.008125,0.008125,0.008125,0.008125,0.008125,0.0,0.030881,0.027556,0.094616,0.183036,,
06/30/1996,89.823997,94.304001,91.008003,,0.172952,0.024218,0.017493,0.010625,0.010625,0.010625,0.01,0.01,0.01,0.0,0.015889,0.008384,0.106163,0.19674,,
09/29/1996,90.463997,96.447998,89.760002,,0.18633,0.028142,0.020856,0.013125,0.013125,0.013125,0.0125,0.0125,0.0125,0.0,0.007186,-0.002005,0.106053,0.211896,,
12/29/1996,88.928001,99.807999,92.431999,,0.188582,0.034317,0.028735,0.018125,0.018125,0.018125,0.016875,0.016875,0.016875,0.0,0.075266,0.058118,0.178571,0.245468,,
03/30/1997,101.264,101.264,93.456,,0.203636,0.047883,0.034605,0.021875,0.021875,0.021875,0.02,0.02,0.02,0.0,0.037889,0.029618,0.188527,0.24049,,
06/29/1997,93.823997,101.328003,93.823997,,0.193682,0.042228,0.035886,0.02375,0.02375,0.02375,0.021875,0.021875,0.021875,0.0,0.047216,0.041994,0.246579,0.285204,,
09/28/1997,137.199997,125.199997,116.192001,,0.168901,0.041698,0.036362,0.02625,0.02625,0.02625,0.024375,0.024375,0.024375,0.0,0.038591,0.028642,0.761122,0.785867,,
12/28/1997,137.440002,145.839996,137.440002,,0.151746,0.041902,0.037718,0.02875,0.02875,0.02875,0.026875,0.026875,0.026875,0.0,0.018219,0.00908,0.769267,0.814042,,
03/29/1998,138.416,146.207993,138.416,,0.164287,0.045905,0.041252,0.03,0.03,0.03,0.02875,0.02875,0.02875,0.0,0.055023,0.047639,0.663478,0.852857,,
06/28/1998,138.832001,146.688004,138.639999,,0.17394,0.047367,0.04247,0.034375,0.034375,0.034375,0.0325,0.0325,0.0325,0.0,0.031585,0.012284,0.62299,0.888109,0.888109,
