Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/30/1989,-15.78,23.011,25.374001,3.258,,3.258,-67.422997,,,,-67.422997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1990,27.184,26.305,31.111,0.617,,0.617,-30.849001,,,,-30.849001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,277.855011,33.452999,28.632999,5.179,,5.179,210.589996,,,,210.589996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/29/1990,67.793999,37.245998,38.285,6.727,,6.727,-14.464,,,,-14.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.793999,,,
12/29/1990,-12.147,28.875,33.429001,-0.518,,-0.518,-73.932999,,,,-73.932999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/1991,48.942001,33.056999,38.411999,8.389,,8.389,-30.916,,,,-30.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/1991,70.537003,40.587002,40.780998,-1.237,,-1.237,-9.594,,,,-9.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/28/1991,189.742004,42.979,23.209,-2.034,,-2.034,125.587997,,,,125.587997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.742004,,,
12/28/1991,9.711,31.874001,35.845001,1.878,,1.878,-59.886002,,,,-59.886002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/1992,101.407997,36.775002,36.291,3.601,,3.601,24.740999,,,,24.740999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/1992,75.561996,44.327,37.021999,-0.652,,-0.652,-5.135,,,,-5.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/1992,79.198997,47.557999,39.707001,13.274,,13.274,-21.34,,,,-21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.198997,,,
01/02/1993,69.195,39.396,40.792999,4.433,,4.433,-15.427,,,,-15.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/1993,18.212999,46.088001,44.286999,4.516,,4.516,-76.678001,,,,-76.678001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/03/1993,126.261002,53.710999,46.643002,0.408,,0.408,25.499001,,,,25.499001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/1993,94.733002,41.139,44.785999,-3.284,,-3.284,12.092,,,,12.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.733002,,,
01/01/1994,-213.856003,44.379002,45.616001,2.415,,2.415,-306.265991,,,,-306.265991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/1994,-0.018,43.120998,46.632,6.095,,6.095,-95.865997,,,,-95.865997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/02/1994,-43.66,-60.901001,141.237,212.764999,,212.764999,-336.760986,,,,-336.760986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/01/1994,307.801,58.773,,-139.581,,-139.581,388.609,,,,388.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.801,,,
12/31/1994,145.690002,52.235001,49.146999,-2.138,,-2.138,46.445999,,,,46.445999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/01/1995,-23.688,50.443001,50.058998,22.240999,,22.240999,-146.431,,,,-146.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/1995,143.007004,57.709999,50.917999,0.063,,0.063,34.316002,,,,34.316002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1995,26.291,58.812,54.776001,3.334,,3.334,-90.630997,,,,-90.630997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.291,,,
12/30/1995,39.200001,43.299999,58.299999,7.8,,7.8,-70.199997,,,,-70.199997,,,-69.900002,,,,-69.900002,,,,,,,,,,69.900002,,,,,,,,,,,,,,,
03/30/1996,-61.400002,14.4,61.5,-6.9,,-6.9,-130.399994,,,,-130.399994,,,-49.200001,,,,-49.200001,,,,,,,,,,49.200001,,,,,,,,,,,,,,,
06/29/1996,65.099998,14.6,60.0,5.5,,5.5,-15.0,,,,-15.0,,,-47.900002,,,,-47.900002,,,,,,,,,,47.900002,,,,,,,,,,,,,,,
09/28/1996,130.399994,14.6,59.5,17.4,,17.4,38.900002,,,,38.900002,,-47.0,-47.0,,,,-47.0,,,,,,,,,,0.0,,,,,,,,,,,,83.399994,,,
12/28/1996,182.600006,44.599998,57.900002,-41.5,,-41.5,121.599998,,,,121.599998,,,-44.599998,,,,-44.599998,,,,,,,,,,44.599998,,,,,,,,,,,,,,,
03/29/1997,70.5,48.200001,57.299999,-1.2,,-1.2,-33.799999,,,,-33.799999,,-77.300003,-77.300003,,,,-77.300003,,,,,,,,,,0.0,,,,,,,,,,,,-6.800003,,,
06/28/1997,118.099998,45.200001,57.099998,-10.2,,-10.2,26.0,,,,26.0,,-97.5,-97.5,,,,-97.5,,,,,,,,,,0.0,,,,,,,,,,,,20.599998,,,
09/27/1997,169.800003,47.799999,58.099998,28.6,,28.6,35.299999,,,,35.299999,,-71.800003,-71.800003,,,,-71.800003,,,,,,,,,,0.0,,,,,,,,,,,,98.0,,,
12/27/1997,68.199997,44.900002,57.599998,-2.8,,-2.8,-31.5,,,,-31.5,,-58.5,-47.899999,2.4,,,-50.299999,,,0.0,0.0,0.0,,,,,-10.600001,-9.099997,,0.700003,,,,-5.5,0.0,-5.5,-4.3,,0.6,,,
03/28/1998,86.300003,23.299999,70.599998,-25.1,,-25.1,17.5,,,,17.5,,-360.399994,-90.499997,9.7,,,-100.199997,,,0.0,0.0,0.0,,,,,-269.899997,284.299994,,293.899994,,,,-4.3,0.0,-4.3,-5.3,,10.2,,,
06/27/1998,198.300003,46.599998,69.599998,-36.599998,,-36.599998,118.699997,,,,118.699997,,76.099998,65.900002,118.5,,,-52.599998,,,0.0,0.0,0.0,,,,,10.199996,-279.199976,,-267.799976,,,,-6.6,0.0,-6.6,-4.8,,-4.8,,,
10/03/1998,143.600006,-89.699997,78.599998,132.300003,,132.300003,22.4,,,,22.4,,-103.400002,-101.900003,5.4,,,-107.300003,,,0.0,0.0,0.0,,,,,-1.499999,-23.300002,,-28.800002,,,,-5.9,0.0,-5.9,11.4,,16.9,,,
01/02/1999,221.0,55.8,73.5,-25.9,-23.3,-2.6,117.6,43.9,-24.8,,98.5,,-92.3,-88.7,19.1,,,-107.8,,,0.0,0.0,0.0,,,,,-3.6,-121.6,0.0,-111.7,,,,-6.1,0.0,-6.1,-3.8,,7.1,27.7,29.9,
04/03/1999,69.6,64.6,70.0,-50.0,-71.9,21.9,-15.0,10.7,-71.4,,45.7,,-55.6,-35.9,35.5,,,-71.4,,,0.0,0.0,0.0,,,,,-19.7,-19.5,0.0,-1.7,,,,-8.0,0.0,-8.0,-9.8,,-5.5,32.8,34.6,
07/03/1999,188.2,68.4,74.9,11.5,-76.2,87.7,33.4,-1.8,-74.4,,109.6,,-97.7,-95.2,5.4,,,-100.6,,,0.0,0.0,0.0,,,,,-2.5,-83.6,0.0,-66.4,,,,-20.7,0.0,-20.7,3.5,,6.9,6.6,29.5,
10/02/1999,67.90002,41.30001,72.7,136.1,,136.1,-182.2,,,,-182.2,,79.7,90.30002,173.8,,,-83.49998,,,0.0,0.0,0.0,,,,,-10.60002,-172.3,,-145.300001,,,,-17.3,0.0,-17.3,-9.699999,,-24.7,58.3,34.3,
01/02/2000,205.3,57.0,71.5,1.8,-3.1,4.9,75.0,22.7,19.1,-4.3,37.5,,-53.8,-48.1,0.9,,,-49.0,,,0.0,0.0,0.0,,,,,-5.7,-122.8,0.0,-80.9,,,,-33.2,0.0,-33.2,-8.7,,28.7,0.9,25.2,
04/02/2000,93.6,35.7,72.3,-11.5,-15.3,3.8,-2.9,73.6,-17.9,,-58.6,,-42.9,-44.5,0.8,,,-45.3,,,0.0,0.0,0.0,,,,,1.6,-78.4,0.0,-52.3,,,,-17.3,0.0,-17.3,-8.8,,-27.7,46.1,29.9,
07/01/2000,139.3,40.5,73.8,47.5,51.0,-3.5,-22.5,-36.8,33.5,,-19.2,,-62.8,-45.7,1.3,,,-47.0,,,0.0,0.0,0.0,,,,,-17.1,-84.9,0.0,-63.8,,,,-11.9,0.0,-11.9,-9.2,,-8.4,0.0,0.0,
09/30/2000,148.8,18.0,39.4,75.0,,75.0,16.4,,,,16.4,,-46.5,-53.7,1.0,,,-54.7,,,0.0,0.0,0.0,,,,,7.2,-81.9,0.0,-66.0,,,,-6.6,0.0,-6.6,-9.3,,20.4,26.0,60.9,
12/30/2000,123.0,27.0,75.0,-1.0,-2.0,1.0,22.0,14.0,-19.0,-20.0,47.0,,-31.0,-26.0,21.0,,,-47.0,,,0.0,0.0,0.0,,,,,-5.0,-102.0,-9.0,-77.0,,,,-19.0,0.0,-19.0,3.0,,-10.0,8.0,30.0,
03/31/2001,48.6,-6.0,72.7,-8.0,-15.9,7.9,-10.1,5.9,0.6,-5.9,-10.7,,-113.8,-56.5,3.3,,,-59.8,,,0.0,0.0,0.0,,,,,-57.3,115.8,-8.0,137.4,,,,-11.1,0.0,-11.1,-2.5,,50.6,32.8,26.0,
06/30/2001,103.0,19.0,72.0,-8.0,-9.0,1.0,20.0,,,,20.0,,-148.0,-80.0,4.0,,,-84.0,,,0.0,0.0,0.0,,,,,-68.0,32.0,-8.0,59.0,,,,-16.0,0.0,-16.0,-3.0,,-13.0,,,
09/29/2001,235.0,48.0,107.2,-4.2,,-4.2,84.0,,,,84.0,,-1725.0,-97.5,5.7,,,-103.2,,,0.0,0.0,0.0,,,,,-1627.5,1488.8,-9.0,1464.8,,,,31.4,33.6,-2.2,1.6,,-1.2,7.2,56.9,
12/29/2001,507.0,127.0,117.0,60.0,60.0,0.0,203.0,,,,203.0,,-37.0,-108.0,0.0,,,-108.0,,,0.0,0.0,0.0,,,,,71.0,-448.0,-13.0,-428.0,,,,-6.0,0.0,-6.0,-1.0,,22.0,,,
03/30/2002,182.0,65.0,115.0,-2.0,-4.0,2.0,4.0,,,,4.0,,-160.0,-130.0,2.0,,,-132.0,,,0.0,0.0,0.0,,,,,-30.0,-64.0,-16.0,-47.0,,,,-4.0,0.0,-4.0,3.0,,-42.0,,,
06/29/2002,250.0,107.0,124.0,6.0,-1.0,7.0,13.0,,,,13.0,,-194.0,-193.0,6.0,,,-199.0,,,0.0,0.0,0.0,,,,,-1.0,-58.0,-14.0,-46.0,,,,-5.0,0.0,-5.0,7.0,,-2.0,,,
09/28/2002,235.0,84.0,111.0,-21.0,,-21.0,61.0,,,,61.0,,63.0,-61.0,6.0,,,-67.0,,,0.0,0.0,0.0,,,,,124.0,-295.0,-15.0,-268.0,,,,-4.0,0.0,-4.0,-8.0,,3.0,,,
12/28/2002,45.0,39.0,116.0,14.0,-31.0,45.0,-124.0,,,,-124.0,,-82.0,-93.0,7.0,,,-100.0,,,0.0,0.0,0.0,,,,,11.0,62.0,-15.0,86.0,,,,-15.0,0.0,-15.0,6.0,,25.0,,,
03/29/2003,245.0,72.0,112.0,8.0,31.0,-23.0,53.0,,,,53.0,,-52.0,-78.0,4.0,,,-82.0,,,0.0,0.0,0.0,,,,,26.0,-198.0,-14.0,-167.0,,,,-14.0,0.0,-14.0,-3.0,,-5.0,,,
06/28/2003,129.0,79.0,110.0,60.0,48.0,12.0,-120.0,,,,-120.0,,-165.0,-135.0,12.0,,,-147.0,,,0.0,0.0,0.0,,,,,-30.0,65.0,-14.0,84.0,,,,-3.0,0.0,-3.0,-2.0,,29.0,,,
09/27/2003,401.0,147.0,120.0,70.0,,70.0,64.0,,,,64.0,,-62.0,-66.0,7.0,,,-73.0,,,0.0,0.0,0.0,,,,,4.0,-414.0,-11.0,-390.0,,,,-9.0,0.0,-9.0,-4.0,,-75.0,,,
12/27/2003,261.0,57.0,119.0,-43.0,-65.0,22.0,128.0,,,,128.0,,-119.0,-121.0,3.0,,,-124.0,,,0.0,0.0,0.0,,,,,2.0,-127.0,-7.0,-114.0,,,,-9.0,0.0,-9.0,3.0,,15.0,,,
03/27/2004,284.0,119.0,119.0,36.0,29.0,7.0,10.0,,,,10.0,,-120.0,-97.0,10.0,,,-107.0,,,0.0,0.0,0.0,,,,,-23.0,-134.0,-14.0,-105.0,,,,-13.0,16.0,-29.0,-2.0,,30.0,,,
06/26/2004,245.0,161.0,121.0,24.0,25.0,-1.0,-61.0,,,,-61.0,,-192.0,-108.0,7.0,,,-115.0,,,0.0,0.0,0.0,,,,,-84.0,-72.0,-14.0,-62.0,,,,4.0,15.0,-11.0,0.0,,-19.0,,,
