Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/2004,2994.095,356.164,113.395,242.769,308.996,308.996,,202.115,0.0,0.0,202.115,0.0,318.235,,,,,,,1185.51,799.873,,,0.0,,1008.712,830.492,830.492,0.0,178.22,1808.585,,65.75,65.75,,,,10.155,,,,,,268.178,,,,268.178,344.083,465.178,,,,,129.713,,,,,129.713,594.891,938.974,0.0,98.853,,,0.0,1936.773,19.495,2055.121,0.0,2055.121,2994.095,
02/28/2005,3055.523,367.789,71.86,295.929,300.819,300.819,,216.363,0.0,0.0,216.363,0.0,307.282,,,,,,,1192.253,807.222,,,0.0,,1056.048,1016.67,871.094,145.576,39.378,1863.27,,57.064,57.064,,,,10.162,,,,,,318.132,,,,318.132,385.358,462.202,,,,,127.059,,,,,127.059,589.261,974.619,0.0,113.357,,,0.0,1953.137,14.41,2080.904,0.0,2080.904,3055.523,
05/31/2005,3059.744,309.428,43.196,266.232,326.896,326.896,,216.412,0.0,0.0,216.412,0.0,313.808,,,,,,,1166.544,817.198,1370.875,-553.677,0.0,,1076.002,889.538,889.538,0.0,186.464,1893.2,,69.296,69.296,,,,7.3,,,,,,279.885,,,,279.885,356.481,465.291,,,,,133.837,,,,,133.837,599.128,955.609,0.0,114.171,,,-58.204,2035.992,12.176,2104.135,0.0,2104.135,3059.744,
08/31/2005,3042.726,257.747,43.437,214.31,337.93,337.93,,222.03,0.0,0.0,222.03,0.0,318.8,,,,,,,1136.507,823.678,,,0.0,,1082.541,1047.78,903.356,144.424,34.761,1906.219,,65.781,65.781,,,,7.258,,,,,,232.559,,,,232.559,305.598,510.572,,,,,133.735,,,,,133.735,644.307,949.905,0.0,117.356,,,-160.461,2115.527,20.399,2092.821,0.0,2092.821,3042.726,
11/30/2005,3120.967,255.934,52.596,203.338,359.696,359.696,,213.807,0.0,0.0,213.807,0.0,323.138,,,,,,,1152.575,829.258,,,0.0,,1139.134,1102.233,953.909,148.324,36.901,1968.392,,58.557,58.557,,,,4.252,,,,,,300.802,,,,300.802,363.611,461.89,,,,,132.932,,,,,132.932,594.822,958.433,0.0,118.301,,,-172.374,2193.498,23.109,2162.534,0.0,2162.534,3120.967,
02/28/2006,3362.364,250.801,48.043,202.758,358.033,358.033,,207.921,0.0,0.0,207.921,0.0,331.205,,,,,,,1147.96,848.899,,,0.0,,1365.505,1303.899,1123.795,180.104,61.606,2214.404,,62.031,62.031,,,,4.284,,,,,,342.983,,,,342.983,409.298,634.193,,,,,134.342,,,,,134.342,768.535,1177.833,0.0,121.052,,,-172.374,2212.419,23.434,2184.531,0.0,2184.531,3362.364,
05/31/2006,3425.237,241.453,38.914,202.539,389.905,389.905,,198.0,0.0,0.0,198.0,0.0,348.65,,,,,,,1178.008,863.783,1364.125,-500.342,0.0,,1383.446,1136.175,1136.175,0.0,247.271,2247.229,,71.635,71.635,,,,4.288,,,,,,334.424,,,,334.424,410.347,794.454,,,,,130.244,,,,,130.244,924.698,1335.045,0.0,168.504,,,-381.613,2260.917,42.384,2090.192,0.0,2090.192,3425.237,
08/31/2006,3384.221,174.894,34.965,139.929,391.411,391.411,,210.381,0.0,0.0,210.381,0.0,350.327,,,,,,,1127.013,867.631,,,0.0,,1389.577,1328.887,1153.867,175.02,60.69,2257.208,,59.865,59.865,,,,229.526,,,,,,293.612,,,,293.612,583.003,627.393,,,,,122.766,,,,,122.766,750.159,1333.162,0.0,169.44,,,-496.031,2345.879,31.771,2051.059,0.0,2051.059,3384.221,
11/30/2006,3435.064,172.221,38.939,133.282,405.042,405.042,,217.575,0.0,0.0,217.575,0.0,360.615,,,,,,,1155.453,880.955,,,,,1398.656,1341.871,1170.48,171.391,56.785,2279.611,,79.144,79.144,,,,229.477,,,,,,351.344,,,,351.344,659.965,561.796,,,,,116.891,,,,,116.891,678.687,1338.652,0.0,172.337,,,-523.573,2428.406,19.242,2096.412,0.0,2096.412,3435.064,
02/28/2007,3507.489,157.493,31.558,125.935,393.155,393.155,,227.083,0.0,0.0,227.083,0.0,354.008,,,,,,,1131.739,900.772,,,0.0,,1474.978,1399.018,1226.176,172.842,75.96,2375.75,,69.54,69.54,,,,229.139,,,,,,382.417,,,,382.417,681.096,654.376,,,,,115.858,,,,,115.858,770.234,1451.33,0.0,175.328,,,-580.562,2443.139,18.254,2056.159,0.0,2056.159,3507.489,
05/31/2007,3570.48,155.413,35.36,120.053,408.87,408.87,,231.741,0.0,0.0,231.741,0.0,360.712,,,,,,,1156.736,920.243,1515.192,-594.949,0.0,,1493.501,1417.238,1245.877,171.361,76.263,2413.744,,64.622,64.622,,,,4.141,,,,,,334.275,,,,334.275,403.038,877.074,,,,,122.63,,,,,122.63,999.704,1402.742,0.0,177.72,,,-580.562,2533.459,37.121,2167.738,0.0,2167.738,3570.48,
08/31/2007,3620.83,138.272,40.841,97.431,409.441,409.441,,236.102,,,,,390.087,,,,,,,1173.902,933.233,,,,,1513.695,1437.003,1270.78,166.223,76.692,2446.928,,70.093,70.093,,,,4.161,,,,,,186.657,,,,186.657,260.911,876.522,,,,,239.436,,,,,239.436,1115.958,1376.869,0.0,183.583,,,-580.562,2600.792,40.148,2243.961,0.0,2243.961,3620.83,
11/30/2007,3699.582,154.267,56.64,97.627,420.667,420.667,,238.944,,,,,413.785,,,,,,,1227.663,949.396,,,0.0,,1522.523,1438.698,1277.929,160.769,83.825,2471.919,,73.837,73.837,,,,1.324,,,,,,288.027,,,,288.027,363.188,947.473,,,,,241.293,,,,,241.293,1188.766,1551.954,0.0,186.536,,,-772.041,2683.644,49.489,2147.628,0.0,2147.628,3699.582,
02/29/2008,3762.278,163.646,55.675,107.971,413.781,413.781,,241.326,,,,,420.065,,,,,,,1238.818,968.584,,,0.0,,1554.876,1469.604,1311.089,158.515,85.272,2523.46,,64.472,64.472,,,,1.342,,,,,,326.861,,,,326.861,392.675,964.065,,,,,240.075,,,,,240.075,1204.14,1596.815,0.0,189.312,,,-772.041,2694.63,53.562,2165.463,0.0,2165.463,3762.278,
05/31/2008,3808.601,191.695,66.224,125.471,430.078,430.078,,238.669,0.0,0.0,238.669,0.0,421.894,,,,,,,1282.336,974.575,1707.79,-733.215,0.0,,1551.69,1468.326,1315.569,152.757,83.364,2526.265,,94.755,94.755,,,,1.07,,,,,,271.417,,,,271.417,367.242,942.736,,,,,244.492,,,,,244.492,1187.228,1554.47,0.0,189.59,,,-772.041,2784.302,52.28,2254.131,0.0,2254.131,3808.601,
08/31/2008,3826.599,180.895,58.243,122.652,431.681,431.681,,242.094,,,,,432.278,18.381,,,40.656,,373.241,1286.948,987.582,,,,,1552.069,1466.698,1320.501,146.197,85.371,2539.651,,342.906,87.418,45.657,,209.831,0.957,0.0,,,,0.957,0.0,,,123.425,0.0,343.863,949.588,949.588,,,,242.297,118.872,,,,0.0,1191.885,1535.748,0.0,193.125,129.182,63.943,-797.888,2862.938,32.676,2290.851,0.0,2290.851,3826.599,
11/30/2008,3766.791,127.346,62.413,64.933,433.831,433.831,0.0,251.864,,,,,432.24,15.676,,,44.821,,371.743,1245.281,982.331,,,0.0,,1539.179,1458.391,1320.248,138.143,80.788,2521.51,,323.762,101.06,-8.262,,230.964,0.836,0.0,,,,0.836,0.0,,,126.279,0.0,324.598,869.721,869.721,,,,247.726,121.447,,,,0.0,1117.447,1442.045,0.0,196.501,129.182,67.319,-797.888,2934.775,-8.642,2324.746,0.0,2324.746,3766.791,
02/28/2009,3719.444,151.904,54.251,97.653,384.912,384.912,0.0,252.483,,,,,412.623,17.751,,,42.84,,352.032,1201.922,980.646,,,0.0,,1536.876,1456.665,1325.377,131.288,80.211,2517.522,,373.617,75.677,0.895,,297.045,0.592,0.0,,,,0.592,0.0,,,135.083,0.0,374.209,786.204,786.204,,,,239.045,103.962,,,,0.0,1025.249,1399.458,0.0,198.527,129.215,69.312,-797.888,2934.354,-15.007,2319.986,0.0,2319.986,3719.444,
05/31/2009,3720.951,250.138,129.745,120.393,357.678,357.678,0.0,202.351,,,,,460.106,17.035,,15.744,66.368,25.512,335.447,1270.273,914.627,1719.805,-805.178,0.0,,1536.051,1455.718,1331.388,124.33,80.333,2450.678,,316.867,69.965,0.0,0.0,246.902,0.598,0.0,,,,0.598,0.0,0.0,,149.032,0.0,317.465,786.058,786.058,,,,250.019,100.987,0.0,0.0,0.0,0.0,1036.077,1353.542,0.0,201.579,129.215,72.364,-797.888,2938.419,25.299,2367.409,0.0,2367.409,3720.951,
08/31/2009,3779.07,357.879,227.311,130.568,359.142,359.142,0.0,185.349,,,,,437.884,21.924,,15.744,70.772,,329.444,1340.254,901.286,,,0.0,,1537.53,1450.656,1333.319,117.337,86.874,2438.816,,314.035,73.362,6.741,,233.932,0.578,0.0,,,,0.578,0.0,,,153.057,0.0,314.613,785.899,785.899,,,,253.517,100.46,,,,0.0,1039.416,1354.029,0.0,205.209,131.925,73.284,-798.847,2992.403,26.276,2425.041,0.0,2425.041,3779.07,
11/30/2009,3886.348,480.24,342.014,138.226,377.151,377.151,0.0,166.373,,,,,441.406,17.637,,15.744,69.558,8.906,329.561,1465.17,888.005,,,0.0,,1533.173,1444.877,1334.773,110.104,88.296,2421.178,,344.972,73.574,,,271.398,0.588,0.0,,,,0.588,0.0,,,157.143,0.0,345.56,785.748,785.748,,,,258.955,101.812,,,,0.0,1044.703,1390.263,0.0,209.15,132.034,77.116,-798.847,3049.579,36.203,2496.085,0.0,2496.085,3886.348,
02/28/2010,3959.909,552.096,406.503,145.593,356.453,356.453,0.0,167.814,,,,,439.382,17.421,,15.744,68.165,16.088,321.964,1515.745,894.578,,,0.0,,1549.586,1461.498,1352.096,109.402,88.088,2444.164,,438.651,80.406,,,358.245,0.598,0.0,,,,0.598,0.0,,,162.989,0.0,439.249,785.595,785.595,,,,259.877,96.888,,,,0.0,1045.472,1484.721,0.0,213.036,132.058,80.978,-798.848,3024.601,36.399,2475.188,0.0,2475.188,3959.909,
05/31/2010,3969.736,566.087,411.281,154.806,362.219,362.219,0.0,169.484,13.058,11.522,144.904,0.0,423.072,22.86,,,52.415,15.691,332.106,1520.862,894.522,1857.092,-962.57,0.0,,1554.352,1460.37,1356.925,103.445,93.982,2448.874,,383.073,71.747,0.0,0.0,311.326,0.609,0.0,0.0,0.0,,0.609,0.0,0.0,,150.56,0.0,383.682,785.444,785.444,0.0,0.0,,266.581,116.021,0.0,0.0,0.0,0.0,1052.025,1435.707,0.0,216.674,132.058,84.616,-798.857,3080.079,36.133,2534.029,0.0,2534.029,3969.736,
08/31/2010,3890.904,369.449,290.646,78.803,383.943,383.943,0.0,184.363,,,,,434.398,33.903,,,52.907,,347.588,1372.153,915.358,,,0.0,,1603.393,1503.458,1400.797,102.661,99.935,2518.751,,357.714,81.307,10.828,,265.579,1.765,0.0,,,,1.765,0.0,,,148.18,0.0,359.479,785.682,785.682,,,,275.765,127.585,,,,0.0,1061.447,1420.926,0.0,219.72,135.17,84.55,-930.193,3141.356,39.095,2469.978,0.0,2469.978,3890.904,
11/30/2010,3928.295,284.577,260.953,23.624,402.369,402.369,0.0,208.38,,,,,459.52,27.853,,,53.346,13.765,364.556,1354.846,923.535,,,0.0,,1649.914,1540.103,1435.352,104.751,109.811,2573.449,,466.978,92.206,,,374.772,1.817,0.0,,,,1.817,0.0,,,145.079,0.0,468.795,785.222,785.222,,,,279.165,134.086,,,,0.0,1064.387,1533.182,0.0,222.473,135.254,87.219,-1002.064,3125.411,49.293,2395.113,0.0,2395.113,3928.295,
02/28/2011,3972.07,216.705,184.731,31.974,416.295,416.295,0.0,232.294,,,,,457.644,26.16,,,44.475,13.026,373.983,1322.938,941.773,,,0.0,,1707.359,1598.576,1491.116,107.46,108.783,2649.132,,390.005,101.935,,,288.07,1.631,0.0,,,,1.631,0.0,,,165.271,0.0,391.636,806.447,806.447,,,,301.045,135.774,,,,0.0,1107.492,1499.128,0.0,225.738,135.276,90.462,-1002.071,3184.48,64.795,2472.942,0.0,2472.942,3972.07,
05/31/2011,4351.94,525.326,438.106,87.22,429.131,429.131,0.0,249.658,16.9,18.907,213.851,0.0,496.662,23.481,,,45.813,33.542,393.826,1700.777,946.218,2042.396,-1096.178,0.0,,1704.945,1590.194,1487.882,102.312,114.751,2651.163,,432.804,110.279,0.0,0.0,322.525,1.335,0.0,0.0,0.0,,1.335,0.0,0.0,,196.321,0.0,434.139,1284.79,1284.79,0.0,0.0,,330.362,134.041,0.0,0.0,0.0,0.0,1615.152,2049.291,0.0,231.133,135.401,95.732,-1242.547,3255.256,58.807,2302.649,0.0,2302.649,4351.94,
08/31/2011,4127.892,277.04,150.312,126.728,439.09,439.09,0.0,280.214,19.507,21.105,239.602,0.0,486.271,29.419,,,51.823,,405.029,1482.615,946.466,,,0.0,,1698.811,1582.583,1488.152,94.431,116.228,2645.277,,392.613,100.745,14.261,,277.607,226.033,0.0,,,,226.033,0.0,,,194.61,0.0,618.646,1059.648,1059.648,,,,335.113,140.503,,,,0.0,1394.761,2013.407,0.0,236.204,144.523,91.681,-1505.186,3323.894,59.573,2114.485,0.0,2114.485,4127.892,
11/30/2011,4215.312,337.605,207.772,129.833,447.35,447.35,0.0,287.95,17.34,14.407,256.203,0.0,518.963,28.368,,,56.007,12.575,422.013,1591.868,938.664,,,0.0,,1684.78,1570.296,1483.635,86.661,114.484,2623.444,,494.469,111.136,,,383.333,225.732,0.0,,,,225.732,0.0,,,194.432,0.0,720.201,1059.49,1059.49,,,,333.002,138.57,,,,0.0,1392.492,2112.693,0.0,241.516,144.842,96.674,-1505.229,3327.111,39.221,2102.619,0.0,2102.619,4215.312,
02/29/2012,4253.167,352.614,217.983,134.631,439.65,439.65,0.0,275.673,18.655,13.731,243.287,0.0,557.599,29.316,,,56.422,37.386,434.475,1625.536,944.034,,,0.0,,1683.597,1568.131,1486.465,81.666,115.466,2627.631,,422.928,115.566,,,307.362,225.633,0.0,,,,225.633,0.0,,,206.047,0.0,648.561,1059.276,1059.276,,,,348.703,142.656,,,,0.0,1407.979,2056.54,0.0,247.321,145.12,102.201,-1505.229,3403.459,51.076,2196.627,0.0,2196.627,4253.167,
05/31/2012,4160.906,339.825,339.825,0.0,450.861,450.861,0.0,251.205,19.138,13.052,219.015,0.0,499.677,24.704,,,0.0,22.188,452.785,1541.568,944.305,2163.285,-1218.98,0.0,,1675.033,1562.197,1485.375,76.822,112.836,2619.338,,442.696,94.84,0.0,29.523,318.333,225.636,0.0,0.0,0.0,,225.636,2.559,0.0,,204.581,0.0,670.891,1059.166,1059.166,0.0,0.0,,291.714,87.133,0.0,0.0,0.0,0.0,1350.88,2021.771,0.0,255.274,148.255,107.019,-1634.875,3482.073,36.663,2139.135,0.0,2139.135,4160.906,
08/31/2012,4152.235,330.165,319.217,10.948,459.302,459.302,0.0,241.699,18.436,12.452,210.811,0.0,492.711,30.17,,,,0.0,462.541,1523.877,953.761,,,0.0,,1674.597,1561.401,1489.104,72.297,113.196,2628.358,,372.807,110.906,7.93,,253.971,0.636,0.0,,,,0.636,10.668,,,206.856,0.0,384.111,1309.012,1309.012,,,,304.697,97.841,,,,0.0,1613.709,1997.82,0.0,264.422,171.091,93.331,-1712.828,3558.806,44.015,2154.415,0.0,2154.415,4152.235,
11/30/2012,4217.882,276.349,242.487,33.862,479.106,479.106,0.0,236.195,20.489,13.209,202.497,0.0,528.012,25.035,,,,20.976,482.001,1519.662,967.26,,,0.0,,1730.96,1612.891,1522.411,90.48,118.069,2698.22,,498.091,118.534,,,379.557,0.661,0.0,,,,0.661,56.427,,,206.782,0.0,555.179,1308.829,1308.829,,,,273.23,66.448,,,,0.0,1582.059,2137.238,0.0,271.438,173.127,98.311,-1794.05,3557.088,46.168,2080.644,0.0,2080.644,4217.882,
02/28/2013,4221.299,245.686,217.47,28.216,495.124,495.124,0.0,246.957,19.747,16.782,210.428,0.0,521.685,24.778,,,,15.331,481.576,1509.452,976.844,,,0.0,,1735.003,1613.56,1519.987,93.573,121.443,2711.847,,438.059,109.064,,,328.995,0.674,0.0,,,,0.674,62.019,,,209.455,0.0,500.752,1308.656,1308.656,,,,281.645,72.19,,,,0.0,1590.301,2091.053,0.0,281.956,178.29,103.666,-1821.951,3631.793,38.448,2130.246,0.0,2130.246,4221.299,
05/31/2013,4345.632,357.953,352.273,5.68,496.049,496.049,0.0,240.44,19.8,17.353,203.287,0.0,530.384,24.53,,,,9.102,496.752,1624.826,986.703,2342.247,-1355.544,0.0,,1734.103,1609.713,1517.56,92.153,124.39,2720.806,,470.9,121.029,0.0,26.816,323.055,8.187,0.0,0.0,0.0,,8.187,77.169,0.0,,210.483,0.0,556.256,1300.979,1300.979,0.0,0.0,,286.905,76.422,0.0,0.0,0.0,0.0,1587.884,2144.14,0.0,296.154,186.332,109.822,-1850.556,3717.771,38.123,2201.492,0.0,2201.492,4345.632,
08/31/2013,4311.177,282.859,278.67,4.189,511.642,511.642,0.0,245.47,17.389,15.712,212.369,0.0,532.318,31.934,,,,0.0,500.384,1572.289,991.331,,,0.0,,1747.557,1624.125,1531.006,93.119,123.432,2738.888,,426.803,124.952,23.367,,278.484,8.2,0.0,,,,8.2,80.692,,,214.221,0.0,515.695,1300.799,1300.799,,,,298.672,84.451,,,,0.0,1599.471,2115.166,0.0,320.068,217.107,102.961,-1957.533,3795.525,37.951,2196.011,0.0,2196.011,4311.177,
11/30/2013,4365.398,313.49,309.334,4.156,520.523,520.523,0.0,249.486,15.915,14.941,218.63,0.0,535.283,26.614,,,,0.0,508.669,1618.782,988.897,,,0.0,,1757.719,1621.355,1532.961,88.394,136.364,2746.616,,526.756,103.242,4.238,,419.276,0.714,0.0,,,,0.714,87.091,,,210.187,0.0,614.561,1300.615,1300.615,,,,302.25,92.063,,,,0.0,1602.865,2217.426,0.0,335.375,225.372,110.003,-2014.756,3787.067,40.286,2147.972,0.0,2147.972,4365.398,
02/28/2014,4400.441,353.699,348.859,4.84,529.668,529.668,0.0,256.132,16.476,14.256,225.4,0.0,525.41,26.761,,,,0.0,498.649,1664.909,981.197,,,0.0,,1754.335,1616.54,1532.568,83.972,137.795,2735.532,,465.773,117.336,9.018,,339.419,0.633,0.0,,,,0.633,86.396,,,209.915,0.0,552.802,1300.523,1300.523,,,,303.083,93.168,,,,0.0,1603.606,2156.408,0.0,351.824,233.927,117.897,-2015.018,3871.675,35.552,2244.033,0.0,2244.033,4400.441,
05/31/2014,4462.452,513.288,513.288,0.0,508.427,508.427,0.0,251.239,17.984,14.304,218.951,0.0,532.727,26.19,,,,0.0,506.537,1805.681,855.702,2143.663,-1287.961,458.357,458.357,1342.712,1323.086,1267.411,55.675,19.626,2656.771,,540.783,150.07,5.96,26.726,358.027,0.503,0.0,0.0,0.0,,0.503,88.845,0.0,,246.044,0.0,630.131,1300.477,1300.477,0.0,0.0,,338.986,92.942,0.0,0.0,0.0,0.0,1639.463,2269.594,0.0,386.692,251.753,134.939,-2221.155,3998.893,28.428,2192.858,0.0,2192.858,4462.452,
08/31/2014,4556.27,581.453,581.453,0.0,489.211,489.211,0.0,249.817,16.652,13.835,219.33,0.0,692.468,27.59,,151.263,,,513.615,2012.949,838.493,,,451.897,451.897,1252.931,1234.153,1189.968,44.185,18.778,2543.321,,532.998,141.795,54.595,,336.608,0.0,0.0,,,,0.0,103.013,,,242.459,15.171,636.011,1300.0,1300.0,,,,348.285,105.826,,,,0.0,1648.285,2284.296,0.0,418.749,294.795,123.954,-2282.594,4109.001,26.818,2271.974,0.0,2271.974,4556.27,
11/30/2014,4697.571,826.724,826.724,0.0,510.153,510.153,0.0,235.86,15.943,13.96,205.957,0.0,573.243,23.591,,21.32,,,528.332,2145.98,845.127,,,456.864,456.864,1249.6,1230.95,1189.36,41.59,18.65,2551.591,,752.397,171.629,17.459,,563.309,0.0,0.0,,,,0.0,99.367,,,233.597,1.054,851.764,1300.0,1300.0,,,,342.473,108.876,,,,0.0,1642.473,2494.237,0.0,443.088,309.915,133.173,-2284.728,4027.464,17.51,2203.334,0.0,2203.334,4697.571,
02/28/2015,4266.346,403.194,358.32,44.874,497.978,497.978,0.0,234.641,14.778,14.665,205.198,0.0,574.312,22.482,,21.132,,6.633,524.065,1710.125,853.391,,,445.538,445.538,1257.292,1239.213,1194.389,44.824,18.079,2556.221,,471.831,111.952,0.0,,359.879,0.0,0.0,,,,0.0,107.4,,,232.232,0.612,579.231,1300.0,1300.0,,,,339.449,107.217,,,,0.0,1639.449,2218.68,0.0,465.378,320.248,145.13,-2535.803,4122.354,-4.263,2047.666,0.0,2047.666,4266.346,
05/31/2015,4192.46,433.154,417.073,16.081,496.13,496.13,0.0,226.211,16.935,17.079,192.197,0.0,580.312,24.03,,21.341,,0.936,534.005,1735.807,871.421,2194.278,-1322.857,329.692,329.692,1255.54,1238.046,1195.612,42.434,17.494,2456.653,,507.965,109.607,,26.628,371.73,0.0,0.0,0.0,0.0,,0.0,0.704,0.0,,339.327,0.704,508.669,1300.0,1300.0,0.0,0.0,,451.336,112.009,0.0,0.0,0.0,0.0,1751.336,2260.005,0.0,486.431,329.248,157.183,-2773.125,4227.62,-8.471,1932.455,0.0,1932.455,4192.46,
08/31/2015,4122.949,200.214,146.86,53.354,531.127,531.127,0.0,240.046,17.783,18.285,203.978,0.0,762.565,31.17,,194.275,,0.0,537.12,1733.952,896.786,,,123.494,123.494,1368.717,1347.809,1272.503,75.306,20.908,2388.997,,527.459,131.956,47.64,,347.863,250.0,0.0,,,,250.0,181.867,,,148.793,78.457,959.326,1050.0,1050.0,,,,264.954,116.161,,,,0.0,1314.954,2274.28,0.0,535.589,387.314,148.275,-2994.723,4327.807,-20.004,1848.669,0.0,1848.669,4122.949,
11/30/2015,4450.792,672.611,606.785,65.826,549.19,549.19,0.0,251.477,18.222,18.344,214.911,0.0,570.002,27.471,,0.0,,0.0,542.531,2043.28,916.544,,,126.547,126.547,1364.421,1343.777,1273.594,70.183,20.644,2407.512,,880.981,134.843,236.539,,509.599,250.0,0.0,,,,250.0,0.0,,,227.465,0.0,1130.981,1050.0,1050.0,,,,345.283,117.818,,,,0.0,1395.283,2526.264,0.0,560.381,394.728,165.653,-3175.418,4557.245,-17.68,1924.528,0.0,1924.528,4450.792,
02/29/2016,4231.21,386.819,315.116,71.703,550.748,550.748,0.0,255.203,18.788,17.748,218.667,0.0,566.054,26.653,,0.0,,0.0,539.401,1758.824,964.68,,,118.607,118.607,1389.099,1370.814,1284.434,86.38,18.285,2472.386,,608.804,151.833,52.541,,404.43,250.0,0.0,,,,250.0,0.0,,,240.714,0.0,858.804,1050.0,1050.0,,,,372.3,131.586,,,,0.0,1422.3,2281.104,0.0,584.369,399.927,184.442,-3275.564,4674.975,-33.674,1950.106,0.0,1950.106,4231.21,
05/31/2016,4098.815,209.762,139.357,70.405,546.488,546.488,0.0,249.362,17.794,14.731,216.837,0.0,584.967,25.948,,19.021,,1.712,538.286,1590.579,993.692,2411.646,-1417.954,124.952,124.952,1389.592,1354.27,1276.076,78.194,35.322,2508.236,,555.597,110.94,,26.682,417.975,250.0,0.0,0.0,0.0,,250.0,9.958,0.0,0.0,259.475,9.958,815.555,1044.422,1044.422,0.0,0.0,,396.179,136.704,0.0,0.0,0.0,0.0,1440.601,2256.156,0.0,614.942,409.682,205.26,-3553.276,4805.867,-24.874,1842.659,0.0,1842.659,4098.815,
08/31/2016,4167.145,163.767,99.209,64.558,586.372,586.372,0.0,262.156,13.059,17.537,231.56,0.0,582.453,40.329,,,,0.0,542.124,1594.748,1033.16,,,140.876,140.876,1398.361,1383.167,1298.375,84.792,15.194,2572.397,,547.059,129.65,38.829,,378.58,163.8,0.0,,,,163.8,0.0,,,255.38,0.0,710.859,1044.628,1044.628,,,,424.256,168.876,,,,0.0,1468.884,2179.743,0.0,625.313,463.375,161.938,-3572.146,4970.647,-36.412,1987.402,0.0,1987.402,4167.145,
11/30/2016,4214.579,143.573,143.573,0.0,607.452,607.452,0.0,263.301,11.303,16.772,235.226,0.0,586.336,41.464,,,,1.228,543.644,1600.662,1067.214,,,140.53,140.53,1406.173,1386.908,1301.391,85.517,19.265,2613.917,,682.757,127.815,,,554.942,66.0,0.0,,,,66.0,0.0,,,265.091,0.0,748.757,1044.834,1044.834,,,,395.283,130.192,,,,0.0,1440.117,2188.874,0.0,647.06,468.392,178.668,-3572.506,4968.437,-17.286,2025.705,0.0,2025.705,4214.579,
02/28/2017,4271.164,147.244,147.244,0.0,598.863,598.863,0.0,272.181,12.807,17.533,241.841,0.0,611.653,51.363,,,,20.56,539.73,1629.941,1090.209,,,148.168,148.168,1402.846,1386.758,1303.038,83.72,16.088,2641.223,,544.617,127.94,,,416.677,399.351,0.0,,,,399.351,0.0,,,267.065,0.0,943.968,745.189,745.189,,,,403.749,136.684,,,,0.0,1148.938,2092.906,0.0,676.945,476.373,200.572,-3573.33,5086.584,-11.941,2178.258,0.0,2178.258,4271.164,
05/31/2017,6844.057,191.485,169.266,22.219,736.008,736.008,0.0,278.218,17.528,17.951,242.739,0.0,748.767,30.132,,38.613,,44.32,635.702,1954.478,1323.501,2839.878,-1516.377,164.788,164.788,3401.29,3369.323,2782.335,586.988,31.967,4889.579,,756.495,177.051,,36.638,542.806,362.9,0.0,0.0,0.0,,362.9,11.457,0.0,0.0,469.328,11.457,1130.852,2770.624,2770.624,0.0,0.0,,639.788,170.46,0.0,0.0,0.0,0.0,3410.412,4541.264,0.0,708.992,485.068,223.924,-3574.0,5170.83,-3.029,2302.793,0.0,2302.793,6844.057,
08/31/2017,6851.606,213.04,191.414,21.626,731.577,731.577,0.0,283.197,16.801,20.261,246.135,0.0,696.739,42.49,,0.0,,0.0,654.249,1924.553,1340.66,,,163.631,163.631,3422.762,3392.135,2810.504,581.631,30.627,4927.053,,737.345,189.571,25.552,,522.222,307.45,0.0,,,,307.45,0.0,,,521.774,0.0,1044.795,2533.672,2533.672,,,,707.258,185.484,,,,0.0,3240.93,4285.725,0.0,754.878,586.364,168.514,-3609.04,5388.04,32.003,2565.881,0.0,2565.881,6851.606,
