Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/2000,405.200012,-298.299988,106.900024,-65.199997,41.700001,-20.4,0.0,9.8,31.100001,-7.2,23.9,0.0,0.0,23.9,0.0,,23.9,-5.0,0.0,18.900002,0.39,0.48,0.48,50.200001,0.39,0.48,0.48,50.200001,
03/31/2001,410.299988,-308.100006,102.199982,-64.599998,37.599998,-9.0,0.0,0.6,29.199998,-9.0,20.200001,0.0,0.0,20.200001,0.0,0.0,20.200001,,,20.199998,0.4,0.4,0.4,50.299999,0.4,0.4,0.4,50.400002,
06/30/2001,461.399994,-380.100006,81.299988,-70.099998,11.2,-9.1,0.0,-209.399994,-207.299994,53.599998,-153.699997,0.0,0.0,-153.699997,0.0,0.0,-153.699997,233.0,-62.0,17.300004,0.35,-3.06,-3.06,50.299999,0.35,-3.06,-3.06,50.299999,
09/30/2001,380.5,-348.799988,31.700012,-66.5,-34.799999,-7.8,0.0,-91.099998,-133.699998,27.1,-106.599998,0.0,0.0,-106.599998,0.0,0.0,-106.599998,-99.599998,0.0,-206.199996,-0.14,-2.12,-2.12,50.299999,-0.14,-2.12,-2.12,50.299999,
12/31/2001,342.5,-301.799988,40.700012,-64.900002,-24.200001,-8.2,0.0,-12.7,-45.1,-4.3,-49.400002,0.0,0.0,-49.400002,0.0,0.0,-49.400002,21.200001,0.0,-28.2,-0.56,-0.98,-0.98,50.299999,-0.56,-0.98,-0.98,50.299999,
03/31/2002,315.299988,-249.0,66.299988,-51.799999,14.5,,0.0,-9.2,5.3,-1.7,3.6,-5.1,0.0,-1.5,0.0,0.0,-1.5,,,3.6,0.07,0.07,-0.03,50.200001,0.07,0.07,-0.03,50.200001,
06/30/2002,408.5,-304.100006,104.399994,-58.599998,45.799999,-7.1,0.0,-6.7,32.0,-9.9,22.1,83.800007,0.0,105.900002,0.0,0.0,105.900002,1.2,,23.3,0.46,0.44,2.11,50.200001,0.46,0.44,2.11,50.299999,
09/30/2002,360.600006,-276.600006,84.0,-54.299999,29.700001,-6.2,0.0,-3.9,19.600001,-5.9,13.7,-0.7,0.0,13.0,0.0,0.0,13.0,-0.9,,12.800001,0.25,0.27,0.25,50.200001,0.25,0.27,0.25,50.299999,
12/31/2002,327.399994,-250.5,76.899994,-52.099998,24.799999,-5.8,0.0,-9.3,9.699999,-3.2,6.5,1.1,0.0,7.6,0.0,0.0,7.6,2.8,-0.9,8.399999,0.17,0.13,0.15,50.200001,0.17,0.13,0.15,50.299999,
03/31/2003,334.0,-265.5,68.5,-57.200001,11.3,-6.6,0.0,-3.4,1.3,-0.4,0.9,-1.7,0.0,-0.8,0.0,0.0,-0.8,,,0.9,0.02,0.02,-0.02,50.200001,0.02,0.02,-0.02,50.299999,
06/30/2003,416.700012,-323.799988,92.900024,-61.099998,31.799999,-6.8,0.0,-0.5,24.499999,-7.6,16.9,2.0,0.0,18.9,0.0,0.0,18.9,-2.6,0.8,15.099999,0.3,0.33,0.38,50.299999,0.3,0.33,0.38,50.299999,
09/30/2003,365.700012,-298.0,67.700012,-61.799999,5.9,-6.4,0.0,-65.0,-65.5,47.900002,-17.6,-9.4,0.0,-27.0,0.0,0.0,-27.0,62.299999,-46.799999,-2.099998,-0.041502,-0.35,-0.54,50.599998,-0.041502,-0.35,-0.54,50.599998,
12/31/2003,338.600006,-298.0,40.600006,-75.400002,-34.799999,-6.0,0.0,-11.1,-51.9,16.1,-35.799999,-6.7,0.0,-42.5,0.0,0.0,-42.5,50.900002,-15.8,-0.699998,-0.01,-0.71,-0.84,50.599998,-0.01,-0.71,-0.84,50.599998,
03/31/2004,368.100006,-298.0,70.100006,-64.599998,5.5,-6.3,0.0,-5.2,-6.0,1.9,-4.1,-0.9,0.0,-5.0,0.0,0.0,-5.0,15.5,-4.7,6.7,0.13,-0.08,-0.1,50.700001,0.13,-0.08,-0.1,50.700001,
06/30/2004,454.0,-348.0,106.0,-64.5,41.5,-6.2,0.0,-20.299999,15.000001,12.8,27.799999,-14.2,0.0,13.6,0.0,0.0,13.6,17.799999,-23.1,22.5,0.44,0.55,0.27,50.700001,0.44,0.55,0.27,51.0,
09/30/2004,391.899994,-309.600006,82.299988,-60.200001,22.1,-6.2,0.0,-17.299999,-1.399999,0.2,-1.2,54.500002,0.0,53.299999,0.0,0.0,53.299999,13.8,-4.2,8.400002,0.17,-0.03,1.05,50.900002,0.17,-0.03,1.04,51.099998,
12/31/2004,389.7,-321.8,67.9,-81.2,-13.3,-6.5,0.0,15.7,-4.1,1.5,-2.6,3.6,0.0,1.0,0.0,0.0,1.0,3.7,-1.2,-0.1,0.06,0.01,0.01,51.2,0.06,0.01,0.01,51.4,
03/31/2005,420.399994,-330.5,89.899994,-67.800003,22.1,-6.5,-0.1,2.6,18.1,-5.6,12.5,0.0,0.0,12.5,0.0,0.0,12.5,-4.6,1.4,9.3,0.18,0.24,0.24,51.5,0.18,0.24,0.24,51.700001,
06/30/2005,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,
