Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,7.640625,,
03/31/1983,,,,,,,,,,8.640625,,
06/30/1983,,,,,,,,,,8.25,,
09/30/1983,,,,,,,,,,7.21875,,
12/31/1983,,,,,,,,,,7.5625,,
03/31/1984,,,,,,,,,,8.1875,,
06/30/1984,,,,,,,,,,6.53125,,
09/30/1984,,,,,,,,,,6.453125,,
12/31/1984,,,,,,,,,,6.703125,,
03/31/1985,,,,,,,,,,7.6875,,
06/30/1985,,,,,,,,,,9.0625,,
09/30/1985,,,,,,,,,,8.46875,,
12/31/1985,,,,,,,,,,9.984375,,
03/31/1986,,,,,,,,,,12.8125,,
06/30/1986,,,,,,,,,,11.3125,,
09/30/1986,,,,,,,,,,9.375,,
12/31/1986,,,,,,,,,,10.0625,,
03/31/1987,,,,,,,,,,11.8125,,
06/30/1987,,,,,,,,,,11.4375,,
09/30/1987,,,,,,,,,,13.1875,,
12/31/1987,,,,,,,,,,11.5,,
03/31/1988,,,,,,,,,,10.875,,
06/30/1988,,,,,,,,,,10.8125,,
09/30/1988,7.004831,2167.899954,2167.899954,2167.899954,1.040303,1.419737,0.579726,,0.623698,10.875,2168.1175,
12/31/1988,6.723339,2129.668825,2391.92152,2040.66325,1.000801,1.359403,0.554548,,0.658237,10.875,2392.660946,
03/31/1989,7.293233,2548.768023,2624.480938,2368.74802,1.123195,1.522146,0.602992,,0.698474,12.125,2604.403545,
06/30/1989,7.485876,2696.0293,2813.334049,2569.581795,1.188829,1.559487,0.656339,,0.745821,13.25,2798.401985,
09/30/1989,9.227129,2994.680895,3134.499985,2696.986158,1.288012,1.655945,0.724413,,0.819371,14.625,3111.178581,
12/31/1989,8.829512,3189.085427,3357.693588,2999.761496,1.252667,1.591165,0.75257,,0.843401,14.921875,3195.349553,
03/31/1990,9.004559,3166.663406,3296.977339,2902.607048,1.246261,,0.757701,,0.800605,14.8125,3032.183676,
06/30/1990,7.986111,3045.450667,3207.159046,2878.16293,1.182413,,0.720399,,0.751064,14.375,2885.807463,
09/30/1990,5.868545,2910.785646,3326.178183,2482.902969,1.006096,,0.594646,,0.64714,12.5,2525.478898,
12/31/1990,7.271147,2839.481354,3175.441621,2468.712451,1.206619,,0.698879,,0.775762,15.6875,3107.112563,
03/31/1991,7.718958,3204.350324,3402.750571,2908.82089,1.276779,,0.737213,,0.830397,17.40625,3387.561161,
06/30/1991,6.99554,3280.436637,3573.424572,2990.342421,1.139561,,0.640625,,0.744033,15.6875,3097.929156,
09/30/1991,6.820712,3144.412184,3283.634775,3023.646908,1.083816,,0.608729,,0.708834,15.3125,3036.922796,
12/31/1991,7.802462,3185.682537,3557.707158,2860.3588,1.223416,,0.714486,,0.818382,18.21875,3561.350859,
03/31/1992,7.179226,3513.174398,3641.077727,3382.51428,1.110646,,0.680317,,0.783113,17.625,3468.987071,
06/30/1992,7.474347,3509.511087,3901.612332,3310.504999,1.240214,,0.755345,,0.85428,20.03125,3877.735055,
09/30/1992,11.394303,3632.575589,3896.280082,3422.365049,1.194326,,0.71571,,0.820082,19.0,3721.961063,
12/31/1992,,3624.438723,3829.962022,3396.585054,1.470395,,0.745421,,0.858566,19.25,3778.038855,
03/31/1993,,3853.828626,4040.907601,3714.950366,1.490975,,0.764897,,0.878436,19.875,3878.494867,
06/30/1993,,3903.052915,4020.629612,3836.380869,1.441955,,0.780082,,0.905769,19.84375,3905.319595,
09/30/1993,,4298.280848,4495.699569,3953.517112,1.575541,,0.900636,,1.029965,22.78125,4420.062233,
12/31/1993,9.133638,4393.649061,4668.609981,4224.396984,1.26678,,0.858698,,0.990954,22.46875,4419.823214,
03/31/1994,8.414502,4137.726289,4367.645497,3858.530629,1.214143,,0.734929,,0.849756,19.4375,3832.329036,
06/30/1994,8.359375,3892.039052,4096.788745,3748.289035,1.258644,,0.741707,,0.851671,20.0625,3922.566982,
09/30/1994,8.802817,4067.751703,4290.03634,3870.071359,1.240215,,0.734524,,0.849535,20.3125,3992.662416,
12/31/1994,9.058705,4149.097465,4371.089922,3936.02284,1.378753,,0.810392,,0.924967,22.375,4348.53462,
03/31/1995,9.157509,4614.856006,4853.746663,4249.139414,1.401572,,0.886376,,1.002555,25.0,4817.247148,
06/30/1995,9.345351,4790.344864,4936.600156,4648.565141,1.260692,,0.84593,,0.990753,24.625,4924.586422,
09/30/1995,10.890858,5080.966315,5741.647562,4675.211058,1.418168,,0.972696,,1.119688,29.1875,5751.104031,
12/31/1995,9.793134,5500.935118,5815.568439,5034.119163,1.255943,,0.878174,5.50645,1.027909,27.8125,5560.606872,
03/31/1996,9.771127,5717.941155,5968.021848,5460.163861,1.263164,,0.862855,5.540212,1.006225,27.75,5506.12307,
06/30/1996,9.587814,5323.81664,5572.038898,5118.853323,1.211435,,0.822377,5.139151,0.971068,26.75,5346.513502,
09/30/1996,11.033797,5312.716243,5528.87648,5106.609112,1.196666,,0.830764,4.605101,0.981478,27.75,5513.059219,
12/31/1996,12.912996,5625.862148,5856.094215,5403.708981,1.223114,,0.854603,4.76557,1.003194,29.3125,5752.472649,
03/31/1997,11.991682,6343.211903,6831.325275,5687.875225,1.38907,1.480139,0.911563,6.224831,1.055317,32.4375,6291.2395,
06/30/1997,14.068266,6823.695161,7559.734524,6230.008625,1.524145,1.619097,1.160514,8.178202,1.024184,38.125,7261.56625,
09/30/1997,15.447443,7389.846846,7781.052093,6999.875429,1.53892,1.684621,1.403523,13.164217,0.978566,40.78125,7768.083875,
