Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
10/31/1996,276.081739,-23.48,0.0,0.0,0.0,,252.601739,72.840002,0.0,0.0,1.674956,9.708357,11.170643,280.995744,257.515743,1.801313,,
01/31/1997,212.539113,-23.836,0.0,0.0,0.0,,188.703113,75.692,0.0,0.0,1.206434,7.603784,8.83607,215.485488,191.649488,1.34565,,
04/30/1997,219.862509,-24.943,0.0,0.0,0.0,,194.919509,78.139,0.0,0.0,1.21843,8.040239,9.516625,221.300006,196.357006,1.385237,,
07/31/1997,277.026761,-29.363001,0.0,0.0,0.0,,247.66376,80.993999,0.0,0.0,1.497417,10.164735,12.170808,280.980002,251.617002,1.760076,,
10/31/1997,293.314869,-29.561999,0.0,0.0,0.0,,263.75287,86.211004,0.0,0.0,1.561749,10.639916,12.841563,297.83689,268.274891,1.868679,,
01/31/1998,300.033003,-37.577,0.0,0.0,0.0,,262.456003,90.658003,0.0,0.0,1.516026,9.848255,11.896293,305.438984,267.861984,1.858859,,
04/30/1998,291.113997,-47.975,0.0,0.0,0.0,,243.138997,93.902,0.0,0.0,1.386933,9.313529,11.371732,294.829452,246.854452,1.709554,,
07/31/1998,297.897979,-46.598,,,,,,,,,,,,301.971747,,,,
10/31/1998,231.233021,-46.327,,,,,,,,,,,,234.583164,,,,
01/31/1999,287.75249,-38.197001,,,0.273,,249.82849,105.567003,0.258604,0.001093,1.195529,7.207145,9.94659,292.466826,254.542826,1.770327,,
04/30/1999,337.096732,-24.239,,,0.0,,312.857732,104.626,0.0,0.0,1.374734,8.194712,11.188275,342.331237,318.092237,2.24773,,
07/31/1999,442.810285,-19.067,,,0.0,,423.743285,110.851,0.0,0.0,1.712198,9.91166,12.758356,450.819787,431.752787,3.020345,,
10/31/1999,387.623302,-15.677,,,0.0,,371.946302,118.628,0.0,0.0,1.41744,8.806381,10.154421,395.231958,379.554958,2.638779,,
01/31/2000,234.332997,-23.952001,0.0,0.0,0.0,,210.380997,120.916,0.0,0.0,0.760129,4.748364,5.600452,241.501499,217.549499,1.515015,,
04/30/2000,185.474974,-19.058,,,0.0,,166.416974,122.359,0.0,0.0,0.585831,3.801644,4.551389,186.105795,167.047795,1.205676,,
07/31/2000,185.474974,-15.165,,,0.0,,170.309974,123.786,0.0,0.0,0.602181,4.589081,5.884527,185.489089,170.324089,1.233881,,
10/31/2000,152.046345,-8.759,,,0.0,,143.287345,126.079,0.0,0.0,0.503595,4.358285,6.643824,152.241578,143.482577,1.038104,,
01/31/2001,153.120377,-16.599999,0.0,0.0,0.0,,136.520378,129.612003,0.0,0.0,0.463293,4.56972,7.636222,153.147005,136.547005,0.989106,,
04/30/2001,224.640388,-10.127,,,0.0,,214.513388,130.511,0.0,0.0,0.712156,7.616851,14.382393,225.146553,215.019553,1.554131,,
07/31/2001,196.458471,-10.972,,,0.0,,185.486471,133.687,0.0,0.0,0.589063,5.90458,10.689631,197.31576,186.34376,1.343055,,
10/31/2001,224.438318,-7.573,,,0.0,,216.865318,138.848,0.0,0.0,0.655872,5.947055,10.052627,225.695444,218.122444,1.570169,,
01/31/2002,453.607446,-28.282999,0.0,0.0,0.0,,425.324447,145.888009,0.0,0.0,1.218841,10.383898,16.680698,463.64518,435.362181,3.063767,,
04/30/2002,579.180249,-78.679,,,0.0,,500.501249,195.761,0.0,0.0,1.34834,10.504801,15.82963,547.734217,469.055217,3.266504,,
07/31/2002,445.762455,-78.77,,,0.0,,366.992455,203.074,0.0,0.0,0.936674,6.372503,9.99462,460.059889,381.289889,2.39372,,
10/31/2002,462.690919,-79.54,,,0.0,,383.150919,213.061,0.0,0.0,0.936683,6.523383,9.245474,472.724193,393.184193,2.486348,,
01/31/2003,396.943359,-79.505999,0.0,0.0,0.0,,317.43736,224.384995,0.0,0.0,0.75088,4.990604,6.992166,404.398086,324.892087,2.047243,,
04/30/2003,581.208548,-93.304,,,0.0,,487.904548,232.06,0.0,0.0,1.119797,7.300135,10.187813,590.416991,497.112991,3.134354,,
07/31/2003,1563.822952,-59.953,,,0.0,,1503.869952,245.954,0.0,0.0,3.28653,20.408337,28.45867,1596.831622,1536.878622,4.774655,,
10/31/2003,1317.722402,-58.94,,,0.0,,1258.782402,262.548,0.0,0.0,2.569935,12.627348,19.907993,1359.550538,1300.610538,7.966963,,
01/31/2004,1615.076093,-87.173,,,0.0,,1527.903093,290.13,0.0,0.0,2.786309,12.594303,18.931716,1643.276163,1556.103163,9.576143,,
04/30/2004,1855.755641,-154.62,0.0,,0.0,,1701.135641,313.011,0.0,0.0,2.781347,12.104625,17.280588,1914.777568,1760.157568,10.580789,,
07/31/2004,2405.839367,-102.286,0.0,,0.0,,2303.553367,337.944,0.0,0.0,3.396429,14.194931,19.678231,2480.654798,2378.368798,14.237791,,
10/31/2004,3330.072972,-86.915,0.0,,0.0,,3243.157972,369.997,0.0,0.0,4.311277,17.410498,23.713362,3447.126496,3360.211496,19.964949,,
01/31/2005,3426.493843,-155.684004,0.0,0.0,0.0,,3270.809839,402.244004,0.0,0.0,3.951446,16.33037,22.045549,3558.364782,3402.680778,20.079267,,
04/30/2005,3635.660442,-156.805,0.0,,0.0,,3478.855442,439.627,0.0,0.0,3.91417,15.882284,21.116223,3754.77587,3597.97087,21.252089,,
07/31/2005,4987.449195,-165.038,0.0,,0.0,,4822.411195,477.305,0.0,0.0,5.061873,20.919527,26.777338,5155.280715,4990.242715,29.350533,,
10/31/2005,4658.424484,-222.286,0.0,,0.0,,4436.138484,516.353,0.0,0.0,4.327345,18.673446,22.453503,4825.416575,4603.130575,26.978178,,
01/31/2006,4501.547637,-191.795,0.0,0.0,0.0,,4309.752637,560.88,0.0,0.0,3.946273,17.445637,20.749992,4655.8088,4464.0138,26.146418,,
04/30/2006,3831.185754,-238.542,0.0,,0.0,,3592.643754,585.809,0.0,0.0,3.177112,15.162033,18.473836,3898.084393,3659.542393,21.755493,,
07/31/2006,2420.136569,-212.726,0.0,,0.0,,2207.410569,614.842,0.0,0.0,1.898103,9.61755,12.015342,2464.864426,2252.138426,13.334926,,
10/31/2006,2881.603147,-185.228,0.0,,0.0,,2696.375147,634.575,0.0,0.0,2.280213,12.333785,16.000232,2945.371922,2760.143922,16.375109,,
01/31/2007,4025.694097,-221.6,0.0,0.0,0.0,,3804.094097,675.283,0.0,0.0,3.106101,17.31479,23.197252,4113.484199,3891.884199,23.056868,,
04/30/2007,4264.720886,-227.544,0.0,0.0,0.0,0.0,4037.176886,711.796,0.0,0.0,3.180748,17.647318,23.966049,4348.282204,4120.738204,24.385576,,
07/31/2007,3326.16194,-241.492,0.0,0.0,0.0,0.0,3084.66994,745.273,0.0,0.0,2.315568,12.78127,17.425939,3404.392409,3162.900409,18.603568,,
10/31/2007,4193.227106,-269.313,0.0,0.0,0.0,,3923.914106,795.644,0.0,0.0,2.796585,15.054688,20.343916,4294.219874,4024.906874,23.647016,,
01/31/2008,4817.033835,-373.65,0.0,0.0,0.0,,4443.383835,853.431,0.0,0.0,2.94708,15.064259,19.753201,4932.897767,4559.247767,26.750514,,
04/30/2008,5718.640779,-406.68,0.0,,0.0,,5311.960779,908.392,0.0,0.0,3.346176,16.360049,21.090006,5843.167135,5436.487135,31.814318,,
07/31/2008,5518.108001,-428.425,0.0,,0.0,,5089.683001,968.138,0.0,0.0,3.005746,13.994064,17.702014,5667.405365,5238.980365,30.447109,,
10/31/2008,3645.945571,-424.413,0.0,,0.0,,3221.532571,1021.397,0.0,0.0,1.797779,8.131261,10.176303,3718.951013,3294.538013,19.209315,,
01/31/2009,2612.954331,-521.209,0.0,0.0,0.0,,2091.745331,1053.775,0.0,0.0,1.140153,5.484617,6.985641,2649.720405,2128.511405,12.47224,,
04/30/2009,3275.140295,-559.793,0.0,0.0,0.0,,2715.347295,1088.793,0.0,0.0,1.487762,7.392542,9.608006,3319.472639,2759.679639,16.158733,,
07/31/2009,4043.534924,-583.279,0.0,0.0,0.0,,3460.255924,1148.215,0.0,0.0,1.891416,9.47076,12.440967,4104.091347,3520.812347,20.572235,,
10/31/2009,5284.313173,-651.92,0.0,,0.0,,4632.393173,1215.26,0.0,0.0,2.49402,12.409537,16.339089,5379.909645,4727.989645,27.508683,,
01/31/2010,5321.387772,-744.981,0.0,0.0,0.0,,4576.406772,1296.775,0.0,0.0,2.361632,10.609891,13.500362,5443.350133,4698.369133,27.150279,,
04/30/2010,6361.775518,-772.725,0.0,0.0,0.0,,5589.050518,1360.146,0.0,0.0,2.749191,11.899648,14.901154,6491.08303,5718.35803,32.997822,,
07/31/2010,5406.111919,-748.668,0.0,0.0,0.0,,4657.443919,1373.287,0.0,0.0,2.190179,9.31841,11.542526,5542.004031,4793.336031,27.706307,,
10/31/2010,5046.931396,-689.826,0.0,0.0,0.0,,4357.105396,1319.899,0.0,0.0,1.985733,8.526175,10.561604,5190.443863,4500.617863,26.581553,,
01/31/2011,5560.462101,-808.665,0.0,0.0,0.0,,4751.797101,1411.548,0.0,0.0,2.089527,9.221276,11.472146,5670.846455,4862.181455,28.901515,,
04/30/2011,5024.7496,-646.573,0.0,0.0,0.0,,4378.1766,1312.48,0.0,0.0,1.888643,8.860248,11.20231,5201.789403,4555.216403,27.420514,,
07/31/2011,5125.843813,-608.63,0.0,0.0,0.0,,4517.213813,1304.32,0.0,0.0,1.901839,9.46386,12.14455,5230.601397,4621.971397,28.676281,,
10/31/2011,3929.495344,-259.165,0.0,0.0,0.0,,3670.330344,1033.806,0.0,0.0,1.521984,8.202369,10.778763,4181.0986,3921.9336,25.45276,,
01/31/2012,3832.774685,-362.04,0.0,0.0,0.0,,3470.734685,1066.268,0.0,0.0,1.402997,8.835073,12.189821,3858.874588,3496.834588,23.996837,,
04/30/2012,4193.663051,-338.749,0.0,0.0,0.0,,3854.914051,1112.321,0.0,0.0,1.53051,9.923146,13.826659,4215.668596,3876.919596,26.620715,,
07/31/2012,4425.757329,-363.035,0.0,0.0,0.0,,4062.722329,1174.194,0.0,0.0,1.571166,10.191303,14.168366,4448.532323,4085.497323,28.044052,,
10/31/2012,5214.819145,-456.48,0.0,0.0,0.0,,4758.339145,1269.858,0.0,0.0,1.78299,11.284162,15.504779,5258.359607,4801.879607,32.620618,,
01/31/2013,6249.474828,-623.398,0.0,0.0,0.0,,5626.076828,1354.588,0.0,0.0,2.012962,9.694566,15.031532,6350.347366,5726.949366,38.530612,,
04/30/2013,6083.939712,-638.173,0.0,0.0,0.0,,5445.766712,1425.901,0.0,0.0,1.894725,9.010963,13.809966,6166.232881,5528.059881,37.093164,,
07/31/2013,6269.866508,-741.111,0.0,0.0,0.0,,5528.755508,1519.083,0.0,0.0,1.87008,8.758577,13.235712,6356.809778,5615.698778,37.529321,,
10/31/2013,5578.85454,-725.676,0.0,0.0,0.0,,4853.17854,1596.282,0.0,0.0,1.597711,7.511335,11.295288,5663.70949,4938.03349,32.952715,,
01/31/2014,5276.628977,-890.293,0.0,0.0,0.0,,4386.335977,1694.17,0.0,0.0,1.421086,6.673456,10.276517,5344.438063,4454.145063,29.776313,,
04/30/2014,4907.959669,-517.315,0.0,0.0,0.0,,4390.644669,1386.405,0.0,0.0,1.405123,6.791039,10.613472,5202.297826,4684.982826,31.896846,,
07/31/2014,4789.870652,-409.14,0.0,0.0,0.0,,4380.730652,1336.057,0.0,0.0,1.378685,6.906718,10.965918,4937.06814,4527.92814,32.678024,,
10/31/2014,4076.38999,-357.796,0.0,0.0,0.0,,3718.59399,1377.983,0.0,0.0,1.1556,6.130901,10.036908,4127.395063,3769.599063,27.695219,,
01/31/2015,4549.329839,-363.252,0.0,0.0,0.0,,4186.077839,1327.969,0.0,0.0,1.259699,8.314041,11.456622,4635.715812,4272.463812,32.076521,,
04/30/2015,5266.997256,-356.905,0.0,0.0,0.0,,4910.092256,1388.445,0.0,0.0,1.454507,9.873621,13.691706,5318.759206,4961.854206,37.326789,,
07/31/2015,4081.610381,-339.131,0.0,0.0,115.0,,3857.479381,1346.248,8.54226,0.029812,1.123979,7.756737,10.797643,4210.608976,3986.477976,30.828758,,
10/31/2015,3476.208164,-273.28,0.0,0.0,115.0,,3317.928164,1286.669,8.937808,0.03466,0.963737,6.601581,9.188086,3538.551617,3380.271617,27.297774,,
01/31/2016,2684.307226,-362.937,0.0,0.0,150.0,,2471.370226,1287.227,11.652956,0.060695,0.717351,4.979579,6.989584,2713.705326,2500.768326,21.065007,,
04/30/2016,3550.972886,-306.418,0.0,0.0,75.0,,3319.554886,1249.053,6.004549,0.022593,0.957002,6.726132,9.457206,3565.238113,3333.820113,28.344036,,
07/31/2016,3502.381948,-328.347,0.0,0.0,50.0,,3224.034948,1295.018,3.86095,0.015509,0.923314,6.374937,8.821637,3509.755647,3231.408647,27.523739,,
10/31/2016,3888.013385,-265.135,0.0,0.0,0.0,,3622.878385,1247.633,0.0,0.0,1.02659,7.35459,10.1924,3926.657835,3661.522835,31.168947,,
01/31/2017,3084.844548,-403.495,0.0,0.0,0.0,,2681.349548,1313.084,0.0,0.0,0.756206,5.658563,7.920637,3100.138302,2696.643302,23.068591,,
04/30/2017,2660.723391,-409.428,0.0,0.0,0.0,,2251.295391,1332.69,0.0,0.0,0.635168,5.096865,7.28386,2666.419298,2256.991298,19.359261,,
07/31/2017,2179.987992,-412.914,0.0,0.0,0.0,,1767.073992,1308.813,0.0,0.0,0.501046,4.443189,6.641937,2228.571075,1815.657075,15.879436,,
10/31/2017,2654.252509,-369.208,0.0,0.0,0.0,,2285.044509,1284.808,0.0,0.0,0.642398,5.716241,8.506258,2699.658228,2330.450228,21.109254,,
01/31/2018,3692.358654,-506.033,0.0,0.0,0.0,,3186.325654,1300.903,0.0,0.0,0.881171,8.205835,12.260191,3725.309733,3219.276733,29.435268,,
04/30/2018,4376.168606,-515.159,0.0,0.0,0.0,,3861.009606,1346.415,0.0,0.0,1.04056,9.2041,13.18867,4419.377873,3904.218873,35.529448,,
07/31/2018,4837.438075,-649.407,0.0,0.0,0.0,,4188.031075,1443.672,0.0,0.0,1.093471,9.138765,12.523118,4903.262496,4253.855496,38.439475,,
10/31/2018,4247.428863,-602.445,0.0,0.0,0.0,,3644.983863,1460.609,0.0,0.0,0.932032,7.61507,10.184563,4350.973205,3748.528205,33.863089,,
01/31/2019,3412.245741,-694.784,0.0,0.0,0.0,,2717.461741,1489.098,0.0,0.0,0.687857,5.442554,7.126591,3500.988053,2806.204053,25.723239,,
04/30/2019,3080.009092,-614.256,0.0,0.0,1306.623,,3772.376092,2754.594,47.434322,0.346366,0.952777,5.044902,8.459665,3131.7626,3824.1296,36.41312,,
07/31/2019,2332.546936,-412.273,0.0,0.0,1299.695,,3219.968936,2661.099,48.840535,0.403636,0.819493,4.535046,7.883386,2371.534692,3258.956692,32.868561,,
10/31/2019,2811.892344,-420.888,0.0,0.0,1333.251,,3724.255344,2763.104,48.25193,0.357991,0.944485,5.3936,9.583825,2830.62845,3742.99145,38.012169,,
01/31/2020,2508.206464,-530.388,0.0,0.0,1359.088,,3336.906464,2814.443,48.289768,0.40729,0.837621,5.411688,10.637152,2532.710502,3361.410502,34.058123,,
04/30/2020,1695.458763,-667.133,0.0,0.0,1552.603,,2580.928763,2850.711,54.463711,0.601568,0.69607,6.796693,,1697.764845,2583.234845,26.395985,,
07/31/2020,1617.274352,-672.577,0.0,0.0,1492.576,,2437.273352,2843.169,52.496915,0.612396,0.686789,6.581444,,1622.655344,2442.654344,24.926198,,
09/19/2020,2141.5217439,-672.577,0.0,0.0,1492.576,,2961.5207439,2843.169,52.4969145344508,0.503989716457107,0.834514225078026,7.99708565152231,,2148.49766677594,2968.49666677594,24.9261983216006,,
10/31/2020,,,,,,,,,,,0.780334070730471,5.44284133688209,31.3133292861901,,,,,
01/31/2021,,,,,,,,,,,0.766049152488886,5.13336219401485,25.8361532963438,,,,,
