Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,326.721985,,-245.100006,,81.621979,,-18.667999,,,62.953999,-5.13,,8.766,,0.0,-3.636,57.823999,-20.816999,37.007,0.0,,,37.006999,0.0,37.007,0.0,,37.007,37.007,,28.878,1.28,1.28,,28.878,1.28,1.28,1.28,
06/30/1990,321.234009,,-247.880005,,73.354004,,-15.433,,,57.921001,-7.378,,8.791,,0.0,-1.413,50.543001,-18.195,32.348,0.0,,,32.348001,0.0,32.348,0.0,,32.348,32.348,,28.926001,1.12,1.12,,28.926001,1.12,1.12,1.12,
09/30/1990,314.259003,,-255.369995,,58.889008,,-15.768,,,43.120998,-4.525,,7.301,,0.0,-2.776,38.595998,-13.895,24.701,0.0,,,24.700998,0.0,24.701,0.0,,24.701,24.701,,28.968,0.85,0.85,,28.968,0.85,0.85,0.85,
12/31/1990,290.69101,,-262.106995,,28.584015,,-17.098,,,11.486,-6.110999,,5.916999,,0.0,0.194,5.375001,-0.819002,4.556,0.0,,,4.555999,0.0,4.556,0.0,,4.556,4.556,,28.969999,0.16,0.16,0.16,28.969999,0.16,0.16,0.16,
03/31/1991,293.576996,,-252.839005,,40.737991,,-20.521,,,20.216999,-5.407,,5.772,,0.0,-0.365,14.809999,-5.183,9.627,0.0,,,9.626999,0.0,9.627,0.0,,9.627,9.627,,28.98,0.33,0.33,,28.98,0.33,0.33,0.33,
06/30/1991,316.575012,,-266.48999,,50.085022,,-17.153999,,,32.931,-14.822,,7.875,,0.0,6.947,18.109,-6.339,11.77,0.0,,,11.77,0.0,11.77,0.0,,11.77,11.77,,29.006001,0.41,0.41,,29.006001,0.41,0.41,0.41,
09/30/1991,322.921997,,-269.709991,,53.212006,,-17.756001,,,35.456001,-7.426,,8.144,,0.0,-0.718,28.030001,-9.81,18.219999,0.0,,,18.220001,0.0,18.219999,0.0,,18.219999,18.219999,,29.031,0.63,0.63,,29.031,0.63,0.63,0.63,
12/31/1991,303.914001,,-253.772995,,50.141006,,-19.566999,,,30.573999,-6.328,,7.091,,0.0,-0.763,24.245999,-8.060999,16.184999,0.0,,,16.185,0.0,16.184999,0.0,,16.184999,16.184999,,29.032,0.55,0.55,0.55,29.032,0.55,0.55,0.55,
03/31/1992,334.536011,,-282.709015,,51.826996,,-21.733999,,,30.093,-5.308,,7.618,,0.0,-2.31,24.785,-8.923,15.862,0.0,,,15.862,0.0,15.862,0.0,,15.862,15.862,,29.066999,0.55,0.55,,29.066999,0.55,0.55,0.55,
06/30/1992,328.398987,,-270.912994,,57.485992,,-19.093,,,38.393002,15.879,,7.444,,0.0,-23.323,54.272002,-19.538,34.734001,0.0,,,34.734002,0.0,34.734001,0.0,,34.734001,34.734001,,29.118,1.19,1.19,,29.118,1.19,1.19,1.19,
09/30/1992,340.113007,,-284.819,,55.294006,,-19.870001,,,35.424,-7.647,,10.183,,0.0,-2.536,27.777,-9.999,17.778,0.0,,,17.778001,0.0,17.778,0.0,,17.778,17.778,,29.122,0.61,0.61,,29.122,0.61,0.61,0.61,
12/31/1992,323.564087,,-275.610992,,47.953095,,-22.712,,,25.240999,-7.461001,,9.657001,,0.0,-2.196,17.779998,-7.240001,10.54,0.0,,,10.539997,0.0,10.54,0.0,,10.54,10.54,,29.079,0.36,0.36,0.36,29.079,0.36,0.36,0.36,
