Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
08/01/1993,8.75,,8.333333,8.833333,7.833333,686.883745,,,
10/30/1993,11.25,28.571429,8.75,12.0,8.5,884.789987,78.500999,,
01/30/1994,10.416667,-7.407407,11.25,11.583333,7.833333,820.937514,78.647999,,
04/30/1994,8.625,-17.2,10.666667,11.666667,8.166667,742.61252,78.810001,,
07/31/1994,10.25,18.84058,8.708333,10.916667,7.166667,884.708247,86.100002,,
10/30/1994,12.333333,20.325203,10.166667,12.916667,9.75,1067.634983,86.313,,
01/29/1995,11.458333,-7.094595,12.5,12.5,9.083333,1126.675034,86.564999,,
04/30/1995,11.125,-2.909091,11.583333,13.083333,10.416667,968.275471,86.639997,,
07/30/1995,14.75,32.58427,11.125,15.75,10.875,1461.518478,87.036003,,
10/29/1995,16.625,12.711864,14.75,18.0625,13.625,1686.473272,99.085999,,
01/28/1996,14.1875,-14.661654,16.5,18.0,12.625,1557.106472,101.442001,,
04/28/1996,21.75,53.303965,14.875,22.5,14.75,2245.252573,101.704002,,
07/28/1996,21.75,0.0,21.625,24.0,18.5625,2280.291824,103.230003,,
10/27/1996,27.375,25.862069,22.0,29.875,21.25,2879.740477,104.841003,,
02/02/1997,22.75,-16.894977,27.5,27.5,20.0,2592.5445,105.195999,,
05/04/1997,12.125,-46.703297,23.0,23.0,11.0,1389.609902,113.958,,
08/03/1997,11.125,-8.247423,12.125,12.75,9.1875,1281.188397,114.607002,,
11/02/1997,7.625,-31.460674,11.1875,12.25,6.375,879.11674,115.163002,,
02/01/1998,7.4375,-2.459016,7.875,8.0,6.0,859.990671,115.293999,,
05/03/1998,12.375,66.386555,7.375,13.125,6.6875,1431.453332,115.628998,,
08/02/1998,8.1875,-33.838384,12.4375,12.4375,8.1875,950.871696,115.672997,,
11/01/1998,7.1875,-12.21374,8.1875,8.3125,4.75,834.892788,116.137001,,
01/31/1999,9.0,25.217391,7.25,12.1875,7.1875,1048.149,116.158997,,
05/02/1999,9.3125,3.472222,9.0,9.875,7.0,1087.225068,116.460999,,
08/01/1999,7.5625,-18.791946,9.3125,10.9375,7.4375,886.491375,116.749001,,
10/31/1999,3.875,-48.760331,7.53125,7.9375,2.625,432.794887,117.222,,
01/30/2000,4.53125,16.935484,3.90625,6.0,3.5,506.122495,111.689003,,
04/30/2000,3.25,-28.275862,4.53125,5.25,2.625,361.10425,111.695999,,
07/30/2000,3.5625,9.615385,3.375,4.1875,2.25,395.932687,111.116997,,
10/29/2000,3.5625,0.0,3.53125,5.0625,3.0,396.883869,111.404602,,
01/28/2001,4.0,12.280702,3.421875,4.5625,2.25,445.612,111.409302,,
04/29/2001,4.36,9.0,3.984375,4.37,2.5,486.658854,111.409302,,
07/29/2001,6.77,55.275229,4.36,7.1,4.09,756.181914,111.637802,,
10/28/2001,7.62,12.555391,6.74,8.02,5.65,854.080077,111.962196,,
02/03/2002,10.96,43.832021,7.32,11.13,7.26,1234.19464,112.195297,,
05/05/2002,15.8,44.160584,10.98,16.25,9.55,2108.509952,133.178894,,
08/04/2002,14.04,-11.139241,15.92,18.29,12.15,1881.54252,135.115005,,
11/03/2002,19.73,40.527066,13.8,21.0,13.26,2742.68703,137.840607,,
02/02/2003,15.0,-23.973644,19.98,20.0,14.48,2098.71,139.180099,,
05/04/2003,15.529,3.526667,15.16,15.63,9.9,2194.760041,140.800797,,
08/03/2003,19.229,23.826389,15.62,20.5,14.57,2739.017244,141.510895,,
11/02/2003,25.61,33.184253,19.07,26.48,18.01,3676.187403,142.827103,,
02/01/2004,23.59,-7.887544,25.99,28.8,22.31,3416.13867,143.033798,141.2536,
05/02/2004,27.73,17.549809,23.46,29.2,22.96,3997.58453,144.359695,142.2584,
08/01/2004,31.01,11.828345,27.65,33.84,25.55,4579.443489,144.488098,142.401,
10/31/2004,31.93,2.966785,30.92,31.98,26.2,4637.54513,145.200195,143.2058,
01/30/2005,30.28,-5.167554,31.63,36.24,29.85,4403.6204,145.892197,143.9393,
05/01/2005,26.64,-12.021136,30.29,32.98,25.5,3812.61024,143.698807,141.4846,
