Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,,1.0,39,,,4.0,,,,,0.050813,1.981707,,,0.010027,0.391056,,
06/30/2008,,1.0,47,48.0,,3.0,,,3.0,,0.049554,2.329039,2.378593,,0.010065,0.473075,0.48314,
09/30/2008,,6.0,44,50.0,,,,,,,0.315292,2.312139,2.62743,,0.060649,0.444759,0.505408,
12/31/2008,,6.0,19,25.0,,3.0,,3.0,21.0,,,,,,,,,
03/31/2009,0.0,16.0,20,36.0,0.0,3.0,0.0,3.0,,0.0,1.008192,1.260239,2.268431,0.0,0.172006,0.215008,0.387014,
06/30/2009,0.0,6.0,10,16.0,0.0,4.0,0.0,4.0,,0.0,0.327511,0.545852,0.873362,0.0,0.064488,0.107481,0.171969,
09/30/2009,0.0,8.0,7,15.0,0.0,1.0,0.0,1.0,,0.0,0.411946,0.360453,0.7724,0.0,0.086263,0.07548,0.161743,
12/31/2009,0.0,7.0,25,32.0,0.0,7.0,0.0,7.0,-16.0,0.0,0.379404,1.355014,1.734417,0.0,0.0799,0.285356,0.365255,
03/31/2010,0.0,12.0,0,12.0,0.0,4.0,0.0,4.0,,0.0,0.646552,0.0,0.646552,0.0,0.130166,0.0,0.130166,
06/30/2010,0.0,18.0,0,18.0,0.0,4.0,0.0,4.0,,0.0,0.922604,0.0,0.922604,0.0,0.19752,0.0,0.19752,
09/30/2010,0.0,35.0,0,35.0,0.0,11.0,0.0,11.0,,0.0,1.686747,0.0,1.686747,0.0,0.372261,0.0,0.372261,
12/31/2010,0.0,16.0,0,16.0,0.0,9.0,0.0,9.0,,0.0,0.643604,0.0,0.643604,0.0,0.163666,0.0,0.163666,
03/31/2011,0.0,14.0,0,14.0,0.0,2.0,0.0,2.0,,0.0,0.534351,0.0,0.534351,0.0,0.142002,0.0,0.142002,
06/30/2011,0.0,16.0,0,16.0,0.0,4.0,0.0,4.0,,0.0,0.570817,0.0,0.570817,0.0,0.160016,0.0,0.160016,
09/30/2011,0.0,34.0,0,34.0,0.0,1.0,0.0,1.0,,0.0,1.181376,0.0,1.181376,0.0,0.342156,0.0,0.342156,
12/31/2011,0.0,15.0,0,15.0,,,,,,0.0,0.507614,0.0,0.507614,0.0,0.156904,0.0,0.156904,
03/31/2012,0.0,17.0,0,17.0,0.0,0.0,0.0,0.0,,0.0,0.536616,0.0,0.536616,0.0,0.178496,0.0,0.178496,
06/30/2012,0.0,8.0,0,8.0,0.0,2.0,0.0,2.0,,0.0,0.247295,0.0,0.247295,0.0,0.088998,0.0,0.088998,
09/30/2012,0.0,6.0,0,6.0,0.0,1.0,0.0,1.0,,0.0,0.17762,0.0,0.17762,0.0,0.065154,0.0,0.065154,
12/31/2012,6.0,2.0,682,690.0,1447.0,1.0,402.0,1850.0,,0.190961,0.063654,21.70592,21.960535,0.067758,0.022586,7.701863,7.792208,
03/31/2013,0.0,3.0,0,3.0,0.0,2.0,0.0,2.0,,0.0,0.089686,0.0,0.089686,0.0,0.033975,0.0,0.033975,
06/30/2013,0.0,2.0,0,2.0,0.0,2.0,0.0,2.0,,0.0,0.057455,0.0,0.057455,0.0,0.022306,0.0,0.022306,
09/30/2013,0.0,3.0,0,3.0,0.0,4.0,0.0,4.0,,0.0,0.085203,0.0,0.085203,0.0,0.033471,0.0,0.033471,
12/31/2013,3.0,3.0,687,693.0,1367.0,2.0,270.0,1639.0,,0.089206,0.089206,20.428189,20.606601,0.034239,0.034239,7.840676,7.909153,
03/31/2014,3.0,,681,684.0,1379.0,,248.0,1627.0,,0.090361,,20.512048,20.60241,0.034278,,7.781079,7.815356,
06/30/2014,4.0,,696,700.0,1548.0,,224.0,1772.0,,0.127186,,22.130366,22.257552,0.045735,,7.957924,8.003659,
09/30/2014,4.0,,701,705.0,2273.0,,199.0,2472.0,,0.186047,,32.604651,32.790698,0.047472,,8.319487,8.366959,
12/31/2014,3.0,14.0,701,718.0,2503.0,20.0,182.0,2705.0,,0.196335,0.91623,45.876963,46.989529,0.034646,0.161681,8.095623,8.291951,
03/31/2015,3.0,,708,711.0,2361.0,,170.0,2531.0,,0.223547,,52.757079,52.980626,0.036905,,8.709558,8.746463,
06/30/2015,3.0,,700,703.0,1884.0,,155.0,2039.0,,0.223214,,52.083333,52.306548,0.037253,,8.692413,8.729666,
09/30/2015,3.0,,708,711.0,1903.0,,142.0,2045.0,,0.239234,,56.45933,56.698565,0.036652,,8.649969,8.686622,
12/31/2015,4.0,10.0,732,746.0,2178.0,1.0,126.0,2305.0,,0.307929,0.769823,56.351039,57.428791,0.048379,0.120948,8.853411,9.022738,
03/31/2016,4.0,,749,753.0,2410.0,,113.0,2523.0,,0.296956,,55.605048,55.902004,0.047371,,8.870204,8.917575,
06/30/2016,,,88,88.0,2499.0,,,2499.0,,0.0,,49.717514,49.717514,0.0,,1.271309,1.271309,
