Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/1994,2639.820068,346.62899,258.993988,87.635002,346.164001,,,369.912994,,,,,250.291,,,,,1312.996948,1135.064941,1601.453979,-466.389008,,,,191.757996,,,,191.757996,1326.822937,,271.424011,271.424011,,,,45.731998,,,,,615.628963,,,615.628963,932.784973,59.226002,,,,,568.895996,,,568.895996,628.121998,1560.906971,0.0,530.976013,,,0.0,,547.937012,1078.913025,,1078.913025,2639.819996,
04/30/1994,2690.363037,501.976006,391.052002,110.924004,380.912994,,,327.192993,,,,,80.191002,,,,,1290.272949,1145.698975,1619.88501,-474.186005,,,,254.391006,,,,254.391006,1400.089981,,292.346008,292.346008,,,,47.945999,,,,,634.275009,,,634.275009,974.567017,58.673,,,,,531.505005,,,531.505005,590.178005,1564.745022,0.0,538.633972,,,0.0,,586.984009,1125.617981,,1125.617981,2690.363003,
07/31/1994,2639.75708,459.739014,351.489014,108.25,328.174011,,,323.324005,,,,,79.221001,,,,,1190.458008,1178.140991,1674.282959,-496.141998,,,,271.15799,,,,271.15799,1449.298981,,277.406006,277.406006,,,,17.386999,,,,,592.996973,,,592.996973,887.789978,58.513,,,,,527.263977,,,527.263977,585.776978,1473.566956,0.0,541.189026,,,0.0,,625.000977,1166.190002,,1166.190002,2639.756958,
10/31/1994,2824.768066,492.085983,374.467987,117.617996,318.671997,,,361.579987,,,,,86.125,,,,,1258.463013,1274.437012,1788.582031,-514.14502,,,,291.868011,,,,291.868011,1566.305023,,333.243988,333.243988,,,,57.958,,,,,630.118019,,,630.118019,1021.320007,24.365999,,,,,558.625977,,,558.625977,582.991976,1604.311983,0.0,550.370972,,,0.0,,670.085022,1220.455994,,1220.455994,2824.767977,
01/31/1995,2783.454102,425.732994,313.839996,111.892998,333.162994,,,250.001999,,,,,148.988998,,,,,1157.886963,1319.383057,1857.009033,-537.625977,0.0,,,306.18399,,,,306.18399,1625.567047,,254.113007,254.113007,,,,23.118,,,,,667.091991,,,667.091991,944.322998,24.098,,,,,556.198975,,,556.198975,580.296974,1524.619972,0.0,559.646973,,,0.0,,699.187012,1258.833984,,1258.833984,2783.453957,
04/30/1995,2887.268066,411.164001,312.487,98.677002,369.640991,,,370.593994,,,,,84.973,,,,,1236.371948,1360.071045,1923.139038,-563.067993,0.0,,,290.825012,,,,290.825012,1650.896057,,309.761993,309.761993,,,,23.077,,,,,673.819027,,,673.819027,1006.65802,23.902,,,,,551.794983,,,551.794983,575.696983,1582.355003,0.0,560.195984,,,0.0,,744.71698,1304.912964,,1304.912964,2887.267967,
07/30/1995,3020.334961,433.003014,305.730011,127.273003,400.431,,,376.117004,,,,,82.992996,,,,,1292.543945,1388.13501,1987.125,-598.98999,0.0,,,339.656006,,,,339.656006,1727.791016,,308.028015,308.028015,,,,25.379999,,,,,738.277044,,,738.277044,1071.685059,26.516001,,,,,556.18103,,,556.18103,582.697031,1654.38209,0.0,571.591003,,,0.0,,794.362,1365.953003,,1365.953003,3020.335093,
10/31/1995,3228.906006,430.691986,292.93399,137.757996,470.104004,,,426.194,,,,,84.681,,,,,1411.671021,1435.811035,2066.384033,-630.572998,0.0,,,381.424011,,,,381.424011,1817.235046,,372.300995,372.300995,,,,54.312,,,,,812.032025,,,812.032025,1238.64502,2.873,,,,,556.573975,,,556.573975,559.446975,1798.091995,0.0,590.481018,,,0.0,,840.333008,1430.814026,,1430.814026,3228.906021,
01/31/1996,3397.760986,343.845001,193.972,149.873001,596.56897,,,447.201996,,,,,85.515999,,,,,1473.131958,1494.750977,2158.580078,-663.828979,0.0,,,429.877991,,,,429.877991,1924.628967,,333.85199,333.85199,,,,53.993,,,,,963.927959,,,963.927959,1351.772949,2.815,,,,,559.263,,,559.263,562.078001,1913.85095,0.0,603.005005,,,0.0,,880.905029,1483.910034,,1483.910034,3397.760984,
04/30/1996,3520.600098,383.028,245.317993,137.710007,590.278992,,,448.264008,,,,,86.964996,,,,,1508.536011,1571.348022,2288.739014,-717.390991,0.0,,,440.716003,,,,440.716003,2012.064026,,356.362,356.362,,,,53.783001,,,,,1015.198994,,,1015.198994,1425.343994,4.711,,,,,551.13501,,,551.13501,555.84601,1981.190004,0.0,607.961975,,,0.0,,931.447998,1539.409973,,1539.409973,3520.599977,
07/31/1996,3598.417969,342.338997,228.602997,113.736,572.015991,,,525.960022,,,,,90.903999,,,,,1531.218994,1609.791992,2397.253906,-787.461975,0.0,,,457.407013,,,,457.407013,2067.199005,,386.665985,386.665985,,,,54.644001,,,,,961.685009,,,961.685009,1402.994995,3.336,,,,,592.646973,,,592.646973,595.982973,1998.977968,0.0,611.922974,,,0.0,,987.517029,1599.440002,,1599.440002,3598.41797,
10/31/1996,3951.726074,316.342003,246.964005,69.377998,742.546997,,,635.416992,,,,,102.516998,,,,,1796.822998,1677.661987,2498.874023,-821.211975,0.0,,,477.240997,,,,477.240997,2154.902985,,704.185974,704.185974,,,,30.122999,,,,,911.25902,,,911.25902,1645.567993,2.967,,,,,633.465027,,,633.465027,636.432027,2282.00002,0.0,625.406006,,,0.0,,1044.319946,1669.725952,,1669.725952,3951.725972,
01/31/1997,4005.274902,168.694996,124.573997,44.120998,767.861023,,,664.317017,,,,,109.475998,,,,,1710.348999,1755.170044,2618.072021,-862.901978,0.0,,,539.755981,,,,539.755981,2294.926025,,648.442017,648.442017,,,,162.264999,,,,,841.12001,,,841.12001,1651.827026,0.365,,,,,628.874023,,,628.874023,629.239023,2281.06605,0.0,634.995972,,,0.0,,1089.213013,1724.208984,,1724.208984,4005.275034,
04/30/1997,4235.696777,273.055,233.996002,39.058998,835.617981,,,662.557983,,,,,142.921997,,,,,1914.152954,1804.977051,2708.586914,-903.609985,0.0,,,516.567017,,,,516.567017,2321.544067,,613.671997,613.671997,,,,3.59,,,,,1059.192959,,,1059.192959,1676.454956,300.463989,,,,,626.893982,,,626.893982,927.357971,2603.812927,0.0,630.734009,,,0.0,,1001.150024,1631.884033,,1631.884033,4235.69696,
07/31/1997,4417.126953,232.278999,198.319,33.959999,847.234985,,,806.228027,,,,,121.136002,,,,,2006.878052,1861.307007,2815.858887,-954.552002,0.0,,,548.942017,,,,548.942017,2410.249023,,704.104004,704.104004,,,,84.620003,,,,,1017.566032,,,1017.566032,1806.290039,300.523987,,,,,630.432983,,,630.432983,930.95697,2737.247009,0.0,627.241028,,,0.0,,1052.639038,1679.880066,,1679.880066,4417.127075,
10/31/1997,4685.339844,309.413005,299.324005,10.089,917.604004,,,866.843018,46.455002,,128.992996,,119.526001,,,,,2213.385986,1938.790039,2940.10498,-1001.315002,0.0,,,533.164001,158.399002,,,374.764999,2471.95404,,858.187012,858.187012,,,,81.886002,,,,,1038.110946,,,1038.110946,1978.18396,300.507996,,,,,665.598022,,,665.598022,966.106018,2944.289978,0.0,621.698975,,,0.0,,1119.350952,1741.049927,,1741.049927,4685.339905,
01/31/1998,4543.13623,305.412994,305.412994,0.0,915.908997,,,694.677002,46.594002,529.664001,118.418999,,125.667,,,,,2041.666016,1951.083008,2998.571045,-1047.488037,0.0,,,550.387024,,,,550.387024,2501.470032,,706.070007,706.070007,,,,49.988998,,,,,1061.352005,,,1061.352005,1817.411011,300.438995,,,,,684.721985,,,684.721985,985.16098,2802.571991,0.0,585.768982,,,0.0,,1154.795044,1740.564026,,1740.564026,4543.136017,
04/30/1998,4758.350098,319.490997,319.490997,0.0,956.138977,,,816.859985,46.432999,564.81897,135.438004,,90.296997,,,,,2182.787109,1985.196045,3074.112061,-1088.916016,0.0,,,590.367004,,,,590.367004,2575.563049,,908.635986,908.635986,,,,149.944,,,,,1116.422943,,,1116.422943,2175.00293,300.565002,,,,,687.515991,,,687.515991,988.080994,3163.083923,0.0,400.623993,,,0.0,,1194.641968,1595.265961,,1595.265961,4758.349884,
07/31/1998,4856.270996,308.72699,308.72699,0.0,923.27002,,,760.984985,47.248001,612.301025,101.435997,,166.600006,,,,,2159.582031,2098.245117,3190.665039,-1092.420044,0.0,,,598.44397,,,,598.44397,2696.689087,,864.143005,864.143005,,,,323.981995,,,,,1155.13208,,,1155.13208,2343.25708,300.404999,,,,,694.075989,,,694.075989,994.480988,3337.738068,0.0,287.506989,,,0.0,,1231.026001,1518.53299,,1518.53299,4856.271057,
10/31/1998,5019.208008,340.544006,340.544006,0.0,959.416016,,,795.627991,51.838001,596.982971,146.807007,0.0,181.563004,,,,,2277.150879,2147.308105,3280.230957,-1132.922974,0.0,,,594.749023,139.091003,,,455.65802,2742.057129,,972.096008,972.096008,,,,428.634003,,,,,1094.823944,,,1094.823944,2495.553955,300.428009,,,,,697.617004,,,697.617004,998.045013,3493.598969,0.0,246.309998,,,0.0,,1279.29895,1525.608948,,1525.608948,5019.207916,
01/31/1999,5017.950195,308.247986,308.247986,0.0,871.731995,,,873.642029,52.707001,620.421997,200.513,0.0,165.473007,,,,,2219.094971,2175.379883,3355.564941,-1180.185059,0.0,,,623.474976,,,,623.474976,2798.854858,,945.557983,945.557983,,,,378.179993,,,,,1126.662903,,,1126.662903,2450.400879,300.0,,,,,701.872986,,,701.872986,1001.872986,3452.273865,0.0,255.324997,,,0.0,,1310.350952,1565.675949,,1565.675949,5017.949814,
04/30/1999,5013.779785,207.871002,207.871002,0.0,945.362976,,,873.757996,53.841999,625.557007,194.358994,0.0,194.194,,,,,2221.186035,2179.075928,3386.576904,-1207.500977,0.0,,,613.518005,,,,613.518005,2792.593933,,893.296021,893.296021,,,,374.050995,,,,,1225.794098,,,1225.794098,2493.141113,300.002014,,,,,739.932007,,,739.932007,1039.934021,3533.075134,0.0,255.395996,,,0.0,,1225.30896,1480.704956,,1480.704956,5013.78009,
07/31/1999,4897.842773,219.886002,219.886002,0.0,941.838013,,,777.161987,54.817001,442.394989,182.697006,0.0,95.079002,,,,,2033.964966,2191.251953,3422.231934,-1230.97998,0.0,,,672.625977,294.489014,,,378.136963,2863.87793,,840.216003,840.216003,,,,243.302002,,,,,1220.831116,,,1220.831116,2304.349121,317.549988,,,,,761.69397,,,761.69397,1079.243958,3383.593079,0.0,257.653015,,,0.0,,1256.597046,1514.250061,,1514.250061,4897.84314,
10/31/1999,4886.117188,209.613998,209.613998,0.0,850.557007,,,664.403015,44.266998,416.285004,203.850998,0.0,185.597,,,,,1910.171021,2222.952881,3468.596924,-1245.644043,0.0,,,752.992981,116.044998,,,636.947983,2975.945862,,798.750977,798.750977,,,,242.625,,,,,1162.934082,,,1162.934082,2204.310059,317.554993,,,,,782.880005,,,782.880005,1100.434998,3304.745056,0.0,265.36499,,,0.0,,1316.006958,1581.371948,,1581.371948,4886.117004,
01/31/2000,4869.789,148.13,148.13,0.0,818.262,,,644.168,54.271,393.485,196.412,0.0,222.78,,,,,1833.34,2271.129,3555.3,-1284.171,0.0,,,765.32,299.287,,,466.033,3036.449,,729.508,729.508,,,,347.994,,,,,1044.667,,,1044.667,2122.169,318.15,,,,,802.265,,,802.265,1120.415,3242.584,0.0,279.955,,,0.0,,1347.25,1627.205,0.0,1627.205,4869.789,
04/30/2000,4888.951172,120.209,120.209,0.0,891.828003,,,562.171021,51.625999,352.067993,158.477005,0.0,227.845993,,,,,1802.053955,2317.337891,3642.571045,-1325.233032,0.0,,,769.559021,291.696991,,,477.86203,3086.896912,,624.46698,624.46698,,,,524.557007,,,,,982.298035,,,982.298035,2131.322021,317.563995,,,,,806.458984,,,806.458984,1124.02298,3255.345001,0.0,258.020996,,,0.0,,1375.584961,1633.605957,,1633.605957,4888.950958,
07/31/2000,4876.583008,105.638,105.638,0.0,826.664001,,,654.226013,56.727001,449.485992,148.013,0.0,236.641998,,,,,1823.170044,2314.772949,3686.72998,-1371.957031,0.0,,,738.640015,238.453995,,,500.18602,3053.412964,,709.823975,709.823975,,,,425.528992,,,,,959.466125,,,959.466125,2094.819092,317.569,,,,,818.265991,,,818.265991,1135.834991,3230.654083,0.0,257.437012,,,0.0,,1388.491943,1645.928955,,1645.928955,4876.583038,
10/31/2000,3652.734,69.426,69.426,0.0,665.117,,,545.919,25.926,439.208,80.785,0.0,167.331,,,,,1447.793,756.765,1198.183,-441.418,0.0,,,1448.176,97.531,,,1350.645,2204.941,,530.332,530.332,,,,253.512,,,,,836.531,,,836.531,1620.375,17.573,,,,,405.529,,,405.529,423.102,2043.477,0.0,259.446,,,0.0,,1349.811,1609.257,,1609.257,3652.734,
03/31/2001,2857.526,97.358,97.358,0.0,747.998,,,369.784,0.0,369.784,0.0,0.0,291.711,,,,,1506.851,755.04,1221.756,-466.716,202.538,,,393.097,,,,393.097,1350.675,,592.336,592.336,,,,184.881,,,,,935.607,,,935.607,1712.824,17.581,,,,,378.607,,,378.607,396.188,2109.012,0.0,286.286,,,0.0,538.329,-76.101,748.514,0.0,748.514,2857.526,
06/30/2001,3019.737,311.011,311.011,0.0,706.846,,,569.978,34.473,466.18,69.325,0.0,238.988,,,,,1826.823,636.897,1054.887,-417.99,0.0,,,556.017,,,,556.017,1192.914,,482.616,482.616,,,,38.415,,,,,1232.124,,,1232.124,1753.155,17.585,,,,,415.545,,,415.545,433.13,2186.285,0.0,346.488,,,0.0,559.749,-72.785,833.452,,833.452,3019.737,
09/30/2001,2921.584,411.153,411.153,0.0,574.752,,,451.295,17.429,402.215,31.651,0.0,469.465,,,,,1906.665,498.653,801.898,-303.245,0.0,,,516.266,,,,516.266,1014.919,,390.887,390.887,,,,37.167,,,,,1309.321,,,1309.321,1737.375,17.59,,,,,402.427,,,402.427,420.017,2157.392,0.0,345.589,,,0.0,492.413,-73.81,764.192,,764.192,2921.584,
12/31/2001,3142.477,572.654,572.654,0.0,565.525,,,393.38,0.0,393.38,0.0,0.0,319.768,,,,,1851.327,508.104,801.478,-293.374,0.0,,,783.046,22.277,22.277,0.0,760.769,1291.15,,382.528,382.528,,,,38.442,,,,,1441.763,,,1441.763,1862.733,17.594,,,,,472.884,,,472.884,490.478,2353.211,0.0,353.761,,,0.0,,435.505,789.266,,789.266,3142.477,
03/31/2002,3166.221,673.289,673.289,0.0,564.423,,,429.157,0.0,429.157,0.0,0.0,306.542,,,,,1973.411,500.978,800.279,-299.301,0.0,,,691.832,,,,691.832,1192.81,,430.361,430.361,,,,20.273,,,,,1401.878,,,1401.878,1852.512,17.599,,,,,470.854,,,470.854,488.453,2340.965,0.0,365.665,,,0.0,536.421,-76.83,825.256,0.0,825.256,3166.221,
06/30/2002,3206.127,836.264,836.264,0.0,506.031,,,391.51,0.0,391.51,0.0,0.0,292.5,,,,,2026.305,483.735,807.986,-324.251,0.0,,,696.087,,,,696.087,1179.822,,439.652,439.652,,,,13.522,,,,,1403.587,,,1403.587,1856.761,17.604,,,,,472.077,,,472.077,489.681,2346.442,0.0,370.675,,,0.0,566.499,-77.489,859.685,0.0,859.685,3206.127,
09/30/2002,3112.18,833.3,833.3,0.0,480.97,,,412.877,0.0,412.877,0.0,0.0,316.949,,,,,2044.096,472.02,794.529,-322.509,0.0,,,596.064,,,,596.064,1068.084,,492.849,492.849,,,,13.044,,,,,1274.555,,,1274.555,1780.448,17.608,,,,,445.098,,,445.098,462.706,2243.154,0.0,363.576,,,0.0,584.852,-79.402,869.026,0.0,869.026,3112.18,
12/31/2002,3142.150879,753.367004,753.367004,0.0,503.398987,,,432.615997,0.0,432.615997,0.0,0.0,234.710007,,,,,1924.092041,467.019989,785.883972,-318.864014,0.0,,,751.039001,21.247,21.247,0.0,729.792002,1218.05899,,452.613007,452.613007,,,,0.0,,,,,1303.558014,,,1303.558014,1756.171021,17.613001,,,,,484.5,,,484.5,502.113001,2258.284021,0.0,358.234009,,,0.0,620.218994,-94.585999,883.867004,,883.867004,3142.151026,
03/31/2003,3139.678,530.13,530.13,0.0,539.954,,,519.744,,519.744,,,237.079,,,,,1826.907,576.057,925.48,-349.423,0.0,,,736.714,,,,736.714,1312.771,,536.851,536.851,,,,0.0,,,,,1067.569,,,1067.569,1604.42,142.268,,,,,486.69,,,486.69,628.958,2233.378,0.0,388.228,,,0.0,624.139,-106.067,906.3,,906.3,3139.678,
06/30/2003,3246.854004,583.650024,583.650024,0.0,545.169983,,,665.872009,0.0,665.872009,0.0,0.0,220.141006,,,,,2014.833008,567.596008,922.999023,-355.403015,0.0,,,664.424988,,,,664.424988,1232.020996,,560.192993,560.192993,,,,0.0,,,,,1094.182983,,,1094.182983,1654.375977,144.386993,,,,,477.041992,,,477.041992,621.428986,2275.804962,0.0,400.087006,,,0.0,656.075012,-85.113037,971.048981,,971.048981,3246.853943,
09/30/2003,3287.518,578.774,578.774,0.0,535.936,,,731.428,0.0,731.428,0.0,0.0,209.18,,,,,2055.318,561.642,921.204,-359.562,0.0,,,670.558,,,,670.558,1232.2,,576.277,576.277,,,,0.0,,,,,1078.072,,,1078.072,1654.349,144.36,,,,,473.791,,,473.791,618.151,2272.5,0.0,407.999,,,0.0,687.096,-80.077,1015.018,0.0,1015.018,3287.518,
12/31/2003,3449.481934,496.502014,496.502014,0.0,636.161987,636.161987,,827.091003,0.0,827.091003,0.0,0.0,253.889008,,,,,2213.644043,569.47998,937.703003,-368.222992,0.0,,,666.357971,54.157001,54.157001,0.0,612.20097,1235.837952,,571.534973,571.534973,,,,221.468994,,,,,1036.133972,,,1036.133972,1829.137939,44.652,,,,,494.15799,,,494.15799,538.80999,2367.947929,0.0,415.898987,,,0.0,725.382019,-59.747009,1081.533997,,1081.533997,3449.481926,
03/31/2004,3546.406982,546.245972,546.245972,0.0,712.369019,712.369019,,838.758972,0.0,838.758972,0.0,0.0,253.988998,,,,,2351.363037,530.388977,905.440002,-375.050995,0.0,,,664.655029,,,,664.655029,1195.044006,,612.526001,612.526001,,,,0.0,,,,,932.829956,,,932.829956,1545.355957,375.096985,,,,,497.016998,,,497.016998,872.113983,2417.46994,0.0,448.362,,,0.0,758.825012,-78.25,1128.937012,,1128.937012,3546.406952,
06/30/2004,3591.106934,594.562988,594.562988,0.0,736.119019,736.119019,,825.77002,0.0,825.77002,0.0,0.0,241.292999,,,,,2397.745117,512.080994,896.117004,-384.036011,0.0,,,681.281006,,,,681.281006,1193.362,,612.825989,612.825989,,,,0.0,,,,,936.380066,,,936.380066,1549.206055,374.480011,,,,,497.002991,,,497.002991,871.483002,2420.689056,0.0,458.235992,,,0.0,790.322998,-78.140991,1170.417999,,1170.417999,3591.107056,
