Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1981,,,,,,,,,,,,10.25,,
09/30/1981,,,,,,,,,,,,8.625,,
12/31/1981,,,,,,,,,,,,8.9375,,
03/31/1982,,,,,,,,,,,,8.6875,,
06/30/1982,,,,,,,,,,,,8.6875,,
09/30/1982,,,,,,,,,,,,9.375,,
12/31/1982,,,,,,,,,,,,10.5625,,
03/31/1983,,,,,,,,,,,,10.5,,
06/30/1983,,,,,,,,,,,,11.125,,
09/30/1983,,,,,,,,,,,,11.625,,
12/31/1983,,,,,,,,,,,,12.25,,
03/31/1984,,,,,,,,,,,,10.9375,,
06/30/1984,,,,,,,,,,,,11.125,,
09/30/1984,,,,,,,,,,,,12.1875,,
12/31/1984,,,,,,,,,,,,12.4375,,
03/31/1985,,,,,,,,,,,,13.8125,,
06/30/1985,,,,,,,,,,,,15.125,,
09/30/1985,,,,,,,,,,,,13.9375,,
12/31/1985,,,,,,,,,,,,15.625,,
03/31/1986,,,,,,,,,,,,17.75,,
06/30/1986,,,,,,,,,,,,18.1875,,
09/30/1986,,,,,,,,,,,,17.1875,,
12/31/1986,,,,,,,,,,,,17.9375,,
03/31/1987,,,,,,,,,,,,17.875,,
06/30/1987,,,,,,,,,,,,17.9375,,
09/30/1987,,,,,,,,,,,,17.3125,,
12/31/1987,,,,,,,,,,,,16.0625,,
03/31/1988,,,,,,,,,,,,17.125,,
06/30/1988,,,,,,,,,,,,18.0,,
09/30/1988,,,,,,,,,,,,17.5,,
12/31/1988,,,,,,,,,,,,17.5,,
03/31/1989,,,,,,,,,,,,17.375,,
06/30/1989,,,,,,,,,,,,20.125,,
09/30/1989,,,,,,,,,,,,20.4375,,
12/31/1989,,,,,,,,,,,,22.875,,
03/31/1990,,11063.416183,11063.416183,11063.416183,1.869908,,,,,,,22.25,11122.467838,
06/30/1990,,10941.140216,11369.715839,10482.505447,1.811645,,,,,,,21.25,11088.039948,
09/30/1990,,10732.663082,11077.245964,10249.905952,1.638406,,,,,,,20.375,11163.961897,
12/31/1990,12.094595,11420.416547,11669.145887,10984.119965,1.76355,,1.446399,4.950865,3.08147,6.778194,10.711951,22.375,11657.816105,
03/31/1991,12.429379,11472.073613,11784.232105,11178.835991,1.692272,,1.491489,5.059533,3.157123,6.834151,11.012757,22.0,11503.9263,
06/30/1991,12.5,11247.377762,11821.072189,10990.456009,1.619275,,1.515318,4.386521,3.430957,7.115302,11.707078,21.0,11965.804153,
09/30/1991,13.757397,12229.769224,12692.292366,11852.676189,1.778544,,1.796032,4.60537,3.842822,7.596448,12.757678,23.25,12730.886742,
01/01/1992,15.41411,12803.339788,13132.734268,12320.765282,1.875262,,2.048848,7.559463,3.907575,8.531715,13.152418,25.125,12380.371216,
03/31/1992,20.873786,11632.399761,12255.834282,11364.739983,1.738958,,1.774127,6.834521,3.889731,9.796591,15.829534,21.5,12286.883671,
06/30/1992,23.421053,12447.765816,12728.21566,12209.401958,1.806182,,1.824294,7.961198,4.00946,10.848248,16.913073,22.25,12815.035339,
09/30/1992,27.710843,12904.211246,13058.435654,12761.237659,1.883245,,1.883016,9.273111,4.022699,11.597649,17.310639,23.0,12981.248177,
12/31/1992,151.923089,12344.024331,12949.093941,11149.451197,1.837541,,1.624213,19.460162,3.445785,9.793316,17.648081,19.75,11171.235385,
03/31/1993,27.05224,10917.084439,11385.242709,10460.965483,1.661568,,1.464707,17.558556,3.191193,8.214715,13.307179,18.125,10608.4828,
06/30/1993,25.0,10587.792924,10812.353802,10438.590298,1.725223,,1.529357,16.12314,3.199069,8.313621,13.267727,19.0,10749.511971,
09/30/1993,24.841772,10817.273365,11227.870956,10612.837975,1.707892,,1.568732,15.060416,3.194898,8.402698,13.250645,19.625,10865.528999,
12/31/1993,13.75,10756.560385,10935.5765,10550.315247,1.658081,,1.548862,5.135216,3.136137,7.733599,11.689519,19.25,10701.754267,
03/31/1994,12.5,10410.955456,10720.781391,10079.548851,1.497225,,1.430276,4.815424,2.960397,7.270396,10.993736,17.625,10110.939079,
