Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/1992,11445.599609,1170.899979,216.800003,954.099976,2945.699951,,524.700012,,,,,21.799999,,,,,4663.100098,1475.699951,3981.800049,-2506.100098,4574.0,,732.799988,,,,,,,732.799988,6782.499939,,1845.0,1845.0,,,,3080.300049,,,,,655.599853,,,655.599853,5580.899902,2473.0,,,,741.400024,,,,741.400024,3214.400024,8795.299926,0,840.0,,,-10.9,,1821.200049,2650.300049,,2650.300049,11445.599975,
01/31/1993,11518.400391,1258.999969,338.399994,920.599976,2759.300049,,718.599976,,,,,13.6,,,,,4750.5,1440.0,,,4588.799805,,739.099976,,,,,,,739.099976,6767.89978,,1660.0,1660.0,,,,3111.0,,,,,639.600098,,,639.600098,5410.600098,2802.399902,,,,722.200012,,,,722.200012,3524.599915,8935.200012,0,840.400024,,,-11.7,,1754.500049,2583.200073,,2583.200073,11518.400085,
04/30/1993,11562.599609,1427.600037,450.700012,976.900024,3123.399902,,729.299988,,,,,16.5,,,,,5296.799805,1455.099976,,,4077.399902,,733.299988,,,,,,,733.299988,6265.799866,,1896.400024,1896.400024,,,,3139.600098,,,,,640.89978,,,640.89978,5676.899902,2603.899902,,,,706.200012,,,,706.200012,3310.099915,8986.999817,0,847.900024,,,-13.5,,1741.199951,2575.599976,,2575.599976,11562.599792,
07/31/1993,11363.599609,1445.100006,477.899994,967.200012,2847.5,,609.700012,,,,,1.3,,,,,4903.600098,1399.699951,,,4321.899902,,738.400024,,,,,,,738.400024,6459.999878,,1788.900024,1788.900024,,,,3079.899902,,,,,661.300171,,,661.300171,5530.100098,2506.600098,,,,676.5,,,,676.5,3183.100098,8713.200195,0,868.099976,,,-11.1,,1793.400049,2650.400024,,2650.400024,11363.60022,
10/31/1993,11351.900391,1333.0,338.200012,994.799988,2793.699951,,464.399994,,,,,4.0,,,,,4595.100098,1435.699951,4018.699951,-2583.0,4043.300049,,1277.800049,,,,,,,1277.800049,6756.800049,,2064.300049,2064.300049,,,,1601.400024,,,,,682.599732,,,682.599732,4348.299805,2547.5,,,,2370.699951,,,,2370.699951,4918.199951,9266.499756,0,1436.800049,,,-12.7,,661.299976,2085.400025,,2085.400025,11351.899781,
01/31/1994,11780.400391,1332.399994,344.100006,988.299988,2727.800049,,687.599976,,,,,2.6,,,,,4750.399902,1405.400024,,,4319.299805,,1305.300049,,,,,,,1305.300049,7029.999878,,1959.5,1959.5,,,,2219.0,,,,,812.899902,,,812.899902,4991.399902,2292.399902,,,,2352.5,,,,2352.5,4644.899902,9636.299805,0,1450.800049,,,-14.5,,707.799988,2144.100037,,2144.100037,11780.399841,
04/30/1994,12492.5,1341.699951,280.0,1061.699951,3153.0,,745.5,,,,,4.0,,,,,5244.200195,1400.5,,,4521.0,,1326.800049,,,,,,,1326.800049,7248.300049,,2077.0,2077.0,,,,2953.0,,,,,738.5,,,738.5,5768.5,1974.699951,,,,2440.300049,,,,2440.300049,4415.0,10183.5,0,1473.800049,,,-15.2,,850.400012,2309.000061,,2309.000061,12492.500061,
07/31/1994,12817.099609,1403.799988,295.700012,1108.099976,2981.899902,,735.799988,,,,,5.3,,,,,5126.799805,1406.900024,,,4959.600098,,1323.800049,,,,,,,1323.800049,7690.300171,,2157.600098,2157.600098,,,,3046.0,,,,,860.799805,,,860.799805,6064.399902,1964.900024,,,,2353.800049,,,,2353.800049,4318.700073,10383.099976,0,1475.800049,,,-12.2,,970.400012,2434.000061,,2434.000061,12817.100037,
10/31/1994,12781.200195,1371.700043,245.399994,1126.300049,2939.399902,,698.0,,,,,8.9,,,,,5018.0,1533.5,4313.5,-2780.0,4501.700195,,1728.0,,,,,,,1728.0,7763.200195,,2285.199951,2285.199951,,,,2637.399902,,,,,875.500245,,,875.500245,5798.100098,2053.899902,,,,2371.300049,,,,2371.300049,4425.199951,10223.300049,0,1491.400024,,,-12.3,,1078.8,2557.900024,,2557.900024,12781.200073,
01/31/1995,13470.700195,1621.400024,518.099976,1103.300049,3015.600098,,942.599976,,,,,0.9,,,,,5580.5,1498.199951,,,5082.200195,,1309.800049,,,,,,,1309.800049,7890.200195,,2123.0,2123.0,,,,3329.399902,,,,,942.100098,,,942.100098,6394.5,2101.899902,,,,2350.300049,,,,2350.300049,4452.199951,10846.699951,0,1493.5,,,-10.1,,1140.6,2624.0,,2624.0,13470.699951,
04/30/1995,13891.400391,1655.899963,520.799988,1135.099976,3588.5,,996.299988,,,,,3.0,,,,,6243.700195,1526.699951,,,4286.200195,,1834.800049,,,,,,,1834.800049,7647.700195,,2395.399902,2395.399902,,,,3006.899902,,,,,958.600098,,,958.600098,6360.899902,2341.399902,,,,2332.199951,,,,2332.199951,4673.599854,11034.499756,0,1502.599976,,,-12.3,,1366.600049,2856.900024,,2856.900024,13891.39978,
07/31/1995,13761.700195,1231.0,426.700012,804.299988,3446.899902,,920.200012,,,,,1.6,,,,,5599.700195,1547.5,,,5371.200195,,1243.300049,,,,,,,1243.300049,8162.000244,,2220.600098,2220.600098,,,,3248.0,,,,,646.600098,,,646.600098,6115.200195,2377.100098,,,,2236.800049,,,,2236.800049,4613.900146,10729.100342,0,1539.0,,,-12.0,,1505.599976,3032.599976,,3032.599976,13761.700317,
10/31/1995,13847.400391,1193.400024,363.700012,829.700012,3259.699951,,720.799988,,,,,2.3,,,,,5176.200195,1594.400024,4471.799805,-2877.399902,5345.200195,,1731.599976,,,,,,,1731.599976,8671.200195,,2533.0,2533.0,,,,3139.800049,,,,,570.599853,,,570.599853,6243.399902,2175.800049,,,,2342.800049,,,,2342.800049,4518.600098,10762.0,0,1728.699951,,,-13.1,,1369.799951,3085.399902,,3085.399902,13847.399902,
01/31/1996,14446.900391,1219.900024,364.200012,855.700012,3377.600098,,979.799988,,,,,4.6,,,,,5581.899902,1565.599976,,,5502.299805,,1797.099976,,,,,,,1797.099976,8864.999757,,2234.800049,2234.800049,,,,3774.399902,,,,,635.199951,,,635.199951,6644.399902,2215.399902,,,,2360.100098,,,,2360.100098,4575.5,11219.899902,0,1743.5,,,-15.1,,1498.6,3227.0,,3227.0,14446.899902,
04/30/1996,14754.299805,1128.199982,278.100006,850.099976,3830.699951,,1066.699951,,,,,8.8,,,,,6034.399902,1602.400024,,,5308.100098,,1809.400024,,,,,,,1809.400024,8719.900146,,2528.100098,2528.100098,,,,3619.899902,,,,,585.399902,,,585.399902,6733.399902,2311.800049,,,,2366.199951,,,,2366.199951,4678.0,11411.399902,0,1757.300049,,,-119.900002,,1705.499978,3342.900025,,3342.900025,14754.299927,
07/31/1996,14815.900391,1149.400024,301.200012,848.200012,3503.699951,,941.299988,,,,,12.0,,,,,5606.399902,1651.599976,,,5782.100098,,1775.800049,,,,,,,1775.800049,9209.500123,,2477.300049,2477.300049,,,,3958.0,,,,,548.699951,,,548.699951,6984.0,2098.800049,,,,2336.5,,,,2336.5,4435.300049,11419.300049,0,1756.699951,,,-220.100006,,1860.00003,3396.599975,,3396.599975,14815.900024,
10/31/1996,14652.700195,1160.900024,291.5,869.400024,3152.699951,,828.900024,,,,,13.1,,,,,5155.600098,1781.5,4734.799805,-2953.300049,5912.200195,,1803.400024,,,,,,,1803.400024,9497.100219,,2676.199951,2676.199951,,,,3144.100098,,,,,597.599853,,,597.599853,6417.899902,2425.399902,,,,2252.199951,,,,2252.199951,4677.599853,11095.499755,0,1770.099976,,,-265.899994,,2052.99997,3557.199952,,3557.199952,14652.699707,
01/31/1997,15141.0,1244.199982,366.100006,878.099976,3016.800049,,1193.699951,,,,,19.6,,,,,5474.299805,1812.900024,,,6132.899902,,1720.900024,,,,,,,1720.900024,9666.69995,,2295.600098,2295.600098,,,,3834.100098,,,,,669.799804,,,669.799804,6799.5,2478.399902,,,,2289.100098,,,,2289.100098,4767.5,11567.0,0,1766.900024,,,-348.100006,,2155.199982,3574.0,,3574.0,15141.0,
04/30/1997,16072.5,1117.899994,267.600006,850.299988,3639.600098,,1289.800049,,,,,26.299999,,,,,6073.600098,1898.900024,,,6438.700195,,1661.300049,,,,,,,1661.300049,9998.900268,,2609.5,2609.5,,,,4257.700195,,,,,621.09961,,,621.09961,7488.299805,2548.899902,,,,2322.699951,,,,2322.699951,4871.599853,12359.899658,0,1762.400024,,,-446.0,,2396.199951,3712.599975,,3712.599975,16072.499633,
07/31/1997,15950.099609,1118.199982,250.100006,868.099976,3512.699951,,1170.800049,,,,,10.7,,,,,5812.399902,1996.199951,,,6431.0,,1710.5,,,,,,,1710.5,10137.699951,,2619.0,2619.0,,,,3796.600098,,,,,598.899902,,,598.899902,7014.5,2905.5,,,,2186.199951,,,,2186.199951,5091.699951,12106.199951,0,1760.699951,,,-509.399994,,2592.599945,3843.899902,,3843.899902,15950.099853,
10/31/1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,,,
01/31/1998,17187.300781,1186.799988,319.200012,867.599976,3526.399902,,1464.300049,259.0,532.0,673.0,,14.9,,,,,6192.399902,2355.600098,,,6613.600098,,2025.699951,183.800003,,,,,,1841.899948,10994.900147,,2458.100098,2458.100098,,,,4934.0,,,,,626.600097,,,626.600097,8018.700195,2642.300049,,,,2380.300049,,,,2380.300049,5022.600098,13041.300293,0,1778.5,,,-735.799988,,3103.299988,4146.0,,4146.0,17187.300293,
04/30/1998,18553.199219,1201.399994,334.399994,867.0,4383.799805,,1511.099976,268.0,516.0,727.0,,31.299999,,,,,7127.600098,2542.899902,,,7245.299805,,1637.400024,186.399994,,,,,,1451.00003,11425.599731,,2704.399902,2704.399902,,,,5993.299805,,,,,655.899902,,,655.899902,9353.599609,2517.0,,,,2417.300049,,,,2417.300049,4934.300049,14287.899658,0,1778.5,,,-930.099976,,3416.900025,4265.300049,,4265.300049,18553.199707,
07/31/1998,18625.900391,1199.100006,331.100006,868.0,4209.299805,,1337.300049,270.0,489.0,578.0,,39.900002,,,,,6785.600098,2690.0,,,6985.600098,,2164.699951,191.300003,,,,,,1973.399948,11840.300049,,2705.0,2705.0,,,,6569.399902,,,,,562.500489,,,562.500489,9836.900391,2287.0,,,,2338.5,,,,2338.5,4625.5,14462.400391,0,1778.5,,,-1250.199951,,3635.199951,4163.5,,4163.5,18625.900391,
10/31/1998,18001.5,1177.0,309.7,867.3,4059.2,,1286.7,250.0,475.0,1612.0,-1050.0,573.0,,,,,7095.9,2909.5,5897.5,-2988.0,6332.7,,1663.4,217.600006,,,,,172.0,1273.799994,10905.6,,1089.0,1089.0,,,,5322.1,,,,,2351.5,,,2351.5,8762.6,2791.7,,,,2367.4,,,,2367.4,5159.1,13921.7,0,1789.8,,,-1467.599976,3839.5,-81.900024,4079.8,,4079.8,18001.5,
01/31/1999,18503.2,1196.3,325.5,870.8,3828.8,,1614.7,341.0,555.0,1776.0,0.0,48.4,,,,,6688.2,2930.8,,,6696.7,,2187.5,212.0,,,,,173.8,1801.7,11815.0,,2359.5,2359.5,,,,5871.2,,,,,576.5,,,576.5,8807.2,3275.7,,,,2391.8,,,,2391.8,5667.5,14474.7,0,1788.5,,,-1479.9,3824.3,-104.4,4028.5,,4028.5,18503.2,
04/30/1999,19859.3,1153.3,295.3,858.0,4271.8,,1584.4,350.0,499.0,1789.0,0.0,42.7,,,,,7052.2,3090.2,,,7521.6,,2195.3,273.9,,,,,181.4,1740.0,12807.1,,2586.6,2586.6,,,,6648.9,,,,,551.4,,,551.4,9786.9,3485.1,,,,2412.7,,,,2412.7,5897.8,15684.7,0,1838.6,,,-1474.8,3922.9,-112.1,4174.6,,4174.6,19859.3,
07/31/1999,18730.6,1197.7,352.3,845.4,3739.5,,1428.0,351.0,482.0,1649.0,0.0,37.7,,,,,6402.9,3234.9,,,7178.1,,1914.7,300.9,,,,,145.5,1468.3,12327.7,,2548.5,2548.5,,,,5358.9,,,,,583.1,,,583.1,8490.5,3627.9,,,,2427.7,,,,2427.7,6055.6,14546.1,0,1849.2,,,-1473.8,3939.2,-130.1,4184.5,,4184.5,18730.6,
10/31/1999,17578.2,611.0,295.5,315.5,3251.1,,1294.3,345.0,412.0,1591.0,0.0,30.2,,,,,5186.6,3437.0,6896.7,-3459.7,6742.6,,2212.0,295.1,,,,,,1916.9,12391.6,,2432.8,2432.8,,,,4488.2,,,,,215.7,,,215.7,7136.7,3806.2,,,,2541.0,,,,2541.0,6347.2,13483.9,0,1850.4,,,-1469.4,,3713.3,4094.3,,4094.3,17578.2,
01/31/2000,18144.4,413.0,297.5,115.5,3180.1,,1781.0,375.0,459.0,2004.0,0.0,20.4,,,,,5394.5,3504.0,,,6998.4,,2247.5,294.1,,,,,166.0,1787.4,12749.9,,2327.7,2327.7,,,,5493.0,,,,,212.2,,,212.2,8032.9,3457.2,,,,2559.5,,,,2559.5,6016.7,14049.6,0,1855.4,,,-1460.4,3841.5,-141.7,4094.8,,4094.8,18144.4,
04/30/2000,20205.2,483.1,370.4,112.7,3815.2,,1876.9,429.0,425.0,2081.0,0.0,381.6,,,,,6556.8,3596.0,,,7542.3,,2510.1,713.1,,,,,165.5,1631.5,13648.4,,2717.8,2717.8,,,,6562.7,,,,,197.5,,,197.5,9478.0,3960.4,,,,2550.6,,,,2550.6,6511.0,15989.0,0,1860.8,,,-1456.4,3990.5,-178.7,4216.2,,4216.2,20205.2,
07/31/2000,20102.6,467.7,351.7,116.0,3627.0,,1725.1,426.0,404.0,1961.0,0.0,211.7,,,,,6031.5,3658.6,,,7532.4,,2880.1,708.8,,,,,185.5,1985.8,14071.1,,2670.5,2670.5,,,,5246.9,,,,,281.6,,,281.6,8199.0,5005.2,,,,2546.6,,,,2546.6,7551.8,15750.8,0,1860.7,,,-1438.5,4101.9,-172.3,4351.8,,4351.8,20102.6,
10/31/2000,20469.4,419.1,291.7,127.4,3169.2,,1552.9,460.0,404.0,1667.0,0.0,230.9,,,,,5372.1,3866.8,7489.4,-3622.6,8275.7,,2954.8,652.2,,,,,,2302.6,15097.3,,2976.4,2976.4,,,,5758.5,,,,,153.6,,,153.6,8888.5,4764.3,,,,2514.7,,,,2514.7,7279.0,16167.5,0,1864.4,,,-1439.0,,3876.5,4301.9,,4301.9,20469.4,
01/31/2001,20743.3,450.7,311.6,139.1,3440.8,,2185.8,520.0,450.0,2176.0,0.0,245.7,,,,,6323.0,3836.9,,,7426.0,,3157.4,819.6,,,,,192.5,2145.3,14420.3,,2755.6,2755.6,,,,5560.9,,,,,158.2,,,158.2,8474.7,5465.1,,,,2481.6,,,,2481.6,7946.7,16421.4,0,1865.0,,,-1430.4,4122.3,-235.0,4321.9,,4321.9,20743.3,
04/30/2001,22099.9,621.4,484.4,137.0,3993.9,,2173.2,561.0,436.0,2130.0,0.0,323.1,,,,,7111.6,3844.2,,,7851.0,,3293.1,795.6,,,,,209.3,2288.2,14988.3,,2972.0,2972.0,,,,5665.1,,,,,232.5,,,232.5,8869.6,6428.5,,,,2461.0,,,,2461.0,8889.5,17759.1,0,1865.3,,,-1427.3,4196.7,-293.9,4340.8,,4340.8,22099.9,
07/31/2001,22043.8,411.9,252.7,159.2,3551.5,,1924.9,550.0,394.0,1933.0,0.0,345.9,,,,,6234.2,3899.5,,,8585.6,,3324.5,777.9,,,,,210.3,2336.3,15809.6,,2783.5,2783.5,,,,6080.6,,,,,238.3,,,238.3,9102.4,6156.8,,,,2454.1,,,,2454.1,8610.9,17713.3,0,1864.3,,,-1424.8,4216.4,-325.4,4330.5,,4330.5,22043.8,
10/31/2001,22663.1,1206.2,1030.0,176.2,2922.5,,1505.7,516.0,376.0,1618.0,0.0,316.6,,,,,5951.0,3991.6,7904.3,-3912.7,9198.9,,3521.6,874.0,,,,,,2647.6,16712.1,,3097.1,3097.1,,,,6198.5,,,,,161.0,,,161.0,9456.6,6560.7,,,,2653.6,,,,2653.6,9214.3,18670.9,0,1948.6,,,-1405.5,,3449.1,3992.2,,3992.2,22663.1,
01/31/2002,22406.2,2569.8,2364.8,205.0,2678.6,,1830.7,577.0,420.0,1837.0,0.0,296.6,,,,,7375.7,3833.2,,,7635.6,,3561.7,864.0,,,,,191.3,2506.4,15030.5,,2727.7,2727.7,,,,6455.9,,,,,192.3,,,192.3,9375.9,6407.4,,,,2680.5,,,,2680.5,9087.9,18463.8,0,1947.7,,,-1382.7,3734.9,-357.5,3942.4,,3942.4,22406.2,
04/30/2002,23439.4,2830.5,2616.5,214.0,3517.3,,1806.7,557.0,410.0,1838.0,0.0,277.1,,,,,8431.6,3724.0,,,7670.2,,3613.6,853.6,,,,,190.2,2569.8,15007.8,,2900.4,2900.4,,,,4971.4,,,,,287.8,,,287.8,8159.6,8471.5,,,,2718.2,,,,2718.2,11189.7,19349.3,0,1947.7,,,-1344.8,3808.6,-321.4,4090.1,,4090.1,23439.4,
07/31/2002,23486.8,2539.1,2327.5,211.6,3302.4,,1606.5,517.0,374.0,1713.0,0.0,273.8,,,,,7721.8,3671.6,,,8351.2,,3742.2,861.0,,,,,186.7,2694.5,15765.0,,2957.7,2957.7,,,,5121.6,,,,,287.5,,,287.5,8366.8,8163.1,,,,2773.0,,,,2773.0,10936.1,19302.9,0,1947.7,,,-1334.7,3899.5,-328.6,4183.9,,4183.9,23486.8,
10/31/2002,23768.0,3004.1,2814.9,189.2,2733.6,,1371.8,515.0,361.0,1444.0,0.0,265.8,,,,,7375.3,3607.5,7718.2,-4110.7,9067.5,,3717.7,894.9,804.0,90.9,,,,2822.8,16392.7,,3142.2,3142.2,,,,4437.3,,,,,244.2,,,244.2,7823.7,8950.4,,,,3830.7,,,,3830.7,12781.1,20604.8,0,1957.0,,,-1322.2,3912.6,-1384.2,3163.2,,3163.2,23768.0,
01/31/2003,24953.6,3741.1,3553.4,187.7,2911.3,,1929.3,564.0,443.0,1868.0,0.0,296.0,,,,,8877.7,3515.8,,,8893.4,,3666.7,921.4,830.9,90.5,,,,2745.3,16075.9,,2834.2,2834.2,,,,4170.1,,,,,283.8,,,283.8,7288.1,10469.7,,,,3938.9,,,,3938.9,14408.6,21696.7,0,1957.0,,,-1307.6,3924.4,-1316.9,3256.9,,3256.9,24953.6,
04/30/2003,26184.5,3536.1,3324.2,211.9,3711.2,,2006.8,533.0,399.0,2013.0,0.0,326.2,,,,,9580.3,3436.0,,,9455.9,,3712.3,936.8,846.6,90.2,,,175.9,2599.6,16604.2,,3181.7,3181.7,,,,5056.9,,,,,446.7,,,446.7,8685.3,10412.5,,,,3556.9,,,,3556.9,13969.4,22654.7,0,1957.0,,,-1306.0,4128.4,-1249.6,3529.8,,3529.8,26184.5,
07/31/2003,25997.8,3989.9,3757.2,232.7,3355.3,,1710.5,503.0,389.0,1753.0,0.0,333.4,,,,,9389.1,3406.0,,,9522.0,,3680.7,949.7,859.7,90.0,,,181.6,2549.4,16608.7,,3169.6,3169.6,,,,4403.0,,,,,440.6,,,440.6,8013.2,10544.8,,,,3647.6,,,,3647.6,14192.4,22205.6,0,1957.0,,,-1279.3,4317.3,-1202.8,3792.2,,3792.2,25997.8,
10/31/2003,26258.0,4616.3,4384.5,231.8,2619.3,2619.3,1366.1,496.0,388.0,1432.0,0.0,303.2,,,,,8904.9,3457.5,7750.5,-4293.0,9974.2,,3921.4,1125.0,872.1,252.9,,,195.5,2600.9,17353.1,,3105.5,3105.5,,,,4347.2,,,,,408.4,,,408.4,7861.1,10404.2,,,,3990.6,,,,3990.6,14394.8,22255.9,0,1987.8,,,-1141.4,4329.5,-1173.8,4002.1,,4002.1,26258.0,
01/31/2004,26088.4,4350.6,4087.8,262.8,2837.8,2837.8,2169.8,563.0,420.0,2134.0,0.0,23.8,,,,,9382.0,3388.1,,,9396.9,,3921.4,1194.2,938.2,256.0,,,113.7,2613.5,16706.4,,3021.2,3021.2,,,,3458.1,,,,,452.7,,,452.7,6932.0,10746.7,,,,4125.2,,,,4125.2,14871.9,21803.9,0,1990.6,,,-997.5,4446.2,-1154.8,4284.5,,4284.5,26088.4,
04/30/2004,25957.3,3246.5,2995.7,250.8,3887.1,3887.1,2226.2,848.0,435.0,2195.0,0.0,459.5,,,,,9819.3,3275.8,,,9655.1,,3207.1,1183.9,928.4,255.5,,,109.2,1914.0,16138.0,,3758.0,3758.0,,,,3076.9,,,,,333.4,,,333.4,7168.3,10878.3,,,,3169.9,,,,3169.9,14048.2,21216.5,0,1987.7,,,-897.4,4841.4,-1190.9,4740.8,,4740.8,25957.3,
