Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,,321.957001,135.203003,10.319,4791.095215,4904.236816,-113.141998,3145.23999,115.470001,213.684006,0,8732.967773,,931.278992,6379.405762,2813.754883,3565.650879,0,7310.685059,621.906982,0,16.235001,77.834999,8026.662041,0.0,0,157.570999,548.734985,706.305984,8732.968025,
12/31/1992,,419.803009,76.280998,1090.562012,4786.838905,4907.628906,-120.790001,1979.541992,117.127998,228.419006,0,8698.574219,,1035.803955,6217.73584,2958.200928,3259.534912,0,7253.540039,642.242981,0,1.135,75.378998,7972.297018,0.0,0,158.679993,567.596985,726.276978,8698.573996,
03/31/1993,,319.286987,129.880005,1145.751953,4941.460938,5068.916992,-127.456001,2193.957031,121.508003,275.391998,0,9127.237305,,956.315979,6662.846191,6662.846191,0.0,0,7619.162109,628.549988,0,1.295,131.912003,8380.9191,0.0,0,159.145996,587.171997,746.317993,9127.237093,
06/30/1993,,366.403992,182.572006,1345.791016,4770.676758,4902.934082,-132.257004,2237.727051,124.832001,285.316986,0,9313.320312,,1044.616943,6577.668945,6577.668945,0.0,0,7622.286133,801.96698,0,1.274,118.378998,8543.906111,0.0,0,159.356003,610.057983,769.413986,9313.320097,
09/30/1993,,348.252014,359.498993,1148.983032,5037.041992,5173.684082,-136.641998,2215.702881,128.559006,277.407013,0,9515.445312,,1069.613037,6644.308105,6644.308105,0.0,0,7713.920898,889.942017,0,1.325,116.985001,8722.172916,0.0,0,159.869003,633.403015,793.272018,9515.444934,
12/31/1993,,371.789001,125.795998,1896.079956,4875.961029,5016.686035,-140.725006,2184.708008,133.888,267.481995,0,9855.704102,,1144.699951,6826.452148,3104.353027,3722.099121,0,7971.151855,958.294983,0,1.215,112.275002,9042.93684,0.0,0,160.647995,652.119019,812.767014,9855.703854,
03/31/1994,,339.928009,194.951996,1896.531006,4975.868164,5120.76709,-144.899002,2255.086914,136.485992,301.312988,0,10100.165039,,1086.047974,7099.807129,7099.807129,0.0,0,8185.85498,962.997009,0,1.193,143.615005,9293.659995,0.0,0,128.666,677.838989,806.50499,10100.164985,
06/30/1994,,401.912994,301.880005,1380.917969,5678.208008,5836.788086,-158.580002,2141.689941,154.253998,346.06601,0,10404.928711,,1261.776978,7146.916016,7146.916016,0.0,0,8408.693359,1024.084961,0,1.172,123.971001,9557.921321,0.0,0,161.585007,685.422974,847.00798,10404.929301,
09/30/1994,,414.028992,186.895004,1353.577026,6041.305176,6203.421875,-162.117004,2057.660889,156.261993,322.790009,0,10532.518555,,1249.739014,7390.748047,7390.748047,0.0,0,8640.487305,922.987,0,1.141,111.139,9675.754304,0.0,0,158.626007,698.138977,856.764984,10532.519288,
12/31/1994,,486.281006,33.981998,1657.969971,6687.596115,6854.849121,-167.253006,2083.491943,171.815002,356.587006,0,11477.722656,,1449.459961,7979.876953,4392.876953,3587.0,0,9429.336914,1010.768982,0,0.0,141.619995,10581.725891,0.0,0,184.423996,711.572998,895.996994,11477.722885,
03/31/1995,,466.167999,558.130005,1204.485962,7033.074219,7204.268066,-171.194,2050.864014,173.304993,361.104004,0,11847.130859,,1336.327026,8226.364258,8226.364258,,0,9562.691406,1161.305054,0,1.095,185.834,10910.92546,0.0,0,177.322006,758.883972,936.205978,11847.131438,
06/30/1995,,529.666016,486.962006,1121.58606,7316.512207,7491.862793,-175.350998,1922.232056,173.703003,381.304993,0,11931.96582,,1382.515015,8043.028809,8043.028809,,0,9425.543945,1306.801025,0,1.072,225.007004,10958.423975,0.0,0,179.817993,793.723999,973.541992,11931.965967,
09/30/1995,,480.838989,124.310997,1477.755005,6979.851074,7155.662109,-175.811005,2167.608887,176.884003,388.88501,0,11796.133789,,1412.540039,7930.355957,7930.355957,0.0,0,9342.896484,1251.254028,0,1.055,201.692001,10796.897514,0.0,0,249.830994,749.406006,999.237,11796.134513,
12/31/1995,,527.611023,224.858002,2527.523926,7256.303757,7430.551758,-174.248001,870.942017,173.903,421.941986,0,12003.083984,,1506.149048,7851.216797,3075.0,4776.216797,0,9357.366211,1087.616943,0,320.0,222.164993,10987.148147,0.0,0,245.483994,770.452026,1015.93602,12003.084167,
03/31/1996,,476.161987,18.665001,2651.524902,7449.611816,7623.074219,-173.462006,985.526978,170.714005,410.897003,0,12163.101562,,1430.239014,8263.811523,,8263.811523,0,9694.050781,1119.024048,0,100.0,230.472,11143.546829,0.0,0,237.707001,781.848022,1019.555023,12163.101852,
06/30/1996,,518.336975,131.699997,2357.833008,7663.148926,7835.63623,-172.487,970.385986,167.835999,426.562012,0,12235.802734,,1452.402954,8370.746094,,8370.746094,0,9823.149414,1096.770996,0,100.0,209.414001,11229.334412,0.0,0,302.803986,703.664978,1006.468964,12235.803375,
09/30/1996,,541.046997,24.700001,2471.655029,7864.958984,8035.626953,-170.667999,954.278015,170.218002,439.716003,0,12466.573242,,1474.947021,8500.482422,,8500.482422,0,9975.428711,1185.428955,0,100.0,217.365997,11478.223663,0.0,0,249.699997,738.648987,988.348984,12466.572647,
12/31/1996,,530.44397,108.155998,2503.451904,7931.128158,8097.056152,-165.927994,909.330017,173.916,490.402008,0,12646.828125,,1580.959961,8499.187256,2935.487061,5563.700195,0,10080.147461,1125.866943,0,210.0,237.057007,11653.071411,0.0,0,220.785995,772.971008,993.757003,12646.828414,
03/31/1997,,527.513977,27.016001,2794.398926,8232.554688,8400.87793,-168.322998,864.698975,181.074997,559.197998,0,13186.456055,,1600.884033,8691.879883,,8691.879883,0,10292.763672,1397.608032,0,100.0,294.306,12084.677704,0.0,100,215.988007,785.789978,1101.777985,13186.455688,
06/30/1997,,593.463989,101.452003,2867.431885,8191.96582,8349.225586,-157.259995,866.289001,181.783997,558.450989,0,13360.837891,,1638.0,8624.191406,,8624.191406,0,10262.191406,1625.509033,0,100.789001,224.412994,12212.902435,0.0,100,337.553009,710.382996,1147.936005,13360.83844,
09/30/1997,,551.947021,45.981998,3143.362061,8362.389648,8519.973633,-157.584,867.825012,184.141006,597.872986,0,13753.519531,,1624.968994,8710.685547,,8710.685547,0,10335.655273,1917.535034,0,100.0,256.675995,12609.866302,0.0,100,301.252014,742.401978,1143.653992,13753.520294,
12/31/1997,,547.31897,129.483002,3459.103027,8983.545074,9144.49707,-160.951996,1750.006958,220.587006,616.570984,0,15706.615234,,1858.98999,10069.917236,3500.591064,6569.326172,0,11928.907227,2090.094971,0,200.0,262.018005,14481.020203,0.0,0,304.462006,921.132996,1225.595002,15706.615205,
03/31/1998,,527.882019,57.472,3987.023926,8052.092773,8214.298828,-162.205994,773.797974,185.671005,636.08197,0,14220.019531,,1727.916016,8571.447266,,8571.447266,0,10299.360352,2450.976074,0,200.0,261.36499,13211.701416,0.0,0,245.658997,762.659973,1008.31897,14220.020386,
06/30/1998,,554.155029,69.940002,3612.623047,7978.87793,8142.86084,-163.983002,687.841003,186.733002,649.901001,0,13740.071289,,1765.519043,8715.459961,,8715.459961,0,10480.978516,1865.232056,0,200.0,229.154007,12775.364578,0.0,0,332.153015,632.552979,964.705994,13740.070572,
09/30/1998,,495.794006,18.017,3674.12793,8025.902832,8190.259766,-164.356995,654.78125,186.824997,647.89801,0,13703.349609,,1719.133057,8704.439453,,8704.439453,0,10423.570312,1868.087036,0,200.0,240.600998,12732.258347,0.0,0,290.460999,680.627991,971.088989,13703.347336,
12/31/1998,,667.125,17.308001,5947.286133,10040.472656,10220.078125,-179.604996,803.734009,252.072998,885.625977,0,18613.625,,2244.533936,12168.904785,4912.5,7256.404785,0,14413.439453,2404.970947,0,200.0,274.460999,17292.871399,0.0,0,368.79599,951.958008,1320.753998,18613.625397,
03/31/1999,,526.476013,27.895,4336.084961,9137.863281,9306.484375,-168.621002,775.140991,221.826004,886.518982,0,15911.820312,,1862.137939,10628.509766,,10628.509766,0,12490.639648,1786.655029,0,200.0,335.520996,14812.815674,0.0,0,183.401993,915.593994,1098.995987,15911.811661,
06/30/1999,,579.106995,13.427,3859.87793,9653.233398,9822.624023,-169.391006,742.307983,221.513,859.124023,0,15928.589844,,1949.222046,10414.120117,,10414.120117,0,12363.339844,2046.71106,0,200.0,246.207993,14856.258896,0.0,0,359.532013,712.799011,1072.331024,15928.58992,
09/30/1999,,550.848022,75.179001,4085.570068,11064.291016,11250.259766,-185.96875,694.562012,249.671005,921.984985,0,17642.105469,,2010.631958,11560.80957,,11560.80957,0,13571.442383,2330.513916,0,200.0,302.015015,16403.971313,0.0,0,467.342987,770.791992,1238.134979,17642.106293,
12/31/1999,,589.369019,36.855,3514.198975,11882.774414,12067.060547,-184.287003,609.242981,247.268997,1090.123047,0,17969.832031,,2040.349976,11654.662109,4697.118164,6957.543945,0,13695.011719,2550.876953,0,200.0,297.070007,16742.958679,0.0,0,446.613007,780.26001,1226.873016,17969.831696,
03/31/2000,,567.260986,51.139,3683.48999,13361.870117,13559.519531,-197.658997,596.807007,253.957001,1150.35498,0,19664.869141,,2108.753906,12464.230469,,12464.230469,0,14572.980469,3267.759033,0,200.0,310.002991,18350.742493,0.0,0,456.015991,858.112,1314.127991,19664.870483,
06/30/2000,,674.513977,21.705,4378.801758,15023.589844,15243.269531,-219.679993,571.344971,282.712006,1250.178955,0,22202.849609,,2337.283936,14468.580078,,14468.580078,0,16805.859375,3249.486084,0,300.0,323.117004,20678.462463,9.25,0,697.52301,817.611023,1524.384033,22202.846497,
09/30/2000,,654.297974,44.624001,4326.347168,15393.410156,15617.330078,-223.912994,562.762024,277.808014,1259.347046,0,22518.599609,,2239.175049,14518.950195,,14518.950195,0,16758.130859,3349.751953,0,449.778992,359.394989,20917.056793,9.25,0,699.156006,893.140015,1601.546021,22518.602814,
