Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,203.472,169.029007,67.911003,2802.301025,2838.272949,-35.972,1204.89502,79.417999,90.023003,0.0,4617.048828,,559.536011,2648.667969,2648.667969,,0.0,3208.204102,1050.631958,0.0,2.8,45.486,4307.12206,0.0,0.0,53.199001,256.727997,309.926998,4617.049058,
06/30/1990,,270.84201,102.726997,99.471001,2867.099121,2903.986084,-36.887001,1245.427979,79.424004,152.604004,0.0,4817.595215,,580.031982,2722.023926,2722.023926,,0.0,3302.055908,1163.737061,0.0,1.9,35.34,4503.032969,0.0,0.0,53.199001,261.363007,314.562008,4817.594977,
09/30/1990,,211.587006,111.510002,114.620003,2979.302002,3013.572998,-34.271,1291.635986,78.565002,107.600998,0.0,4894.820801,,572.143005,2762.079102,2762.079102,,0.0,3334.221924,1192.52002,0.0,1.9,43.685001,4572.326945,0.0,0.0,53.199001,269.295013,322.494015,4894.820959,
12/31/1990,,224.697998,93.377998,72.420998,3068.919064,3105.164063,-36.244999,1263.557983,79.794998,112.068001,0.0,4914.836914,,620.15802,2902.776977,1242.838989,1659.937988,0.0,3522.934997,1012.200012,0.0,1.0,46.992001,4583.12701,0.0,0.0,53.199001,278.510986,331.709987,4914.836997,
03/31/1991,,241.529007,75.466003,77.529999,3257.920898,3301.259033,-43.338001,1477.18103,105.249001,126.753998,0.0,5361.629883,,642.224976,3321.756104,3321.756104,,,3963.980957,977.369019,0.0,8.002,49.043999,4998.395974,23.110001,0.0,53.199001,286.924988,363.23399,5361.629964,
06/30/1991,,213.391006,70.540001,92.971001,3310.177002,3358.346924,-48.169998,1517.052002,109.544998,144.432999,0.0,5458.108887,,721.15802,3443.154053,3443.154053,,,4164.312012,868.882996,0.0,7.167,44.193001,5084.555008,23.110001,0.0,53.212002,297.231995,373.553997,5458.109005,
09/30/1991,,199.610001,82.539001,118.542,3421.697998,3474.177979,-52.48,1821.374023,113.615997,153.119003,0.0,5910.498047,,764.036011,3668.677979,3668.677979,,,4432.713867,1019.752991,0.0,7.124,45.363998,5504.954856,23.110001,0.0,66.294998,316.138,405.542999,5910.497856,
12/31/1991,,307.57901,88.999001,80.114998,3698.606118,3750.92212,-52.316002,1916.984985,122.462997,180.406006,0.0,6395.152832,,853.312988,3916.348023,2041.281006,1875.067017,0.0,4769.661011,1135.041992,0.0,10.501,47.233002,5962.437005,23.110001,0.0,82.366997,327.239014,432.716012,6395.153017,
03/31/1992,,228.554001,44.153,71.122002,3642.424072,3696.177979,-53.754002,1762.82605,118.316002,174.018005,0.0,6041.413086,,857.922974,3707.594971,3707.594971,,,4565.518066,990.254028,0.0,6.982,50.139999,5612.894094,23.110001,0.0,67.094002,338.315002,428.519005,6041.413099,
06/30/1992,,269.968994,43.943001,87.029999,3885.834961,3946.193115,-60.358002,1626.258057,125.916,169.641998,0.0,6208.592773,,886.718018,3710.549072,3710.549072,,,4597.26709,1127.302979,0.0,5.948,33.808998,5764.327066,23.110001,0.0,69.619003,351.536987,444.265991,6208.593058,
