Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1991,25.392,25.458,18.849001,5.233,,,5.233,-24.148001,,,-24.148001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,86.693001,25.355,20.309,6.165,,,6.165,34.863998,,,34.863998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,70.153999,30.358,24.547001,2.305,,,2.305,12.944,,,12.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,72.481003,36.837002,25.377001,30.334,,,30.334,-20.066999,,,-20.066999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,71.849998,30.045,25.864,4.47,,,4.47,11.471,,,11.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,66.237999,31.35,26.072001,6.572,,,6.572,2.244,,,2.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,46.769001,36.636002,28.938,6.162,,,6.162,-24.966999,,,-24.966999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,104.195999,43.394001,28.288,7.132,,,7.132,25.382,,,25.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.195999,,,
03/31/1993,30.951,36.299,30.368,3.136,,,3.136,-38.852001,,,-38.852001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,64.379997,39.049999,33.076,15.643,,,15.643,-23.389,,,-23.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,114.730003,44.775002,33.874001,14.331,,,14.331,21.75,,,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,52.625,52.923,-35.216999,67.317001,,,67.317001,-32.397999,,,-32.397999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.625,,,
03/31/1994,110.095001,43.702,16.087999,19.582001,,,19.582001,30.723,,,30.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,66.319,46.547001,59.931,-11.602,,,-11.602,-28.556999,,,-28.556999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,97.667999,53.926998,43.418999,-6.738,,,-6.738,7.06,,,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,58.971001,63.970001,46.095001,-14.794,,,-14.794,-36.299999,,,-36.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.971001,,,
03/31/1995,254.0,83.900002,77.300003,-0.8,,,-0.8,93.599998,,,93.599998,,,-50.099998,,,,-50.099998,,,,,,,,,,50.099998,,,,,,,,,,,,,,,
06/30/1995,185.800003,99.699997,88.099998,-163.399994,,,-163.399994,161.399994,,,161.399994,,,-62.0,,,,-62.0,,,,,,,,,,62.0,,,,,,,,,,,,,,,
09/30/1995,26.662001,121.900002,57.688,93.170998,,,93.170998,-246.097,,,-246.097,,,-36.091,,,,-36.091,,,,,,,,,,36.091,,,,,,,,,,,,,,,
12/31/1995,242.638,-389.700012,123.711998,543.028992,,,543.028992,-34.403,,,-34.403,,-261.5,-261.5,,,,-261.5,,,,,,,,,,0.0,,,,,,,,,,,,-18.862,,,
