Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2001,6577.0,2944.0,6823.0,4077.0,2746.0,-3879.0,3633.0,133.0,,,,3355.0,145.0,-1468.0,5109.0,-4836.0,0.0,4836.0,273.0,-841.0,841.0,-568.0,236.0,-332.0,0.0,,,-332.0,0.0,-332.0,-13.0,0.0,-345.0,-345.0,604.0,1969.6,-0.18,-0.18,0.12,2007.4,-0.18,-0.18,0.12,
03/31/2002,7598.0,2927.0,6286.0,3733.0,2553.0,-3359.0,4671.0,1175.0,,,,3339.0,157.0,-753.0,6845.0,-5103.0,0.0,5103.0,1742.0,-255.0,255.0,1487.0,-505.0,982.0,0.0,,,982.0,0.0,982.0,-13.0,0.0,969.0,969.0,,1978.2,0.49,0.49,0.58,2005.8,0.48,0.48,0.57,
06/30/2002,7574.0,2882.0,6498.0,3740.0,2758.0,-3616.0,4692.0,730.0,,,,3670.0,292.0,-821.0,6753.0,-4965.0,0.0,4965.0,1788.0,-229.0,229.0,1559.0,-531.0,1028.0,0.0,,,1028.0,0.0,1028.0,-13.0,0.0,1015.0,1015.0,,1982.6,0.51,0.51,0.59,2016.0,0.5,0.5,0.58,
09/30/2002,6947.0,2736.0,6316.0,3577.0,2739.0,-3580.0,4211.0,289.0,,,,3722.0,200.0,-1836.0,5111.0,-4620.0,0.0,4620.0,491.0,-431.0,431.0,60.0,-20.0,40.0,0.0,,,40.0,0.0,40.0,-13.0,0.0,27.0,27.0,,1986.0,0.01,0.01,0.16,2005.8,0.01,0.01,0.16,
12/31/2002,7495.0,2981.0,6184.0,3371.0,2813.0,-3203.0,4514.0,1217.0,,,,2788.0,509.0,-921.0,6574.0,-5468.0,0.0,5468.0,1106.0,-1693.0,1693.0,-587.0,200.0,-387.0,0.0,,,-387.0,0.0,-387.0,-12.0,0.0,-399.0,-399.0,1100.45,1935.0,-0.2,-0.2,0.36,1935.0,-0.2,-0.2,0.36,
03/31/2003,8406.0,3215.0,6263.0,3367.0,2896.0,-3048.0,5191.0,1496.0,,,,3214.0,481.0,-743.0,7663.0,-5541.0,0.0,5541.0,2122.0,0.0,0.0,2122.0,-722.0,1400.0,0.0,,,1400.0,0.0,1400.0,-13.0,0.0,1387.0,1387.0,,1999.8,0.69,0.69,0.69,2021.9,0.69,0.69,0.69,
06/30/2003,9034.0,3063.0,5871.0,3201.0,2670.0,-2808.0,5971.0,2216.0,,,,3258.0,497.0,-435.0,8599.0,-5732.0,0.0,5732.0,2867.0,-100.0,100.0,2767.0,-940.0,1827.0,0.0,,,1827.0,0.0,1827.0,-12.0,0.0,1815.0,1815.0,,2005.6,0.9,0.9,0.93,2050.6,0.89,0.89,0.92,
09/30/2003,7780.0,3198.0,5839.0,3396.0,2443.0,-2641.0,4582.0,1113.0,,,,3273.0,196.0,-223.0,7557.0,-5127.0,,5127.0,2430.0,,,2430.0,-802.0,1628.0,,,,1628.0,,1628.0,-38.0,,1590.0,1590.0,,2012.2,0.8,0.8,0.8,2068.2,0.78,0.78,0.78,
12/31/2003,8737.0,3489.0,6071.0,3559.0,2512.0,-2582.0,5248.0,1081.0,,,,4167.0,0.0,-139.0,8598.0,-5316.0,0.0,5316.0,2709.0,0.0,0.0,2709.0,-845.0,1864.0,0.0,,,1864.0,0.0,1864.0,-13.0,0.0,1851.0,1851.0,,2016.2,0.92,0.92,0.92,2079.3,0.89,0.89,0.89,
03/31/2004,8977.0,2830.0,5478.0,2924.0,2554.0,-2648.0,6147.0,2152.0,,,,3869.0,126.0,-15.0,8962.0,-6059.0,0.0,6059.0,2903.0,,,2903.0,-973.0,1930.0,,,,1930.0,,1930.0,-13.0,,1917.0,1917.0,,2032.3,0.94,0.94,0.94,2092.7,0.92,0.92,0.92,
06/30/2004,8599.0,2825.0,5453.0,2980.0,2473.0,-2628.0,5314.0,873.0,873.0,,,4188.0,253.0,-203.0,8396.0,-5681.0,0.0,5681.0,2715.0,-3790.0,3790.0,-1075.0,527.0,-548.0,,,,-548.0,,-548.0,-13.0,,-561.0,-561.0,,2042.8,-0.27,-0.27,0.88,2099.6,-0.27,-0.27,0.85,
09/30/2004,12505.0,5452.0,9493.0,6372.0,3121.0,-4041.0,7053.0,821.0,,,,6022.0,210.0,-836.0,11669.0,-8625.0,0.0,8625.0,3044.0,-1085.0,1085.0,1959.0,-541.0,1418.0,0.0,,,1418.0,0.0,1418.0,-13.0,0.0,1405.0,1405.0,,3513.5,0.4,0.4,0.61,3592.0,0.39,0.39,0.6,
12/31/2004,12950.0,5329.0,9862.0,6643.0,3219.0,-4533.0,7621.0,1180.0,,,,6213.0,228.0,-1157.0,11793.0,-8863.0,0.0,8863.0,2930.0,-523.0,523.0,2407.0,-741.0,1666.0,0.0,,,1666.0,0.0,1666.0,,0.0,1666.0,1666.0,650.0,3514.7,0.47,0.47,0.65,3602.0,0.46,0.46,0.64,
03/31/2005,13647.0,5225.0,10632.0,7101.0,3531.0,-5407.0,8422.0,1814.0,,,,6407.0,201.0,-427.0,13220.0,-8892.0,0.0,8892.0,4328.0,-1045.0,1045.0,3283.0,-1019.0,2264.0,0.0,,,2264.0,0.0,2264.0,-5.0,,2259.0,2259.0,,3517.5,0.64,0.64,0.83,3569.8,0.63,0.63,0.81,
06/30/2005,12548.0,4932.0,10816.0,7459.0,3357.0,-5884.0,7616.0,794.0,,,,6327.0,495.0,-587.0,11961.0,-8647.0,,8647.0,3314.0,-2151.0,2151.0,1163.0,-226.0,937.0,-57.0,,,994.0,0.0,994.0,-3.0,,991.0,991.0,,3493.0,0.28,0.27,0.65,3548.3,0.28,0.26,0.64,
09/30/2005,14265.0,4783.0,11290.0,7903.0,3387.0,-6507.0,9482.0,2842.0,,,,6410.0,230.0,-1245.0,13020.0,-9138.0,,9138.0,3882.0,-221.0,221.0,3661.0,-1192.0,2469.0,-58.0,,,2527.0,,2527.0,-3.0,,2524.0,2524.0,,3485.0,0.72,0.71,0.75,3547.7,0.71,0.7,0.74,
12/31/2005,13503.0,4678.0,12120.0,8531.0,3589.0,-7442.0,8825.0,883.0,,,,6181.0,1761.0,-1224.0,12279.0,-8561.0,0.0,8561.0,3697.0,131.0,-131.0,3828.0,-1186.0,2642.0,-56.0,,,2698.0,0.0,2698.0,-2.0,0.0,2696.0,2696.0,,3472.0,0.78,0.76,0.75,3564.0,0.76,0.74,0.73,
03/31/2006,15333.0,4993.0,13236.0,9238.0,3998.0,-8243.0,10340.0,2751.0,,,,7035.0,554.0,-1381.0,13952.0,-9348.0,0.0,9348.0,4604.0,-40.0,40.0,4564.0,-1537.0,3027.0,-54.0,,,3081.0,0.0,3081.0,-4.0,0.0,3077.0,3077.0,,3472.7,0.89,0.87,0.88,3570.8,0.86,0.85,0.86,
06/30/2006,15086.0,5178.0,14617.0,10013.0,4604.0,-9439.0,9908.0,2239.0,,,,7205.0,464.0,-493.0,14593.0,-9556.0,,9556.0,5037.0,174.0,-174.0,5211.0,-1727.0,3484.0,-56.0,,,3540.0,,3540.0,0.0,,3540.0,3540.0,,3473.8,1.02,1.0,0.97,3572.2,0.99,0.98,0.95,
09/30/2006,15400.0,5379.0,14936.0,10177.0,4759.0,-9557.0,10021.0,2676.0,,,,6710.0,635.0,-812.0,14588.0,-9620.0,,9620.0,4968.0,-31.0,31.0,4937.0,-1705.0,3232.0,-65.0,,,3297.0,,3297.0,0.0,,3297.0,3297.0,,3468.6,0.95,0.93,0.94,3574.0,0.92,0.9,0.91,
12/31/2006,16269.0,5692.0,16097.0,10652.0,5445.0,-10405.0,10577.0,2730.0,,,,7325.0,522.0,-1134.0,15135.0,-9783.0,0.0,9783.0,5352.0,181.0,-181.0,5533.0,-1627.0,3906.0,-620.0,,,4526.0,0.0,4526.0,0.0,0.0,4526.0,4526.0,,3466.81,1.31,1.13,1.06,3578.6,1.26,1.09,1.02,
03/31/2007,18338.0,6102.0,16620.0,10532.0,6088.0,-10518.0,12864.0,4487.0,4487.0,,,7859.0,518.0,-1008.0,17330.0,-10566.0,0.0,10566.0,6764.0,-62.0,62.0,7332.0,-2545.0,4787.0,0.0,,,4787.0,0.0,4787.0,0.0,0.0,4787.0,4787.0,,3456.4,1.38,1.38,1.28,3559.5,1.34,1.34,1.24,
06/30/2007,18908.0,6315.0,17489.0,10704.0,6785.0,-11174.0,12593.0,3343.0,,,,8697.0,553.0,-1529.0,17379.0,-10964.0,,10964.0,6415.0,-64.0,64.0,6351.0,-2117.0,4234.0,0.0,,,4234.0,0.0,4234.0,0.0,,4234.0,4234.0,,3415.1,1.24,1.24,1.25,3521.6,1.2,1.2,1.21,
09/30/2007,16112.0,7326.0,19219.0,11512.0,7707.0,-11893.0,8786.0,474.0,,,,8023.0,289.0,-1785.0,14327.0,-9266.0,0.0,9266.0,5061.0,-61.0,61.0,5000.0,-1627.0,3373.0,0.0,,,3373.0,0.0,3373.0,0.0,0.0,3373.0,3373.0,,3375.9,1.0,1.0,1.01,3477.7,0.97,0.97,0.98,
12/31/2007,17384.0,7223.0,18619.0,12403.0,6216.0,-11396.0,10161.0,313.0,,,,9379.0,469.0,-2542.0,14842.0,-10698.0,0.0,10698.0,4144.0,-22.0,22.0,4122.0,-1151.0,2971.0,0.0,,,2971.0,0.0,2971.0,0.0,0.0,2971.0,2971.0,,3367.1,0.86,0.86,0.86,3471.8,0.86,0.86,0.86,
03/31/2008,16890.0,7659.0,17532.0,11076.0,6456.0,-9873.0,9198.0,-803.0,-803.0,,,8172.0,1829.0,-4424.0,12466.0,-10431.0,0.0,10431.0,2035.0,1500.0,-1500.0,3535.0,-1162.0,2373.0,0.0,,,2373.0,0.0,2373.0,0.0,0.0,2373.0,2373.0,,3396.0,0.7,0.7,0.29,3494.7,0.68,0.68,0.27,
06/30/2008,18399.0,8294.0,16529.0,10288.0,6241.0,-8235.0,10105.0,1399.0,,,,8844.0,-138.0,-3455.0,14944.0,-11482.0,,11482.0,3462.0,-695.0,695.0,2767.0,-764.0,2003.0,,,,2003.0,,2003.0,-90.0,,1913.0,1913.0,,3426.2,0.56,0.56,0.53,3531.0,0.54,0.54,0.51,
09/30/2008,14737.0,8994.0,17326.0,10324.0,7002.0,-8332.0,5319.0,-2763.0,-2763.0,,,8197.0,-115.0,-5787.0,8950.0,-9007.0,0.0,9007.0,-9051.0,-96.0,96.0,-11181.0,2133.0,-9048.0,-581.0,,,-8467.0,0.0,-8467.0,-161.0,,-8628.0,-8628.0,,3444.6,0.11,-0.06,0.28,3444.6,0.11,-0.06,0.28,
12/31/2008,17226.0,13832.0,21631.0,15453.0,6178.0,-7799.0,2938.0,-7885.0,-7885.0,,,10230.0,593.0,-7313.0,9913.0,-11701.0,,11701.0,-1788.0,-181.0,181.0,-1342.0,719.0,-623.0,-1325.0,,,702.0,0.0,702.0,-423.0,,279.0,279.0,,3737.5,0.07,-0.28,-0.09,3737.5,0.07,-0.28,-0.09,
03/31/2009,25025.0,13367.0,17926.0,11766.0,6160.0,-4559.0,11658.0,2199.0,2001.0,198.0,0.0,9409.0,50.0,-8596.0,16429.0,-13373.0,0.0,13373.0,3056.0,0.0,0.0,3056.0,-915.0,2141.0,0.0,0.0,0.0,2141.0,0.0,2141.0,-529.0,-93.0,1519.0,888.5,-630.5,3755.7,0.4,0.4,0.236574,3758.7,0.4,0.4,0.232256,
06/30/2009,25623.0,12670.0,16549.0,10417.0,6132.0,-3879.0,12953.0,3444.0,3097.0,347.0,0.0,9499.0,10.0,-8031.0,17592.0,-13520.0,0.0,13520.0,4072.0,0.0,0.0,4072.0,-1351.0,2721.0,0.0,0.0,0.0,2721.0,0.0,2721.0,-473.0,-1176.0,1072.0,2056.1,984.1,3811.5,0.28,0.28,0.539446,3824.1,0.28,0.28,0.537342,
09/30/2009,26622.0,12737.0,16260.0,9910.0,6350.0,-3523.0,13885.0,4044.0,3860.0,184.0,0.0,9216.0,625.0,-8104.0,18518.0,-13455.0,0.0,13455.0,5063.0,0.0,0.0,5063.0,-1551.0,3512.0,-76.0,0.0,-76.0,3588.0,,3588.0,-163.0,-185.0,3240.0,3461.7,297.7,3937.9,0.82,0.8,0.879073,3962.0,0.82,0.8,0.875139,
12/31/2009,23164.0,12378.0,15615.0,9303.0,6312.0,-3237.0,10786.0,1219.0,838.0,381.0,0.0,9336.0,231.0,-7284.0,15880.0,-12004.0,0.0,12004.0,3876.0,0.0,0.0,3876.0,-598.0,3278.0,0.0,0.0,0.0,3278.0,0.0,3278.0,-162.0,-164.0,2952.0,3320.55,368.55,3946.1,0.75,0.75,0.841476,3974.1,0.74,0.74,0.832738,
03/31/2010,27671.0,13710.0,16845.0,11152.0,5693.0,-3135.0,13961.0,5158.0,4548.0,610.0,0.0,8391.0,412.0,-7010.0,20661.0,-16124.0,0.0,16124.0,4537.0,0.0,0.0,4537.0,-1211.0,3326.0,0.0,0.0,0.0,3326.0,0.0,3326.0,-162.0,-190.0,2974.0,4858.35,1884.35,3970.5,0.75,0.75,1.223612,3994.7,0.74,0.74,1.211713,
06/30/2010,25101.0,12687.0,15719.0,10596.0,5123.0,-3032.0,12414.0,3090.0,2090.0,1000.0,0.0,8739.0,585.0,-3363.0,21738.0,-14631.0,0.0,14631.0,7107.0,0.0,0.0,7107.0,-2312.0,4795.0,0.0,0.0,0.0,4795.0,0.0,4795.0,-163.0,-269.0,4363.0,4425.4,62.4,3983.5,1.1,1.1,1.110933,4005.6,1.09,1.09,1.105578,
09/30/2010,23824.0,12502.0,15606.0,10551.0,5055.0,-3104.0,11322.0,2443.0,2341.0,102.0,0.0,8411.0,468.0,-3223.0,20601.0,-14398.0,0.0,14398.0,6203.0,0.0,0.0,6203.0,-1785.0,4418.0,0.0,0.0,0.0,4418.0,0.0,4418.0,-160.0,-239.0,4019.0,5482.8,1463.8,3954.3,1.02,1.02,1.386541,3971.9,1.01,1.01,1.378539,
12/31/2010,26098.0,12102.0,15612.0,10395.0,5217.0,-3510.0,13996.0,3168.0,1915.0,1253.0,0.0,10249.0,579.0,-3043.0,23055.0,-16043.0,0.0,16043.0,7012.0,0.0,0.0,7012.0,-2181.0,4831.0,0.0,0.0,0.0,4831.0,0.0,4831.0,-157.0,-262.0,4412.0,5742.55,1330.55,3917.0,1.13,1.13,1.466058,3935.2,1.12,1.12,1.458115,
03/31/2011,25221.0,11905.0,15447.0,10299.0,5148.0,-3542.0,13316.0,4847.0,4745.0,102.0,0.0,7895.0,574.0,-1169.0,24052.0,-15995.0,0.0,15995.0,8057.0,0.0,0.0,8057.0,-2502.0,5555.0,0.0,0.0,0.0,5555.0,0.0,5555.0,-157.0,-262.0,5136.0,5906.25,770.25,3981.6,1.29,1.29,1.483386,4014.1,1.28,1.28,1.471886,
06/30/2011,26779.0,11836.0,15632.0,10046.0,5586.0,-3796.0,14943.0,3977.0,3140.0,837.0,0.0,10084.0,882.0,-1810.0,24969.0,-16842.0,0.0,16842.0,8127.0,0.0,0.0,8127.0,-2696.0,5431.0,0.0,0.0,0.0,5431.0,0.0,5431.0,-158.0,-206.0,5067.0,6258.45,1191.45,3958.4,1.28,1.28,1.581055,3983.2,1.27,1.27,1.569119,
09/30/2011,23763.0,11817.0,15160.0,10078.0,5082.0,-3343.0,11946.0,1977.0,1370.0,607.0,0.0,9189.0,780.0,-2411.0,21352.0,-15534.0,0.0,15534.0,5818.0,0.0,0.0,5818.0,-1556.0,4262.0,0.0,0.0,0.0,4262.0,0.0,4262.0,-157.0,-169.0,3936.0,4004.9,68.9,3859.6,1.02,1.02,1.037646,3872.2,1.02,1.02,1.037646,
12/31/2011,21471.0,12131.0,15054.0,9907.0,5147.0,-2923.0,9340.0,797.0,750.0,47.0,0.0,8174.0,369.0,-2184.0,19287.0,-14540.0,0.0,14540.0,4747.0,0.0,0.0,4747.0,-1019.0,3728.0,0.0,0.0,0.0,3728.0,0.0,3728.0,-157.0,-146.0,3425.0,4145.2,720.2,3801.9,0.9,0.9,1.090297,3811.7,0.9,0.9,1.088945,
03/31/2012,26052.0,11666.0,14701.0,9975.0,4726.0,-3035.0,14386.0,3258.0,2722.0,536.0,0.0,9616.0,1512.0,-726.0,25326.0,-18345.0,0.0,18345.0,6981.0,0.0,0.0,6981.0,-2057.0,4924.0,0.0,0.0,0.0,4924.0,0.0,4924.0,-157.0,-190.0,4577.0,6102.598,1525.598,3818.8,1.2,1.2,1.598041,3833.4,1.19,1.19,1.587975,
06/30/2012,22180.0,11146.0,14099.0,9745.0,4354.0,-2953.0,11034.0,587.0,-427.0,1014.0,0.0,9941.0,506.0,-214.0,21966.0,-14966.0,0.0,14966.0,7000.0,0.0,0.0,7000.0,-2040.0,4960.0,0.0,0.0,0.0,4960.0,0.0,4960.0,-158.0,-168.0,4634.0,4438.14,-195.86,3808.9,1.22,1.22,1.165203,3820.5,1.21,1.21,1.158734,
09/30/2012,25146.0,10976.0,13629.0,9763.0,3866.0,-2653.0,14170.0,2505.0,2047.0,458.0,0.0,10146.0,1519.0,-1789.0,23357.0,-15371.0,0.0,15371.0,7986.0,0.0,0.0,7986.0,-2278.0,5708.0,0.0,0.0,0.0,5708.0,0.0,5708.0,-163.0,-199.0,5346.0,5434.754,88.754,3803.3,1.41,1.41,1.428957,3813.9,1.4,1.4,1.423271,
12/31/2012,23653.0,11122.0,13634.0,5052.0,8582.0,-2512.0,12531.0,1296.0,1194.0,102.0,0.0,10514.0,721.0,-656.0,22997.0,-16047.0,0.0,16047.0,6950.0,0.0,0.0,6950.0,-1258.0,5692.0,0.0,0.0,0.0,5692.0,0.0,5692.0,-175.0,-195.0,5322.0,6634.381,1312.381,3806.7,1.4,1.4,1.742817,3820.9,1.39,1.39,1.733474,
03/31/2013,25122.0,10933.0,13427.0,9270.0,4157.0,-2494.0,14189.0,4270.0,3761.0,509.0,0.0,9383.0,536.0,-617.0,24505.0,-15423.0,0.0,15423.0,9082.0,0.0,0.0,9082.0,-2553.0,6529.0,0.0,0.0,0.0,6529.0,0.0,6529.0,-182.0,-216.0,6131.0,6298.7,167.7,3818.2,1.61,1.61,1.649652,3847.0,1.59,1.59,1.633592,
06/30/2013,25211.0,10704.0,13145.0,9023.0,4122.0,-2441.0,14507.0,3884.0,3760.0,124.0,0.0,10397.0,226.0,-47.0,25164.0,-15866.0,,15866.0,9298.0,0.0,0.0,9298.0,-2802.0,6496.0,0.0,0.0,0.0,6496.0,0.0,6496.0,-204.0,-191.0,6101.0,6353.2,252.2,3782.4,1.61,1.61,1.679674,3814.3,1.6,1.6,1.66612,
09/30/2013,23117.0,10775.0,13162.0,9202.0,3960.0,-2387.0,12342.0,2688.0,2662.0,26.0,0.0,9052.0,602.0,543.0,23660.0,-23626.0,0.0,23626.0,34.0,0.0,0.0,34.0,-414.0,-380.0,0.0,0.0,0.0,-380.0,0.0,-380.0,-229.0,-41.0,-650.0,5664.75,6314.75,3767.0,-0.17,-0.17,1.503783,3767.0,-0.17,-0.17,1.503783,
12/31/2013,23156.0,10907.0,13262.0,8548.0,4714.0,-2355.0,12249.0,-34.0,-42.0,8.0,0.0,9800.0,2483.0,-104.0,23052.0,-15552.0,0.0,15552.0,7500.0,0.0,0.0,7500.0,-2222.0,5278.0,0.0,0.0,0.0,5278.0,0.0,5278.0,-190.0,-150.0,4938.0,5546.5,608.5,3762.1,1.31,1.31,1.47431,3797.1,1.3,1.3,1.460254,
03/31/2014,23215.0,10667.0,12793.0,8893.0,3900.0,-2126.0,12548.0,3352.0,3322.0,30.0,0.0,8583.0,613.0,-850.0,22365.0,-14636.0,0.0,14636.0,7729.0,0.0,0.0,7729.0,-2460.0,5269.0,0.0,0.0,0.0,5269.0,0.0,5269.0,-227.0,-149.0,4893.0,4927.45,34.45,3787.2,1.29,1.29,1.30108,3823.6,1.28,1.28,1.28901,
06/30/2014,24678.0,10798.0,12861.0,8757.0,4104.0,-2063.0,13880.0,2920.0,2908.0,12.0,0.0,10061.0,899.0,-692.0,23986.0,-15431.0,0.0,15431.0,8555.0,0.0,0.0,8555.0,-2575.0,5980.0,0.0,0.0,0.0,5980.0,0.0,5980.0,-268.0,-144.0,5568.0,5955.55,387.55,3780.6,1.47,1.47,1.575292,3812.5,1.46,1.46,1.561652,
09/30/2014,24469.0,11107.0,12926.0,8610.0,4316.0,-1819.0,13362.0,2972.0,2966.0,6.0,0.0,9435.0,955.0,-757.0,23712.0,-15798.0,0.0,15798.0,7914.0,0.0,0.0,7914.0,-2349.0,5565.0,0.0,0.0,0.0,5565.0,0.0,5565.0,-304.0,-133.0,5128.0,5600.55,472.55,3755.4,1.37,1.37,1.491332,3788.7,1.35,1.35,1.474726,
12/31/2014,22750.0,11062.0,12951.0,8678.0,4273.0,-1889.0,11688.0,1364.0,1335.0,29.0,0.0,9778.0,546.0,-840.0,21910.0,-15409.0,0.0,15409.0,6501.0,0.0,0.0,6501.0,-1570.0,4931.0,0.0,0.0,0.0,4931.0,0.0,4931.0,-326.0,-117.0,4488.0,5509.2,1021.2,3730.9,1.2,1.2,1.476641,3765.2,1.19,1.19,1.461221,
03/31/2015,24066.0,10677.0,12565.0,8829.0,3736.0,-1888.0,13389.0,3707.0,3655.0,52.0,0.0,9100.0,582.0,-959.0,23107.0,-14883.0,0.0,14883.0,8224.0,0.0,0.0,8224.0,-2310.0,5914.0,0.0,0.0,0.0,5914.0,0.0,5914.0,-324.0,-138.0,5452.0,5939.0,487.0,3725.3,1.46,1.46,1.594234,3757.5,1.45,1.45,1.579607,
06/30/2015,23812.0,10684.0,12514.0,8747.0,3767.0,-1830.0,13128.0,2878.0,2834.0,44.0,0.0,9664.0,586.0,-935.0,22877.0,-14500.0,0.0,14500.0,8377.0,0.0,0.0,8377.0,-2087.0,6290.0,0.0,0.0,0.0,6290.0,0.0,6290.0,-380.0,-134.0,5776.0,5965.15,189.15,3707.8,1.56,1.56,1.608811,3743.6,1.54,1.54,1.590526,
