Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/03/1989,754.588013,,-541.137024,,213.450989,,-162.223999,,,,51.227001,-11.805,,12.828,,0.0,-1.023,39.422001,-15.053,24.368999,0.0,,,24.369001,0.0,24.368999,0.0,,24.368999,24.368999,,8.2908,2.95,2.95,,8.2908,2.95,2.95,2.95,
09/02/1989,768.892029,,-550.846985,,218.045044,,-172.018997,,,,46.026001,-13.422,,14.194,,0.0,-0.772,32.604001,-12.336,20.268,0.0,,,20.268,0.0,20.268,0.0,,20.268,20.268,,8.2934,2.45,2.45,,8.2934,2.45,2.45,2.45,
12/02/1989,791.716003,,-574.752991,,216.963013,,-173.949005,,,,43.014,-36.292,,14.292,,0.0,22.0,6.722,-2.622,4.1,-18.370001,,,22.470001,0.0,22.469999,0.0,,22.469999,22.469999,,8.298,2.7,0.5,,8.298,2.7,0.5,0.5,
03/03/1990,857.601013,,-617.411987,,240.189026,,-169.921997,,,,70.266998,-15.201,,13.406,,0.0,1.795,55.065998,-21.91,33.155998,-1.795,,,34.950998,0.0,34.951,0.0,,34.951,34.951,,8.2986,4.2,4.0,4.0,8.2986,4.2,4.0,4.0,
06/02/1990,830.541016,,-598.060974,,232.480042,,-178.367004,,,,54.112999,-12.792,,12.792,,0.0,0.0,41.320999,-16.115,25.205999,0.0,,,25.205999,0.0,25.205999,0.0,,25.205999,25.205999,,8.2988,3.0,3.0,,8.2988,3.0,3.0,3.0,
09/01/1990,826.151001,,-593.937012,,232.213989,,-184.639999,,,,47.574001,-12.462,,12.462,,0.0,0.0,35.112001,-13.594,21.518,0.0,,,21.518002,0.0,21.518,0.0,,21.518,21.518,,8.2994,2.6,2.6,,8.2994,2.6,2.6,2.6,
12/01/1990,858.244019,,-619.989014,,238.255005,,-189.363007,,,,48.891998,-13.834,,13.834,,0.0,0.0,35.057999,-13.482,21.576,0.0,,,21.575998,0.0,21.576,0.0,,21.576,21.576,,8.2998,2.6,2.6,,8.2998,2.6,2.6,2.6,
03/02/1991,932.549988,,-675.52301,,257.026978,,-180.520996,,,,76.505997,-13.312,,13.312,,0.0,0.0,63.193997,-24.194,39.0,0.0,,,38.999997,0.0,39.0,0.0,,39.0,39.0,,8.3025,4.7,4.7,4.7,8.3025,4.7,4.7,4.7,
06/01/1991,907.39801,,-656.31897,,251.079041,,-192.360992,,,,58.717999,-11.51,,11.51,,0.0,0.0,47.207998,-18.299999,28.908001,0.0,,,28.907999,0.0,28.908001,0.0,,28.908001,28.908001,,8.434,3.4,3.4,,8.434,3.4,3.4,3.4,
08/31/1991,900.674011,,-655.401001,,245.27301,,-194.063995,,,,51.209,-10.398,,10.398,,0.0,0.0,40.811,-15.723,25.087999,0.0,,,25.088,0.0,25.087999,0.0,,25.087999,25.087999,,8.7752,2.9,2.9,,8.7752,2.9,2.9,2.9,
11/30/1991,929.828003,,-676.317993,,253.51001,,-202.345001,,,,51.165001,-9.884,,9.884,,0.0,0.0,41.281001,-15.955,25.326,0.0,,,25.326001,0.0,25.326,0.0,,25.326,25.326,,8.778,2.9,2.9,,8.778,2.9,2.9,2.9,
02/29/1992,1010.476013,,-735.627014,,274.848999,,-193.139008,,,,81.709999,-9.029,,9.029,,0.0,0.0,72.680999,-27.987,44.694,0.0,,,44.693999,0.0,44.694,0.0,,44.694,44.694,,8.7782,5.1,5.1,5.1,8.7782,5.1,5.1,5.1,
05/30/1992,984.046021,,-718.151978,,265.894043,,-203.899994,,,,61.993999,-8.255,,8.255,,0.0,0.0,53.738999,-20.726,33.013,0.0,,,33.013,0.0,33.013,0.0,,33.013,33.013,,8.7843,3.8,3.8,,8.7843,3.8,3.8,3.8,
