Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,4.158,0.0,5.559,10.347,0.64,20.704,0.0,4.483,5.549,-1.066,0.221,4.704,25.408001,,2.307,0.42,2.601,5.328,3.513,0.0,3.513,8.841,0,,5.486,11.081,16.567,25.408,
06/30/1990,,1.737,0.0,8.516,12.077,0.699,23.028999,0.0,5.001,6.223,-1.222,0.201,5.202,28.231001,,2.415,0.38,2.814,5.609,4.02,0.0,4.02,9.629,0,,5.599,13.003,18.602,28.231,
09/30/1990,,1.973,0.0,9.921,15.01,0.797,27.701,0.0,5.353,6.734,-1.381,0.201,5.554,33.255001,,3.114,0.38,4.865,8.359,3.42,0.0,3.42,11.779,0,,5.772,15.704,21.476,33.255001,
12/31/1990,,3.007,0.0,9.086,16.674,0.686,29.452999,0.0,6.197,7.792,-1.595,0.2,6.397,35.849998,,3.621,0.38,3.137,7.138,3.04,0.12,3.16,10.298,0,,6.638,18.914,25.552,35.85,
03/31/1991,,2.359,0.0,8.93,19.636,0.71,31.635,0.0,7.167,8.987,-1.82,0.196,7.363,38.998001,,3.697,0.38,3.426,7.503,3.04,0.12,3.16,10.663,0,,7.256,21.079,28.335001,38.998,
06/30/1991,,0.0,0.0,11.765,21.433001,0.638,33.835999,0.0,8.593,10.638,-2.045,0.191,8.784,42.619999,,3.157,0.38,4.145,7.682,3.04,0.12,3.16,10.842,0,,7.37,24.408001,31.778001,42.620001,
09/30/1991,,5.032,0.0,14.502,19.993,0.692,40.219002,0.0,9.05,11.046,-1.996,0.187,9.237,49.456001,,1.825,1.38,6.092,9.297,3.04,0.12,3.16,12.457,0,,7.987,29.011999,36.998999,49.455999,
12/31/1991,,12.169,0.0,12.907,20.660999,1.172,46.909,0.0,11.095,13.288,-2.193,0.169,11.264,58.173,,5.402,3.04,5.565,14.007,0.0,0.514,0.514,14.521,0,,9.094,34.557999,43.651999,58.172999,
03/31/1992,,13.038,0.0,15.127,26.933001,1.437,56.535,0.0,12.466,15.079,-2.613,0.019,12.485,69.019997,,9.264,3.04,7.217,19.521,0.0,0.514,0.514,20.035,0,,9.826,39.159,48.985001,69.020001,
06/30/1992,,4.149,0.0,16.709999,34.939999,1.946,57.744999,0.0,14.078,17.111,-3.033,0.018,14.096,71.841003,,10.478,0.0,5.563,16.041,0.0,0.699,0.699,16.74,0,,10.268,44.833,55.101,71.841,
