Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
02/28/2009,166.221,166.221,-25.653,25.653,140.568,0.0,-120.331,85.338,61.202,24.136,34.993,0.0,20.237,4.783,,0.433,,,-5.216,25.02,-9.032,15.988,0.0,0.0,0.0,15.988,0.0,15.988,0.0,0.0,15.988,15.988,0.0,190.146,0.08,0.08,0.08,197.82,0.08,0.08,0.08,
05/31/2009,174.388,174.388,-26.468,26.468,147.92,0.0,-122.864,87.762,63.977,23.785,35.102,0.0,25.056,3.427,,,-3.43,,0.003,28.483,-9.969,18.514,0.0,0.0,0.0,18.514,0.0,18.514,0.0,0.0,18.514,18.124,-0.39,188.916,0.1,0.1,0.095937,194.382,0.1,0.1,0.095937,
08/31/2009,183.633,183.633,-28.44,28.44,155.193,0.0,-127.651,91.291,66.768,24.523,36.36,0.0,27.542,5.716,,,-2.524,,-3.192,33.258,-4.321,28.937,0.0,0.0,0.0,28.937,0.0,28.937,0.0,0.0,28.937,19.343,-9.594,187.099,0.15,0.15,0.103384,192.659,0.15,0.15,0.100202,
11/30/2009,194.346,194.346,-29.598,29.598,164.748,0.0,-144.955,97.6,71.498,26.102,38.605,8.75,19.793,5.459,,,-2.206,,-3.253,25.252,-8.838,16.414,0.0,0.0,0.0,16.414,0.0,16.414,0.0,0.0,16.414,22.22599,5.81199,187.45,0.09,0.09,0.11857,193.733,0.08,0.08,0.11,
02/28/2010,195.868,195.868,-29.338,29.338,166.53,0.0,-138.571,100.278,70.462,29.816,38.293,0.0,27.959,6.549,-2.194,0.026,-2.22,,-4.355,34.508,-11.12,23.388,0.0,0.0,0.0,23.388,0.0,23.388,0.0,0.0,23.388,23.388,0.0,187.911,0.12,0.12,0.12,193.822,0.12,0.12,0.12,
05/31/2010,209.144,209.144,-33.238,33.238,175.906,0.0,-141.667,101.009,74.564,26.445,40.658,0.0,34.239,2.793,,,-1.663,,-1.13,37.032,-12.961,24.071,0.0,0.0,0.0,24.071,0.0,24.071,0.0,0.0,24.071,23.746,-0.325,187.926,0.13,0.13,0.126358,193.266,0.12,0.12,0.118318,
08/31/2010,219.761,219.761,-35.702,35.702,184.059,0.0,-149.988,107.627,79.434,28.193,42.361,0.0,34.071,2.323,-1.775,0.0,-1.775,,-0.548,36.394,-12.738,23.656,0.0,0.0,0.0,23.656,0.0,23.656,0.0,0.0,23.656,23.266,-0.39,189.027,0.13,0.13,0.123083,193.56,0.12,0.12,0.117985,
11/30/2010,235.576,235.576,-39.744,39.744,195.832,0.0,-157.876,114.793,85.138,29.655,43.083,0.0,37.956,2.07,,,-1.608,,-0.462,40.026,-14.009,26.017,0.0,0.0,0.0,26.017,0.0,26.017,0.0,0.0,26.017,24.912,-1.105,191.296,0.14,0.14,0.130228,196.908,0.13,0.13,0.124388,
02/28/2011,244.796,244.796,-41.604,41.604,203.192,0.0,-163.782,118.632,88.273,30.359,45.15,0.0,39.41,0.831,-1.697,0.0,-1.697,,0.866,40.241,-6.707,33.534,0.0,0.0,0.0,33.534,0.0,33.534,0.0,0.0,33.534,32.949,-0.585,192.996,0.17,0.17,0.170724,197.878,0.17,0.17,0.167044,
05/31/2011,264.746,264.746,-42.447,42.447,222.299,0.0,-176.94,128.652,97.325,31.327,48.288,0.0,45.359,1.67,,,-1.936,,0.266,47.029,-14.579,32.45,0.0,0.0,0.0,32.45,0.0,32.45,0.0,0.0,32.45,32.45,0.0,193.155,0.17,0.17,0.17,196.287,0.17,0.17,0.17,
08/31/2011,281.32,281.32,-46.639,46.639,234.681,0.0,-182.203,130.715,99.73,30.985,51.488,0.0,52.478,2.453,-2.127,0.0,-2.127,,-0.326,54.931,-14.963,39.968,0.0,0.0,0.0,39.968,0.0,39.968,0.0,0.0,39.968,39.968,0.0,192.937,0.21,0.21,0.21,196.171,0.2,0.2,0.2,
11/30/2011,290.026,290.026,-45.189,45.189,244.837,0.0,-191.265,137.526,107.561,29.965,53.739,0.0,53.572,1.848,,,-2.075,,0.227,55.42,-17.18,38.24,0.0,0.0,0.0,38.24,0.0,38.24,0.0,0.0,38.24,38.565,0.325,193.393,0.2,0.2,0.199413,196.468,0.19,0.19,0.191654,
02/29/2012,297.011,297.011,-44.272,44.272,252.739,0.0,-204.234,149.087,115.018,34.069,55.147,0.0,48.505,2.124,-2.279,0.0,-2.279,,0.155,50.629,-14.661,35.968,0.0,0.0,0.0,35.968,0.0,35.968,0.0,0.0,35.968,34.733,-1.235,193.117,0.19,0.19,0.179855,195.879,0.18,0.18,0.173695,
05/31/2012,314.731,314.731,-46.019,46.019,268.712,0.0,-217.804,154.782,120.87,33.912,59.88,3.142,50.908,4.181,,,-2.294,,-1.887,55.089,-17.628,37.461,0.0,0.0,0.0,37.461,0.0,37.461,0.0,0.0,37.461,39.5033,2.0423,192.947,0.19,0.19,0.204737,195.937,0.19,0.19,0.200423,
08/31/2012,322.595,322.595,-47.858,47.858,274.737,0.0,-224.757,161.391,123.578,37.813,63.366,0.0,49.98,1.498,-2.154,0.0,-2.154,,0.656,51.478,-16.473,35.005,0.0,0.0,0.0,35.005,0.0,35.005,0.0,0.0,35.005,35.005,0.0,193.064,0.18,0.18,0.18,195.795,0.18,0.18,0.18,
11/30/2012,343.606,343.606,-53.118,53.118,290.488,0.0,-240.569,171.914,133.792,38.122,68.655,0.0,49.919,1.206,,,-1.936,,0.73,51.125,-16.36,34.765,0.0,0.0,0.0,34.765,0.0,34.765,0.0,0.0,34.765,34.765,0.0,193.374,0.18,0.18,0.18,195.666,0.18,0.18,0.18,
02/28/2013,347.884,347.884,-53.603,53.603,294.281,0.0,-244.049,172.801,136.314,36.487,71.248,0.0,50.232,1.827,-1.861,0.0,-1.861,,0.034,52.059,-9.086,42.973,0.0,0.0,0.0,42.973,0.0,42.973,0.0,0.0,42.973,43.298,0.325,193.207,0.22,0.22,0.224102,195.133,0.22,0.22,0.221666,
05/31/2013,363.259,363.259,-56.057,56.057,307.202,0.0,-250.579,176.777,142.444,34.333,73.802,0.0,56.623,1.078,,,-1.502,,0.424,57.701,-17.31,40.391,0.0,0.0,0.0,40.391,0.0,40.391,0.0,0.0,40.391,40.391,0.0,191.114,0.21,0.21,0.21,192.969,0.21,0.21,0.21,
08/31/2013,374.423,374.423,-55.58,55.58,318.843,0.0,-263.269,182.799,144.596,38.203,78.299,2.171,55.574,2.723,-1.527,0.0,-1.527,,-1.196,58.297,-17.489,40.808,0.0,0.0,0.0,40.808,0.0,40.808,0.0,0.0,40.808,42.327661,1.519661,189.437,0.22,0.22,0.223439,191.432,0.21,0.21,0.217938,
11/30/2013,396.536,396.536,-60.427,60.427,336.109,0.0,-275.317,192.798,153.528,39.27,82.519,0.0,60.792,1.139,-1.528,0.051,-1.579,,0.389,61.931,-9.906,52.025,0.0,0.0,0.0,52.025,0.0,52.025,0.0,0.0,52.025,52.025,0.0,189.514,0.27,0.27,0.27,191.365,0.27,0.27,0.27,
02/28/2014,400.397,400.397,-60.536,60.536,339.861,0.0,-280.561,197.917,157.317,40.6,82.644,0.0,59.3,2.32,-2.037,0.0,-2.037,,-0.283,61.62,-16.551,45.069,0.0,0.0,0.0,45.069,0.0,45.069,0.0,0.0,45.069,45.069,0.0,189.604,0.24,0.24,0.24,191.712,0.24,0.24,0.24,
05/31/2014,423.754,423.754,-64.443,64.443,359.311,0.0,-308.348,218.409,176.838,41.571,89.939,0.0,50.963,2.199,-1.789,0.053,-1.842,,-0.41,53.162,-15.417,37.745,0.0,0.0,0.0,37.745,0.0,37.745,0.0,0.0,37.745,39.045,1.3,189.372,0.2,0.2,0.206181,191.457,0.2,0.2,0.206181,
08/31/2014,445.899,445.899,-67.174,67.174,378.725,0.0,-314.498,219.233,174.52,44.713,95.265,0.0,64.227,1.721,-1.913,0.097,-2.01,,0.192,65.948,-19.125,46.823,0.0,0.0,0.0,46.823,0.0,46.823,0.0,0.0,46.823,47.496799,0.673799,188.162,0.25,0.25,0.252425,190.755,0.25,0.25,0.252425,
11/30/2014,455.895,455.895,-71.365,71.365,384.53,0.0,-317.333,226.72,187.218,39.502,90.613,0.0,67.197,0.314,1.245,3.441,-2.196,,-1.559,67.511,-19.578,47.933,0.0,0.0,0.0,47.933,0.0,47.933,0.0,0.0,47.933,48.686295,0.753295,185.039,0.26,0.26,0.263114,187.674,0.26,0.26,0.263114,
02/28/2015,463.942,463.942,-70.218,70.218,393.724,0.0,-326.116,234.078,189.811,44.267,92.038,0.0,67.608,1.269,3.515,5.803,-2.288,,-4.784,68.877,-21.177,47.7,0.0,0.0,0.0,47.7,0.0,47.7,0.0,0.0,47.7,47.7,0.0,183.459,0.26,0.26,0.26,186.307,0.26,0.26,0.26,
05/31/2015,481.001,481.001,-71.397,71.397,409.604,0.0,-338.674,241.243,198.872,42.371,97.431,0.0,70.93,-3.203,3.0,5.715,-2.715,,0.203,67.727,-19.641,48.086,0.0,0.0,0.0,48.086,0.0,48.086,0.0,0.0,48.086,48.086,0.0,183.13,0.26,0.26,0.26,186.175,0.26,0.26,0.26,
08/31/2015,504.148,504.148,-75.964,75.964,428.184,0.0,-351.714,249.226,205.101,44.125,102.488,0.0,76.47,-4.083,2.838,5.733,-2.895,,1.245,72.387,-20.992,51.395,0.0,0.0,0.0,51.395,0.0,51.395,0.0,0.0,51.395,51.43121,0.03621,183.179,0.28,0.28,0.28077,186.75,0.28,0.28,0.280194,
11/30/2015,523.58,523.58,-81.048,81.048,442.532,0.0,-373.655,268.749,215.784,52.965,104.906,0.0,68.877,-2.894,2.943,5.817,-2.874,,-0.049,65.983,-19.135,46.848,0.0,0.0,0.0,46.848,,46.848,0.0,0.0,46.848,49.540286,2.692286,182.85,0.26,0.26,0.270934,186.094,0.25,0.25,0.264467,
02/29/2016,543.502,543.502,-81.22,81.22,462.282,0.0,-390.51,282.012,229.193,52.819,108.498,0.0,71.772,-3.004,2.667,5.856,-3.189,0.0,0.337,68.768,-15.732,53.036,0.0,0.0,0.0,53.036,0.0,53.036,0.0,0.0,53.036,53.066681,0.030681,182.099,0.29,0.29,0.291417,184.888,0.29,0.29,0.290166,
05/31/2016,567.899,567.899,-84.048,84.048,483.851,0.0,-408.488,293.472,243.248,50.224,115.016,0.0,75.363,-3.01,2.457,5.887,-3.43,,0.553,72.353,-11.169,61.184,0.0,0.0,0.0,61.184,0.0,61.184,0.0,0.0,61.184,60.756,-0.428,181.168,0.34,0.34,0.335357,184.187,0.33,0.33,0.327676,
08/31/2016,599.805,599.805,-87.671,87.671,512.134,0.0,-430.25,308.985,253.255,55.73,121.265,0.0,81.884,-2.449,2.533,5.925,-3.392,,-0.084,79.435,-20.663,58.772,0.0,0.0,0.0,58.772,0.0,58.772,0.0,0.0,58.772,60.265848,1.493848,180.322,0.33,0.33,0.334212,183.346,0.32,0.32,0.328148,
11/30/2016,615.26,615.26,-90.453,90.453,524.807,0.0,-444.034,321.565,267.08,54.485,122.469,0.0,80.773,-4.055,2.663,6.009,-3.346,,1.392,76.718,-8.775,67.943,0.0,0.0,0.0,67.943,0.0,67.943,0.0,0.0,67.943,62.247,-5.696,179.233,0.38,0.38,0.347297,182.682,0.37,0.37,0.33882,
02/28/2017,628.84,628.84,-92.207,92.207,536.633,0.0,-442.408,320.49,272.438,48.052,121.918,0.0,94.225,-2.552,2.248,6.002,-3.754,,0.304,91.673,-25.87,65.803,0.0,0.0,0.0,65.803,0.0,65.803,0.0,0.0,65.803,65.308,-0.495,177.802,0.37,0.37,0.367307,181.197,0.36,0.36,0.357268,
05/31/2017,676.796,676.796,-100.696,100.696,576.1,0.0,-486.356,349.193,294.323,54.87,137.163,0.0,89.744,-2.678,2.092,6.085,-3.993,,0.586,87.066,-11.752,75.314,0.0,0.0,0.0,75.314,0.0,75.314,0.0,0.0,75.314,75.387518,0.073518,177.243,0.42,0.42,0.425334,181.81,0.41,0.41,0.410404,
08/31/2017,723.355,723.355,-106.717,106.717,616.638,0.0,-481.848,340.039,278.317,61.722,141.809,0.0,134.79,-2.729,1.469,6.081,-4.612,,1.26,132.061,-34.973,97.088,0.0,0.0,0.0,97.088,0.0,97.088,0.0,0.0,97.088,99.276981,2.188981,177.257,0.55,0.55,0.560074,183.021,0.53,0.53,0.54196,
11/30/2017,747.978,747.978,-111.759,111.759,636.219,0.0,-517.501,371.921,308.083,63.838,145.58,0.0,118.718,-2.503,1.316,6.18,-4.864,,1.187,116.215,-14.606,101.609,0.0,0.0,0.0,101.609,0.0,101.609,0.0,0.0,101.609,102.751639,1.142639,177.063,0.57,0.57,0.580311,186.16,0.55,0.55,0.556138,
02/28/2018,772.332,772.332,-112.625,112.625,659.707,0.0,-527.227,373.449,314.563,58.886,153.778,0.0,132.48,10.169,1.199,6.223,-5.024,,-11.368,142.649,-154.809,-12.16,0.0,0.0,0.0,-12.16,0.0,-12.16,0.0,0.0,-12.16,113.72,125.88,177.034,-0.07,-0.07,0.642362,177.034,-0.07,-0.07,0.64105,
05/31/2018,813.53,813.53,-122.699,122.699,690.831,0.0,-578.675,412.169,348.815,63.354,166.506,0.0,112.156,-0.679,-1.515,6.319,-7.834,,2.194,111.477,1.713,113.19,0.0,0.0,0.0,113.19,0.0,113.19,0.0,0.0,113.19,113.703596,0.513596,177.302,0.64,0.64,0.641299,190.739,0.59,0.59,0.592693,
08/31/2018,822.747,822.747,-118.93,118.93,703.817,0.0,-569.261,402.953,334.38,68.573,166.308,0.0,134.556,0.59,-3.047,4.808,-7.855,,2.457,135.146,-48.292,86.854,0.0,0.0,0.0,86.854,0.0,86.854,0.0,0.0,86.854,88.152446,1.298446,176.746,0.49,0.49,0.498752,186.936,0.46,0.46,0.466946,
11/30/2018,846.795,846.795,-124.117,124.117,722.678,0.0,-613.72,449.453,353.592,95.861,164.267,0.0,108.958,2.571,-3.035,4.299,-7.334,,0.464,111.529,-17.079,94.45,0.0,0.0,0.0,94.45,0.0,94.45,0.0,0.0,94.45,118.275331,23.825331,176.231,0.54,0.54,0.671138,186.062,0.51,0.51,0.63805,
02/28/2019,878.997,878.997,-132.505,132.505,746.492,0.0,-589.93,418.469,341.491,76.978,171.461,0.0,156.562,3.341,-3.096,4.412,-7.508,,-0.245,159.903,-20.409,139.494,0.0,0.0,0.0,139.494,0.0,139.494,0.0,0.0,139.494,136.737,-2.757,176.808,0.79,0.79,0.773364,187.046,0.75,0.75,0.73526,
