Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
09/30/2000,25.184999,47.687,,1.679,-24.181,-48.554001,0.0,0.0,-513.257996,121.274002,343.429993,22.858,-2.751,31.0,0.0,0.0,0.756,0.0,0.0,-6.147,-0.511,
12/31/2000,41.108,51.406,,-19.682,9.384,-138.876,0.0,0.0,-280.439,157.686,-16.123,108.265,-2.759,-78.0,176.0,0.0,6.435,0.0,0.0,6.589,10.497,
03/31/2001,63.455,50.13,,6.169,7.156,37.605,0.0,0.0,-411.289,423.758,25.136,-107.86,-3.225,-103.0,0.0,0.0,2.948,0.0,0.0,-4.583,-6.8,
06/30/2001,80.33,57.291,,-40.838,63.877,-132.733,0.0,0.0,-452.283,271.86,47.69,0.501,-3.228,2.0,0.0,0.0,4.348,0.0,0.0,-2.619,-51.902,
09/30/2001,71.679,-43.765,,9.014,106.43,-15.816,0.0,0.0,-314.796,351.049,-52.069,5.731,-3.236,0.0,0.0,0.0,1.697,0.0,0.0,7.27,61.594,
12/31/2001,190.57,35.362,,12.454,142.754,-164.221,0.0,0.0,-589.03,443.734,-18.925,-34.186,-3.238,-29.0,0.0,0.0,0.997,0.0,0.0,-2.945,-7.837,
03/31/2002,105.501,61.061,,27.143,17.297,-414.158,,,-1005.834,572.797,18.879,338.532,-4.102,0.0,,,346.613,,,-3.979,29.875,
06/30/2002,169.579,53.407,,-5.334,121.506,-152.842,0.0,0.0,-974.995,772.234,49.919,6.441,-4.105,0.0,0.0,0.0,1.372,0.0,0.0,9.174,23.178,
09/30/2002,179.898,61.27,,22.14,96.488,-180.975,0.0,0.0,-624.081,452.338,-9.232,-3.628,-4.069,20.0,0.0,0.0,0.1,-22.895,0.0,3.236,-4.705,
12/31/2002,281.15,55.565,,4.246,221.339,-359.6,0.0,0.0,-1324.797,918.805,46.392,167.054,-4.071,-55.0,0.0,0.0,210.541,0.0,0.0,15.584,88.604,
03/31/2003,327.655,94.367,,-2.137,235.425,-376.771,,,-1003.684,562.794,64.119,-5.993,-4.581,0.0,,,0.887,,,-2.299,-55.109,
06/30/2003,353.209015,109.555,,243.654007,,,,,,,,,,,,,,,,,,
09/30/2003,492.282,100.326,,15.531,376.425,-475.961,0.0,0.0,-1096.93,435.004,185.965,-9.593,-4.996,0.0,0.0,0.0,3.028,0.0,0.0,-7.625,6.728,
12/31/2003,480.65799,121.779999,,358.877991,,,,,,,,,,,,,,,,,480.65799,
03/31/2004,399.644989,126.100998,,273.544006,,-812.039001,0.0,0.0,-1596.460083,784.425049,0.0,328.72702,-5.592,0.0,319.996979,0.0,12.044,0.0,0.0,2.278,-83.667,
06/30/2004,392.870026,263.96701,,128.903,,-395.150024,0.0,0.0,-1222.73999,827.593018,0.0,5.675,-5.605,0.0,0.0,0.0,7.986,0.0,0.0,3.294,3.395,
09/30/2004,498.065002,11.463,,486.60199,,-398.345001,0.0,0.0,-1003.089966,604.744019,0.0,-25.341,-5.608,0.0,0.0,0.0,0.703,0.0,0.0,-20.436001,74.378998,
12/31/2004,196.988,93.327,,-984.89,1088.551,-394.474,0.0,0.0,-375.207,,-19.273,203.45,-5.616,-70.0,246.651,0.0,4.413,0.0,0.0,28.002,5.964,
03/31/2005,325.217,167.095,,-6.979,165.101,-107.3,,,-542.406,403.932,31.174,-251.325,-6.198,,,-250.0,10.445,,,-5.572,-33.408,
06/30/2005,292.191,194.18,,-18.608,116.619,-318.662,,,-1655.095,1296.675,39.758,-12.102,-6.202,,,,2.151,,,-8.051,-38.573,
09/30/2005,377.152,-417.745,,-47.588,842.485,-345.182,,,-667.361,423.022,-100.843,-9.34,-6.216,,,,5.841,,,-8.965,22.63,
12/31/2005,76.007,-162.197,,-52.694,290.898,-840.368,0.0,0.0,-1143.257,272.819,30.07,736.057,-6.809,0.0,0.0,0.0,752.419,0.0,0.0,-9.553,-28.304,
03/31/2006,161.642,168.396,,-7.611,0.857,-118.778,0.0,0.0,-908.492,766.536,23.178,16.225,-7.787,0.0,0.0,0.0,15.759,0.0,0.0,8.253,59.089,
06/30/2006,151.623,220.403,,6.191,-74.971,-149.798,,,-480.08,354.66,-24.378,7.234,-7.792,,,,2.659,,,12.367,9.059,
09/30/2006,180.944,245.678,,-0.244,-64.49,-147.374,,,-481.462,342.814,-8.726,0.769,-7.799,,,,,-0.545,,9.113,34.339,
12/31/2006,143.916,206.351,,-20.044,-42.391,-112.2,0.0,0.0,-209.87,99.066,-1.396,8.39,-15.608,0.0,0.0,0.0,3.944,0.0,0.0,20.054,40.106,
03/31/2007,162.301,297.582,,-15.637,-119.644,-34.737,0.0,0.0,-693.137,658.82,-0.42,-217.223,-30.738,0.0,0.0,0.0,1.725,-181.041,0.0,-7.169,-89.659,
06/30/2007,100.427,282.868,,-82.083,-100.358,-419.251,0.0,0.0,-1923.613,1508.354,-3.992,346.405,-30.223,0.0,395.637,0.0,9.715,-19.039,0.0,-9.685,27.581,
09/30/2007,355.963,246.587,,37.382,71.994,-267.934,0.0,0.0,-880.554,605.127,7.493,-69.757,-30.038,0.0,0.0,0.0,3.332,-40.34,0.0,-2.711,18.272,
12/31/2007,235.74,12.238,,-47.535,271.037,68.906,0.0,0.0,-281.118,357.884,-7.86,-260.141,-30.388,0.0,0.0,-216.496,3.461,-1.164,0.0,-15.554,44.505,
03/31/2008,250.652,77.933,,88.428,84.291,-153.618,0.0,0.0,-831.729,609.62,68.491,-129.63,-29.994,0.0,0.0,0.0,0.0,-103.413,0.0,3.777,-32.596,
06/30/2008,-18.364,153.027,,3.853,-175.244,80.326,,,-1261.631,1416.19,-74.233,-54.055,-29.676,,,,2.337,-24.901,,-1.815,7.907,
09/30/2008,375.399,-233.127,,381.494,227.032,-301.615,,,-951.759,702.964,-52.82,-76.032,-29.463,,,,2.292,-25.006,,-23.855,-2.248,
12/31/2008,55.308,-16.591,,243.759,-171.86,-15.117,0.0,0.0,-471.123,393.616,62.39,-58.127,-29.483,0.0,0.0,0.0,2.575,-2.224,0.0,-28.995,-17.936,
03/31/2009,180.506,108.556,,110.813,-38.863,223.217,0.0,0.0,-840.907,1060.425,3.699,-142.169,-29.54,0.0,0.0,-83.026,0.132,0.0,0.0,-29.735,261.554,
06/30/2009,103.421,272.588,,-25.984,-143.183,-62.395,0.0,0.0,-582.93,470.906,49.629,-35.974,-29.549,0.0,0.0,0.0,0.256,-49.418,0.0,42.737,5.052,
09/30/2009,314.743,228.618,,-39.31,125.435,-453.521,0.0,0.0,-1097.837,540.214,104.102,-68.447,-29.1,0.0,0.0,,1.114,-41.077,0.0,0.616,-207.225,
12/31/2009,186.068,197.227,,91.879,-103.038,-79.657,0.0,0.0,-884.722,952.05,-146.985,-123.888,-28.668,0.0,0.0,0.0,5.782,-100.102,0.0,-0.9,-17.477,
03/31/2010,271.332,-22.652,,-67.625,361.609,-45.261,0.0,0.0,-1107.059,1014.5,47.298,-259.51,-28.284,0.0,0.0,-200.0,0.721,-47.032,0.0,15.085,-33.439,
06/30/2010,221.51,156.673,,27.803,37.034,-159.208,0.0,0.0,-787.287,686.572,-58.493,-85.008,-27.556,0.0,133.0,-200.079,0.128,0.0,0.0,9.499,-22.706,
09/30/2010,297.771,174.2,,11.716,111.855,-100.924,0.0,0.0,-672.024,593.955,-22.855,-187.16,-26.574,0.0,0.0,-50.0,0.6,-99.729,0.0,-11.457,9.687,
12/31/2010,127.862,302.533,,-62.318,-112.353,35.38,0.0,0.0,-1266.215,1280.629,20.966,-105.974,-26.063,0.0,0.0,-33.0,1.617,-51.714,0.0,3.186,57.268,
03/31/2011,188.106,-315.894,,-13.011,517.011,-81.709,0.0,0.0,-1070.097,1179.348,-190.96,-80.658,-26.045,0.0,0.0,-10.0,1.678,-37.611,0.0,-8.68,25.739,
06/30/2011,150.64,131.312,,-10.004,29.332,-5.031,0.0,0.0,-989.951,809.859,175.061,-18.233,-26.081,0.0,0.0,0.0,5.879,0.0,0.0,1.969,127.376,
09/30/2011,207.91,63.054,,60.137,84.719,-67.186,0.0,0.0,-1170.635,1115.204,-11.755,-108.541,-25.936,0.0,0.0,-40.0,0.951,-46.628,0.0,3.072,32.183,
12/31/2011,112.864,41.042,,-229.009,300.831,-54.78,0.0,0.0,-1031.93,999.033,-21.883,-53.139,-25.786,0.0,0.0,0.0,3.761,-8.251,0.0,-22.863,4.945,
03/31/2012,165.738,304.704,,-60.733,-78.233,-6.536,0.0,0.0,-747.507,702.149,38.822,-135.806,-25.641,0.0,0.0,0.0,2.611,-124.999,0.0,12.223,23.396,
06/30/2012,138.772,214.551,,28.428,-104.207,-97.366,0.0,0.0,-747.1,682.59,-32.856,-114.602,-25.129,0.0,0.0,0.0,15.344,-100.0,0.0,-4.817,-73.196,
09/30/2012,174.926,250.922,,-41.788,-34.208,-63.961,0.0,0.0,-1055.647,931.695,59.991,-31.258,-24.897,,0.0,0.0,1.913,-25.026,0.0,16.752,79.707,
12/31/2012,193.388,58.777,,13.613,120.998,-74.877,0.0,0.0,-1209.87,1165.865,-30.872,-60.019,-24.735,0.0,0.0,,,-38.358,0.0,3.074,58.492,
03/31/2013,259.358,384.343,,-119.857,-5.128,-47.787,0.0,0.0,-1069.944,1030.624,-8.467,-224.485,-24.231,0.0,0.0,0.0,26.918,-238.632,0.0,11.46,-12.914,
06/30/2013,179.584,275.642,,-31.434,-64.624,255.096,0.0,0.0,-1285.146,1476.107,64.135,-519.68,-23.315,40.0,0.0,-329.897,19.651,-211.323,0.0,-14.796,-85.0,
09/30/2013,386.022,234.759,,-25.823,177.086,-152.638,0.0,0.0,-998.679,916.227,-70.186,-82.986,-23.174,0.0,0.0,-40.0,5.103,-100.001,0.0,75.086,150.398,
12/31/2013,273.297,364.638,,-64.781,-26.56,-278.674,0.0,0.0,-1310.012,1019.628,11.71,27.225,-35.961,0.0,0.0,0.0,0.0,-72.131,0.0,135.317,21.848,
03/31/2014,367.097,293.933,,7.289,65.875,-384.435,0.0,0.0,-1423.3,1037.301,1.564,-208.64,-34.742,0.0,0.0,0.0,2.121,-249.983,0.0,73.964,-225.978,
06/30/2014,223.335,290.184,,-37.937,-28.912,-695.255,0.0,0.0,-1417.768,703.444,19.069,428.086,-34.319,0.0,400.0,0.0,11.022,-74.968,,126.351,-43.834,
09/30/2014,335.512,274.916,,30.456,30.14,-104.355,0.0,0.0,-1460.409,1363.191,-7.137,-170.924,-33.973,0.0,0.0,0.0,2.322,-74.991,,-64.282,60.233,
12/31/2014,387.877,340.123,,6.446,41.308,3.973,0.0,0.0,-1450.343,1472.245,-17.929,-356.179,-42.879,0.0,0.0,-250.0,2.374,-100.082,0.0,34.408,35.671,
03/31/2015,350.569,322.978,,22.247,5.344,-265.146,0.0,0.0,-1365.342,1100.701,-0.505,-124.322,-42.252,0.0,0.0,0.0,0.002,-75.04,0.0,-7.032,-38.899,
06/30/2015,76.501,209.057,,19.384,-151.94,76.004,0.0,0.0,-1066.696,1137.72,4.98,-212.179,-41.955,0.0,0.0,0.0,5.466,-49.941,0.0,-125.749,-59.674,
09/30/2015,270.204,88.553,,179.129,2.522,50.569,0.0,0.0,-1031.234,1100.586,-18.783,-258.448,-41.698,0.0,0.0,0.0,4.428,-200.0,0.0,-21.178,62.325,
12/31/2015,306.394,357.281,,6.468,-57.355,-312.009,0.0,0.0,-1539.553,1232.021,-4.477,-111.953,-49.202,0.0,0.0,0.0,3.701,-75.078,0.0,8.626,-117.568,
03/31/2016,375.476,171.686,,100.836,102.954,-208.183,0.0,0.0,-2270.277,2031.704,30.39,-122.008,-48.706,0.0,0.0,0.0,0.0,-85.763,0.0,12.461,45.285,
06/30/2016,308.09,155.692,,-37.669,190.067,-88.425,0.0,0.0,-2298.079,2180.425,29.229,-119.321,-48.132,0.0,0.0,0.0,0.0,-97.911,0.0,26.722,100.344,
09/30/2016,277.182,295.394,,3.278,-21.49,-34.366,0.0,0.0,-2327.486,2260.524,32.596,-236.308,-47.459,0.0,0.0,0.0,0.0,-195.554,0.0,6.705,6.508,
12/31/2016,422.852,373.572,,-21.603,70.883,-326.899,0.0,0.0,-2556.485,2264.692,-35.106,-49.826,-51.087,0.0,0.0,0.0,0.0,-12.375,0.0,13.636,46.127,
03/31/2017,381.812,291.643,,-44.478,134.647,-334.287,0.0,0.0,-2850.375,2279.386,236.702,-61.207,-51.281,0.0,0.0,0.0,0.0,-6.629,0.0,-3.297,-13.682,
06/30/2017,252.55,245.674,,-26.35,33.226,-195.171,0.0,0.0,-2616.681,2610.412,-188.902,-56.414,-51.304,0.0,0.0,0.0,0.782,0.0,0.0,-5.892,0.965,
09/30/2017,409.856,-639.374,,-45.19,1094.42,-235.037,0.0,0.0,-2280.55,2312.521,-267.008,-58.629,-51.302,0.0,0.0,0.0,0.979,-0.782,0.0,-7.524,116.19,
12/31/2017,118.475,584.808,,-43.725,-422.608,31.918,0.0,0.0,-3747.36,3590.299,188.979,-100.721,-53.355,0.0,0.0,0.0,0.0,-49.66,0.0,2.294,49.672,
03/31/2018,195.64,210.318,,17.591,-32.269,-55.416,0.0,0.0,-2240.565,2138.441,46.708,-74.705,-53.24,0.0,0.0,0.0,0.0,-9.383,0.0,-12.082,65.519,
06/30/2018,-62.992,69.895,,-19.121,-113.766,57.59,0.0,0.0,-3604.292,3741.941,-80.059,-75.691,-53.24,0.0,0.0,0.0,0.0,-25.352,0.0,2.901,-81.093,
09/30/2018,410.981,198.381,,-86.171,298.771,-279.348,0.0,0.0,-1583.063,1169.717,133.998,-111.365,-52.863,0.0,0.0,0.0,0.0,-48.332,0.0,-10.17,20.268,
12/31/2018,66.44,-382.274,,167.147,281.567,-2.447,0.0,0.0,-2323.007,2375.159,-54.599,-47.659,-56.878,0.0,0.0,0.0,0.0,-0.394,0.0,9.613,16.334,
03/31/2019,459.802,354.551,,-85.356,190.607,-432.75,0.0,0.0,-2865.514,2382.955,49.809,-99.173,-57.137,0.0,0.0,0.0,0.0,-24.441,0.0,-17.595,-72.121,
06/30/2019,393.709,332.868,,-63.687,124.528,-257.607,0.0,0.0,-1537.193,1240.864,38.722,-58.709,-56.999,0.0,0.0,0.0,0.0,-7.648,0.0,5.938,77.393,
09/30/2019,633.352,104.398,,-20.813,549.767,-521.445,0.0,0.0,-1419.518,1000.374,-102.301,-56.102,-56.995,0.0,0.0,0.0,0.0,-0.351,0.0,1.244,55.805,
12/31/2019,365.139,217.644,,-62.832,210.357,-200.69,0.0,0.0,-1718.08,1529.783,-12.393,-73.585,-63.191,0.0,0.0,0.0,4.702,0.0,0.0,-15.096,90.864,
03/31/2020,505.989,16.612,,220.109,269.268,-258.181,0.0,0.0,-1615.945,1374.949,-17.185,-238.218,-63.277,50.0,0.0,-1.198,0.0,-212.593,0.0,-11.15,9.59,
06/30/2020,598.597,190.88,,-70.381,478.098,-370.808,0.0,0.0,-1692.631,1255.134,66.689,-122.936,-61.928,-50.0,0.0,-9.449,0.0,-0.267,0.0,-1.292,104.853,
