Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,51.014664,50.993327,50.993327,,5.833626,1.394241,0.623572,0.195,0.195,,0.195,0.195,0.195,0.15,1.1084,,0.378264,12.817824,,
06/30/1990,51.014664,51.014664,51.014664,,6.5056,1.892554,1.132615,0.0,0.0,,0.0,0.0,0.0,0.15,0.645462,,0.455359,12.671337,,
09/30/1990,51.014664,51.014664,51.014664,,6.305912,1.699786,0.943141,0.345,0.345,,0.345,0.345,0.345,0.15,0.813688,,0.433111,12.871024,,
12/31/1990,49.681997,49.69133,49.69133,,6.953889,1.966963,1.228182,0.405,0.405,0.405,0.405,0.405,0.405,0.15,1.371688,,0.233002,12.852825,,
03/31/1991,49.691996,49.68866,49.68866,,6.06728,1.426201,0.658037,0.105,0.105,,0.105,0.105,0.105,0.15,0.729402,,0.212851,12.804356,,
06/30/1991,49.691996,49.691996,49.691996,,6.579349,1.844039,1.022096,0.405,0.405,,0.405,0.405,0.405,0.15,1.081019,,0.30353,13.060091,,
09/30/1991,49.691996,49.691996,49.691996,,6.38628,1.744245,0.838405,0.3,0.3,,0.3,0.3,0.3,0.15,1.21744,,0.320555,13.212208,,
12/31/1991,49.689326,49.691996,49.691996,,7.119738,,1.263584,0.525,0.525,0.525,0.525,0.525,0.525,0.15,1.209309,,0.545389,13.616486,,
03/31/1992,49.733327,49.731995,49.731995,,6.305559,1.354721,0.780302,-0.15,0.3,,-0.15,0.3,0.3,0.15,0.904468,,0.179598,13.334981,,
07/01/1992,49.733327,49.732661,49.732661,,6.56472,1.339603,1.085504,0.45,0.45,,0.45,0.45,0.45,0.15,0.934698,,0.140208,13.634399,,
10/01/1992,49.733994,49.732661,49.732661,,5.93445,1.053453,0.630913,0.165,0.165,,0.165,0.165,0.165,0.15,0.794307,,0.213797,13.668398,,
12/31/1992,49.74466,49.733327,49.733327,,6.599197,2.198385,0.997762,1.215,1.215,1.215,1.215,1.215,1.215,0.15,1.484337,,0.381468,14.737341,,
03/31/1993,49.745326,49.741994,49.741994,,5.702466,1.336899,0.909433,0.66,0.66,,0.66,0.66,0.66,0.165,1.057055,,0.229006,15.232285,,
06/30/1993,49.751328,49.751328,49.751328,,6.170469,1.488423,1.05368,0.45,0.45,,0.45,0.45,0.45,0.165,0.775678,,0.322424,15.518098,,
09/30/1993,49.764664,49.759328,49.759328,,5.871864,1.702213,0.750573,0.285,0.285,,0.285,0.285,0.285,0.165,1.321943,,0.242079,15.6373,,
12/31/1993,49.840663,49.814662,49.814662,,6.483031,1.718972,1.104032,1.2,1.2,1.2,1.2,1.2,1.2,0.165,1.403121,,0.37331,17.247664,,
03/31/1994,49.847331,49.841995,49.841995,,4.481522,1.43341,0.851069,0.51,0.39,,0.51,0.39,0.39,0.165,1.496369,,0.284168,17.430763,,
06/30/1994,49.862661,49.850662,49.850662,,4.901299,1.429209,1.117458,0.96,0.885,,0.96,0.885,0.885,0.165,0.945845,,0.250348,18.159119,,
09/30/1994,53.19666,50.425329,50.425329,,4.601537,1.716756,0.855443,0.525,0.435,,0.525,0.435,0.435,0.165,0.899607,,0.238831,20.183316,,
12/31/1994,53.230662,53.205327,53.205327,,4.978073,,0.795954,0.45,0.15,0.15,0.45,0.15,0.15,0.165,1.536763,,0.312019,20.354208,,
03/31/1995,53.259328,53.235992,53.235992,,4.607203,1.057555,0.755823,0.54,0.375,0.375,0.54,0.375,0.375,0.165,0.748967,0.511571,0.529992,20.751783,,
06/30/1995,53.323995,53.284663,53.284663,,4.866447,1.541119,0.967445,0.675,0.51,0.51,0.675,0.51,0.51,0.195,0.715328,,0.470201,21.324827,,
09/30/1995,53.346659,53.339996,53.339996,,4.588133,1.19282,0.625084,0.525,0.33,0.33,0.525,0.33,0.33,0.195,1.16168,,0.98561,21.764193,,
12/31/1995,53.375331,53.353993,53.353993,,5.268041,,1.050099,0.765,0.57,0.57,0.765,0.57,0.57,0.195,1.422537,,1.031076,22.32166,,
03/31/1996,53.519328,53.731328,53.405995,,4.760608,1.029753,0.701719,0.555,0.375,0.375,0.54,0.36,0.36,0.195,1.369827,1.044096,0.240493,22.7481,,
06/30/1996,53.634664,53.833328,53.479995,,5.185546,1.334592,1.017633,0.78,0.54,0.585,0.78,0.54,0.585,0.195,1.033284,0.670942,0.290745,23.365039,,
09/30/1996,53.691996,53.879994,53.50533,,4.961805,1.168127,0.845617,0.675,0.435,0.435,0.66,0.435,0.435,0.195,1.025674,0.929478,0.304217,23.869853,,
12/31/1996,53.841995,54.131995,53.555328,,6.064887,1.612501,1.282916,0.945,1.08,1.08,0.93,1.065,1.065,0.195,1.083384,0.870912,0.238568,17.543759,,
03/31/1997,53.970662,54.391993,53.663996,,5.417226,1.381168,1.040754,0.555,0.555,0.555,0.555,0.555,0.555,0.195,1.023796,0.858024,0.734584,17.980194,,
06/30/1997,53.982661,54.467325,53.707992,,5.68839,1.632066,1.310066,0.72,0.72,0.72,0.705,0.705,0.705,0.195,0.749479,0.502625,0.87404,18.56548,,
09/30/1997,54.100662,54.542663,53.762659,,5.323044,1.257341,0.922108,0.72,0.72,0.51,0.705,0.705,0.495,0.195,1.271849,0.98946,0.269812,19.103519,,
12/31/1997,53.753326,54.317327,53.531326,,6.716702,1.850468,1.40174,0.945,0.945,0.69,0.93,0.93,0.69,0.195,0.622738,0.2625,0.324185,19.514365,-3.507133,
03/31/1998,53.847997,54.410659,53.571996,,6.473699,1.553237,1.072482,0.465,0.465,0.465,0.465,0.465,0.465,0.195,1.678172,1.452494,0.383227,19.905309,,
06/30/1998,53.717325,54.458661,53.602661,,6.845145,1.877407,1.403046,0.675,0.675,0.675,0.675,0.675,0.675,0.0,0.648363,0.392462,0.389446,20.338354,-2.345407,
09/30/1998,53.082662,54.027328,53.249328,,6.44934,1.554329,1.079,0.495,0.495,0.495,0.48,0.48,0.48,0.0,1.010304,0.689812,0.327602,20.026557,-2.740914,
12/31/1998,52.362579,52.892659,52.15066,,7.620325,2.17213,1.647649,0.84,0.84,0.84,0.825,0.825,0.825,0.21,1.121136,0.65909,0.686941,20.410224,-2.592253,
03/31/1999,39.40191,52.750661,52.063995,,7.226875,1.761793,1.262619,0.615,0.615,0.615,0.6,0.6,0.6,0.21,1.154291,0.881588,0.341785,27.489987,-2.651547,
06/30/1999,39.289189,52.633328,51.957995,,7.473595,2.117884,1.660457,0.855,0.855,0.855,0.84,0.84,0.84,0.21,0.40706,-0.022037,0.325051,28.20776,-2.080165,
09/30/1999,52.138662,52.616663,51.915995,,7.183374,1.580399,1.066434,0.48,0.48,0.54,0.48,0.48,0.54,0.21,1.136721,0.70695,0.283705,21.912127,-0.751246,
12/31/1999,39.283629,52.535328,51.891328,,8.302254,2.223686,1.695428,0.87,0.87,0.87,0.855,0.855,0.855,0.21,0.994,0.585204,0.266167,29.64217,-6.882664,
03/31/2000,52.167015,52.549328,51.984661,,7.903466,1.944131,1.428441,0.645,0.645,0.645,0.645,0.645,0.645,0.0,1.09917,0.810354,0.377058,23.655331,0.216267,
06/30/2000,39.537455,52.663328,52.076661,,8.438675,2.345734,1.822352,0.885,0.885,0.885,0.87,0.87,0.87,0.21,1.123344,0.831582,0.387632,31.215666,-0.374759,
09/30/2000,39.599859,52.781995,52.123995,,7.863135,1.949946,1.426426,0.675,0.675,0.675,0.675,0.675,0.675,0.21,1.463779,1.110966,0.469673,31.879811,1.544324,
12/31/2000,39.761215,53.101328,52.267995,,8.44844,2.475549,1.943426,0.93,0.93,0.93,0.915,0.915,0.915,0.21,1.220728,0.645959,0.354919,32.137097,-5.780709,
03/31/2001,52.722707,53.242661,52.479328,,6.899479,1.639007,1.167107,1.26,1.26,1.26,1.245,1.245,1.245,0.225,1.437042,1.156627,0.262505,24.812517,1.820867,
06/30/2001,52.866857,53.334661,52.562663,,7.008929,1.922429,1.452191,0.75,0.75,0.855,0.735,0.735,0.84,0.0,0.913044,0.639484,0.312464,25.826559,3.082612,
09/30/2001,52.745076,53.444661,52.651326,,6.382593,1.600397,1.153912,0.435,0.435,0.72,0.42,0.42,0.705,0.225,1.749282,1.427181,0.290681,25.290266,2.704555,
12/31/2001,40.06916,53.231328,52.506661,,6.197614,1.25266,0.763903,0.18,0.18,0.18,0.18,0.18,0.18,0.225,-0.179825,-0.602038,0.434723,33.739165,3.76494,
03/31/2002,40.307515,53.508661,52.677995,,6.543245,1.528969,1.265424,0.75,0.75,0.75,0.75,0.75,0.75,0.225,0.864877,0.459053,0.330708,34.408869,4.452222,
06/30/2002,40.540457,53.819328,53.030661,,7.173869,1.977384,1.686458,0.51,0.51,0.51,0.495,0.495,0.495,0.225,1.041058,0.750943,0.4441,35.357939,5.591155,
09/30/2002,53.322916,53.778661,53.10733,,6.670774,1.698862,1.415925,0.855,0.855,0.975,0.855,0.855,0.975,0.225,1.419729,1.10834,0.644395,27.535647,4.919647,
12/31/2002,53.357997,53.876663,53.143325,,8.585782,2.366224,2.019407,1.425,1.425,1.365,1.41,1.41,1.35,0.225,0.692072,0.031594,0.290641,28.401835,2.146613,
03/31/2003,53.442661,53.997995,53.264661,,8.358149,1.742769,1.442833,0.99,0.99,0.99,0.975,0.975,0.975,0.225,1.266938,0.860007,0.420207,29.213309,5.998822,
06/30/2003,41.553278,54.221995,53.437328,,8.886036,2.195825,1.875524,1.215,1.215,1.215,1.2,1.2,1.2,0.225,1.670312,1.335845,0.57697,39.745769,9.892336,
