Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1996,873.648987,44.292,44.292,0.0,152.962997,,,89.663002,,,,,18.532,,,,,,305.450012,479.566986,1105.845947,-626.278992,0.0,,88.632004,,,,,,88.632004,568.19899,,67.028999,67.028999,,,,0.451,,,,,,110.893994,,,110.893994,178.373993,12.972,,,,,168.225006,,,,,,168.225006,181.197006,359.570999,0.0,276.213989,,,0,,237.863998,514.077988,0.0,514.077988,873.648987,
09/30/1996,846.252014,39.326,39.326,0.0,137.740005,,,73.765999,,,,,18.864,,,,,,269.696014,487.96701,1126.646973,-638.679993,0.0,,88.588997,,,,,,88.588997,576.556007,,54.077,54.077,,,,7.726,,,,,,95.456995,,,95.456995,157.259995,29.643,,,,,165.647995,,,,,,165.647995,195.290995,352.550989,0.0,251.335007,,,0,,242.365997,493.701004,0.0,493.701004,846.251993,
12/31/1996,846.260986,14.242,14.242,0.0,141.292999,,,84.499001,,,,,19.107,,,,,,259.140991,495.723999,1148.832031,-653.107971,0.0,,91.396004,,,,,,91.396004,587.120003,,66.968002,66.968002,,,,7.457,,,,,,73.522996,,,73.522996,147.947998,24.406,,,,,168.709,,,,,,168.709,193.115,341.062998,0.0,251.440002,,,0,,253.757996,505.197998,0.0,505.197998,846.260996,
03/31/1997,842.145996,2.615,2.615,0.0,145.598007,,,91.532997,,,,,18.327999,,,,,,258.074005,490.860992,1152.282959,-661.421997,0.0,,93.210999,,,,,,93.210999,584.071991,,60.862,60.862,,,,0.395,,,,,,73.554997,,,73.554997,134.811996,35.43,,,,,161.667999,,,,,,161.667999,197.098,331.909996,0.0,251.445999,,,0,,258.790009,510.236008,0.0,510.236008,842.146004,
06/30/1997,849.528015,3.858,3.858,0.0,148.585007,,,91.138,,,,,15.998,,,,,,259.57901,497.028992,1171.291016,-674.262024,0.0,,92.919998,,,,,,92.919998,589.94899,,54.91,54.91,,,,0.389,,,,,,66.849003,,,66.849003,122.148003,38.073002,,,,,161.735001,,,,,,161.735001,199.808002,321.956005,0.0,254.477997,,,0,,273.093994,527.571991,0.0,527.571991,849.527996,
09/30/1997,864.116028,10.339,10.339,0.0,150.457001,,,95.372002,,,,,17.247999,,,,,,273.415985,497.898987,1180.168945,-682.27002,0.0,,92.801003,,,,,,92.801003,590.699989,,53.499001,53.499001,,,,0.38,,,,,,71.240003,,,71.240003,125.119003,38.055,,,,,160.968002,,,,,,160.968002,199.023003,324.142006,0.0,256.708008,,,0,,283.265991,539.973999,0.0,539.973999,864.116005,
12/31/1997,888.18103,34.321999,34.321999,0.0,154.421005,,,90.282997,,,,,17.709999,,,,,,296.735992,496.640015,1188.251953,-691.612,0.0,,94.805,,,,,,94.805,591.445015,,50.667999,50.667999,,,,0.379,,,,,,61.512998,,,61.512998,112.559998,91.414001,,,,,166.871002,,,,,,166.871002,258.285004,370.845001,0.0,219.380005,,,0,,297.955994,517.335999,0.0,517.335999,888.181,
03/31/1998,901.828003,42.243999,42.243999,0.0,146.761993,,,98.580002,,,,,19.275999,,,,,,306.862,496.436005,1200.595947,-704.159973,0.0,,98.529999,,,,,,98.529999,594.966003,,55.789001,55.789001,,,,0.375,,,,,,72.903,,,72.903,129.067001,88.968002,,,,,169.438004,,,,,,169.438004,258.406006,387.473007,0.0,200.518005,,,0,,313.837006,514.355011,0.0,514.355011,901.828018,
06/30/1998,899.700989,43.091,43.091,0.0,132.498993,,,109.306999,,,,,18.226999,,,,,,303.123993,495.928009,1214.344971,-718.416992,0.0,,100.649002,,,,,,100.649002,596.577011,,48.527,48.527,,,,0.38,,,,,,70.735997,,,70.735997,119.642998,83.027,,,,,171.910995,,,,,,171.910995,254.937996,374.580994,0.0,192.942993,,,0,,332.177002,525.119995,0.0,525.119995,899.700989,
09/30/1998,904.239014,29.177,29.177,0.0,130.975998,,,116.414001,27.525999,,88.888,,18.893,,,,,,295.459991,505.078003,1235.875,-730.796997,0.0,,103.700996,17.059,,,,,86.641996,608.778999,,45.890999,45.890999,,,,0.781,,,,,,71.060003,,,71.060003,117.732002,176.940994,,,,,177.225998,,,,,,177.225998,354.166992,471.898994,0.0,79.188004,,,0,,353.152008,432.340012,0.0,432.340012,904.239006,
12/31/1998,937.796997,21.18,21.18,0.0,145.207001,,,127.206001,,,,,17.937,,,,,,311.529999,514.66803,1259.339966,-744.671997,0.0,,111.598999,,,,,,111.598999,626.267029,,45.073002,45.073002,,,,0.408,,,,,,62.454995,,,62.454995,107.935997,192.529999,,,,,185.664001,,,,,,185.664001,378.194,486.129997,0.0,79.194,,,0,,372.472992,451.666992,0.0,451.666992,937.796989,
03/31/1999,1083.03894,38.041,38.041,0.0,131.145004,131.145004,,126.626999,29.228001,0.0,97.399002,,18.936001,,,,,,314.748993,509.812988,1262.534058,-752.721008,140.089005,,118.388,19.236,,,,,99.152,768.289993,,50.004002,50.004002,,,,0.378,,,,,,73.488001,,,73.488001,123.870003,309.247009,,,,,182.492004,,,,,,182.492004,491.739014,615.609016,0.0,79.459999,,,0,383.582001,4.388,467.43,0.0,467.43,1083.039017,
06/30/1999,937.418,35.874,35.874,0.0,134.203,134.203,,124.497,10.661,,96.51,17.326,15.705,,,,,,310.279,510.206,1272.438,-762.232,0.0,,116.933,18.177,,,,,98.756,627.139,,56.224,56.224,,,,0.857,,,,,,69.008,,,69.008,126.089,156.04,,,,,178.812,,,,,,178.812,334.852,460.941,0.0,79.577,,,0,403.492,-6.592,476.477,0.0,476.477,937.418,
09/30/1999,949.333984,45.654999,45.654999,0.0,141.098007,141.098007,,116.796997,27.933001,0.0,88.863998,,17.601,,,,,,321.151001,505.299988,1285.942017,-780.642029,0.0,,122.883003,18.030001,,,,,104.853003,628.182991,,57.779999,57.779999,,,,0.821,,,,,,79.018996,,,79.018996,137.619995,146.380005,,,,,177.348999,,,,,,177.348999,323.729004,461.348999,0.0,76.737,,,0,415.94101,-4.693024,487.984985,0.0,487.984985,949.333984,
12/31/1999,954.093994,48.620998,48.620998,0.0,155.139999,,,110.816002,28.400999,0.0,82.415001,0.0,18.021999,,,,,,332.598999,495.38501,1287.506958,-792.122009,0.0,,126.110001,17.896999,15.548,2.348999,,,108.213001,621.49501,,61.386002,61.386002,,,,0.779,,,,,,69.187995,,,69.187995,131.352997,158.981003,,,,,173.195999,,,,,,173.195999,332.177002,463.529999,0.0,64.365997,,,0,,426.197998,490.563995,0.0,490.563995,954.093994,
03/31/2000,914.307983,21.378,21.378,0.0,157.843994,157.843994,,105.561996,27.004,0.0,78.557999,0.0,14.463,,,,,,299.247009,486.803986,1290.501953,-803.697998,0.0,,128.257004,16.539,,,,,111.718004,615.060989,,58.403999,58.403999,,,,0.736,,,,,,68.282997,,,68.282997,127.422997,113.691002,,,,,170.285004,,,,,,170.285004,283.976006,411.399002,0.0,57.462002,,,0,458.723999,-13.277008,502.908993,0.0,502.908993,914.307995,
06/30/2000,969.393982,17.785,17.785,0.0,159.684998,159.684998,,109.716003,27.882,0.0,81.834,0.0,11.756,,,,,,298.941986,481.449005,1299.822998,-818.374023,0.0,,189.003006,15.643,,,,,173.360006,670.452011,,61.569,61.569,,,,0.305,,,,,,62.573998,,,62.573998,124.447998,133.703003,,,,,179.220993,,,,,,179.220993,312.923996,437.371994,0.0,57.465,,,0,487.494995,-12.937988,532.022007,0.0,532.022007,969.394001,
09/30/2000,976.934998,18.847,18.847,0.0,176.746002,176.746002,,104.369003,28.087999,0.0,76.291,0.0,12.788,,,,,,312.75,482.816986,1305.614014,-822.796997,0.0,,181.367996,14.684,,,,,166.683996,664.184982,,69.447998,69.447998,,,,0.286,,,,,,73.204005,,,73.204005,142.938004,110.681999,,,,,176.248001,,,,,,176.248001,286.93,429.868004,0.0,58.134998,,,0,506.161011,-17.229004,547.067005,0.0,547.067005,976.935009,
12/31/2000,981.802979,19.299999,19.299999,0.0,174.296997,,,107.417999,10.804,0.0,79.142998,0.0,14.139,,,,,,315.153992,490.074005,1326.534058,-836.460022,0.0,,176.574997,22.455,21.485001,0.969999,,,154.119997,666.649002,,72.295998,72.295998,,,,0.299,,,,,,69.521,,,69.521,142.115997,97.681,,,,,183.098999,,,,,,183.098999,280.779999,422.895996,0.0,57.681,,,0,,501.226013,558.907013,0.0,558.907013,981.803009,
03/31/2001,971.69397,14.565,14.565,0.0,167.084,167.084,,111.539001,30.617001,0.0,80.921997,0.0,12.624,,,,,,305.812012,482.403015,1332.166992,-849.763977,0.0,,183.479004,21.346001,21.346001,0.0,,,162.133003,665.882019,,65.600998,65.600998,,,,0.29,,,,,,73.639001,,,73.639001,139.529999,87.384003,,,,,178.643997,,,,,,178.643997,266.028,405.557999,0.0,58.360001,,,0,526.536011,-18.76001,566.136002,0.0,566.136002,971.694,
06/30/2001,999.122009,7.887,7.887,0.0,149.352997,149.352997,,120.325996,29.537001,0.0,90.789001,0.0,13.348,,,,,,290.914001,474.571991,1337.339966,-862.768005,0.0,,233.636002,20.233999,20.233999,0.0,,,213.402002,708.207993,,61.792999,61.792999,,,,0.281,,,,,,71.577002,,,71.577002,133.651001,109.440002,,,,,177.740997,,,,,,177.740997,287.181,420.832001,0.0,58.381001,,,0,541.336975,-21.427979,578.289997,0.0,578.289997,999.121998,
09/30/2001,1166.46106,34.222,34.222,0.0,185.475006,185.475006,,173.932007,45.856998,0.0,128.074997,0.0,18.136999,,,,,,411.765991,538.914001,1421.814941,-882.901001,0.0,,215.781006,32.573002,,,,,183.208004,754.695007,,68.838997,68.838997,,,,171.595993,,,,,,100.446999,,,100.446999,340.881989,12.367,,,,,218.996002,,,,,,218.996002,231.363002,572.24499,0.0,56.304001,,,0,552.13501,-14.223022,594.215988,0.0,594.215988,1166.460979,
12/31/2001,1129.475,30.585,30.585,0.0,175.16,,,159.661,45.328,0.0,114.337,0.0,18.255,,,,,,383.661,529.672,1425.203,-895.531,0.0,,216.142,31.748,21.98,9.768,,,184.394,745.814,,63.559,63.559,,,,157.862,,,,,,82.416,,,82.416,303.837,12.353,,,,,219.983,,,,,,219.983,232.336,536.173,0.0,51.48,,,0,,541.822,593.302,0.0,593.302,1129.475,
03/31/2002,1130.91,29.498,29.498,,171.626,171.626,,165.835,18.809,,121.804,25.222,17.378,,,,,,384.337,523.302,1434.971,-911.669,,,223.271,32.714,27.488,5.226,,,190.557,746.573,,65.619,65.619,,,,227.051,,,,,,85.407,,,85.407,378.077,12.06,,,,,228.871,,,,,,228.871,240.931,619.008,,0.586,,,0,530.693,-19.377,511.902,,511.902,1130.91,
06/30/2002,1161.965942,33.403999,33.403999,0.0,189.608994,197.089005,,163.098007,45.174999,0.0,117.922997,0.0,16.664,,,,,,402.774994,531.356018,1471.541016,-940.184998,,,227.835007,35.215,29.232,5.983,,,192.620007,759.191025,,70.544998,70.544998,,,,198.837997,,,,,,92.201996,,,92.201996,361.584991,12.072,,,,,246.921997,,,,,,246.921997,258.993997,620.578988,0.0,2.536,,,0,571.551025,-32.700012,541.387013,0.0,541.387013,1161.966001,
09/30/2002,1155.48999,36.092999,36.092999,0.0,187.608994,,,159.042999,47.002998,0.0,112.040001,0.0,21.358,,,,,,404.102997,518.815979,1473.536011,-954.719971,,,232.570999,34.57,28.927,5.643,,,198.000999,751.386978,,74.190002,74.190002,,,,0.323,,,,,,101.040998,,,101.040998,175.554001,177.628998,,,,,247.158997,,,,,,247.158997,424.787994,600.341995,0.0,2.577,,,0,,552.570984,555.147984,0.0,555.147984,1155.489979,
12/31/2002,1200.398,47.784,47.784,0.0,193.573,193.573,,161.615,44.641,0.0,116.974,0.0,17.534,,,,,,420.506,519.071,1497.989,-978.918,0.0,,260.821,35.171,27.516,7.655,,,225.65,779.892,,75.092,75.092,,,,0.343,,,,,,88.59,,,88.59,164.025,190.285,,,,,271.751,,,,,,271.751,462.036,626.061,0.0,2.703,,,0,576.148,-4.514,574.337,0.0,574.337,1200.398,
03/31/2003,1225.772949,40.286999,40.286999,0.0,190.972,190.972,,163.324997,45.595001,0.0,117.730003,0.0,29.768999,,,,,,424.352997,516.232971,1520.767944,-1004.534973,0.0,,285.187012,60.688999,29.851999,30.837,,,224.498013,801.419983,,81.976997,81.976997,,,,0.168,,,,,,100.50901,,,100.50901,182.654007,184.408005,,,,,287.028992,,,,,,287.028992,471.436996,654.091003,0.0,0.428,,,0,570.799011,-1.264038,569.962973,1.719,571.681973,1225.772977,
06/30/2003,1249.182007,49.993,49.993,0.0,193.009995,,,173.649994,45.808998,0.0,127.841003,0.0,27.107,,,,,,443.76001,515.968994,1546.33606,-1030.366943,0.0,,289.453003,59.648998,30.667,28.981998,,,229.804005,805.421997,,85.602997,85.602997,,,,0.176,,,,,,96.809001,,,96.809001,182.587997,175.182999,,,,,297.010986,,,,,,297.010986,472.193985,654.781982,0.0,0.54,,,0,,593.859985,594.399985,0.0,594.399985,1249.181968,
09/30/2003,1326.250977,20.789,20.789,0.0,212.828995,212.828995,,186.013,46.070999,0.0,139.942001,0.0,30.007999,,,,,,449.639008,531.539001,1582.194946,-1050.656006,0.0,,345.072998,112.32,40.526001,71.793999,,,232.752998,876.612,,95.179001,95.179001,,,,0.178,,,,,,105.023004,,,105.023004,200.380005,226.287003,,,,,296.596008,,,,,,296.596008,522.883011,723.263016,0.0,0.714,,,0,594.286987,7.987,602.987987,0.0,602.987987,1326.251003,
12/31/2003,1387.291,35.173,35.173,0.0,226.026,,,204.703,50.109,0.0,154.595,0.0,15.467,,,,,,481.369,527.005,1605.048,-1078.043,0.0,,378.917,118.584,36.832,81.752,,,260.333,905.922,,111.431,111.431,,,,0.19,,,,,,98.45,,,98.45,210.071,228.389,,,,,312.61,,,,,,312.61,540.999,751.07,0.0,1.148,,,0,611.43,23.643,636.221,0.0,636.221,1387.291,
03/31/2004,1385.163,50.521,50.521,0.0,233.847,233.847,,186.474,49.232,0.0,137.242,0.0,16.658,,,,,,487.5,513.512,1603.415,-1089.903,0.0,,384.151,120.785,36.7,84.085,,,263.366,897.663,,108.179,108.179,,,,0.047,,,,,,108.559,,,108.559,216.785,217.185,,,,,310.771,,,,,,310.771,527.956,744.741,0.0,5.551,,,0,613.012,21.859,640.422,0.0,640.422,1385.163,
06/30/2004,1381.081055,38.653,38.653,0.0,238.667999,238.667999,,191.813995,49.455002,0.0,142.358994,0.0,13.523,,,,,,482.65799,509.867004,1617.082031,-1107.214966,0.0,,388.556,120.636002,36.487999,84.148003,,,267.919998,898.423004,,118.314003,118.314003,,,,0.044,,,,,,118.891997,,,118.891997,237.25,176.485992,,,,,312.368988,,,,,,312.368988,488.85498,726.10498,0.0,7.322,,,0,627.742004,19.911987,654.975992,0.0,654.975992,1381.080972,
09/30/2004,2429.14,60.817,60.817,0.0,373.697,373.697,,289.393,87.669,0.0,201.724,0.0,16.459,,,,,,740.366,889.174,2019.845,-1130.671,0.0,,799.6,360.794,140.59,220.204,,,438.806,1688.774,,191.365,191.365,,,,495.047,,,,,,130.979,,,130.979,817.391,458.219,,,,,489.927,,,,,,489.927,948.146,1765.537,0.0,9.849,,,0,628.557,25.197,663.603,0.0,663.603,2429.14,
12/31/2004,2442.745,46.39,46.39,0.0,300.01,300.01,,338.757,90.504,0.0,248.253,0.0,62.253,,,,,,747.41,895.984,2064.585,-1168.601,170.957,,628.394,404.128,190.175,213.953,,,224.266,1695.335,,202.41,202.41,,,,45.047,,,,,,126.289,,,126.289,373.746,899.584,,,,,458.04,,,,,,458.04,1357.624,1731.37,0.0,23.258,,,0,641.914,46.203,711.375,0.0,711.375,2442.745,
03/31/2005,2503.374023,73.779999,73.779999,0.0,337.765015,337.765015,,369.670013,115.014,0.0,254.656006,0.0,60.695999,,,,,,841.911011,909.461975,2091.105957,-1181.644043,0.0,,752.000977,407.786987,234.630997,173.155991,,,344.213989,1661.462952,,204.285995,204.285995,,,,45.050999,,,,,,141.779003,,,141.779003,391.115997,820.455994,,,,,420.234009,,,,,,420.234009,1240.690002,1631.806,0.0,176.160004,,,0,659.247986,36.160034,871.568024,0.0,871.568024,2503.374023,
06/30/2005,2525.927002,98.288002,98.288002,0.0,346.875,346.875,,396.825989,122.043999,0.0,274.782013,0.0,15.569,,,,,,857.557983,882.307007,2068.335938,-1186.029053,0.0,,786.062012,434.954987,269.195007,165.759979,,,351.107025,1668.369019,,184.436996,184.436996,,,,45.048,,,,,,171.262012,,,171.262012,400.747009,839.237976,,,,,393.729004,,,,,,393.729004,1232.96698,1633.713989,0.0,179.162994,,,0,676.864014,36.185974,892.212982,0.0,892.212982,2525.926971,
09/30/2005,2561.925,47.859,47.859,0.0,319.652,319.652,,431.516,132.594,,298.922,,55.688,,,,,,854.715,982.759,2194.471,-1211.712,0.0,,724.451,409.664,247.548,162.116,,,314.787,1707.21,,198.296,198.296,,,,59.303,,,,,,173.755,,,173.755,431.354,820.613,,,,,402.355,,,,,,402.355,1222.968,1654.322,0.0,181.022,,,0,703.151,23.43,907.603,0.0,907.603,2561.925,
12/31/2005,2555.618,58.57,58.57,0.0,351.989,351.989,,411.023,72.515,0.0,292.158,46.35,52.081,,,,,,873.663,966.817,2194.878,-1228.061,0.0,,715.138,394.47,238.425,156.045,,92.933,227.735,1681.955,,222.142,222.142,,,,57.564,54.825,2.739,2.739,,,142.211,,,142.211,421.917,775.889,760.807,15.082,15.082,,427.537,,,,,,427.537,1203.426,1625.343,0.0,190.354,,,0,727.874,12.047,930.275,0.0,930.275,2555.618,
03/31/2006,2582.249023,67.099998,67.099998,0.0,376.563995,376.563995,,403.950989,126.023003,,277.928009,,52.137001,,,,,,899.752014,974.070984,2228.062012,-1253.990967,0.0,,708.426025,397.638,243.718994,153.919006,,,310.788025,1682.497009,,208.509003,208.509003,,,,51.824001,,,,,,136.953983,,,136.953983,397.286987,776.35199,,,,,436.746002,,,,,,436.746002,1213.097992,1610.384979,0.0,194.300995,,,0,754.455994,23.106995,971.863983,0.0,971.863983,2582.248962,
06/30/2006,2642.142,98.995,98.995,,372.684,372.684,,415.719,70.414,,296.819,48.486,45.703,,,,,,933.101,986.49,2269.096,-1282.606,,,722.551,405.092,250.986,154.106,,109.904,207.555,1709.041,,212.258,212.258,,,,51.562,,,,,,155.814,,,155.814,419.634,748.273,728.283,19.99,19.99,,443.949,,,,,,443.949,1192.222,1611.856,,199.459,,,0,789.964,40.863,1030.286,,1030.286,2642.142,
09/30/2006,2612.707031,89.574997,89.574997,0.0,384.721008,384.721008,,385.803986,117.174004,,268.630005,,72.153999,,,,,,932.254028,964.351013,2131.188965,-1166.838013,0.0,,716.10199,395.890991,242.718002,153.172989,,,320.210999,1680.453003,,209.373001,209.373001,,,,51.743,50.326,1.417,1.417,,,155.786007,,,155.786007,416.902008,733.247986,713.299986,19.948,19.948,,432.854004,,,,,,432.854004,1166.10199,1583.003998,0.0,200.528,,,0,783.72699,45.447998,1029.702988,0.0,1029.702988,2612.706985,
12/31/2006,2530.368,149.499,149.499,0.0,333.708,333.708,,378.302,51.68,0.0,282.634,43.988,99.345,,,,,,960.854,980.575,2169.433,-1188.858,10.206,,578.733,403.051,251.1,151.951,,111.633,64.049,1569.514,,202.488,202.488,,,,50.731,47.72,3.011,3.011,,,229.73,,,229.73,482.949,681.859,666.0,15.859,15.859,,337.462,,,,,,337.462,1019.321,1502.27,0.0,199.994,,,0,838.162,-10.058,1028.098,0.0,1028.098,2530.368,
03/31/2007,2609.944092,125.015999,125.015999,0.0,350.769012,350.769012,,390.515015,109.573997,0.0,280.94101,0.0,114.803001,,,,,,981.103027,986.890015,2181.675049,-1194.785034,,,641.950989,402.080994,253.412003,148.668991,,,239.869995,1628.841003,,200.130005,200.130005,,,,7.181,4.157,3.024,3.024,,,161.378997,,,161.378997,368.690002,734.53302,718.60102,15.932,15.932,,422.333008,,,,,,422.333008,1156.866028,1525.55603,0.0,205.524994,,,0,881.466003,-2.603027,1084.38797,0.0,1084.38797,2609.944,
06/30/2007,2664.863,200.406,200.406,0.0,346.601,346.601,,409.914,108.507,0.0,301.407,0.0,71.886,,,,,,1028.807,989.88,2210.317,-1220.437,0.0,,646.176,394.724,248.411,146.313,,127.721,123.731,1636.056,,176.895,176.895,,,,18.387,16.848,1.539,1.539,,,158.249,,,158.249,353.531,776.856,760.87,15.986,15.986,,422.436,,,,,,422.436,1199.292,1552.823,0.0,190.563,,,0,915.256,6.221,1112.04,0.0,1112.04,2664.863,
