Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/1998,15.148758,,14.245852,15.492264,13.964948,1432.537076,,,
06/30/1998,13.694076,-9.602649,15.249081,17.406023,12.640685,1279.653392,75.896004,,
09/30/1998,9.982129,-27.106227,13.744237,14.747466,9.430353,914.2184,74.998001,,
12/31/1998,12.590524,26.130653,9.931967,14.396336,8.025832,1137.390787,73.504997,,
03/31/1999,9.731321,-22.709163,12.389878,13.393107,9.480514,838.44375,72.502998,,
06/30/1999,15.249081,56.701031,9.731321,15.449727,9.630998,1352.021,69.150002,,
09/30/1999,13.1423,-13.815789,14.797628,16.854247,12.640685,1175.037303,71.158997,,
12/31/1999,11.336488,-13.740458,12.991816,14.095367,10.283097,980.47275,71.758003,,
03/31/2000,10.333259,-8.849558,11.186003,12.139071,7.223249,867.285744,69.414001,,
06/30/2000,9.731321,-5.825243,10.38342,11.938425,9.079222,812.568988,67.494904,,
09/30/2000,5.51776,-43.298969,9.931967,10.333259,5.066306,449.645625,67.057602,,
12/31/2000,2.558234,-53.636364,5.618082,5.818728,1.003229,208.64261,65.418198,,
03/31/2001,1.845941,-27.843137,2.508073,3.711947,1.284133,150.551102,65.418198,,
06/30/2001,1.404521,-23.913043,1.203875,2.102768,1.003229,114.549752,65.457001,,
09/30/2001,1.244004,-11.428571,1.44465,1.565037,1.051384,101.458352,65.456497,,
12/31/2001,1.244004,0.0,1.25203,1.396495,1.075461,101.36938,65.456497,,
03/31/2002,1.765683,41.935484,1.268081,2.166975,1.25203,144.053791,65.478996,,
06/30/2002,2.40775,36.363636,1.73358,3.202307,1.645296,196.401009,65.479599,,
09/30/2002,1.284133,-46.666667,2.447879,2.496034,1.123616,104.747205,65.466698,,
12/31/2002,1.573063,22.5,1.364391,2.134871,0.762454,128.314781,65.466698,,
03/31/2003,1.187823,-24.489796,1.581089,2.488008,1.099539,97.003639,65.542702,,
06/30/2003,3.539392,197.972973,1.203875,3.732012,1.203875,289.093144,65.542702,,
