Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,935.396912,,,,,,,,,,,,,74.071999,,74.071999,,,,,0.396754,0.396754,185.988254,0.396754,0.396754,0.396754,185.988254,
04/01/1990,867.461975,-476.256012,391.205963,-304.733002,86.473,-16.804001,,7.69,77.358999,-31.346001,46.013,,,46.013,,46.013,,,46.012998,,0.250582,0.250582,185.435171,0.250582,0.250582,0.250582,185.435171,
07/01/1990,902.440002,-500.714996,401.725006,-306.354004,95.371002,-18.409,,4.175,81.137002,-34.152,46.985001,,,46.985001,,46.985001,,,46.985002,,0.250582,0.250582,188.078616,0.250582,0.250582,0.250582,188.078616,
09/30/1990,893.11499,-496.619995,396.494995,-308.886993,87.608002,-18.813999,,1.865,70.659003,-28.794001,41.865002,,,41.865002,,41.865002,,,41.865002,,0.2297,0.2297,185.009913,0.2297,0.2297,0.2297,185.009913,
12/31/1990,957.502991,-526.955994,430.546997,-329.226013,101.320999,-22.349001,,-1.039,77.932998,-32.319,45.613998,,,45.613998,,45.613998,,,45.613998,0.243621,0.243621,0.243621,184.906465,0.243621,0.243621,0.243621,184.906465,
03/31/1991,851.642029,-491.971008,359.671021,-314.708008,44.963001,-18.486,,12.407,38.884001,-15.608,23.275999,,,23.275999,,23.275999,,,23.276001,,0.125291,0.125291,184.771427,0.125291,0.125291,0.125291,184.771427,
06/30/1991,898.53302,-494.104004,404.429016,-313.184998,91.244003,-18.719,,-17.986,54.539003,-23.809,30.73,,,30.73,,30.73,,,30.730003,,0.167054,0.167054,184.782914,0.167054,0.167054,0.167054,184.782914,
09/29/1991,889.452026,-489.481995,399.970032,-316.233002,83.737,-19.594,,7.776,71.919,-30.947001,40.972,,,40.972,,40.972,,,40.971999,,0.222739,0.222739,184.801591,0.222739,0.222739,0.222739,184.801591,
12/31/1991,974.434021,-515.825012,458.609009,-373.774994,84.834,-20.606001,,-63.618,0.609999,-13.634,-13.024,,,-13.024,,-13.024,,,-13.024001,-0.069606,-0.069606,-0.069606,184.791551,-0.069606,-0.069606,-0.069606,184.791551,
03/29/1992,842.377014,-470.760986,371.616028,-303.895996,67.720001,-18.395,0.0,2.254,51.579001,-24.087999,27.490999,-117.279999,0.0,-89.789001,0.0,-89.789001,,,27.491001,,0.146173,-0.487242,185.116364,0.146173,0.146173,-0.487242,185.116364,
06/28/1992,883.382019,-469.479004,413.903015,-316.593994,97.308998,-18.226999,0.0,-10.208,68.873999,-30.902,37.972,6.167,0.0,44.139,0.0,44.139,,,37.971998,,0.201857,0.23666,185.14848,0.201857,0.201857,0.23666,185.14848,
09/29/1992,888.044983,-509.414001,378.630981,-292.005005,86.625999,-18.545,0.0,2.583,70.663999,-34.279999,36.383999,4.351,0.0,40.735001,0.0,40.735001,,,36.384001,,0.201857,0.222739,184.939522,0.201857,0.201857,0.222739,184.939522,
