Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,1070.518921,,,-919.484985,151.03392,-31.598,0.0,8.435,127.870921,-36.544998,91.325928,0.0,0.0,91.325928,0.0,,91.325928,,,91.325923,,1.08,1.08,84.299995,1.08,1.08,1.08,84.299995,
06/30/1990,449.737976,,,-428.760986,20.976969,-26.379,0.0,8.156,2.753969,-0.506,2.248,0.0,0.0,2.248,0.0,,2.248,,,2.247969,,0.03,0.03,86.062996,0.03,0.03,0.03,86.062996,
09/30/1990,356.121979,,,-364.414001,-8.292,-30.096001,0.0,7.183,-31.205,8.958,-22.247,0.0,0.0,-22.247,0.0,,-22.247,,,-22.247,,-0.26,-0.26,86.106995,-0.26,-0.26,-0.26,86.106995,
12/31/1990,838.491943,,,-701.794006,136.697937,-28.961,0.0,8.736,116.472937,-24.030001,92.443001,0.0,0.0,92.443001,0.0,,92.443001,,,92.442936,,1.07,1.07,86.235992,1.07,1.07,1.07,86.235992,
03/31/1991,1057.52002,,,-907.468018,150.052002,-29.292999,0.0,11.718,132.477003,-31.184,101.293999,0.0,0.0,101.293999,0.0,,101.293999,,,101.293003,,1.17,1.17,86.514999,1.17,1.17,1.17,86.514999,
06/30/1991,424.303009,,,-417.993988,6.309,-25.554001,0.0,10.977,-8.268001,2.837,-5.431,0.0,0.0,-5.431,0.0,,-5.431,,,-5.431001,,-0.06,-0.06,86.691002,-0.06,-0.06,-0.06,86.691002,
09/30/1991,367.979004,,,-379.123993,-11.145,-28.211,0.0,10.604,-28.752001,5.873,-22.879,0.0,0.0,-22.879,0.0,,-22.879,,,-22.879001,,-0.26,-0.26,86.945999,-0.26,-0.26,-0.26,86.945999,
12/31/1991,757.203979,,,-617.515015,139.688995,-28.197001,0.0,16.507999,127.999994,-32.369999,95.629997,0.0,0.0,95.629997,0.0,,95.629997,,,95.629995,,1.1,1.1,87.188004,1.1,1.1,1.1,87.188004,
03/31/1992,922.528015,,,-750.994019,171.533997,-26.4,0.0,5.453,150.586997,-39.400002,111.186996,0.0,0.0,111.186996,0.0,,111.186996,,,111.186996,,1.27,1.27,87.300003,1.27,1.27,1.27,87.300003,
06/30/1992,448.113007,,,-424.415009,23.698,-25.23,0.0,5.958,4.426001,-3.862,0.564,0.0,0.0,0.564,0.0,,0.564,,,0.564001,,0.01,0.01,87.513,0.01,0.01,0.01,87.513,
09/30/1992,359.890015,,,-360.799011,-0.909,-25.188999,0.0,7.309,-18.788999,4.971,-13.818,0.0,0.0,-13.818,0.0,,-13.818,,,-13.817999,,-0.15,-0.15,89.188004,-0.15,-0.15,-0.15,89.188004,
12/31/1992,790.31897,,,-642.377014,147.942001,-23.945,0.0,3.36,127.357002,-30.332001,97.025002,0.0,0.0,97.025002,0.0,,97.025002,,,97.025001,,1.05,1.05,92.473,1.05,1.05,1.05,92.473,
03/31/1993,1131.526001,,,-931.356995,200.169006,-25.143999,0.0,5.954,180.979007,-55.264999,125.713997,17.422001,0.0,143.136002,0.0,,143.136002,,,125.714008,,1.36,1.55,92.609001,1.36,1.36,1.55,92.609001,
06/30/1993,549.070007,,,-519.562012,29.507999,-22.474001,0.0,4.977,12.010999,-5.375,6.636,0.0,0.0,6.636,0.0,,6.636,,,6.635999,,0.48,0.48,92.802002,0.48,0.48,0.48,92.802002,
09/30/1993,473.347992,,,-480.868011,-7.52,-22.771999,0.0,4.196,-26.095999,-3.869,-29.965,0.0,0.0,-29.965,0.0,,-29.965,,,-29.964999,,-0.32,-0.32,92.892998,-0.32,-0.32,-0.32,92.892998,
12/31/1993,1030.140991,,,-894.953979,135.186996,-19.870001,0.0,6.189,121.505996,-35.396999,86.109001,0.0,0.0,86.109001,0.0,,86.109001,,,86.108996,,0.93,0.93,92.922997,0.93,0.93,0.93,92.922997,
03/31/1994,1213.595947,,,-996.156982,217.438995,-24.566,0.0,4.632,197.504995,-66.586998,130.917999,0.0,0.0,130.917999,0.0,,130.917999,,,130.917997,,1.41,1.41,92.941002,1.41,1.41,1.41,92.941002,
06/30/1994,582.007996,,,-559.867004,22.141001,-22.861,0.0,4.209,3.489001,-0.42,3.069,0.0,0.0,3.069,0.0,,3.069,,,3.069001,,0.03,0.03,93.014,0.03,0.03,0.03,93.014,
09/30/1994,451.82901,,,-469.819,-17.99,-22.656,0.0,4.147,-36.499,11.942,-24.556999,0.0,0.0,-24.556999,0.0,,-24.556999,,,-24.557,,-0.26,-0.26,93.016998,-0.26,-0.26,-0.26,93.016998,
12/31/1994,788.594971,,,-666.780029,121.815002,-26.697001,0.0,5.985,101.103002,-27.362,73.740997,0.0,0.0,73.740997,0.0,,73.740997,,,73.741003,,0.79,0.79,93.026001,0.79,0.79,0.79,93.026001,
03/31/1995,1191.636963,,,-1207.555054,-15.918,-27.440001,0.0,4.191,-39.167001,17.771,-21.396,0.0,0.0,-21.396,0.0,,-21.396,,,-21.396001,,-0.23,-0.23,93.044998,-0.23,-0.23,-0.23,93.044998,
06/30/1995,664.971985,,,-661.973022,2.999,-27.379,0.0,-24.434,-48.814,15.302,-33.512001,0.0,0.0,-33.512001,0.0,,-33.512001,,,-33.512,,-0.36,-0.36,93.18,-0.36,-0.36,-0.36,93.18,
09/30/1995,515.142029,,,-513.185974,1.956,-27.204,0.0,5.458,-19.79,8.575,-11.215,0.0,0.0,-11.215,0.0,,-11.215,,,-11.215001,,-0.12,-0.12,93.311996,-0.08,-0.08,-0.08,98.026001,
12/31/1995,935.573975,,,-548.945984,386.627991,-28.532,0.0,-226.037994,132.057997,-44.591,87.467003,0.0,0.0,87.467003,0.0,,87.467003,,,87.466997,,0.94,0.94,93.440002,0.94,0.94,0.94,93.440002,
03/31/1996,1315.083984,-771.015991,544.067993,-241.891998,302.175995,-28.254999,0.0,4.386,278.306996,-97.507004,180.800003,0.0,0.0,180.800003,0.0,,180.800003,3.379,-1.31,182.868992,1.95,1.93,1.93,94.268997,1.89,1.87,1.87,98.828003,
06/30/1996,654.950012,-361.931,293.019012,-221.070007,71.948997,-25.725,0.0,4.35,50.573997,-15.957,34.617001,0.0,0.0,34.617001,0.0,,34.617001,,,34.616997,0.37,0.37,0.37,94.182999,0.37,0.37,0.37,99.751999,
09/30/1996,595.057007,-361.63501,233.421997,-222.376999,11.045,-25.733,0.0,5.764,-8.924,3.806,-5.118,0.0,0.0,-5.118,0.0,,-5.118,,,-5.118,-0.05,-0.05,-0.05,94.637001,-0.05,-0.05,-0.02,98.025002,
12/31/1996,1229.218018,-771.31897,457.899048,-295.095001,162.804001,-29.325001,0.0,0.667,134.146,-46.172001,87.973999,0.0,0.0,87.973999,0.0,,87.973999,11.816,-4.03,95.759999,1.01,0.93,0.93,94.494003,0.99,0.91,0.91,100.177002,
03/31/1997,1143.767944,-624.263,519.504944,-236.147003,283.358002,-29.922001,0.0,5.83,259.266001,-86.237999,173.028,-1.537,0.0,171.490997,0.0,,171.490997,,,173.028002,1.83,1.83,1.81,94.593002,1.76,1.76,1.74,100.157997,
06/30/1997,629.41803,-318.139008,311.279022,-221.149002,90.129997,-26.48,0.0,6.853,70.502998,-22.466999,48.035999,-9.051,0.0,38.985001,0.0,,38.985001,,,48.035999,0.51,0.51,0.41,94.700996,0.5,0.5,0.41,95.545998,
09/30/1997,462.980011,-209.257004,253.723007,-220.186996,33.535999,-25.326,0.0,6.84,15.049999,-6.289,8.761,-4.223,0.0,4.538,0.0,,4.538,,,8.760999,0.09,0.09,0.05,94.994003,0.09,0.09,0.05,96.151001,
