Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
03/31/1992,,0.038382,0.047899,0.031092,0.599148,,0.363356,,1.277778,62.343721,0.039967,
06/30/1992,,0.037959,0.04343,0.032341,0.475625,,0.303429,,1.027778,50.168408,0.032365,
09/30/1992,,0.042438,0.059455,0.033215,0.80175,,0.540591,,1.833333,89.698341,0.059079,
12/31/1992,58.035709,0.053826,0.058895,0.049233,0.803227,,0.584854,,1.805556,96.245094,0.064166,
03/31/1993,12.5,0.073512,0.091652,0.055271,1.196013,,0.924377,,2.694444,169.723867,0.117998,
06/30/1993,9.868421,0.10692,0.128946,0.092648,1.082999,,0.966875,,2.5,157.908779,0.108368,
09/30/1993,13.808139,0.111483,0.119204,0.107163,1.114878,,1.224456,,2.638889,167.30412,0.117086,
12/31/1993,11.704545,0.117189,0.130644,0.077236,1.276975,,1.413868,,2.861111,288.992237,0.123052,
03/31/1994,11.458333,0.082186,0.090734,0.076487,1.305632,,1.544149,,3.055556,309.05874,0.131372,
06/30/1994,9.88806,0.086221,0.095322,0.079465,1.231661,,1.466912,,2.944444,299.450005,0.128209,
09/30/1994,10.513245,0.090841,0.101424,0.081648,1.430678,,1.731694,,3.527778,360.473637,0.153578,
12/31/1994,11.0,0.089561,0.097813,0.08253,1.243214,,1.533186,,3.055556,316.92375,0.135271,
03/31/1995,11.764706,0.092941,0.101054,0.083446,1.421469,,1.70697,,3.555556,387.615997,0.163343,
06/30/1995,12.414384,0.167771,0.187589,0.098259,1.56589,,1.857399,,4.027778,447.633134,0.184599,
09/30/1995,12.96875,0.190744,0.207515,0.177332,1.722948,,2.014507,,4.611111,515.492259,0.205858,
12/31/1995,12.02381,0.225166,0.248021,0.167736,1.914449,,2.239716,9.617,5.611111,815.8022,0.218145,
03/31/1996,10.951835,0.162162,0.171888,0.127941,1.785686,,2.030737,8.109426,5.305556,768.536217,0.165777,
06/30/1996,11.069915,0.128499,0.143932,0.122582,2.010152,,2.101741,8.462483,5.805556,850.734478,0.189673,
09/30/1996,12.650602,0.159674,0.172076,0.143932,2.2896,,2.390537,8.510477,7.0,986.611473,0.221672,
12/31/1996,13.545627,0.178961,0.194602,0.167314,2.526439,,2.605334,10.622244,7.916667,1155.924325,0.258624,
03/31/1997,12.675439,0.207787,0.285848,0.184333,2.658198,,2.510421,10.716872,8.027778,1665.145814,0.271754,
06/30/1997,13.790323,0.271081,0.34604,0.191958,2.956443,,2.803902,10.22,9.5,1966.649706,0.319992,
09/30/1997,17.46988,0.38112,0.434141,0.336559,3.768688,,3.622003,13.272323,12.888889,2657.502014,0.431484,
12/31/1997,18.442623,0.460029,0.493789,0.419216,4.068708,,3.950078,15.342243,15.0,3136.522436,0.494881,
03/31/1998,19.832041,0.49065,0.579193,0.433759,4.519232,,4.355208,,17.055556,3640.137462,0.571351,
06/30/1998,18.23694,0.557614,0.600197,0.520566,4.139356,4.660976,4.17811,,16.291667,3499.27877,0.539478,
09/30/1998,14.285714,0.503496,0.596383,0.419441,3.282716,3.672122,3.424213,,13.333333,2865.899963,0.443002,
12/31/1998,16.395548,0.460485,0.533654,0.361066,4.064091,4.525038,4.120087,,15.958333,3378.275385,0.525587,
03/31/1999,13.990066,0.497194,0.53226,0.458885,2.83773,3.080551,3.60071,,14.083333,2973.745125,0.457714,
06/30/1999,13.61465,0.471041,0.513191,0.436047,3.090284,3.365649,3.509156,,14.25,3101.344343,0.477904,
09/30/1999,12.1875,0.441515,0.473155,0.395459,3.258826,3.57484,3.093795,,13.0,2987.9655,0.454727,
12/31/1999,10.859375,0.44489,0.501366,0.399344,3.325919,3.682205,2.688106,15.21894,11.583333,2720.68175,0.415704,
03/31/2000,11.033951,0.378329,0.403866,0.309825,2.39962,3.319157,2.6948,14.168586,11.916667,3102.77825,0.343454,
06/30/2000,9.066243,0.300131,0.341375,0.270826,1.960732,2.658995,2.233661,11.303882,10.09375,2632.2885,0.295053,
09/30/2000,12.720588,0.345231,0.424612,0.300648,2.66794,3.536931,3.153701,31.405831,14.416667,3766.729,0.42513,
12/31/2000,14.035714,0.394422,0.460757,0.349898,3.254265,4.556945,3.481846,18.235632,16.375,3950.411437,0.430835,
03/31/2001,14.337017,0.440772,0.466163,0.410637,2.725567,3.505077,3.584131,13.625456,17.3,4195.6998,0.435748,
06/30/2001,16.939891,0.466173,0.537737,0.422006,3.170648,4.027822,4.225361,19.039461,20.666667,5018.993,0.492926,
09/30/2001,15.409326,0.488832,0.532781,0.416931,2.914945,3.6445,3.958869,12.720217,19.826667,4824.18488,0.483771,
12/31/2001,15.681373,0.4806,0.528834,0.43871,3.099147,4.155033,4.215694,12.690078,21.326667,5210.81911,0.461,
03/31/2002,16.237443,0.48959,0.517791,0.455636,3.33909,4.418329,4.629642,18.855393,23.706667,5825.29696,0.501571,
06/30/2002,17.012821,0.538852,0.572141,0.490677,3.510678,4.550975,5.084314,12.675956,26.54,6527.16798,0.533605,
09/30/2002,15.319838,0.524158,0.565218,0.46875,3.741905,5.031886,4.72245,13.078406,25.226667,6186.76432,0.492092,
12/31/2002,13.128405,0.462014,0.516668,0.413022,3.537829,4.911531,4.113878,11.207818,22.493333,5356.46118,0.406022,
03/31/2003,11.197719,0.392244,0.436281,0.345927,3.019338,4.181964,3.510213,9.264842,19.633333,4625.8882,0.345927,
06/30/2003,13.049808,0.376241,0.402409,0.337118,3.387062,4.64214,4.023542,10.454032,22.706667,5324.80416,0.367931,
09/30/2003,13.468992,0.367242,0.38644,0.348775,3.658251,5.187261,4.153514,11.348776,23.166667,5264.069,0.355267,
12/31/2003,15.505747,0.398443,0.417221,0.367358,4.174915,5.849498,4.864427,18.954124,26.98,6172.565468,0.408343,
03/31/2004,16.152672,0.422513,0.443052,0.393395,4.088698,5.576155,5.125865,14.126709,28.213333,6475.594774,0.406159,
06/30/2004,14.197761,0.382652,0.414629,0.328934,2.832368,5.202551,4.577164,22.191705,25.366667,6547.263779,0.330062,
09/30/2004,16.163636,0.351872,0.382316,0.326946,3.122312,5.444293,5.187948,21.278944,29.633333,7689.627533,0.381653,
12/31/2004,15.650994,0.673403,0.713389,0.390037,1.536021,4.783029,4.770728,87.864289,28.85,13641.520177,0.391858,
03/31/2005,14.298969,0.387404,0.407478,0.361182,1.468656,4.439728,4.248088,23.968396,27.74,13229.933024,0.36209,
06/30/2005,14.068447,0.361453,0.376448,0.342694,1.45866,4.20683,4.028359,,28.09,13443.416406,0.358813,
09/30/2005,12.561576,0.349791,0.378596,0.315522,1.315571,3.777344,3.480776,9.671801,25.5,12188.162659,0.331091,
12/31/2005,13.477832,0.338817,0.361553,0.307744,1.419376,4.30216,3.66983,5.307762,27.36,12777.56066,0.348956,
03/31/2006,14.860825,0.340734,0.372679,0.319111,1.493822,4.572777,3.849211,6.429786,28.83,13363.287442,0.354523,
06/30/2006,15.713542,0.366721,0.381223,0.354913,1.550508,4.609971,3.962469,7.295373,30.17,14051.60016,0.381685,
09/30/2006,15.234042,0.358298,0.384634,0.338672,1.441945,4.104464,3.650209,11.394637,28.64,13349.678408,0.365269,
