Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1993,1759.770996,116.838997,116.838997,0.0,49.254002,,,12.152,,,,,59.403999,,,,,237.649002,1504.374023,2670.635986,-1166.261963,0.0,17.747999,,,,17.747999,1522.122023,,124.224998,124.224998,,,,0.0,,,,,,39.338997,,,,39.338997,163.563995,150.0,,,,,547.166992,,,,,547.166992,697.166992,860.730988,0.0,615.646973,,,0.0,,283.393005,899.039978,0.0,899.039978,1759.770966,
12/31/1993,1811.161987,103.128998,103.128998,0.0,66.109001,,,14.082,,,,,66.105003,,,,,249.425003,1546.045044,2772.219971,-1226.175049,0.0,15.692,,,,15.692,1561.737044,,143.542007,143.542007,,,,30.0,,,,,,44.387986,,,,44.387986,217.929993,153.0,,,,,507.158997,,,,,507.158997,660.158997,878.08899,0.0,618.330994,,,-3.398,,318.140004,933.072998,0.0,933.072998,1811.161988,
03/31/1994,1771.671997,57.209,57.209,0.0,61.855999,,,14.731,,,,,63.696999,,,,,197.492996,1556.800049,2810.455078,-1253.655029,0.0,17.379,,,,17.379,1574.179049,,117.651001,117.651001,,,,0.0,,,,,,49.764999,,,,49.764999,167.416,153.0,,,,,499.233002,,,,,499.233002,652.233002,819.649002,0.0,617.919006,,,-3.398,,337.502004,952.02301,0.0,952.02301,1771.672012,
06/30/1994,1803.892944,85.717003,85.717003,0.0,60.310001,,,16.593,,,,,53.645,,,,,216.264999,1573.714966,2871.333008,-1297.618042,0.0,13.913,,,,13.913,1587.627966,,118.223,118.223,,,,0.0,,,,,,47.581001,,,,47.581001,165.804001,176.0,,,,,480.806,,,,,480.806,656.806,822.610001,0.0,617.112976,,,-2.904,,367.074013,981.28299,0.0,981.28299,1803.89299,
09/30/1994,1855.81897,86.831001,86.831001,0.0,55.412998,,,17.903,,,,,47.042999,,,,,207.190002,1637.761963,2911.754883,-1273.993042,0.0,10.867,,,,10.867,1648.628963,,114.797997,114.797997,,,,0.0,,,,,,37.073997,,,,37.073997,151.871994,183.862,,,,,500.372986,,,,,500.372986,684.234985,836.106979,0.0,616.955994,,,-5.147,,407.903012,1019.712006,0.0,1019.712006,1855.818985,
12/31/1994,1861.866943,5.81,5.81,0.0,68.780998,,,15.731,,,,,66.096001,,,,,156.417999,1684.811035,3015.435059,-1330.624023,0.0,20.638,,,,20.638,1705.449035,,117.791,117.791,,,,1.718,,,,,,45.091998,,,,45.091998,164.600998,190.337006,,,,,463.51001,,,,,463.51001,653.847016,818.448014,0.0,605.088013,,,-0.181,,438.511994,1043.419007,0.0,1043.419007,1861.867021,
03/31/1995,1991.397949,15.305,15.305,0.0,75.641998,,,16.054001,,,,,81.005997,,,,,188.007004,1727.848999,3181.920898,-1454.072021,0.0,75.542,,,,75.542,1803.390999,,98.392998,98.392998,,,,1.753,,,,,,42.895003,,,,42.895003,143.041,198.207001,,,,,564.080994,,,,,564.080994,762.287994,905.328995,19.0,603.632019,,,-0.339,,463.776012,1086.069031,0.0,1086.069031,1991.398026,
06/30/1995,2046.944946,20.431,20.431,0.0,91.434998,,,15.416,,,,,71.442001,,,,,198.723999,1775.490967,3200.37793,-1424.886963,0.0,72.730003,,,,72.730003,1848.22097,,97.753998,97.753998,,,,1.818,,,,,,44.527001,,,,44.527001,144.098999,213.880005,,,,,558.161011,,,,,558.161011,772.041016,916.140015,19.0,602.757019,,,-1.117,,510.165004,1130.805023,0.0,1130.805023,2046.945038,
09/30/1995,2109.970947,8.456,8.456,0.0,102.588997,,,11.64,,,,,68.861,,,,,191.546005,1843.150024,3266.736084,-1423.58606,0.0,75.275002,,,,75.275002,1918.425026,,101.436996,101.436996,,,,0.0,,,,,,55.069,,,,55.069,156.505997,263.872009,,,,,530.297974,,,,,530.297974,794.169983,950.67598,19.0,600.791992,,,-2.569,,542.071991,1159.294983,0.0,1159.294983,2109.970963,
12/31/1995,2147.258057,23.039,23.039,0.0,107.737,,,11.697,,,,,75.359001,,,,,217.832001,1881.545044,3380.924072,-1499.379028,0.0,47.881001,,,,47.881001,1929.426045,,120.755997,120.755997,,,,0.0,,,,,,48.541,,,,48.541,169.296997,289.049011,,,,,525.252991,,,,,525.252991,814.302002,983.598999,0.0,600.979004,,,-3.313,,565.992993,1163.658997,0.0,1163.658997,2147.257996,
03/31/1996,2156.128906,26.525,26.525,0.0,107.704002,,,13.676,,,,,81.735001,,,,,229.639999,1881.561035,3390.791016,-1509.22998,0.0,44.928001,,,,44.928001,1926.489037,,106.880997,106.880997,,,,0.0,,,,,,35.76001,,,,35.76001,142.641006,318.367004,,,,,519.747986,,,,,519.747986,838.11499,980.755997,0.0,595.482971,,,-0.592,,580.482015,1175.372986,0.0,1175.372986,2156.128983,
06/30/1996,2190.068115,28.062,28.062,0.0,128.412003,,,20.158001,,,,,90.931999,,,,,267.563995,1881.765991,3429.437012,-1547.671021,0.0,40.737999,,,,40.737999,1922.50399,,135.535004,135.535004,,,,0.0,,,,,,45.615997,,,,45.615997,181.151001,288.562988,,,,,506.127991,,,,,506.127991,794.690979,975.84198,0.0,593.377014,,,-2.46,,623.308999,1214.226013,0.0,1214.226013,2190.067993,
09/30/1996,2225.092041,9.68,9.68,0.0,136.718994,,,19.379,,,,,65.818001,,,,,231.595993,1958.670044,3565.378906,-1606.708984,0.0,34.826,,,,34.826,1993.496044,,164.725998,164.725998,,,,0.0,,,,,,50.895996,,,,50.895996,215.621994,300.694,,,,,471.747009,,,,,471.747009,772.44101,988.063004,0.0,590.791992,,,-4.187,,650.423999,1237.028992,0.0,1237.028992,2225.091995,
12/31/1996,2458.353027,7.644,7.644,0.0,195.238998,,,20.746,,,,,102.280998,,,,,325.910004,2099.589111,3753.198975,-1653.609985,0.0,32.854,,,,32.854,2132.443111,,200.069,200.069,,,,0.0,,,,,,117.290985,,,,117.290985,317.359985,466.088989,,,,,409.813995,,,,,409.813995,875.902984,1193.262969,0.0,589.812012,,,-6.38,,681.658015,1265.090027,0.0,1265.090027,2458.352996,
03/31/1997,2470.437012,3.61,3.61,0.0,178.727005,,,28.186001,,,,,63.334,,,,,273.856995,2164.97998,3879.686035,-1714.706055,0.0,31.6,,,,31.6,2196.579981,,187.464005,187.464005,,,,0.0,,,,,,78.412003,,,,78.412003,265.876007,518.14502,,,,,436.377014,,,,,436.377014,954.522034,1220.398041,0.0,589.692017,,,,,660.346985,1250.039001,0.0,1250.039001,2470.437042,
06/30/1997,2535.87207,16.531,16.531,0.0,162.910995,,,29.473,,,,,61.091999,,,,,270.006989,2237.206055,4016.705078,-1779.499023,0.0,28.659,,,,28.659,2265.865055,,165.639008,165.639008,,,,0.0,,,,,,53.326996,,,,53.326996,218.966003,633.604004,,,,,428.303009,,,,,428.303009,1061.907013,1280.873016,0.0,589.752991,,,-53.612,,718.857971,1254.998962,0.0,1254.998962,2535.871979,
09/30/1997,2611.774902,6.125,6.125,0.0,184.378998,,,32.085999,,,,,54.476002,,,,,277.06601,2306.225098,4156.828125,-1850.603027,0.0,28.483999,,,,28.483999,2334.709097,,179.209,179.209,,,,0.0,,,,,,53.975006,,,,53.975006,233.184006,678.622986,,,,,424.553009,,,,,424.553009,1103.175995,1336.360001,0.0,589.455994,,,-59.401001,,745.359985,1275.414978,0.0,1275.414978,2611.774979,
12/31/1997,2723.35498,9.33,9.33,0.0,185.979004,,,32.040001,,,,,54.686001,,,,,282.035004,2387.207031,4291.404785,-1904.197998,0.0,54.112999,,,,54.112999,2441.32003,,198.108994,198.108994,,,,0.0,,,,,,92.888015,,,,92.888015,290.997009,741.275024,,,,,410.033997,,,,,410.033997,1151.309021,1442.30603,0.0,604.47699,,,-99.671997,,776.244018,1281.049011,0.0,1281.049011,2723.355041,
03/31/1998,2738.762939,5.06,5.06,0.0,209.565002,,,34.355,34.355,,,,34.901001,,,,,283.881012,2401.829102,4375.211914,-1973.383057,0.0,53.053001,0.0,,,53.053001,2454.882103,,184.630005,184.630005,,,,0.0,,,,,,61.145996,,,,61.145996,245.776001,799.200012,,,,,394.38501,,,,,394.38501,1193.585022,1439.361023,0.0,604.385986,,,-104.778999,,799.794991,1299.401978,0.0,1299.401978,2738.763,
06/30/1998,2762.960938,13.568,13.568,0.0,161.656998,,,34.816002,34.816002,,,,35.088001,,,,,245.128998,2459.834961,4487.783203,-2027.947998,0.0,57.997002,0.0,,,57.997002,2517.831963,,166.065994,166.065994,,,,0.0,,,,,,73.102005,,,,73.102005,239.167999,850.859985,,,,,373.098999,,,,,373.098999,1223.958984,1463.126984,0.0,604.247009,,,-103.823997,,799.410973,1299.833984,0.0,1299.833984,2762.960968,
09/30/1998,2961.454102,9.241,9.241,0.0,165.468002,,,35.056,35.056,,,,25.506001,,,,,235.270996,2665.254883,4744.888184,-2079.633057,0.0,60.928001,0.0,,,60.928001,2726.182884,,175.432007,175.432007,,,,0.0,,,,,,193.084991,,,,193.084991,368.516998,1074.386963,,,,,323.292999,,,,,323.292999,1397.679962,1766.19696,0.0,604.030029,,,-120.777,,712.00399,1195.257019,0.0,1195.257019,2961.453979,
12/31/1998,3018.094971,6.303,6.303,0.0,176.608002,,,39.581001,39.581001,,,,23.858,,,,,246.350006,2676.363037,4814.424805,-2138.062012,0.0,95.382004,0.0,,,95.382004,2771.745041,,159.690002,159.690002,,,,0.0,,,,,,102.944,,,,102.944,262.634003,1142.779053,,,,,332.377991,,,,,332.377991,1475.157043,1737.791046,0.0,603.124023,,,-120.443001,,797.622993,1280.304016,0.0,1280.304016,3018.095062,
03/31/1999,2990.235,13.133,13.133,0.0,153.94,153.94,,38.384,38.384,,,,22.204,,,,,227.661,2681.316,4903.39,-2222.074,0.0,81.258,,,,81.258,2762.574,,131.287,131.287,,,,0.0,,,,,,90.277,,,,90.277,221.564,1170.518,,,,,313.44,,,,,313.44,1483.958,1705.522,0.0,603.062,,,-120.197,838.825,-36.977,1284.713,0.0,1284.713,2990.235,
06/30/1999,2962.046,11.411,11.411,0.0,159.469,159.469,,35.175,35.175,,,,19.215,,,,,225.27,2666.848,4965.113,-2298.265,0.0,69.928,,,,69.928,2736.776,,119.664,119.664,,,,0.0,,,,,,79.823,,,,79.823,199.487,1139.883,,,,,312.632,,,,,312.632,1452.515,1652.002,0.0,602.642,,,-117.137,854.846,-30.307,1310.044,0.0,1310.044,2962.046,
09/30/1999,2597.282,18.84,18.84,0.0,135.165,135.165,,20.5,20.5,,,,27.93,,,,,202.435,2324.27,4782.982,-2458.712,0.0,70.577,,,,70.577,2394.847,,153.036,153.036,,,,0.0,,,,,,59.06,,,,59.06,212.096,1165.225,,,,,268.255,,,,,268.255,1433.48,1645.576,0.0,201.247,,,-127.877,904.862,-26.526,951.706,0.0,951.706,2597.282,
12/31/1999,2610.793,24.836,24.836,0.0,148.189,148.189,,18.816,18.816,0.0,0.0,0.0,8.66,,,,,200.501,2334.928,4602.74,-2267.812,0.0,75.364,0.0,,,75.364,2410.292,,172.78,172.78,,,,0.0,,,,,,45.838,,,,45.838,218.618,990.306,,,,,272.258,,,,,272.258,1262.564,1481.182,147.19,201.247,,,-128.336,930.938,-21.428,1129.611,0.0,1129.611,2610.793,
03/31/2000,2616.085,33.358,33.358,0.0,180.039,180.039,,16.954,16.954,,,,6.741,,,,,237.092,2294.811,4625.619,-2330.808,0.0,84.182,,,,84.182,2378.993,,187.436,187.436,,,,0.0,,,,,,48.279,,,,48.279,235.715,940.92,,,,,305.554,,,,,305.554,1246.474,1482.189,147.138,204.089,,,-156.761,965.722,-26.292,1133.896,0.0,1133.896,2616.085,
06/30/2000,2651.744,11.714,11.714,0.0,225.598,225.598,,17.364,17.364,0.0,0.0,0.0,11.073,,,,,265.749,2291.913,4709.569,-2417.656,0.0,94.082,0.0,,,94.082,2385.995,,167.04,167.04,,,,0.0,,,,,,39.46,,,,39.46,206.5,949.55,,,,,332.539,,,,,332.539,1282.089,1488.589,147.165,205.047,,,-194.123,1036.745,-31.679,1163.155,0.0,1163.155,2651.744,
09/30/2000,2872.493,16.707,16.707,0.0,267.217,267.217,,16.612,16.612,0.0,0.0,0.0,30.603,,,,,331.139,2443.375,4942.76,-2499.385,0.0,97.979,0.0,,,97.979,2541.354,,216.773,216.773,,,,0.0,,,,,,72.979,,,,72.979,289.752,945.167,,,,,389.25,,,,,389.25,1334.417,1624.169,147.06,203.148,,,-211.693,1146.381,-36.572,1248.324,0.0,1248.324,2872.493,
12/31/2000,3000.815,20.152,20.152,0.0,342.579,342.579,,16.623,16.623,0.0,0.0,0.0,15.073,,,,,394.427,2525.007,5122.728,-2597.721,0.0,81.381,0.0,0.0,0.0,81.381,2606.388,,246.03,246.03,,,,0.0,,,,,,123.648,,,,123.648,369.678,859.0,,,,,391.212,,,,,391.212,1250.212,1619.89,147.164,205.468,,,-237.262,1301.067,-35.512,1380.925,0.0,1380.925,3000.815,
03/31/2001,3012.28,30.849,30.849,0.0,286.778,286.778,,20.307,20.307,0.0,0.0,0.0,20.981,,,,,358.915,2569.541,5251.407,-2681.866,0.0,83.824,0.0,0.0,0.0,83.824,2653.365,,241.402,241.402,,,,0.0,,,,,,164.679,,,,164.679,406.081,644.871,,,,,429.054,,,,,429.054,1073.925,1480.006,147.269,210.934,,,-276.454,1508.953,-58.428,1532.274,0.0,1532.274,3012.28,
06/30/2001,3210.721,68.294,68.294,0.0,244.202,244.202,,20.424,20.424,0.0,0.0,0.0,51.657,,,,,384.577,2744.53,5529.871,-2785.341,0.0,81.614,0.0,0.0,0.0,81.614,2826.144,,227.04,227.04,,,,0.0,,,,,,168.878,,,,168.878,395.918,640.822,,,,,515.395,,,,,515.395,1156.217,1552.135,147.373,211.81,,,-286.118,1637.758,-52.237,1658.586,0.0,1658.586,3210.721,
09/30/2001,3386.362,11.344,11.344,0.0,206.27,206.27,,21.576,21.576,0.0,0.0,0.0,97.002,,,,,336.192,2961.235,5851.142,-2889.907,0.0,88.935,0.0,0.0,0.0,88.935,3050.17,,257.681,257.681,,,,0.0,,,,,,124.817,,,,124.817,382.498,701.022,,,,,613.352,,,,,613.352,1314.374,1696.872,147.477,205.85,,,-298.572,1702.339,-67.604,1689.49,0.0,1689.49,3386.362,
12/31/2001,3414.044,2.512,2.512,0.0,194.624,194.624,,18.871,18.871,0.0,0.0,0.0,56.414,,,,,272.421,3055.91,6065.603,-3009.693,0.0,85.713,0.0,0.0,0.0,85.713,3141.623,,219.561,219.561,,,,0.0,,,,,,91.286,,,,91.286,310.847,855.969,,,,,604.542,,,,,604.542,1460.511,1771.358,147.582,201.247,,,-304.78,1668.708,-70.071,1642.686,0.0,1642.686,3414.044,
03/31/2002,3479.523,5.403,5.403,0.0,185.518,185.518,,18.302,18.302,0.0,0.0,0.0,56.995,,,,,266.218,3125.09,6223.989,-3098.899,0.0,88.215,0.0,0.0,0.0,88.215,3213.305,,166.958,166.958,,,,0.0,,,,,,94.682,,,,94.682,261.64,975.662,,,,,617.107,,,,,617.107,1592.769,1854.409,147.686,201.247,,,-287.398,1636.121,-72.542,1625.114,0.0,1625.114,3479.523,
06/30/2002,3589.598,9.206,9.206,0.0,204.342,204.342,,17.058,17.058,0.0,0.0,0.0,45.382,,,,,275.988,3227.288,6438.142,-3210.854,0.0,86.322,0.0,0.0,0.0,86.322,3313.61,,167.921,167.921,,,,0.0,,,,,,65.813,,,,65.813,233.734,1035.843,,,,,634.366,,,,,634.366,1670.209,1903.943,147.79,201.247,,,-281.505,1665.936,-47.813,1685.655,0.0,1685.655,3589.598,
09/30/2002,3692.957,7.782,7.782,0.0,196.782,196.782,,18.103,18.103,0.0,0.0,0.0,90.712,,,,,313.379,3282.756,6584.002,-3301.246,0.0,96.822,0.0,0.0,0.0,96.822,3379.578,,176.858,176.858,,,,0.0,,,,,,91.924,,,,91.924,268.782,1090.868,,,,,667.468,,,,,667.468,1758.336,2027.118,147.894,201.247,,,-303.8,1687.437,-66.939,1665.839,0.0,1665.839,3692.957,
12/31/2002,3813.568,9.848,9.848,0.0,259.308,259.308,,18.928,18.928,0.0,0.0,0.0,106.27,,,,,394.354,3321.548,6750.095,-3428.547,0.0,97.666,0.0,0.0,0.0,97.666,3419.214,,201.931,201.931,,,,0.0,,,,,,113.616,,,,113.616,315.547,1145.132,,,,,680.494,,,,,680.494,1825.626,2141.173,147.999,201.247,,,-335.889,1723.948,-64.91,1672.395,0.0,1672.395,3813.568,
03/31/2003,4070.655,6.833,6.833,0.0,370.384,370.384,,18.282,18.282,0.0,0.0,0.0,99.713,,,,,495.212,3482.01,7020.859,-3538.849,0.0,93.433,0.0,0.0,0.0,93.433,3575.443,,222.756,222.756,,,,0.0,,,,,,108.534,,,,108.534,331.29,1044.208,,,,,872.205,,,,,872.205,1916.413,2247.703,150.0,200.746,,,-344.402,1846.031,-29.423,1822.952,0.0,1822.952,4070.655,
06/30/2003,4240.341,150.967,150.967,0.0,303.804,303.804,,18.972,18.972,0.0,0.0,0.0,79.038,,,,,552.781,3594.857,7269.638,-3674.781,0.0,92.703,0.0,0.0,0.0,92.703,3687.56,,226.408,226.408,,,,0.0,,,,,,96.712,,,,96.712,323.12,1010.822,,,,,924.595,,,,,924.595,1935.417,2258.537,148.207,201.276,,,-334.329,1946.331,20.319,1981.804,0.0,1981.804,4240.341,
09/30/2003,4426.062,184.489,184.489,0.0,274.834,274.834,,20.788,20.788,0.0,0.0,0.0,77.865,,,,,557.976,3703.793,7495.98,-3792.187,0.0,164.293,0.0,0.0,0.0,164.293,3868.086,,252.211,252.211,,,,0.0,,,,,,101.717,,,,101.717,353.928,1010.822,,,,,960.865,,,,,960.865,1971.687,2325.615,148.312,204.048,,,-327.93,2055.248,20.769,2100.447,0.0,2100.447,4426.062,
12/31/2003,4749.015,4.443,4.443,0.0,295.118,295.118,,21.922,21.922,0.0,0.0,0.0,74.531,,,,,396.014,4248.917,8189.062,-3940.145,0.0,104.084,0.0,0.0,0.0,104.084,4353.001,,282.379,282.379,,,,0.0,,,,,,194.14,,,,194.14,476.519,1108.872,,,,,940.243,,,,,940.243,2049.115,2525.634,148.416,202.872,,,-299.582,2121.124,50.551,2223.381,0.0,2223.381,4749.015,
03/31/2004,4955.053,95.717,95.717,0.0,303.566,303.566,,23.758,,0.0,0.0,0.0,80.803,,,,,503.844,4336.307,8384.989,-4048.682,0.0,114.902,0.0,0.0,0.0,114.902,4451.209,,296.457,296.457,,,,0.0,,,,,,196.567,,,,196.567,493.024,1085.822,,,,,1060.65,,,,,1060.65,2146.472,2639.496,148.52,209.427,,,-287.04,2212.3,32.35,2315.557,0.0,2315.557,4955.053,
06/30/2004,5126.967,67.839,67.839,0.0,355.662,355.662,,30.253,30.253,0.0,0.0,0.0,96.67,,,,,550.424,4467.02,8616.12,-4149.1,0.0,109.523,0.0,0.0,0.0,109.523,4576.543,,319.535,319.535,,,,0.0,,,,,,186.529,,,,186.529,506.064,1085.82,,,,,1057.153,,,,,1057.153,2142.973,2649.037,148.625,208.725,,,-240.36,2347.45,13.49,2477.93,0.0,2477.93,5126.967,
09/30/2004,5424.6,81.908,81.908,0.0,350.17,350.17,,30.739,30.739,0.0,0.0,0.0,94.862,,,,,557.679,4758.04,9069.631,-4311.6,0.0,108.882,0.0,0.0,0.0,108.882,4866.922,,339.303,339.303,,,,0.0,,,,,,185.125,,,,185.125,524.428,1062.97,,,,,1111.28,,,,,1111.28,2174.25,2698.678,148.729,216.833,,,-217.14,2509.85,67.64,2725.912,0.0,2725.912,5424.59,
12/31/2004,5798.923,20.98,20.98,0.0,447.742,447.742,,40.037,,0.0,0.0,0.0,78.044,,,,,586.803,5101.603,9599.276,-4497.673,0.0,110.517,0.0,0.0,0.0,110.517,5212.12,,424.581,424.581,,,,0.0,,,,,,207.623,,,,207.623,632.204,1077.622,,,,,1143.673,,,,,1143.673,2221.295,2853.499,98.826,222.294,,,-200.695,2706.845,118.154,2945.424,0.0,2945.424,5798.923,
03/31/2005,6117.028,173.385,173.385,0.0,441.157,441.157,,48.741,48.741,0.0,0.0,0.0,68.783,,,,,732.066,5287.208,9934.032,-4646.824,0.0,97.754,0.0,0.0,0.0,97.754,5384.962,,400.802,400.802,,,,0.0,,,,,,161.985,,,,161.985,562.787,1119.797,,,,,1280.802,,,,,1280.802,2400.599,2963.386,100.0,232.86,,,-180.969,2898.126,103.625,3153.642,0.0,3153.642,6117.028,
06/30/2005,6427.657,282.701,282.701,0.0,450.606,450.606,,52.188,52.188,0.0,0.0,0.0,81.01,,,,,866.505,5455.037,10193.805,-4738.768,0.0,106.115,0.0,0.0,0.0,106.115,5561.152,,439.532,439.532,,,,,,,,,,165.24,,,,165.24,604.772,1117.097,,,,,1306.366,,,,,1306.366,2423.463,3028.235,100.0,239.83,,,-166.965,3136.135,90.422,3399.422,0.0,3399.422,6427.657,
