Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Market Cap (Listed Shares),Listed Shares Outstanding,Source: Bloomberg
12/31/1988,4.208333,,4.197917,4.416667,3.791667,,,,,,
03/31/1989,5.010417,19.059406,4.166667,5.052083,4.0625,,,,,,
06/30/1989,5.875,17.255717,5.010417,6.572917,4.979167,,,,,,
09/30/1989,7.833333,33.333333,5.875,8.0,5.864583,,,,,,
12/31/1989,5.59375,-28.590426,7.833333,8.729167,5.041667,,,,,,
03/31/1990,5.770833,3.165736,5.583333,6.479167,4.802083,4154.854708,,,,,
06/30/1990,6.291667,9.025271,5.666667,6.822917,5.291667,4531.006594,719.974777,,,,
09/30/1990,4.520833,-28.145695,6.302083,6.84375,4.166667,3256.209193,720.159622,,,,
12/31/1990,4.0625,-10.138249,4.614583,4.75,2.520833,2926.745853,720.267609,,,,
03/31/1991,6.604167,62.564103,4.041667,6.614583,3.6875,4758.686728,720.429611,,,,
06/30/1991,6.708333,1.577287,6.604167,7.4375,6.104167,4831.409204,720.558014,,,,
09/30/1991,8.71875,29.968944,6.8125,8.78125,6.739583,6281.20177,720.210022,,,,
12/31/1991,11.458333,31.421744,8.770833,11.583333,7.708333,8252.734852,720.424805,,,,
03/31/1992,10.645833,-7.090909,11.083333,11.354167,9.25,7669.215871,720.238815,,,,
06/30/1992,9.9375,-6.65362,10.5625,11.09375,8.4375,7162.592022,720.395996,,,,
09/30/1992,10.625,6.918239,9.875,11.1875,9.8125,7662.197609,720.763977,,,,
12/31/1992,12.09375,13.823529,10.65625,12.3125,9.75,8723.601861,721.14801,,,,
03/31/1993,12.53125,3.617571,12.0625,13.03125,11.3125,9035.783094,721.331604,,,,
06/30/1993,13.96875,11.471322,12.6875,14.0,11.875,10077.9501,721.059998,,,,
09/30/1993,12.65625,-9.395973,14.0,14.1875,12.65625,9137.255545,721.463989,,,,
12/31/1993,12.46875,-1.481481,12.65625,13.15625,11.625,9004.232751,721.955994,,,,
03/31/1994,12.6875,1.754386,12.46875,14.78125,12.1875,9162.912655,722.143982,,,,
06/30/1994,15.125,19.211823,12.375,15.59375,12.34375,10938.218323,722.200012,,,,
09/30/1994,13.34375,-11.77686,15.15625,15.71875,13.125,9647.264114,723.187988,,,,
12/31/1994,12.625,-5.386417,13.40625,13.90625,11.75,9128.5315,722.97998,,,,
03/31/1995,15.125,19.80198,12.65625,15.34375,12.46875,10935.798729,723.052002,,,,
06/30/1995,17.1875,13.636364,15.0625,18.28125,14.90625,12424.155998,723.028015,,,,
09/30/1995,17.28125,0.545455,17.1875,17.9375,15.5,12442.292212,722.859985,,,,
12/31/1995,20.875,20.79566,17.3125,20.90625,16.84375,14928.964416,719.987976,,,,
03/31/1996,21.3125,2.095808,20.5,22.875,19.0625,15192.828438,715.159973,,,,
06/30/1996,21.375,0.293255,21.40625,22.5625,19.15625,15240.887718,712.859985,,,,
09/30/1996,24.40625,14.181287,21.5,25.125,20.125,17242.722166,713.023987,,,,
12/31/1996,27.59375,13.060179,24.46875,29.0,23.65625,19163.306948,706.487976,,,,
03/31/1997,27.25,-1.245753,27.65625,33.875,26.6875,18779.963531,694.47998,,,,
06/30/1997,35.0,28.440367,26.875,37.1875,26.875,23909.40918,689.172974,,,,
09/30/1997,35.25,0.714286,34.75,37.75,31.4375,23984.98082,683.125977,,,,
12/31/1997,41.9375,18.971631,35.5,44.5625,33.5,28459.29075,680.424988,,,,
03/31/1998,47.4375,13.114754,41.625,50.25,41.625,32197.728287,678.612,,,,
06/30/1998,47.0625,-0.790514,47.5,49.375,42.125,31889.548851,678.73999,,,,
09/30/1998,49.625,5.444887,47.5625,52.0,38.6875,33620.292351,677.599976,,,,
12/31/1998,64.4375,29.848866,48.625,66.375,39.5,44795.597851,677.487,,,,
03/31/1999,57.3125,-11.057226,63.6875,64.9375,54.4375,39866.230789,695.179016,,,,
06/30/1999,58.0,1.199564,57.125,65.25,53.0,40366.782227,695.593994,,,,
09/30/1999,52.0,-10.344828,57.875,61.25,48.9375,36225.80127,695.979004,,,,
12/31/1999,47.0625,-9.495192,49.75,55.75,45.375,32712.720348,696.650024,,,,
03/31/2000,44.1875,-6.108898,46.375,51.0,36.875,30738.371994,695.091003,,,,
06/30/2000,40.5,-8.34512,44.1875,51.625,39.75,27996.920288,695.63501,,,,
09/30/2000,54.0625,33.487654,40.4375,55.125,38.375,37400.32795,691.281982,,,,
12/31/2000,68.875,27.398844,54.0,70.125,49.5625,47701.721924,691.797974,,,,
03/31/2001,64.83,-5.872958,68.875,69.5,58.75,44962.715131,692.583984,,,,
06/30/2001,68.05,4.966836,64.5,70.35,59.53,47221.325446,693.547974,,,,
09/30/2001,65.0,-4.481999,68.9,70.4,58.8,45178.836365,693.921021,,,,
12/31/2001,65.4,0.615385,65.3,71.25,62.49,45472.814795,695.059021,,,,
03/31/2002,63.37,-3.103976,66.0,69.5,60.71,44092.021385,695.132019,,,,
06/30/2002,61.2,-3.424333,63.42,68.5,59.8,42577.206812,695.786987,,,,
09/30/2002,55.9,-8.660131,61.45,65.59,52.6,38770.058453,695.705994,,,,
12/31/2002,59.05,5.635063,57.85,64.45,53.85,40589.551442,693.56073,,,,
03/31/2003,53.1,-10.076207,59.8,64.78,49.53,,687.375977,,,,
06/30/2003,50.77,-4.387947,53.35,61.4,46.48,,687.375977,,,,
09/30/2003,52.35,3.112074,51.45,56.04,47.345,,687.375977,,,,
12/31/2003,58.32,11.404011,53.4,59.75,52.65,40157.634222,687.375977,685.3035,,,
03/31/2004,59.06,1.268861,58.57,65.15,57.6,,687.375977,685.2368,,,
06/30/2004,63.3,7.17914,59.3,64.62,56.45,,688.573914,686.2789,,,
09/30/2004,65.24,3.064771,63.05,69.5,61.73,,688.573914,686.2322,,,
12/31/2004,73.7,12.967505,65.1,74.2,64.15,50897.663527,688.573914,686.2322,,,
03/31/2005,63.2,-14.246947,73.6,73.91,59.74,43664.815978,690.606201,687.9924,,,
06/30/2005,65.23,3.212025,63.55,67.87,58.51,45137.854095,690.606201,687.9924,,,
09/30/2005,56.46,-13.444734,65.5,66.91,54.5,39098.55,691.97998,689.3662,,,
12/31/2005,65.35,15.745661,56.32,67.49,54.85,45269.054643,690.606201,687.9924,,,
03/31/2006,61.0,-6.656465,66.19,68.75,60.64,,690.606201,687.9924,,,
06/30/2006,57.01,-6.540984,60.94,63.99,56.5,,692.717407,690.1036,,,
09/30/2006,66.33,16.348009,57.01,66.47,55.64,,692.717407,690.1036,,,
12/31/2006,67.9,2.366953,66.33,71.92,64.8,44899.158686,692.717407,690.1036,,,
03/31/2007,59.49,-12.385862,67.84,68.55,58.88,,661.254211,658.6403,,,
06/30/2007,60.7,2.033955,59.5,68.12,58.62,,661.554077,658.9403,,,
09/30/2007,59.01,-2.784185,61.0,67.2,54.97,38124.272754,661.554077,658.9403,,,
12/31/2007,34.07,-42.264023,59.01,65.88,22.9,22018.306503,661.554077,658.9403,,,
03/31/2008,25.32,-25.682419,34.42,34.63,16.59,16375.000331,646.266724,644.9618,,,
06/30/2008,16.4,-35.229068,26.69,29.74,16.2,10611.046049,646.721985,645.4171,,,
09/30/2008,1.71,-89.573171,16.13,16.59,0.25,1106.638248,3218.980957,644.7291,355.858305,647.0151,
12/31/2008,0.73,-57.309942,1.91,2.03,0.4,472.500014,3219.69458,645.4441,,647.1586,
03/31/2009,0.76,4.109589,0.700812,1.5,0.35,492.61913,3219.69458,645.4589,,647.3647,
06/30/2009,0.62,-18.421053,0.75,1.05,0.53,401.949195,3219.695068,645.394,,648.22,
09/30/2009,1.8,190.322581,0.64,2.5,0.54,1167.003362,3225.398682,645.9716,,648.22,
12/31/2009,1.47,-18.333333,1.78,1.86,1.02,953.103412,3225.398682,645.9716,,648.337,
03/31/2010,1.27,-13.605442,1.51,1.52,1.12,824.364113,3225.398682,647.5763,,648.378,
06/30/2010,0.413,-67.480315,1.27,1.68,0.4,268.098078,3229.387451,651.5152,,648.378,
09/30/2010,0.296,-28.329298,0.42,0.44,0.238,192.152742,3229.602539,651.7307,,649.1501,
12/31/2010,0.304812,2.977196,0.295,0.5,0.291,197.878114,3229.678467,651.8452,,649.1653,
03/31/2011,0.39,27.947509,0.309,1.0,0.128,253.377616,3229.695557,651.9069,,649.1654,
06/30/2011,0.35,-10.25641,0.388,0.542,0.336,227.397349,3500.218506,922.4294,,649.1654,
09/30/2011,0.239,-31.714286,0.350187,0.408,0.237,155.282623,3232.387451,654.5648,,649.6884,
12/31/2011,0.212,-11.297071,0.24,0.273,0.183125,137.741764,3232.450684,649.001,,649.6884,
03/31/2012,0.3,41.509434,0.21,0.42,0.205,195.010087,3232.490479,649.01,,649.7335,
06/30/2012,0.25,-16.666667,0.296687,0.333,0.24,162.508406,3233.998047,650.5177,,650.0336,
09/30/2012,0.258,3.2,0.245125,0.33,0.143125,167.708675,3233.998047,650.4935,,650.0336,
12/31/2012,0.263,1.937984,0.2595,0.318,0.2365,170.958843,3233.998047,649.6505,,650.0336,
03/31/2013,0.677125,157.461977,0.272,1.44,0.27,440.158019,3233.998047,649.6479,,650.0387,
06/30/2013,1.35,99.372346,0.717,5.0,0.665125,877.55337,3234.027588,649.6774,,650.0387,
09/30/2013,1.26,-6.666667,1.395,1.65,0.98,819.049812,3234.027588,649.6774,,650.0395,
12/31/2013,2.9,130.15873,1.265,3.24,1.26,1885.114646,3234.027588,649.7133,,650.0395,
03/31/2014,3.86,33.103448,2.905,6.0,2.63,2509.155909,3234.027588,649.7133,,650.0395,
06/30/2014,3.86,0.0,3.95,4.78,3.63,2509.155909,3234.027588,649.9114,,650.0395,
09/30/2014,2.64,-31.606218,3.9,4.58,2.56,1716.106632,3234.027588,649.9114,,650.0395,
12/31/2014,2.06,-21.969697,1.75,2.5,1.44,1339.090432,3234.027588,649.9114,,650.0395,
03/31/2015,2.28,10.679612,2.045,3.32,2.04,1482.102048,3234.049316,650.0704,,650.0439,
06/30/2015,2.21,-3.070175,2.28,2.84,2.18,1436.597017,3234.053467,3234.043,,650.0448,
09/30/2015,2.2,-0.452489,2.24,2.61,1.9,1430.101116,3234.053467,3234.043,,650.0448,
12/31/2015,1.62,-26.363636,2.205,2.67,1.57,1053.074458,3234.05957,3234.049,,650.046,
03/31/2016,1.34,-17.283951,1.63,1.75,0.97,871.06275,3234.060059,3234.049,,650.046,
06/30/2016,1.85,38.059701,1.32,2.2,1.21,1202.586632,3234.060059,3234.049,,650.0468,
09/30/2016,1.57,-15.135135,1.835,1.9,1.46,1020.57352,3234.060059,3234.049,,650.0468,
12/31/2016,3.74,138.216561,1.555,4.84,1.52,2431.175137,3234.060059,3234.049,,650.0468,
03/31/2017,2.48,-33.68984,3.74,4.27,2.3,1612.135733,3234.098877,3234.088,,650.0539,
06/30/2017,2.23,-10.080645,2.5,2.94,2.1,1449.62205,3234.103139,3234.092529,,650.0547,
09/30/2017,2.88,29.147982,2.22,2.98,2.13,1872.157625,3234.103139,3234.092529,,650.0547,
12/31/2017,2.52,-12.5,2.83,3.24,2.5,1638.137922,3234.103139,3234.103027,,650.0547,
03/31/2018,1.35,-46.428571,2.53,2.54,1.2,877.573887,3234.103139,3234.095703,,650.0547,
06/30/2018,1.59,17.777778,1.39,1.68,1.26,1033.593452,3234.123259,3234.115967,,650.0547,
09/30/2018,1.4,-11.949686,1.6,1.96,1.35,910.082285,3234.123259,3234.115967,,650.0588,
12/31/2018,1.06,-24.285714,1.46,1.46,0.98,689.062301,3234.123259,3234.119385,,650.0588,
03/31/2019,2.69,153.773585,1.09,3.06,1.06,1748.658799,3234.123259,3234.119385,,650.0588,
06/30/2019,2.6,-3.345725,2.69,3.1,2.26,1690.153486,3234.103139,3234.099121,,650.059,
09/30/2019,3.59,38.076923,2.59,4.04,1.98,2333.711928,3234.124542,3234.120605,,650.059,
12/31/2019,3.0038,-16.328691,3.59,3.59,2.35,1952.646548,3234.124542,3234.114502,,650.059,
03/31/2020,1.39775,-53.467275,3.02,3.39,1.2,908.620013,3234.124542,3234.114502,,650.059,
06/30/2020,2.19,56.680379,1.33,2.74,1.26,1423.629849,3234.124542,3234.114502,,650.059,
09/05/2020,2.14,,2.12,2.17,2.095,6921.02927834,3234.126,3234.116,1391.12695307393,650.059292,
