Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2019,3101.0,3101.0,,,,3288.0,-3112.0,,,3112.0,3277,-3102.0,1.0,1.0,0.0,3101.0,175.0,125.0,300.0,0.0,0.0,0.0,300.0,-27.0,273.0,,0.0,273.0,275.5,2.5,,,,,,,,,
06/30/2019,3351.0,3351.0,,,,3568.0,-3362.0,,,3362.0,3557,-3348.0,-3.0,0.0,-3.0,3351.0,209.0,143.0,352.0,0.0,0.0,0.0,352.0,-44.0,308.0,,0.0,308.0,302.333333,-5.666667,,,,,,,,,
09/30/2019,3313.0,3313.0,,,,3541.0,-3329.0,,,3329.0,3525,-3307.0,,,-6.0,3313.0,218.0,143.0,361.0,0.0,0.0,0.0,361.0,-44.0,317.0,,0.0,317.0,311.833333,-5.166667,,,,,,,,,
12/31/2019,3353.0,3353.0,,,,3423.0,-3358.0,,,3358.0,3418,-3347.0,,,-6.0,3353.0,71.0,183.0,254.0,0.0,0.0,0.0,254.0,-36.0,218.0,,0.0,218.0,227.972973,9.972973,,,,,,,,,
03/31/2020,2966.0,2966.0,-2069.0,2069.0,897.0,0.0,-568.0,465.0,38.0,65.0,329,-2.0,,5.0,,-3.0,327.0,-125.0,202.0,0.0,0.0,0.0,202.0,-37.0,165.0,0.0,0.0,165.0,249.173554,84.173554,433.1,0.38,0.38,0.575326,433.1,0.38,0.38,0.574351,
06/30/2020,3029.0,3029.0,-2138.0,2138.0,891.0,3.0,-478.0,441.0,37.0,0.0,416,-42.0,,41.0,,1.0,374.0,-109.0,265.0,0.0,0.0,0.0,265.0,-41.0,224.0,0.0,0.0,224.0,244.0,20.0,434.1,0.52,0.52,0.562082,434.1,0.52,0.52,0.562082,
09/30/2020,3174.714,,,,901.618776,,,,,,449,,,,,,391.2,,206.5,,,,,,206.5,,,206.5,237.6,,,0.513,0.513,0.553,,0.513,0.513,0.553,
12/31/2020,3273.0,,,,958.989,,,,,,473,,,,,,404.2,,222.5,,,,,,222.5,,,222.5,246.8,,,0.538,0.538,0.575,,0.538,0.538,0.575,
