Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,6.102466,,12.965714,9.073837,9.073837,8.438051,,30.016682,55.010846,,
06/30/1990,,,,,,-2.970774,,1.234804,0.824293,0.824293,0.004673,,33.245033,112680.103951,,
09/30/1990,,,,,,-55.121285,,-66.450958,-74.093092,-68.769495,-69.715792,,,,,
12/31/1990,,,,,,-70.130728,,-61.64254,-62.593365,-55.487737,-56.5797,,,,,
03/31/1991,,-33.088051,-1.540777,-8.178571,,-24.468497,-94.38686,-24.468497,-27.004973,-24.832771,-25.768235,,,,,
06/30/1991,,-37.066879,-1.666831,-8.924582,,-1.412184,,-11.70695,-12.738743,-12.738742,-13.589862,,,,,
09/30/1991,,-21.67407,-0.885049,-4.503612,,7.381173,582.751099,7.381173,4.395855,4.395856,3.572697,,40.445032,0.0,-21.67407,
12/31/1991,,-2.793735,-0.081555,-0.449266,,2.567758,344.152457,5.412603,22.911873,22.911874,22.122021,,,0.0,-2.793735,
03/31/1992,,7.701053,0.38873,2.510663,,13.886657,111.418984,13.886657,8.219454,11.897107,11.282758,,40.810422,0.0,7.701053,
06/30/1992,,15.108669,0.734509,4.095441,,18.055274,88.646102,18.055274,9.663102,13.375025,12.74299,,46.480445,0.0,15.108669,
09/30/1992,,18.387357,0.899937,4.481457,,18.844022,68.842736,18.844022,10.866983,14.627871,14.00772,,42.331933,0.0,18.387357,
12/31/1992,,14.7609,0.796689,3.934062,,20.372891,88.47116,20.372891,12.080017,15.439893,13.5504,,40.705434,16.107945,12.383223,
03/31/1993,,16.868868,0.965016,5.278763,,20.129119,3092.500788,20.129119,11.927534,16.78162,15.189798,,40.744876,16.474241,14.08985,
06/30/1993,,15.672804,0.94849,4.697527,,24.073175,139.763416,24.073175,13.689175,13.689175,12.152602,,43.135146,13.458201,13.563527,
09/30/1993,,12.037427,0.767426,3.397966,,15.389648,,15.389648,7.789363,7.789362,6.06756,,49.385699,32.651857,8.106984,
12/31/1993,,11.694727,0.768148,3.51066,,48.047507,1841.563457,34.85048,19.641959,19.641958,17.750575,,43.639345,11.249029,10.379184,
03/31/1994,,12.833455,0.842183,3.250001,,28.629005,112.978434,33.548328,18.707094,17.516435,15.819268,,44.238372,24.957153,9.63059,
06/30/1994,,13.512019,0.878666,3.487719,,32.775683,133.096981,29.883612,16.674842,16.674843,15.01777,,44.200715,27.531755,9.791923,
09/30/1994,,15.554261,0.999738,3.793419,,36.383097,155.250723,35.584409,19.802501,19.802501,18.302726,,44.350625,20.528015,12.36128,
12/31/1994,,15.820789,1.022004,4.045191,,33.844336,,34.064833,19.171472,19.171473,17.758866,,43.720635,25.678199,11.758295,
03/31/1995,,17.404622,1.151121,3.807981,,33.10962,40.234797,33.10962,17.337808,17.337808,16.331096,,47.635135,27.676028,12.587714,
06/30/1995,,19.493149,1.280462,4.229631,,34.275618,37.286998,34.275618,19.787986,19.787986,18.727915,,42.268041,26.130189,14.399552,
09/30/1995,,20.492832,1.3695,4.601329,,34.971429,31.421878,34.971429,20.0,20.0,18.971429,,42.810458,34.695182,13.382807,
12/31/1995,,18.77563,1.303182,4.831641,,36.382979,41.551976,33.404255,19.148936,19.148936,18.085106,,42.675159,33.983529,12.395008,
03/31/1996,,21.251868,1.508024,5.100813,,26.169406,-86.407767,33.754741,19.595449,19.595449,18.331226,,41.947566,36.551724,13.483944,
06/30/1996,,21.407396,1.507015,4.815751,,35.132159,47.457627,40.198238,23.568282,23.568282,22.577093,,41.369863,28.780488,15.246243,
09/30/1996,,16.123312,1.164319,4.02921,,36.422414,60.377358,17.025862,8.62069,8.62069,7.650862,,49.367089,95.774648,0.681267,
12/31/1996,,14.222738,1.067946,3.845357,,32.743363,-127.777778,37.942478,22.234513,22.234513,21.238938,,41.399417,34.895833,9.259595,
03/31/1997,,17.628375,1.26217,4.213812,,36.219641,87.179487,36.536431,21.858501,21.858501,20.908131,,40.17341,34.343434,11.574185,
06/30/1997,,17.406143,1.196909,3.895164,,35.750252,42.352941,35.750252,21.349446,21.349446,20.342397,,40.28169,37.128713,10.943466,
09/30/1997,,19.377246,1.299609,4.530727,,32.597266,,39.747634,23.764458,23.764458,22.818086,,40.21164,34.562212,12.680041,
12/31/1997,,19.365152,1.33613,4.696265,,35.9,65.625,38.9,23.4,23.4,23.1,,39.845758,31.601732,13.245429,
03/31/1998,,19.905427,1.336192,4.393376,,36.828859,39.183673,32.802013,19.966443,19.966443,19.630872,,39.130435,36.324786,12.674823,
06/30/1998,,20.726207,1.375908,4.407145,,35.551504,33.653846,35.551504,22.060164,22.060164,21.604376,,37.948718,35.864979,13.292757,
09/30/1998,,18.301395,1.153001,3.735036,,30.594059,,16.237624,10.39604,10.39604,10.39604,,35.97561,80.952381,3.48598,
12/31/1998,,17.116625,1.109391,3.732152,,20.068318,,27.668659,17.677199,17.677199,17.677199,,36.111111,41.545894,10.00537,
03/31/1999,,16.26633,1.056166,3.380466,,28.780488,,28.780488,18.130081,18.130081,18.130081,,37.00565,42.600897,9.336727,
06/30/1999,,16.059738,1.060359,3.283076,,25.820896,,29.552239,18.656716,18.656716,18.656716,,36.868687,38.0,9.957038,
