Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1992,330.804144,330.862509,330.862509,,1.477269,0.178083,0.202222,0.202222,0.202222,0.202222,0.202222,0.202222,0.059267,0.383087,,0.056547,3.369547,,
03/31/1993,331.537205,331.021946,331.021946,,1.586831,0.390089,0.22,0.151111,,0.22,0.151111,0.151111,0.059267,0.430337,,0.03615,3.547354,,
06/30/1993,331.577271,331.021946,331.021946,,1.641287,0.403928,0.233333,0.233333,,0.233333,0.233333,0.233333,0.059267,0.223828,,0.020463,3.719187,,
09/30/1993,331.824429,331.649643,331.649643,,1.601693,0.402955,0.191111,0.191111,,0.191111,0.191111,0.191111,0.059267,0.474012,,0.063618,3.854849,,
12/31/1993,332.027986,328.419009,328.419009,,1.582801,0.417016,0.246667,0.246667,0.246667,0.246667,0.26,0.246667,0.062222,0.077212,,0.160854,4.265469,,
03/31/1994,325.867504,328.009495,328.009495,,1.520325,0.39001,0.228889,0.228889,,0.228889,0.228889,0.228889,0.062222,0.230396,,0.056495,4.000034,,
06/30/1994,322.001999,325.660515,325.660515,,1.426114,0.340136,0.2,0.2,,0.2,0.2,0.2,0.062222,0.196078,,0.01364,3.886243,,
09/30/1994,321.884995,322.262993,322.262993,,1.437612,0.338587,0.2,0.2,,0.2,0.2,0.2,0.062222,0.224968,,0.018286,3.909949,,
12/31/1994,321.902986,321.884996,321.884996,,1.394716,0.379285,0.197778,0.197778,0.197778,0.197778,0.197778,0.197778,0.124444,0.116253,,0.035098,3.860179,,
03/31/1995,322.060501,321.943497,321.943497,,1.608009,0.400924,0.213333,0.213333,0.213333,0.213333,0.213333,0.213333,,0.372028,0.367655,0.02194,4.30402,,
06/30/1995,322.114506,322.056004,322.056004,,1.600954,0.398539,0.217778,0.215556,0.215556,0.217778,0.215556,0.215556,0.062222,0.073503,0.069829,0.011574,4.764476,,
09/30/1995,322.39349,322.222515,322.222515,,1.556015,0.354448,0.188889,0.182222,0.215556,0.188889,0.182222,0.215556,0.062222,-0.151839,-0.156609,0.016359,4.944477,,
12/31/1995,322.5015,322.460986,322.460986,,1.652336,0.426504,-0.175556,-0.175556,-0.175556,-0.175556,-0.175556,-0.175556,0.064444,0.697929,0.690542,0.0408,4.92696,,
03/31/1996,322.924507,323.806503,323.806503,,1.701087,0.429083,0.235556,0.235556,0.226667,0.235556,0.235556,0.235556,0.064444,0.388707,0.384847,0.020382,4.788878,,
06/30/1996,322.915512,323.342983,323.342983,,1.707113,0.437266,0.244444,0.244444,0.244444,0.244444,0.244444,0.244444,0.064444,0.179231,0.175192,0.020891,4.839987,,
09/30/1996,318.055504,325.116005,318.865505,,1.726054,0.446994,0.231111,0.253333,0.248889,0.226667,0.248889,0.248889,0.064444,0.441688,0.408655,0.078326,4.957805,,
12/31/1996,313.631996,319.248,315.684,,1.750564,0.462123,0.262222,0.262222,0.262222,0.257778,0.257778,0.257778,0.128889,0.309607,0.302248,0.010343,5.195079,,
03/31/1997,311.738499,314.126374,314.126374,,1.773395,0.437929,0.246667,0.246667,0.268889,0.246667,0.246667,0.268889,0.064444,0.412866,0.40959,0.013547,5.254343,3.5324,
06/30/1997,311.419822,312.048846,312.048846,,1.775994,0.424837,0.24,0.24,0.193333,0.24,0.24,0.193333,0.064444,0.356598,0.347644,0.020349,5.489994,3.778311,
09/30/1997,315.064215,311.569922,311.569922,,1.874584,0.511635,0.297778,0.297778,0.297778,0.297778,0.297778,0.297778,0.066667,0.410669,0.40259,0.047422,5.813942,4.133941,
12/31/1997,315.089984,318.06225,312.387743,,1.699644,0.579418,0.302222,0.302222,0.173333,0.297778,0.297778,0.168889,0.071111,0.131708,0.131273,0.03518,6.133918,4.7796,
03/31/1998,315.569853,318.818626,315.460741,,1.906748,0.519687,0.293333,0.293333,0.293333,0.293333,0.293333,0.293333,0.0,0.463899,0.459639,0.140004,7.73097,6.077396,
06/30/1998,315.589853,319.065741,315.584174,,1.761964,0.438324,0.2,0.168889,0.168889,0.2,0.164444,0.164444,0.066667,0.151212,0.150416,0.044485,7.881388,6.239779,
09/30/1998,315.596212,318.341268,315.590105,,1.620048,0.316978,0.044444,0.168889,0.248889,0.044444,0.168889,0.248889,0.066667,0.195497,,0.008194,8.013094,6.68964,
03/31/1999,300.40425,306.304706,304.260572,,1.86521,0.452303,0.315556,0.262222,0.262222,0.315556,0.262222,0.262222,0.04,0.407394,0.403644,0.028012,7.10667,5.185542,
06/30/1999,299.357237,302.226046,300.090278,,1.690251,0.233,0.115556,0.12,0.288889,0.115556,0.12,0.288889,0.04,0.234816,0.22118,0.045922,6.882195,5.517201,
09/30/1999,295.958256,299.864239,298.053005,,1.89825,0.426149,0.244444,0.244444,0.284444,0.244444,0.244444,0.284444,0.04,0.343701,0.340386,0.030656,6.792698,5.422227,
12/31/1999,296.991,297.71325,296.37,,1.978534,0.475234,0.231111,0.231111,0.293333,0.231111,0.231111,0.293333,0.04,0.731356,0.723687,0.048624,6.711776,5.356233,
03/31/2000,290.925,294.35175,294.06825,,2.105011,0.515935,0.302222,0.302222,0.306667,0.302222,0.302222,0.306667,0.04,0.488081,0.485534,0.036002,6.980799,5.60737,
06/30/2000,287.325,288.585,288.11475,,2.135028,0.499603,0.288889,0.288889,0.311111,0.288889,0.288889,0.311111,0.04,0.369766,0.354928,0.058985,7.006369,5.626235,
09/30/2000,285.75,286.929,286.35075,,2.236956,0.576873,0.342222,0.342222,0.32,0.342222,0.342222,0.32,0.04,0.467224,0.462527,0.042583,7.378576,6.0014,
12/31/2000,284.37525,285.696,285.696,,2.244309,0.548114,0.324444,0.324444,0.328889,0.324444,0.32,0.328889,0.04,0.521253,0.520767,0.12339,7.744556,6.371339,
03/31/2001,283.48875,285.237,283.91625,,2.376637,0.591178,0.337778,0.351111,0.337778,0.337778,0.351111,0.333333,0.04,0.724749,0.720494,0.020643,8.33802,6.971151,
06/30/2001,281.3805,283.79475,281.79,,2.44519,0.594361,0.257778,0.36,0.351111,0.257778,0.355556,0.346667,0.04,0.135094,0.132368,0.018018,8.428189,7.061808,
09/30/2001,279.39375,283.55175,283.55175,,2.421745,0.603375,0.368889,0.373333,0.355556,0.364444,0.368889,0.351111,0.04,0.903098,0.900245,0.034156,9.073846,7.708555,
12/31/2001,276.497474,280.164321,276.952815,,2.370642,0.503757,0.300145,0.308768,0.308768,0.296704,0.296704,0.296704,0.04,0.58675,0.583475,0.013432,9.031283,7.662605,
03/31/2002,273.194051,276.566402,275.416569,,2.504101,0.568753,0.355556,0.355556,0.382222,0.355556,0.355556,0.377778,0.04,0.725349,0.72309,0.016563,9.073975,7.688747,
06/30/2002,268.152554,273.8025,271.35,,2.334549,0.376495,0.231111,0.231111,0.386667,0.231111,0.231111,0.386667,0.04,0.33588,0.334174,0.011441,9.563422,8.152151,
09/30/2002,,268.8885,268.1955,,2.69025,0.716626,0.435556,0.435556,0.408889,0.435556,0.435556,0.408889,0.04,0.813175,0.810763,,,,
12/31/2002,266.10075,267.11775,265.93425,,2.62842,0.630216,0.395556,0.395556,0.4,0.395556,0.395556,0.4,0.04,0.515015,0.512345,0.026986,10.715689,9.293536,
03/31/2003,261.261,265.014,264.30975,,2.718462,0.6311,0.382222,0.382222,0.417778,0.377778,0.377778,0.413333,0.04,0.842988,0.840828,0.046677,11.262102,9.813604,
06/30/2003,257.85,260.465695,259.632187,,2.828655,0.695619,0.422222,0.422222,0.422222,0.422222,0.422222,0.422222,0.04,0.633242,0.629117,0.029742,12.34351,10.87585,
09/30/2003,254.572425,257.0715,255.717,,2.856591,0.696915,0.422222,0.422222,0.422222,0.417778,0.417778,0.417778,0.048889,0.673303,0.66933,0.04123,12.464154,10.977599,
12/31/2003,253.60875,256.1985,254.0925,,2.992694,0.773148,0.44,0.44,0.448889,0.435556,0.435556,0.444444,0.048889,0.71265,0.702425,0.050109,12.775975,10.929489,
03/31/2004,251.678293,256.616314,252.968699,,3.053904,0.77576,0.444444,0.471111,0.471111,0.44,0.466667,0.466667,0.048889,0.84399,0.83944,0.079331,13.510553,12.006904,
06/30/2004,247.771793,253.38375,249.84,,3.057793,0.737708,0.466667,0.466667,0.471111,0.462222,0.462222,0.466667,0.048889,0.728254,0.724896,0.020753,12.727466,11.200109,
09/30/2004,244.22434,249.6105,245.601,,3.152263,0.828641,0.506667,0.506667,0.488889,0.497778,0.497778,0.48,0.048889,0.831267,0.828095,0.016911,13.692534,12.142991,
12/31/2004,242.873822,247.63725,247.63725,,3.064511,0.772598,0.466667,0.466667,0.475556,0.466667,0.466667,0.475556,0.048889,0.676352,0.671381,0.044056,14.080562,12.522552,
03/31/2005,235.723842,243.62536,239.447761,,3.269607,0.809362,0.493333,0.493333,0.506667,0.484444,0.484444,0.497778,0.048889,1.090426,1.087085,0.037756,13.923496,11.997938,
06/30/2005,235.743563,238.459916,235.706036,,3.41441,0.92444,0.56,0.56,0.511111,0.555556,0.555556,0.506667,0.048889,0.841124,0.837297,0.04949,14.655789,13.050503,
09/30/2005,233.497424,235.584099,234.264141,,3.282713,0.839535,0.506667,0.506667,0.515556,0.506667,0.506667,0.515556,0.048889,0.942884,0.94028,0.023987,14.388621,12.767892,
12/31/2005,233.030023,234.7065,233.20125,,3.297997,0.789074,0.542222,0.542222,0.524444,0.537778,0.537778,0.52,0.048889,0.759923,0.755429,0.082809,14.731012,13.107032,
03/31/2006,226.335596,232.922718,230.946007,,3.710859,0.865834,0.52,0.52,0.537778,0.515556,0.515556,0.533333,0.048889,0.90984,0.903908,0.02802,14.246164,12.574151,
06/30/2006,222.583163,227.210515,224.24659,,3.8758,0.943805,0.568889,0.568889,0.551111,0.56,0.56,0.542222,0.057778,0.990254,0.972719,0.057035,14.050524,12.350323,
09/30/2006,221.099783,225.230782,221.749319,,3.778767,0.950217,0.577778,0.577778,0.568889,0.568889,0.568889,0.56,0.057778,1.103422,1.098141,0.113817,15.217342,13.505735,
12/31/2006,220.757911,224.5185,224.5185,,3.817485,0.999428,0.635556,0.635556,0.653333,0.635556,0.635556,0.653333,0.057778,0.839276,0.833967,0.075721,15.669622,13.955364,
03/31/2007,215.311455,222.809011,219.341848,,4.130425,1.010076,0.617778,0.617778,0.595556,0.608889,0.608889,0.586667,0.057778,1.125677,1.112141,0.001523,15.770146,13.803195,
06/30/2007,211.045856,217.466066,213.670838,,4.102427,0.976165,0.595556,0.595556,0.604444,0.586667,0.586667,0.595556,0.057778,0.872365,0.845904,0.066786,15.388997,13.382234,
09/30/2007,207.393521,211.638211,208.601566,,4.140017,1.05063,0.635556,0.635556,0.622222,0.626667,0.626667,0.613333,0.057778,1.062379,1.022653,0.043733,15.737637,13.695534,
12/31/2007,207.394684,210.700685,207.240026,,4.055872,1.037811,0.64,0.64,0.64,0.626667,0.626667,0.626667,0.057778,0.941305,0.906311,0.096907,16.030435,13.988343,
03/31/2008,202.019378,206.722478,204.273697,,4.270902,0.952653,0.577778,0.577778,0.644444,0.573333,0.573333,0.635556,0.062222,1.140299,1.118832,0.039323,15.245171,13.148744,
06/30/2008,198.79025,204.069897,201.288215,,4.274925,0.990739,0.662222,0.662222,0.648889,0.653333,0.653333,0.64,0.062222,0.946032,0.934873,0.091675,14.9584,12.827918,
09/30/2008,194.468168,197.575351,195.793223,,3.847692,0.618704,0.324444,0.324444,0.68,0.32,0.32,0.671111,0.062222,0.973083,0.963001,0.084821,12.552013,10.374181,
12/31/2008,190.592206,191.22075,191.118715,,4.398528,1.095246,0.72,0.72,0.622222,0.715556,0.715556,0.617778,0.062222,0.610772,0.60452,0.243452,11.663158,9.441037,
03/31/2009,186.153221,188.719709,188.719709,,4.290161,0.752227,0.404444,0.404444,0.172224,0.404444,0.404444,0.170213,0.062222,1.157176,1.146134,0.250788,10.612768,8.337659,
06/30/2009,186.153221,186.153221,186.153221,,4.403545,0.941821,0.613333,0.613333,0.549875,0.613333,0.613333,0.549875,0.062222,0.762689,0.756388,1.824347,14.090446,11.815337,
09/30/2009,186.264756,186.398042,186.179049,,4.094558,0.881426,0.542222,0.528889,0.391757,0.542222,0.528889,0.391436,0.062222,1.226733,1.217715,0.92084,17.798638,15.524891,
12/31/2009,186.391634,186.278245,186.278245,,3.762366,0.871411,0.608386,0.506919,-0.381469,0.608386,0.506919,-0.381469,0.066667,2.079481,2.070902,1.239707,18.235212,16.105873,
03/31/2010,186.091859,187.230987,186.404333,,4.536794,1.035335,0.653333,0.617778,0.644363,0.648889,0.617778,0.642982,0.066667,1.627012,1.625273,0.21462,19.759177,17.483317,
06/30/2010,183.362027,278.785901,276.807899,,3.019766,0.720832,0.453333,0.432964,0.42122,0.453333,,-0.011661,0.066667,1.44036,1.433518,0.148842,21.515993,19.20625,
09/30/2010,180.445306,274.574655,272.618026,,3.077155,0.833045,0.422222,0.506667,0.525739,0.417778,0.502222,0.521266,0.071111,0.157616,0.155346,0.167718,23.650901,21.451392,
12/31/2010,178.296937,181.862075,179.418278,,4.721765,1.306835,0.862833,0.761037,0.928155,0.851239,0.750811,0.847439,0.075556,1.580881,1.545523,2.050955,22.525575,20.299564,
03/31/2011,172.20803,267.781842,262.838986,,3.155057,0.635282,0.382222,0.386667,0.326995,0.373333,0.377778,0.322535,0.048889,1.141562,1.138667,1.647269,22.990595,20.685876,
06/30/2011,158.096788,169.246812,166.515201,,5.268792,1.372025,0.86,0.86,0.983676,0.846667,0.846667,0.97084,0.073333,0.916949,0.913118,0.570726,23.91003,21.3996,
09/30/2011,153.277811,157.968213,157.169133,,5.327007,1.333805,0.833333,0.833333,0.887235,0.833333,0.833333,0.885179,0.08,1.47452,1.464798,1.147981,27.290663,24.701305,
12/31/2011,150.869197,153.5535,153.5535,,5.428427,1.280446,0.806667,0.806667,0.87096,0.8,0.8,0.87096,0.08,1.139551,1.123537,0.557523,25.582631,22.951935,
03/31/2012,148.9875,151.890438,150.10254,,5.982064,1.265175,0.793333,0.793333,0.812318,0.78,0.78,0.801423,0.08,1.892353,1.889162,0.525561,25.734736,23.070815,
06/30/2012,143.059872,146.739002,145.344451,,6.094453,1.417522,0.886667,0.886667,0.908311,0.88,0.88,0.900649,0.1,1.122052,1.106902,0.493961,27.943972,25.169672,
09/30/2012,142.322827,144.513183,142.688764,,6.146945,1.462161,0.913333,0.913333,0.951757,0.906667,0.906667,0.942186,0.1,1.755829,1.747587,2.09967,30.275488,27.48682,
12/31/2012,141.353454,143.2845,141.550312,,6.560904,1.709187,1.066667,1.066667,1.173343,1.053333,1.053333,1.158718,0.1,1.732041,1.726312,0.436565,30.8573,27.733281,
03/31/2013,139.325027,141.854865,140.371167,,6.826302,1.381623,0.853333,0.853333,0.825412,0.846667,0.846667,0.820104,0.1,2.068616,2.062525,0.181274,30.896086,27.726584,
06/30/2013,137.390387,139.945903,138.293052,,6.871922,1.544633,0.966667,0.966667,0.997837,0.96,0.96,0.989247,0.113333,1.46144,1.451374,0.327075,27.820622,24.606489,
09/30/2013,136.131159,139.010061,136.903753,,6.813465,1.537766,0.966667,0.966667,1.024048,0.953333,0.953333,1.011415,0.113333,2.034437,2.018973,0.28496,27.74439,24.500526,
12/31/2013,134.252381,137.3445,134.733019,,6.906948,1.673747,1.06,1.06,1.067422,1.04,1.04,1.047281,0.226667,2.584942,2.534442,0.275176,28.128678,24.839418,
03/31/2014,132.328557,135.035539,133.163465,,7.691081,1.626475,1.0,1.0,1.090975,0.986667,0.986667,1.078657,0.126667,2.064005,2.025894,0.302399,31.653946,28.316866,
06/30/2014,131.032485,133.314822,131.491182,,7.536901,1.618725,1.0,1.0,0.997763,0.98,0.98,0.982055,0.1267,1.099184,1.061683,0.349555,34.410917,31.040829,
09/30/2014,129.268095,131.877205,129.969902,,7.497797,1.66257,1.02,1.02,1.011373,1.0,1.0,0.99269,0.1267,3.760825,3.726386,0.518287,35.041841,31.625754,
12/31/2014,127.930276,130.229,128.324,,7.147338,1.69895,1.14,1.04,1.081263,1.02,1.03,1.069108,0.1267,-0.338744,-0.376812,0.516055,36.718955,33.267145,
03/31/2015,126.502141,128.586852,127.121101,,7.350786,1.679792,0.96,1.03,1.029373,0.95,1.02,1.020599,0.14,2.200492,2.152664,0.024395,38.605102,35.114323,
06/30/2015,125.241512,127.439641,125.816943,,7.555509,1.715484,1.01,1.05,1.066836,1.0,1.04,1.053332,0.14,1.386077,1.323534,0.501822,34.382019,30.856103,
09/30/2015,123.717,126.140309,124.457996,,7.61023,1.753644,1.17,1.08,1.102042,1.15,1.06,1.086161,0.14,2.215776,2.081481,0.480815,34.621774,31.05241,
12/31/2015,122.369952,124.725,123.148148,,7.584361,1.583459,1.08,0.97,0.878617,1.07,0.96,0.87341,0.13,3.1682,3.117091,0.501618,33.141731,29.533075,
03/31/2016,121.093173,123.312743,121.480805,,8.047584,1.768321,1.02,1.1,1.097984,1.01,1.08,1.078459,0.14,2.804871,2.77294,0.105357,36.26747,32.620765,
06/30/2016,119.852912,122.747848,120.479938,,8.232773,1.846399,1.15,1.16,1.156181,1.13,1.13,1.130021,0.14,2.192871,2.169125,0.414491,40.697868,37.013427,
09/30/2016,118.895174,121.910763,119.480642,,8.283961,1.856719,1.27,1.19,1.168474,1.25,1.16,1.141134,0.14,3.071552,3.043112,0.88229,42.780399,39.066279,
12/31/2016,118.031108,121.499786,118.563379,,8.22636,1.657063,1.14241,1.052703,1.131117,1.1148,1.027261,1.10378,0.14,3.599611,3.467184,0.645279,38.692012,34.950701,
03/31/2017,117.26704,120.429716,117.770474,,8.691321,1.803848,1.13,1.16,1.177468,1.11,1.14,1.152397,0.15,3.912322,3.878544,0.52661,40.461727,36.69604,
06/30/2017,116.258729,119.096551,116.646669,,8.822181,1.912459,1.2,1.2,1.219606,1.18,1.18,1.195953,0.15,2.385838,2.350671,0.839954,43.466981,39.668634,
09/30/2017,115.359021,118.442949,115.921134,,9.023506,2.084003,1.32,1.32,1.25211,1.29,1.29,1.220768,0.15,2.991568,2.945235,0.766841,44.79654,40.968569,
12/31/2017,114.593079,117.964,115.005599,,9.190857,2.069464,8.93,8.93,1.231244,8.71,8.71,1.20432,0.15,2.984342,2.924918,1.034644,54.378685,50.525128,
03/31/2018,113.821747,116.75,114.210526,,9.372481,2.052911,1.52,1.52,1.534465,1.49,1.49,1.503199,0.16,3.348106,3.243335,0.778542,51.135228,47.255557,
06/30/2018,112.923473,115.651412,113.350175,,9.570131,2.199158,1.63,1.63,1.544418,1.59,1.59,1.509301,0.16,-0.214945,-0.274662,0.728192,49.339689,45.429155,
09/30/2018,112.167776,114.974454,112.587623,,9.626298,2.156214,1.59,1.59,1.612078,1.55,1.55,1.574353,0.16,2.849061,2.772845,0.690385,49.380537,45.443658,
12/31/2018,110.693036,113.667,111.29527,,9.566777,2.041821,1.48,1.479901,1.590562,1.45,1.449903,1.558255,0.16,5.380759,5.221039,1.093348,48.920666,44.931336,
03/31/2019,109.926183,112.328875,110.301527,,10.146877,2.260884,1.68,1.68,1.693938,1.65,1.65,1.662909,0.1725,3.837526,3.773928,0.612611,54.97713,50.95997,
06/30/2019,109.22295,111.585676,109.649714,,10.309749,2.281739,1.7,1.7,1.704355,1.67,1.67,1.672447,0.1725,-0.468528,-0.602035,0.817768,61.346063,57.303039,
09/30/2019,108.444321,110.913733,108.813355,,10.488409,2.46683,1.85,1.85,1.768009,1.82,1.82,1.734934,0.1725,6.049478,5.972328,0.614832,67.431203,63.35915,
12/31/2019,107.720243,110.665,108.127746,,10.511419,2.289792,1.73,1.73,1.734846,1.69,1.69,1.694735,0.1725,3.086155,2.973751,0.704909,67.715285,63.615861,
03/31/2020,106.434268,109.132244,107.285223,,10.561138,2.085366,1.54,1.54,1.326706,1.52,1.52,1.307377,0.1875,3.202249,3.115415,0.849069,61.261116,57.112161,
06/30/2020,106.45053,107.134017,106.441311,,11.094226,2.208297,1.63,1.63,1.59021,1.62,1.62,1.58468,0.1875,3.999838,3.898101,1.071211,73.727853,69.579531,
09/30/2020,,,,,,,1.613,1.613,1.74,1.613,1.613,1.74,0.19,3.53,,,71.703,,
12/31/2020,,,,,,,1.683,1.683,1.8,1.683,1.683,1.8,0.19,3.67,,,72.953,,
