Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2009,7.5,92.4,8.3,108.2,,,,,,-1.258178,-15.500755,-1.392384,-18.151317,0.374382,4.61239,0.414316,5.401088,
12/31/2010,10.3,101.8,8.3,120.4,,,,,,-3.451743,-34.115282,-2.781501,-40.348525,0.405464,4.007401,0.326733,4.739598,
03/31/2012,,8.4,,8.4,,4.6,8.8,13.4,,,5.230386,,5.230386,,0.280524,,0.280524,
06/30/2012,,15.1,,15.1,,4.3,6.4,10.7,,,8.44519,,8.44519,,0.509464,,0.509464,
09/30/2012,,20.4,,20.4,,3.9,6.8,10.7,,,5.213391,,5.213391,,0.557027,,0.557027,
12/31/2012,13.3,142.2,12.1,167.6,,2.4,,2.4,,2.836426,30.326296,2.580508,35.743229,0.335782,3.590093,0.305486,4.231362,
03/31/2013,,19.0,,19.0,,2.4,13.4,15.8,,,3.517216,,3.517216,,0.485784,,0.485784,
06/30/2013,,12.4,,12.4,,0.5,10.5,11.0,,,2.315593,,2.315593,,0.326806,,0.326806,
09/30/2013,,8.4,,8.4,,2.0,12.4,14.4,6.0,,2.249598,,2.249598,,0.20219,,0.20219,
12/31/2013,14.6,174.4,15.6,204.6,0.0,1.7,17.5,19.2,,3.412012,40.757186,3.645712,47.81491,0.332188,3.968055,0.354941,4.655184,
03/31/2014,,11.9,,11.9,,1.5,17.2,18.7,,,2.380952,,2.380952,,0.27335,,0.27335,
06/30/2014,,18.5,,18.5,,0.7,17.2,17.9,,,2.322662,0.0,2.322662,,0.386496,0.0,0.386496,
09/30/2014,43.4,24.8,,68.2,,8.5,13.3,21.8,0.3,7.02379,4.013594,0.0,11.037385,0.869095,0.496626,0.0,1.365721,
12/31/2014,197.7,41.8,0.0,239.5,0.0,2.1,2.1,4.2,,460.839161,97.435897,0.0,558.275058,4.234311,0.895267,0.0,5.129578,
03/31/2015,147.8,36.1,0.0,183.9,0.0,6.4,2.0,8.4,,-101.094391,-24.692202,0.0,-125.786594,2.970257,0.725482,0.0,3.69574,
06/30/2015,180.3,29.5,0.0,209.8,0.0,6.3,2.0,8.3,,-174.371373,-28.529981,0.0,-202.901354,3.606361,0.590059,0.0,4.19642,
09/30/2015,174.1,44.9,0.0,219.0,0.0,6.6,0.0,6.6,,-72.481266,-18.692756,0.0,-91.174022,3.647678,0.940728,0.0,4.588405,
12/31/2015,220.2,12.6,,232.8,0.0,10.4,,10.4,,-66.126126,-3.783784,,-69.90991,4.315109,0.246914,,4.562022,
03/31/2016,260.8,34.4,,295.2,0.0,,,13.5,,-74.196302,-9.786629,,-83.98293,5.098829,0.672545,,5.771374,
06/30/2016,88.4,39.0,,127.4,0.0,37.0,,37.0,,-23.924222,-10.554804,0.0,-34.479026,1.752265,0.773058,0.0,2.525323,
09/30/2016,71.8,31.9,,103.7,0.0,30.6,,30.6,,-20.06147,-8.913104,0.0,-28.974574,1.430478,0.635547,0.0,2.066025,
12/31/2016,221.6,7.6,,229.2,0.0,5.4,,5.4,,-21.571109,-0.739803,0.0,-22.310912,4.159706,0.142661,0.0,4.302367,
03/31/2017,273.3,6.2,,279.5,0.0,6.1,,6.1,,-37.738194,-0.856117,,-38.594311,5.027686,0.114057,,5.141743,
06/30/2017,281.4,59.3,,340.7,0.0,2.8,,2.8,,-60.192513,-12.684492,0.0,-72.877005,4.305188,0.907241,0.0,5.212429,
09/30/2017,45.5,22.9,,68.4,0.0,5.1,,5.1,,-29.017857,-14.604592,0.0,-43.622449,0.547869,0.275741,0.0,0.82361,
12/31/2017,63.3,13.0,,76.3,0.0,5.5,,5.5,,-55.091384,-11.314186,0.0,-66.40557,0.736543,0.151265,0.0,0.887808,
03/31/2018,64.5,14.5,,79.0,0.0,16.3,,16.3,,15.357143,3.452381,,18.809524,0.715554,0.160861,,0.876414,
06/30/2018,78.0,5.8,,83.8,0.0,47.8,,47.8,,16.952836,1.260596,0.0,18.213432,0.891266,0.066274,0.0,0.957539,
09/30/2018,67.0,10.3,,77.3,0.0,38.3,,38.3,,11.054281,1.69939,0.0,12.753671,0.793924,0.122051,0.0,0.915974,
12/31/2018,48.0,28.0,,76.0,0.0,16.0,,16.0,,7.317073,4.268293,0.0,11.585366,0.503884,0.293932,0.0,0.797817,
03/31/2019,17.7,52.3,,70.0,0.0,0.0,,29.6,,5.446154,16.092308,0.0,21.538462,0.185961,0.549479,0.0,0.735441,
06/30/2019,15.1,59.1,,74.2,0.0,12.5,,12.5,,2.627458,10.283626,0.0,12.911084,0.157429,0.616164,0.0,0.773594,
09/30/2019,154.6,7.7,,162.3,,5.7,,5.7,,21.988337,1.09515,0.0,23.083487,1.63118,0.081242,0.0,1.712423,
12/31/2019,3.0,92.0,,95.0,,,,9.0,,0.358423,10.991637,0.0,11.35006,0.029226,0.896249,0.0,0.925475,
03/31/2020,39.0,259.0,,298.0,0.0,58.0,,58.0,,4.84472,32.173913,0.0,37.018634,0.34495,2.290819,0.0,2.635769,
06/30/2020,46.0,187.0,,233.0,0.0,16.0,,16.0,,3.718674,15.117219,0.0,18.835893,0.407152,1.65516,0.0,2.062312,
