Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
09/30/1993,54.449001,54.900002,54.900002,,3.378871,0.612022,0.384335,0.16,0.16,0.16,0.16,0.16,0.16,0.305,-1.910747,-1.910747,0.888905,12.850557,,26.158424,
12/31/1993,53.959,54.0,54.0,,9.957408,1.731481,1.168518,0.68,0.68,0.68,0.68,0.68,0.68,0.305,0.322222,0.322222,1.150874,13.04509,,28.421579,
03/31/1994,52.879002,53.700001,53.700001,,14.530726,2.340782,1.586592,0.95,0.95,0.95,0.95,0.95,0.95,0.315,5.785847,5.785847,0.813177,13.587624,,26.759204,
06/30/1994,52.176998,52.700001,52.700001,,5.077799,0.927894,0.586338,0.3,0.3,0.3,0.3,0.3,0.3,0.315,1.969639,1.969639,0.749372,13.249133,,27.435461,
09/30/1994,52.016998,52.200001,52.200001,,3.180077,0.601533,0.348659,0.14,0.14,0.14,0.14,0.14,0.14,0.315,-1.988506,-1.988506,0.576735,13.07265,,28.29652,
12/31/1994,51.540001,51.900002,51.900002,,7.620424,1.749518,1.144509,0.67,0.67,0.67,0.67,0.67,0.67,0.315,-0.262042,-0.262042,0.820722,13.259604,,31.016685,
03/31/1995,50.768002,51.200001,51.200001,,11.910156,2.320312,1.447266,0.8,0.8,0.8,0.8,0.8,0.8,0.32,5.941406,5.402344,1.142452,13.660179,,29.477229,
06/30/1995,50.466,50.700001,50.700001,,4.869822,1.051282,0.672584,0.34,0.34,0.34,0.34,0.34,0.34,0.32,1.672584,0.994083,1.327627,13.57944,,29.982562,
09/30/1995,50.318001,50.400002,50.400002,,3.117064,0.644841,0.353175,0.12,0.12,0.12,0.12,0.12,0.12,0.32,-1.636905,-2.531746,0.371636,13.281529,,30.591439,
12/31/1995,50.301998,50.299999,50.299999,,9.270378,1.928429,1.26839,0.71,0.71,0.71,0.71,0.71,0.71,0.32,-0.654076,-1.644135,0.52483,13.669437,,33.191524,
03/31/1996,50.16,50.200001,50.200001,,13.962152,2.619522,1.635458,0.9,0.9,0.9,0.9,0.9,0.9,0.33,3.229084,2.840638,0.536284,14.196571,,30.376793,
06/30/1996,50.119999,50.099998,50.099998,,6.716567,1.463074,1.037924,0.8,0.5,0.5,0.8,0.5,0.5,0.33,0.99002,0.325349,0.355148,14.680766,,30.436952,
09/30/1996,49.812,50.0,50.0,,4.408,1.036,0.706,0.3,0.3,0.3,0.3,0.3,0.3,0.33,-2.044,-2.554,0.331245,14.504538,,30.825905,
12/31/1996,49.492001,50.099998,49.599998,,11.95363,2.052419,1.284274,0.71,0.71,0.71,0.7,0.7,0.7,0.33,-0.09879,-0.9375,0.670815,14.741776,,33.579164,
03/31/1997,49.080002,49.299999,49.299999,,18.255578,2.543611,1.484787,0.82,0.82,0.82,0.82,0.82,0.82,0.35,5.176471,4.770791,0.827221,15.044824,,30.623471,
06/30/1997,48.639999,49.0,48.799999,,6.223361,1.54918,1.077869,0.59,0.59,0.59,0.58,0.58,0.58,0.35,4.27459,3.72541,2.337582,15.117188,,30.929277,
09/30/1997,48.439999,48.700001,48.5,,4.313402,1.14433,0.795876,0.4,0.4,0.4,0.4,0.4,0.4,0.35,-3.25567,-3.810309,0.489265,15.049547,,31.213874,
12/31/1997,48.216999,48.299999,48.299999,,12.002071,2.163561,1.354037,0.81,0.81,0.81,0.81,0.81,0.81,0.35,-1.962733,-2.776398,0.526785,15.430243,,34.106229,
03/31/1998,47.974998,48.299999,48.099998,,11.690229,2.457381,1.349272,0.75,0.75,0.75,0.75,0.75,0.75,0.37,6.008316,5.565489,0.789995,15.733195,,30.455446,
06/30/1998,47.750999,48.200001,47.900002,,5.663883,1.515658,1.020877,0.59,0.59,0.59,0.59,0.59,0.59,0.37,2.718163,2.06263,1.007309,15.871919,,30.677892,
09/30/1998,47.627998,47.900002,47.700001,,4.259958,1.207547,0.815514,0.43,0.43,0.43,0.43,0.43,0.43,0.37,-0.643606,-1.524109,0.661376,15.789033,,30.922989,
12/31/1998,47.514,48.0,47.599998,,8.997899,2.031513,1.17437,0.65,0.65,0.65,0.65,0.65,0.65,0.37,-0.422269,-1.294118,1.447994,15.97424,15.97424,34.354086,
03/31/1999,47.376549,47.599998,47.5,,12.134737,2.536842,1.376842,0.82,0.82,0.77,0.82,0.82,0.77,0.39,4.608421,4.010526,1.424756,16.40263,,30.35257,
06/30/1999,47.148998,47.5,47.400002,,5.734177,1.455696,0.938819,0.56,0.56,0.56,0.56,0.56,0.56,0.39,3.343882,2.611814,2.453923,16.528453,16.528453,30.564806,
09/30/1999,47.047001,47.299999,47.200001,,4.815678,1.601695,0.807203,0.42,0.42,0.42,0.42,0.42,0.42,0.39,-1.101695,-1.90678,1.096776,16.455885,,36.797244,
12/31/1999,46.890301,47.0,47.0,,11.482979,1.855319,1.361702,0.83,0.83,0.83,0.83,0.83,0.83,0.39,-2.546808,-3.67234,1.539764,16.798783,16.798783,37.00552,
03/31/2000,46.448002,46.799999,46.700001,,14.117773,2.721627,1.503212,0.83,0.83,0.83,0.83,0.83,0.83,0.415,6.445396,5.710921,1.371426,17.186961,17.186961,36.851961,
06/30/2000,45.904999,46.400002,46.299999,,7.524838,1.736501,1.196544,0.66,0.66,0.66,0.66,0.66,0.66,0.415,2.196544,1.403888,0.912755,17.159352,17.159352,37.477401,
09/30/2000,45.652,45.799999,45.799999,,6.572053,1.456332,1.026201,-1.37,-1.37,0.59,-1.37,-1.37,0.59,0.415,-3.303494,-4.28166,1.837817,15.195391,15.195391,38.175765,
12/31/2000,45.491,45.8,45.7,,21.649893,-0.765864,-1.717724,0.87,0.87,0.87,0.87,0.87,0.87,0.415,-0.463895,-1.396061,2.171858,15.559122,15.559122,38.020707,
03/31/2001,45.400219,45.599998,45.400002,,32.46035,2.788546,1.497797,0.85,0.85,0.85,0.85,0.85,0.85,0.44,3.865639,3.253304,2.127743,15.87217,15.87217,37.398499,
06/30/2001,45.238762,45.5,45.400002,,8.215859,1.687225,1.118943,0.59,0.59,0.57,0.59,0.59,0.57,0.44,2.817181,1.812775,1.273244,15.975238,15.975238,37.839233,
09/30/2001,44.78233,45.099998,45.0,,4.82,1.622222,1.186667,0.73,0.73,0.61,0.73,0.73,0.61,0.44,2.504444,1.462222,1.969527,16.013012,16.013012,38.785388,
12/31/2001,44.397999,44.799999,44.599998,,10.156951,2.535875,1.53139,1.01,1.01,1.0,1.01,1.01,1.0,0.44,1.679372,0.213005,1.085635,15.861076,15.861076,39.835128,
03/31/2002,44.255001,44.5,44.299999,,13.273138,2.839729,1.467269,0.82,0.82,0.82,0.82,0.82,0.82,0.46,3.11061,2.024831,0.926449,16.637668,16.637668,39.591005,
06/30/2002,43.996044,44.400002,44.099998,,7.986395,1.603175,0.99093,0.51,0.51,0.51,0.5,0.5,0.5,0.46,2.913832,1.920635,0.811437,16.406021,16.008258,40.133153,
09/30/2002,44.014698,44.099998,44.0,,5.736363,1.704545,1.218182,0.68,0.68,0.68,0.67,0.67,0.67,0.46,0.0,-1.040909,1.12008,16.499034,16.499034,40.659145,
12/31/2002,44.011002,44.099998,44.0,,16.018182,1.747727,0.706818,0.89,0.89,0.89,0.89,0.89,0.89,0.46,0.045455,-1.2,2.292609,16.550407,16.550407,40.826157,
03/31/2003,44.021,44.099998,44.0,,26.620456,2.765909,1.847727,1.04,1.14,1.14,1.04,1.14,1.14,0.465,3.645454,2.806818,1.808228,17.162264,13.139183,40.78508,
06/30/2003,44.026001,44.200001,44.0,,10.290909,1.4,0.479545,0.54,0.54,0.21,0.54,0.54,0.21,0.465,-0.525,-1.620455,0.897197,17.221642,13.199019,40.9349,
09/30/2003,44.034,44.200001,44.0,,6.7,1.006818,0.095455,0.01,0.01,0.01,0.01,0.01,0.01,0.465,-6.138637,-7.247727,1.162738,16.718899,12.697007,41.095516,
12/31/2003,44.040001,44.200001,44.0,,16.904545,2.806818,1.881818,0.8,0.8,0.79,0.79,0.79,0.78,0.465,2.731818,1.654545,1.889192,17.134423,13.113079,56.407809,
03/31/2004,44.057999,44.200001,44.0,,25.356817,2.604546,1.654546,0.44,0.44,1.01,0.44,0.44,1.01,0.465,9.972727,9.209091,1.561578,17.127423,13.082754,56.44151,
06/30/2004,44.064602,44.299999,44.099998,,9.739229,1.578231,0.630385,0.44,0.44,0.44,0.44,0.44,0.44,0.465,4.451247,3.396826,2.786817,17.118052,13.049026,56.839277,
09/30/2004,44.084,44.099998,44.099998,,6.800454,0.725624,-0.217687,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,0.465,-6.052154,-7.256236,1.830596,16.475365,12.383177,57.308772,
12/31/2004,44.102119,44.299999,44.099998,,20.285714,2.736962,1.798186,1.08,1.08,1.0,1.07,1.07,0.99,0.465,-1.145125,-2.442177,1.226698,16.985578,16.55476,57.815817,
03/31/2005,44.136169,44.299999,44.099998,,26.752836,2.546485,1.571429,0.99,0.99,0.99,0.99,0.99,0.99,0.465,11.884354,10.986394,2.118444,17.591015,17.591015,57.943404,
06/30/2005,44.148026,44.400002,44.099998,,10.984127,1.62585,0.646259,0.76,0.76,0.36,0.75,0.75,0.35,0.465,5.378685,4.0839,4.330885,17.89208,17.89208,58.496387,
09/30/2005,44.176685,44.5,44.200001,,7.60181,0.986425,0.011312,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0.465,-3.708145,-4.809955,2.505847,17.676745,17.676745,58.836464,
12/31/2005,44.179972,44.4,44.3,,30.643341,2.623025,1.650113,1.44,1.44,1.02,1.4,1.4,1.02,0.465,-8.8307,-10.106095,2.872342,18.363525,17.931202,60.187906,
03/31/2006,44.378548,44.5,44.299999,,29.783297,2.492099,1.489842,0.99,0.99,0.99,0.99,0.99,0.99,0.465,12.939052,11.959368,3.10285,18.892011,18.892011,60.16646,
06/30/2006,44.536602,44.599998,44.5,,10.141573,1.548315,0.548315,0.19,0.19,0.41,0.19,0.19,0.41,0.465,5.370787,4.45618,5.08795,18.589204,18.589204,60.186451,
09/30/2006,44.709976,44.799999,44.700001,,7.854586,1.626398,0.624161,0.39,0.39,0.38,0.39,0.39,0.38,0.465,-5.899329,-6.892618,0.99083,18.528303,18.528303,60.176726,
12/31/2006,44.901454,45.0,44.9,,18.668151,2.933185,1.944321,1.3,1.3,1.3,1.29,1.29,1.29,0.465,-2.260579,-3.572383,1.278355,19.433669,19.006066,60.459067,
03/31/2007,45.0,45.200001,45.0,,29.659999,2.726667,1.702222,1.05,1.05,1.05,1.04,1.04,1.04,0.465,6.491111,5.611111,0.768889,20.291111,20.291111,60.313336,
06/30/2007,45.113846,45.299999,45.200001,,12.320797,1.665929,0.643805,0.4,0.4,0.39,0.4,0.4,0.39,0.465,6.522124,5.663716,4.220434,20.310838,20.310838,60.307427,
09/30/2007,45.124622,45.299999,45.200001,,8.079646,1.497788,0.477876,0.32,0.32,0.3,0.32,0.32,0.3,0.465,-4.811947,-5.712389,1.686441,20.13978,,60.503552,
12/31/2007,45.129889,45.2,45.2,,20.34292,2.544248,1.530973,1.23,1.23,1.23,1.23,1.23,1.23,0.465,-2.59292,-3.789823,2.036344,20.943991,20.943991,61.096982,
03/31/2008,45.139385,45.299999,45.299999,,35.225165,2.441501,1.395144,0.92,0.92,0.92,0.91,0.91,0.91,0.465,8.792494,7.766004,1.614998,21.52887,21.52887,61.135084,
06/30/2008,45.149021,45.299999,45.299999,,15.448124,1.949227,0.896247,0.64,0.64,0.64,0.64,0.64,0.64,0.465,6.969095,5.852098,6.728828,21.801137,21.801137,61.5783,
09/30/2008,45.191265,45.400002,45.299999,,9.719647,1.253863,0.200883,0.03,0.03,0.03,0.03,0.03,0.03,0.465,-12.315674,-13.980133,1.646336,21.125765,21.125765,62.478888,
12/31/2008,45.198779,45.3,45.3,,22.975717,2.624724,1.587196,1.05,1.05,1.05,1.05,1.05,1.05,0.465,-4.050773,-5.759382,2.112889,21.529343,21.529343,63.245071,
03/31/2009,45.21453,45.4,45.4,,24.46696,2.398678,1.319383,0.97,0.97,0.820154,0.96,0.96,0.815396,0.465,8.196035,7.068282,2.353226,22.152171,22.152171,63.464112,
06/30/2009,45.221593,45.5,45.4,,9.859031,1.951542,0.870044,0.5,0.5,0.5,0.5,0.5,0.5,0.465,6.566079,5.244493,2.57178,22.243798,22.243798,64.110966,
09/30/2009,45.231331,45.5,45.4,,7.171806,1.73348,0.656388,0.3,0.3,0.3,0.3,0.3,0.3,0.465,-1.136564,-2.321586,2.874114,22.126256,22.126256,64.572497,
12/31/2009,45.245409,45.6,45.4,,16.918502,3.081498,2.006608,1.22,1.22,1.22,1.21,1.21,1.21,0.465,-1.052863,-2.270925,2.954996,22.934924,22.934924,64.959077,
03/31/2010,45.271489,45.6,45.4,,26.27533,3.229075,2.114537,1.33,1.33,1.33,1.33,1.33,1.33,0.465,7.143172,6.209251,2.845058,23.807478,23.807478,64.994549,
06/30/2010,45.506484,45.8,45.6,,9.333333,2.061404,0.951754,0.53,0.53,0.53,0.53,0.53,0.53,0.465,4.41886,3.214912,2.777626,23.910878,23.910878,65.045676,
09/30/2010,45.534284,45.9,45.7,,7.713348,1.774617,0.665208,0.3,0.3,0.3,0.3,0.3,0.3,0.465,-3.894967,-5.019694,3.116333,23.692038,23.692038,65.434212,
12/31/2010,45.546759,45.8,45.8,,16.131004,2.548035,1.438865,0.86,0.86,0.849956,0.86,0.86,0.84151,0.465,0.152838,-1.552402,2.241652,24.236631,23.542839,66.366961,
03/31/2011,45.545154,45.9,45.9,,22.592593,2.56427,1.433551,0.98,0.98,0.98,0.98,0.98,0.98,0.465,7.642702,6.385621,2.13195,24.788587,24.788587,66.542754,
06/30/2011,45.545154,45.9,45.9,,10.392157,1.893246,0.766885,0.42,0.42,0.42,0.42,0.42,0.42,0.465,3.668845,2.357298,2.099016,24.672219,24.672219,67.183876,
09/30/2011,45.545154,46.0,45.9,,7.590414,1.527233,0.398693,0.12,0.12,0.12,0.12,0.12,0.12,0.465,-3.357298,-4.938998,2.072668,24.189182,24.189182,68.189472,
